报告期,资产*,货币资金,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售的资产,应收保费,应收利息,应收代位追偿款,应收分保账款,应收分保未到期责任准备金,应收分保未决赔款准备金,应收分保寿险责任准备金,应收分保长期健康险责任准备金,应收款项,合同资产,保户质押贷款,可供出售金融资产,持有至到期投资,长期股权投资,存出资本保证金,应收款项类投资,固定资产,在建工程,无形资产,商誉,独立账户资产,递延所得税资产,投资性房地产,定期存款,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,预收保费,应付手续费及佣金,应付分保账款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售的负债,应付赔付款,应付保单红利,存入保证金,保户储金及投资款,未到期责任准备金,未决赔款准备金,寿险责任准备金,长期健康险责任准备金,长期借款,应付债券,独立账户负债,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永绩债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20200331,--,27747000000.0,--,4522000000.0,4522000000.0,--,--,--,--,--,--,33295000000.0,--,35404000000.0,18291000000.0,--,6599000000.0,7329000000.0,7572000000.0,1974000000.0,10879000000.0,--,--,58186000000.0,521405000000.0,294434000000.0,20172000000.0,6658000000.0,--,16087000000.0,1999000000.0,3784000000.0,1357000000.0,--,1078000000.0,8202000000.0,162871000000.0,12943000000.0,344552000000.0,--,1611323000000.0,--,--,--,--,--,78568000000.0,7423000000.0,5517000000.0,8569000000.0,3889000000.0,4141000000.0,325000000.0,--,--,--,22123000000.0,23896000000.0,--,82552000000.0,70227000000.0,46549000000.0,945297000000.0,81824000000.0,--,9989000000.0,--,2814000000.0,--,22718000000.0,421000000.0,--,1420404000000.0,--,9062000000.0,--,--,--,66650000000.0,--,12059000000.0,4835000000.0,78974000000.0,14345000000.0,--,--,--,--,185925000000.0,4994000000.0,190919000000.0,--,--,1611323000000.0,20200425
20191231,--,14872000000.0,--,4931000000.0,4931000000.0,--,--,--,--,--,--,28045000000.0,--,17916000000.0,19493000000.0,--,5340000000.0,6385000000.0,6841000000.0,1881000000.0,10453000000.0,--,--,57194000000.0,511822000000.0,295247000000.0,20442000000.0,6658000000.0,--,16378000000.0,1987000000.0,3652000000.0,1357000000.0,--,860000000.0,8283000000.0,147756000000.0,12397000000.0,324013000000.0,--,1528333000000.0,--,--,--,--,--,78366000000.0,21000000000.0,4364000000.0,4543000000.0,5573000000.0,2166000000.0,516000000.0,--,--,--,21712000000.0,25447000000.0,--,75576000000.0,61975000000.0,42504000000.0,891195000000.0,72347000000.0,--,9988000000.0,--,2911000000.0,--,20813000000.0,349000000.0,--,1345013000000.0,--,9062000000.0,--,--,--,66650000000.0,--,12949000000.0,4835000000.0,70602000000.0,14329000000.0,--,--,--,--,178427000000.0,4893000000.0,183320000000.0,--,--,1528333000000.0,20200323
20190930,--,19281000000.0,--,6595000000.0,6595000000.0,--,--,--,--,--,--,15493000000.0,--,26575000000.0,20399000000.0,--,7881000000.0,6793000000.0,7553000000.0,1836000000.0,10302000000.0,--,--,55179000000.0,478458000000.0,292448000000.0,19928000000.0,6658000000.0,--,15268000000.0,2580000000.0,3144000000.0,1357000000.0,--,1004000000.0,8384000000.0,149400000000.0,14067000000.0,318895000000.0,--,1493371000000.0,--,--,--,--,--,73701000000.0,6737000000.0,5830000000.0,9273000000.0,4193000000.0,3561000000.0,433000000.0,--,--,--,21873000000.0,24880000000.0,--,74814000000.0,62144000000.0,43324000000.0,885121000000.0,62664000000.0,--,9987000000.0,--,1794000000.0,--,24125000000.0,557000000.0,--,1318438000000.0,--,9062000000.0,--,--,--,66644000000.0,--,9588000000.0,4835000000.0,68420000000.0,11684000000.0,--,--,--,--,170233000000.0,4700000000.0,174933000000.0,--,--,1493371000000.0,20191031
20190630,--,22491000000.0,--,6583000000.0,6583000000.0,--,--,--,--,--,--,16906000000.0,--,27339000000.0,17421000000.0,--,6415000000.0,7131000000.0,6994000000.0,1688000000.0,10080000000.0,--,--,53069000000.0,466523000000.0,290597000000.0,19973000000.0,6738000000.0,--,14865000000.0,3046000000.0,3157000000.0,1357000000.0,--,856000000.0,8508000000.0,149211000000.0,14722000000.0,315683000000.0,--,1475220000000.0,--,--,--,--,--,89518000000.0,6836000000.0,6063000000.0,7739000000.0,3478000000.0,2657000000.0,484000000.0,--,--,--,21670000000.0,24962000000.0,--,72585000000.0,61918000000.0,41581000000.0,862243000000.0,58768000000.0,--,9987000000.0,--,1645000000.0,--,32045000000.0,506000000.0,--,1308141000000.0,--,9062000000.0,--,--,--,66635000000.0,--,8621000000.0,4835000000.0,61704000000.0,11669000000.0,--,--,--,--,162526000000.0,4553000000.0,167079000000.0,--,--,1475220000000.0,20190826
20190331,--,20897000000.0,--,8159000000.0,8159000000.0,--,--,--,--,--,--,23210000000.0,--,24675000000.0,18045000000.0,--,7822000000.0,6508000000.0,6316000000.0,2006000000.0,9861000000.0,--,--,51415000000.0,444896000000.0,275123000000.0,19082000000.0,7106000000.0,--,15051000000.0,3092000000.0,2773000000.0,1357000000.0,--,814000000.0,8592000000.0,150482000000.0,15130000000.0,302603000000.0,--,1425015000000.0,--,--,--,--,--,70201000000.0,7364000000.0,6928000000.0,7832000000.0,3326000000.0,10126000000.0,311000000.0,--,--,--,21032000000.0,25344000000.0,--,70890000000.0,57483000000.0,39715000000.0,848089000000.0,49882000000.0,--,9986000000.0,--,2148000000.0,--,23721000000.0,454000000.0,--,1258263000000.0,--,9062000000.0,--,--,--,66635000000.0,--,9827000000.0,4835000000.0,60076000000.0,11655000000.0,--,--,--,--,162090000000.0,4662000000.0,166752000000.0,--,--,1425015000000.0,20190427
20181231,--,15323000000.0,--,11835000000.0,11835000000.0,--,--,--,--,--,--,23095000000.0,--,12063000000.0,19282000000.0,--,6949000000.0,5781000000.0,6018000000.0,1884000000.0,9784000000.0,--,--,49194000000.0,415868000000.0,284744000000.0,17472000000.0,6738000000.0,--,15058000000.0,3386000000.0,2886000000.0,1357000000.0,--,2379000000.0,8542000000.0,128396000000.0,15910000000.0,272015000000.0,--,1335959000000.0,--,--,--,--,--,75075000000.0,16384000000.0,4520000000.0,6233000000.0,4972000000.0,9246000000.0,585000000.0,--,--,--,20789000000.0,26501000000.0,--,62325000000.0,49455000000.0,38864000000.0,787284000000.0,44068000000.0,--,13985000000.0,--,1168000000.0,--,20050000000.0,407000000.0,--,1181911000000.0,--,9062000000.0,--,--,--,66635000000.0,--,2792000000.0,4835000000.0,54610000000.0,11642000000.0,--,--,--,--,149576000000.0,4472000000.0,154048000000.0,--,--,1335959000000.0,20190325
20180930,--,12373000000.0,--,15727000000.0,15727000000.0,--,--,--,--,--,--,12860000000.0,--,19466000000.0,19706000000.0,--,5787000000.0,5957000000.0,6378000000.0,1777000000.0,9794000000.0,--,--,47283000000.0,401453000000.0,282011000000.0,9207000000.0,6738000000.0,262957000000.0,13482000000.0,3717000000.0,2168000000.0,1357000000.0,--,2691000000.0,8516000000.0,124563000000.0,14244000000.0,--,--,1290212000000.0,--,--,--,--,--,57170000000.0,6943000000.0,5674000000.0,6020000000.0,4062000000.0,8061000000.0,401000000.0,--,--,--,20449000000.0,25384000000.0,--,61942000000.0,49410000000.0,41074000000.0,780936000000.0,44746000000.0,--,13979000000.0,--,1136000000.0,--,14946000000.0,528000000.0,--,1142861000000.0,--,9062000000.0,--,--,--,66610000000.0,--,1524000000.0,4835000000.0,51095000000.0,9870000000.0,--,--,--,--,142996000000.0,4355000000.0,147351000000.0,--,--,1290212000000.0,20181027
20180630,--,16835000000.0,--,18015000000.0,18015000000.0,--,--,--,--,--,--,12877000000.0,--,20019000000.0,16662000000.0,--,8074000000.0,6200000000.0,6421000000.0,1690000000.0,9680000000.0,--,--,44551000000.0,395498000000.0,285378000000.0,7343000000.0,6738000000.0,256349000000.0,12694000000.0,4431000000.0,2150000000.0,1357000000.0,--,2712000000.0,8567000000.0,125098000000.0,16582000000.0,--,--,1285921000000.0,--,--,--,--,--,76690000000.0,7394000000.0,6845000000.0,8612000000.0,3262000000.0,7025000000.0,247000000.0,--,--,--,20269000000.0,25038000000.0,--,60034000000.0,51388000000.0,41673000000.0,758701000000.0,44068000000.0,--,8989000000.0,--,1143000000.0,--,20919000000.0,492000000.0,--,1142789000000.0,--,9062000000.0,--,--,--,66620000000.0,--,1874000000.0,4835000000.0,46617000000.0,9870000000.0,--,--,--,--,138878000000.0,4254000000.0,143132000000.0,--,--,1285921000000.0,20180827
20180331,--,16433000000.0,--,16191000000.0,16191000000.0,--,--,--,--,--,--,19975000000.0,--,18689000000.0,16629000000.0,--,8352000000.0,5856000000.0,7796000000.0,1676000000.0,9543000000.0,--,--,42009000000.0,375404000000.0,286759000000.0,6322000000.0,6578000000.0,--,12824000000.0,4246000000.0,1463000000.0,962000000.0,--,2428000000.0,8646000000.0,114397000000.0,16669000000.0,227342000000.0,--,1227189000000.0,--,--,--,--,--,45878000000.0,7113000000.0,6824000000.0,6175000000.0,3063000000.0,9752000000.0,52000000.0,--,--,--,19714000000.0,24354000000.0,--,58644000000.0,49928000000.0,41895000000.0,744052000000.0,38389000000.0,--,8988000000.0,--,950000000.0,--,15550000000.0,419000000.0,--,1081740000000.0,--,9062000000.0,--,--,--,66613000000.0,--,1850000000.0,4835000000.0,49473000000.0,9761000000.0,--,--,--,--,141594000000.0,3855000000.0,145449000000.0,--,--,1227189000000.0,20180428
20171231,--,11660000000.0,--,16187000000.0,16187000000.0,--,--,--,--,--,--,17126000000.0,--,8492000000.0,16757000000.0,--,7841000000.0,5177000000.0,6719000000.0,1360000000.0,9319000000.0,--,--,38643000000.0,368868000000.0,287497000000.0,5271000000.0,6566000000.0,--,12986000000.0,4176000000.0,1545000000.0,962000000.0,--,1742000000.0,8727000000.0,103989000000.0,12866000000.0,216748000000.0,--,1171224000000.0,--,--,--,--,--,66243000000.0,21156000000.0,3888000000.0,6002000000.0,4703000000.0,6629000000.0,309000000.0,--,--,--,19035000000.0,24422000000.0,--,56343000000.0,44247000000.0,39429000000.0,681766000000.0,36797000000.0,--,3999000000.0,--,920000000.0,--,13832000000.0,385000000.0,--,1030105000000.0,--,9062000000.0,--,--,--,66613000000.0,--,1505000000.0,4835000000.0,45722000000.0,9761000000.0,--,--,--,--,137498000000.0,3621000000.0,141119000000.0,--,--,1171224000000.0,20180330
20170930,--,13495000000.0,--,15836000000.0,15836000000.0,--,--,--,--,--,--,14724000000.0,--,13538000000.0,17998000000.0,--,8093000000.0,5423000000.0,7054000000.0,1790000000.0,8345000000.0,--,--,35957000000.0,361732000000.0,294088000000.0,3605000000.0,6078000000.0,--,12851000000.0,3796000000.0,1166000000.0,962000000.0,--,1512000000.0,8417000000.0,102987000000.0,10635000000.0,218097000000.0,--,1168179000000.0,--,--,--,--,--,88813000000.0,6188000000.0,5151000000.0,7361000000.0,3332000000.0,5996000000.0,275000000.0,--,--,--,18451000000.0,23193000000.0,--,58222000000.0,45201000000.0,40984000000.0,677745000000.0,30706000000.0,--,3998000000.0,5000000.0,965000000.0,--,12576000000.0,355000000.0,--,1029517000000.0,--,9062000000.0,--,--,--,66742000000.0,--,3365000000.0,4835000000.0,43355000000.0,8392000000.0,--,--,--,--,135751000000.0,2911000000.0,138662000000.0,--,--,1168179000000.0,20171028
20170630,--,16452000000.0,--,16686000000.0,16686000000.0,--,--,--,--,--,--,16192000000.0,--,13732000000.0,14596000000.0,--,5163000000.0,5420000000.0,6421000000.0,1702000000.0,8139000000.0,--,--,32061000000.0,339474000000.0,298988000000.0,2568000000.0,6078000000.0,--,12627000000.0,3849000000.0,1174000000.0,962000000.0,15000000.0,1387000000.0,8496000000.0,93473000000.0,11897000000.0,200841000000.0,--,1118393000000.0,--,--,--,--,--,62700000000.0,6705000000.0,5120000000.0,6134000000.0,2901000000.0,4548000000.0,466000000.0,--,--,--,18073000000.0,22363000000.0,--,55197000000.0,45962000000.0,38571000000.0,648893000000.0,31501000000.0,--,11498000000.0,15000000.0,964000000.0,--,22125000000.0,330000000.0,--,984066000000.0,--,9062000000.0,--,--,--,66742000000.0,--,3545000000.0,4835000000.0,38938000000.0,8392000000.0,--,--,--,--,131514000000.0,2813000000.0,134327000000.0,--,--,1118393000000.0,20170828
20170331,--,15230000000.0,--,26108000000.0,26108000000.0,--,--,--,--,--,--,15911000000.0,--,13230000000.0,15072000000.0,--,6507000000.0,4850000000.0,6481000000.0,1530000000.0,7825000000.0,--,--,29957000000.0,312998000000.0,301218000000.0,152000000.0,6078000000.0,--,12869000000.0,3645000000.0,1166000000.0,962000000.0,16000000.0,2506000000.0,8581000000.0,97026000000.0,11164000000.0,188089000000.0,--,1089171000000.0,--,--,--,--,--,59466000000.0,6216000000.0,6697000000.0,7138000000.0,2782000000.0,6278000000.0,311000000.0,--,--,--,16980000000.0,21510000000.0,--,53487000000.0,44228000000.0,36968000000.0,637312000000.0,26437000000.0,--,11498000000.0,16000000.0,955000000.0,--,14870000000.0,274000000.0,--,953423000000.0,--,9062000000.0,--,--,--,66742000000.0,--,2946000000.0,4835000000.0,40772000000.0,8392000000.0,--,--,--,--,132749000000.0,2999000000.0,135748000000.0,--,--,1089171000000.0,20170429
20161231,--,15257000000.0,--,27190000000.0,27190000000.0,--,--,--,--,--,--,21138000000.0,--,6562000000.0,17003000000.0,--,5705000000.0,4351000000.0,6617000000.0,1503000000.0,7670000000.0,--,--,27844000000.0,258711000000.0,304874000000.0,151000000.0,6078000000.0,--,13116000000.0,2899000000.0,1228000000.0,962000000.0,16000000.0,1382000000.0,8657000000.0,132226000000.0,9918000000.0,139634000000.0,--,1020692000000.0,--,--,--,--,--,39104000000.0,22326000000.0,3470000000.0,5775000000.0,3871000000.0,4683000000.0,395000000.0,--,--,--,16605000000.0,21735000000.0,--,48855000000.0,41124000000.0,36643000000.0,589799000000.0,26260000000.0,--,11498000000.0,16000000.0,937000000.0,--,12572000000.0,261000000.0,--,885929000000.0,--,9062000000.0,--,--,--,66742000000.0,--,3961000000.0,4835000000.0,38772000000.0,8392000000.0,--,--,--,--,131764000000.0,2999000000.0,134763000000.0,--,--,1020692000000.0,20170330
