报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,170854000000.0,107805000000.0,244503000000.0,136698000000.0,32746000000.0,36005000000.0,3259000000.0,25385000000.0,192000000.0,--,3539000000.0,776000000.0,262000000.0,338000000.0,3000000.0,87220000000.0,1682000000.0,44326000000.0,2000000.0,629000000.0,--,--,83634000000.0,128000000.0,96000000.0,--,--,--,83666000000.0,11446000000.0,--,--,--,72220000000.0,412000000.0,71808000000.0,-1817000000.0,70403000000.0,408000000.0,69995000000.0,--,3.32,3.07,20221029
20220630,115853000000.0,72431000000.0,162062000000.0,89631000000.0,22677000000.0,24787000000.0,2110000000.0,15949000000.0,143000000.0,--,3672000000.0,641000000.0,205000000.0,277000000.0,1000000.0,63704000000.0,1179000000.0,28620000000.0,--,290000000.0,--,--,52149000000.0,82000000.0,58000000.0,--,--,--,52173000000.0,6882000000.0,--,--,--,45291000000.0,404000000.0,44887000000.0,-323000000.0,44968000000.0,400000000.0,44568000000.0,--,2.03,1.87,20220827
20220331,59403000000.0,37775000000.0,81335000000.0,43560000000.0,13316000000.0,14345000000.0,1029000000.0,6751000000.0,110000000.0,--,1017000000.0,384000000.0,74000000.0,88000000.0,-2000000.0,27068000000.0,525000000.0,14899000000.0,--,142000000.0,--,--,32335000000.0,40000000.0,38000000.0,--,--,--,32337000000.0,4705000000.0,--,--,--,27632000000.0,54000000.0,27578000000.0,-796000000.0,26836000000.0,50000000.0,26786000000.0,--,1.33,1.23,20220429
20211231,221236000000.0,145679000000.0,315158000000.0,169479000000.0,42680000000.0,47567000000.0,4887000000.0,28478000000.0,213000000.0,--,2178000000.0,1001000000.0,613000000.0,617000000.0,-10000000.0,126037000000.0,2207000000.0,55468000000.0,169000000.0,1352000000.0,--,--,95199000000.0,286000000.0,175000000.0,--,--,--,95310000000.0,11494000000.0,--,--,--,83816000000.0,1136000000.0,82680000000.0,3611000000.0,87427000000.0,1139000000.0,86288000000.0,--,3.77,3.77,20220325
20210930,164047000000.0,106753000000.0,232201000000.0,125448000000.0,33846000000.0,37408000000.0,3562000000.0,15802000000.0,189000000.0,--,6039000000.0,758000000.0,459000000.0,401000000.0,-11000000.0,90355000000.0,1578000000.0,35963000000.0,53000000.0,690000000.0,--,--,73692000000.0,166000000.0,106000000.0,--,--,--,73752000000.0,9083000000.0,--,--,--,64669000000.0,631000000.0,64038000000.0,3740000000.0,68409000000.0,631000000.0,67778000000.0,--,2.95,2.95,20211029
20210630,108955000000.0,71910000000.0,154310000000.0,82400000000.0,21919000000.0,24289000000.0,2370000000.0,8939000000.0,140000000.0,--,5464000000.0,306000000.0,125000000.0,307000000.0,-15000000.0,62621000000.0,1077000000.0,23247000000.0,4000000.0,416000000.0,--,--,46334000000.0,130000000.0,67000000.0,--,--,--,46397000000.0,5759000000.0,--,--,--,40638000000.0,526000000.0,40112000000.0,1760000000.0,42398000000.0,526000000.0,41872000000.0,--,1.79,1.79,20210827
20210331,55663000000.0,36877000000.0,77895000000.0,41018000000.0,11211000000.0,12374000000.0,1163000000.0,7637000000.0,105000000.0,--,-542000000.0,272000000.0,38000000.0,185000000.0,-15000000.0,27767000000.0,511000000.0,11013000000.0,4000000.0,249000000.0,--,--,27896000000.0,70000000.0,37000000.0,--,--,--,27929000000.0,3852000000.0,--,--,--,24077000000.0,224000000.0,23853000000.0,821000000.0,24898000000.0,227000000.0,24671000000.0,--,1.15,1.15,20210430
20201231,203137000000.0,143515000000.0,303478000000.0,159963000000.0,37710000000.0,42477000000.0,4767000000.0,26154000000.0,154000000.0,--,-6267000000.0,813000000.0,510000000.0,699000000.0,3000000.0,126590000000.0,2086000000.0,48262000000.0,126000000.0,815000000.0,--,--,76547000000.0,295000000.0,205000000.0,--,--,--,76637000000.0,8956000000.0,--,--,--,67681000000.0,1055000000.0,66626000000.0,-3987000000.0,63694000000.0,1049000000.0,62645000000.0,--,3.08,3.08,20210331
20200930,151783000000.0,105886000000.0,226552000000.0,120666000000.0,26796000000.0,29949000000.0,3153000000.0,22939000000.0,188000000.0,--,-5088000000.0,499000000.0,393000000.0,349000000.0,9000000.0,93765000000.0,1499000000.0,33090000000.0,77000000.0,455000000.0,--,--,58018000000.0,155000000.0,138000000.0,--,--,--,58035000000.0,5481000000.0,--,--,--,52554000000.0,679000000.0,51875000000.0,-6536000000.0,46018000000.0,687000000.0,45331000000.0,--,2.37,2.37,20201030
20200630,100017000000.0,67507000000.0,149328000000.0,81821000000.0,17694000000.0,19603000000.0,1909000000.0,17701000000.0,146000000.0,--,-3444000000.0,231000000.0,119000000.0,209000000.0,--,63636000000.0,1047000000.0,21026000000.0,77000000.0,295000000.0,--,--,36381000000.0,106000000.0,82000000.0,--,--,--,36405000000.0,3435000000.0,--,--,--,32970000000.0,380000000.0,32590000000.0,-2077000000.0,30893000000.0,383000000.0,30510000000.0,--,1.45,1.45,20200829
20200331,50258000000.0,32888000000.0,74401000000.0,41513000000.0,8351000000.0,9216000000.0,865000000.0,11815000000.0,110000000.0,--,-2461000000.0,-448000000.0,29000000.0,84000000.0,--,26106000000.0,437000000.0,9559000000.0,71000000.0,168000000.0,--,--,24152000000.0,52000000.0,57000000.0,--,--,--,24147000000.0,2996000000.0,--,--,--,21151000000.0,166000000.0,20985000000.0,809000000.0,21960000000.0,172000000.0,21788000000.0,--,1.01,1.01,20200429
20191231,181308000000.0,122289000000.0,288978000000.0,166689000000.0,30378000000.0,34333000000.0,3955000000.0,24992000000.0,205000000.0,--,1622000000.0,851000000.0,363000000.0,775000000.0,38000000.0,107042000000.0,1756000000.0,46557000000.0,8000000.0,633000000.0,--,--,74266000000.0,368000000.0,131000000.0,--,--,--,74503000000.0,7801000000.0,--,--,--,66702000000.0,834000000.0,65868000000.0,270000000.0,66972000000.0,839000000.0,66133000000.0,--,3.1,3.1,20200429
20190930,136606000000.0,76301000000.0,201032000000.0,124731000000.0,36142000000.0,39074000000.0,2932000000.0,20175000000.0,160000000.0,--,2466000000.0,861000000.0,129000000.0,532000000.0,--,74960000000.0,1278000000.0,31798000000.0,--,318000000.0,--,--,61646000000.0,233000000.0,56000000.0,--,--,--,61823000000.0,6456000000.0,--,--,--,55367000000.0,457000000.0,54910000000.0,464000000.0,55831000000.0,457000000.0,55374000000.0,--,2.57,2.57,20191030
20190630,89907000000.0,49895000000.0,132311000000.0,82416000000.0,23546000000.0,25335000000.0,1789000000.0,15111000000.0,86000000.0,--,425000000.0,516000000.0,19000000.0,395000000.0,--,50074000000.0,860000000.0,19872000000.0,--,241000000.0,--,--,39833000000.0,144000000.0,31000000.0,--,--,--,39946000000.0,3837000000.0,--,--,--,36109000000.0,230000000.0,35879000000.0,-906000000.0,35203000000.0,234000000.0,34969000000.0,--,1.66,1.66,20190828
20190331,47619000000.0,24708000000.0,65394000000.0,40686000000.0,11301000000.0,12123000000.0,822000000.0,8215000000.0,67000000.0,--,2909000000.0,299000000.0,6000000.0,181000000.0,--,25043000000.0,386000000.0,9019000000.0,45000000.0,175000000.0,--,--,22576000000.0,58000000.0,16000000.0,--,--,--,22618000000.0,2832000000.0,--,--,--,19786000000.0,128000000.0,19658000000.0,1444000000.0,21230000000.0,132000000.0,21098000000.0,--,0.95,0.95,20190430
20181231,158287000000.0,95657000000.0,270578000000.0,174921000000.0,42978000000.0,47062000000.0,4084000000.0,26482000000.0,265000000.0,--,2919000000.0,-11298000000.0,637000000.0,893000000.0,19000000.0,90373000000.0,1408000000.0,42064000000.0,--,497000000.0,--,--,67914000000.0,335000000.0,172000000.0,--,--,--,68077000000.0,6832000000.0,--,--,--,61245000000.0,625000000.0,60620000000.0,3352000000.0,64597000000.0,554000000.0,64043000000.0,--,2.85,2.85,20190430
20180930,114619000000.0,70319000000.0,203618000000.0,133299000000.0,31175000000.0,34051000000.0,2876000000.0,17951000000.0,259000000.0,--,5010000000.0,-10783000000.0,519000000.0,423000000.0,5000000.0,57626000000.0,1036000000.0,28530000000.0,--,365000000.0,--,--,56993000000.0,201000000.0,123000000.0,--,--,--,57071000000.0,6102000000.0,--,--,--,50969000000.0,368000000.0,50601000000.0,1900000000.0,52869000000.0,356000000.0,52513000000.0,--,2.36,2.36,20181027
20180630,73385000000.0,45599000000.0,135283000000.0,89684000000.0,20117000000.0,22011000000.0,1894000000.0,7307000000.0,207000000.0,--,4417000000.0,-4578000000.0,248000000.0,269000000.0,6000000.0,35284000000.0,697000000.0,17433000000.0,--,243000000.0,--,--,38101000000.0,140000000.0,100000000.0,--,--,--,38141000000.0,4303000000.0,--,--,--,33838000000.0,181000000.0,33657000000.0,-778000000.0,33060000000.0,-223000000.0,33283000000.0,--,1.55,1.55,20180829
20180331,35332000000.0,21922000000.0,67113000000.0,45191000000.0,9141000000.0,9908000000.0,767000000.0,2624000000.0,89000000.0,--,-1276000000.0,2417000000.0,119000000.0,383000000.0,2000000.0,15129000000.0,358000000.0,8735000000.0,--,102000000.0,--,--,20203000000.0,48000000.0,19000000.0,--,--,--,20232000000.0,2512000000.0,--,--,--,17720000000.0,65000000.0,17655000000.0,1436000000.0,19156000000.0,74000000.0,19082000000.0,--,0.85,0.85,20180425
20171231,139975000000.0,88451000000.0,252644000000.0,164193000000.0,38739000000.0,42027000000.0,3288000000.0,4514000000.0,292000000.0,--,-622000000.0,7386000000.0,257000000.0,1181000000.0,69000000.0,75162000000.0,975000000.0,38130000000.0,--,550000000.0,--,--,64813000000.0,373000000.0,433000000.0,--,--,--,64753000000.0,7018000000.0,--,--,--,57735000000.0,535000000.0,57200000000.0,-2167000000.0,55568000000.0,520000000.0,55048000000.0,--,2.74,2.74,20180425
