报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20221231,7658684999.0,7658684999.0,0.0,--,--,--,6529539254.0,5143151090.0,59944849.0,389911976.0,594803217.0,357838625.0,-16110503.0,55913336.0,88045859.0,-136691157.0,-5069880.0,0.0,--,--,--,--,--,--,--,73227987.0,-13461823.0,5707555.0,--,25426761.0,724054.0,--,--,--,1073301687.0,28570447.0,100311901.0,--,--,--,1001560233.0,147351727.0,--,--,--,854208506.0,854208506.0,--,-558422.0,854766928.0,-313547941.0,540660565.0,-558422.0,541218987.0,--,0.33,0.33,20230317
20220930,7536370107.0,7536370107.0,0.0,--,--,--,5635781793.0,4904148290.0,61792012.0,345594170.0,549109625.0,333292486.0,-558154790.0,74260532.0,85222096.0,-631575.0,-120103.0,0.0,--,--,--,--,--,--,--,38513483.0,-8367014.0,649050.0,--,-25662638.0,-4062199.0,--,--,--,1900258268.0,32106233.0,24303262.0,--,--,--,1908061239.0,389991768.0,--,--,--,1518069471.0,1518069471.0,--,-860195.0,1518929666.0,390015698.0,1908085169.0,-860195.0,1908945364.0,--,0.58,0.58,20221021
20220630,6355939599.0,6355939599.0,0.0,--,--,--,4819393845.0,4281388340.0,47641001.0,319739381.0,500848250.0,286332068.0,-616555195.0,78356791.0,52845854.0,-2863274.0,-85745.0,0.0,--,--,--,--,--,--,--,77988838.0,4320475.0,4847526.0,--,289752.0,-3018008.0,--,--,--,1613177792.0,14758436.0,24779159.0,--,--,--,1603157069.0,93033898.0,--,--,--,1510123171.0,1510123171.0,--,-594457.0,1510717628.0,499135990.0,2009259161.0,-594457.0,2009853618.0,--,0.58,0.58,20220831
20220331,6547759461.0,6547759461.0,0.0,--,--,--,5506981181.0,4206757414.0,55963614.0,295475771.0,498170944.0,271129633.0,179483805.0,79591600.0,36619836.0,-118969.0,1182947.0,0.0,--,--,--,--,--,--,--,25341079.0,9266366.0,9758606.0,--,-2087052.0,272387.0,--,--,--,1074635038.0,5419918.0,13727810.0,--,--,--,1066327146.0,195932649.0,--,--,--,870394497.0,870394497.0,--,-786822.0,871181319.0,-24462023.0,845932474.0,-786822.0,846719296.0,--,0.33,0.33,20220415
20211231,6450131972.0,6450131972.0,0.0,--,--,--,5795494265.0,4248936737.0,55662713.0,319978758.0,536650248.0,277464175.0,356801634.0,82523916.0,47571992.0,-13089739.0,-5369899.0,0.0,--,--,--,--,--,--,--,52474460.0,24663680.0,14737390.0,--,-768412.0,-618807.0,--,--,--,711928990.0,111980202.0,73049976.0,--,--,--,750859216.0,200730755.0,--,--,--,550128461.0,550128461.0,--,-270520.0,550398981.0,-68637604.0,481490857.0,-270520.0,481761377.0,--,0.21,0.21,20220318
20210930,5609762969.0,5609762969.0,0.0,--,--,--,4741417441.0,3612081760.0,50532417.0,277942842.0,472377832.0,247659942.0,80822648.0,77568139.0,37034533.0,-3148778.0,236574.0,0.0,--,--,--,--,--,--,--,89404227.0,9639822.0,5988656.0,--,-3577777.0,1797206.0,--,--,--,962696802.0,44427191.0,15051560.0,--,--,--,992072433.0,166227308.0,--,--,--,825845125.0,825845125.0,--,-675519.0,826520644.0,42983218.0,868828343.0,-675519.0,869503862.0,--,0.32,0.32,20211029
20210630,5837201641.0,5837201641.0,0.0,--,--,--,4863731603.0,3687564732.0,50344431.0,282374494.0,474288946.0,236247714.0,132911286.0,91029590.0,61470458.0,-2935686.0,-490436.0,0.0,--,--,--,--,--,--,--,64199926.0,29201190.0,3334325.0,--,-4530624.0,-1465832.0,--,--,--,1057448576.0,9819333.0,26639829.0,--,--,--,1040628080.0,127790173.0,--,--,--,912837907.0,912837907.0,--,-1155284.0,913993191.0,-108903812.0,803934095.0,-1155284.0,805089379.0,--,0.36,0.36,20210806
20210331,5705966779.0,5705966779.0,0.0,--,--,--,4712350834.0,3580470007.0,48089581.0,270696303.0,460862001.0,235831188.0,116401754.0,67819146.0,22760736.0,198185.0,187389.0,0.0,--,--,--,--,--,--,--,36258893.0,-556542.0,2914674.0,--,-520088.0,771774.0,--,--,--,1029955556.0,51748109.0,46421300.0,--,--,--,1035282365.0,181113065.0,--,--,--,854169300.0,854169300.0,--,-1084975.0,855254275.0,78232685.0,932401985.0,-1084975.0,933486960.0,--,0.34,0.34,20210416
20201231,6130237855.0,6130237855.0,0.0,--,--,--,5138115852.0,4105824054.0,60540300.0,50001818.0,375562355.0,256638220.0,289549105.0,114941257.0,60257437.0,-26315665.0,-5213869.0,0.0,--,--,--,--,--,--,--,137736130.0,26692448.0,5043941.0,--,1439366.0,75910551.0,--,--,--,1202370964.0,2577891.0,141332999.0,--,--,--,1063615856.0,186467445.0,--,--,--,877148411.0,877148411.0,--,-724106.0,877872517.0,-280750237.0,596398174.0,-724106.0,597122280.0,--,0.35,0.35,20210330
20200930,5655088473.0,5655088473.0,0.0,--,--,--,4822359562.0,3316184298.0,47979889.0,388695077.0,532405295.0,229899024.0,307195979.0,78161866.0,90676047.0,418386.0,-189182.0,0.0,--,--,--,--,--,--,--,46050399.0,25298320.0,4600764.0,--,-8276509.0,-2651479.0,--,--,--,893378846.0,45322076.0,60992380.0,--,--,--,877708542.0,119182232.0,--,--,--,758526310.0,758526310.0,--,-410889.0,758937199.0,-267410220.0,491116090.0,-410889.0,491526979.0,--,0.31,0.31,20201030
