报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,11584148488.1,2737201209.28,1457714698.3,520992143.45,335069418.84,566349054.47,835273210.75,9441138.52,--,-158195073.37,4291523.67,36838871.85,7562658996.21,-269304.76,10067361167.61,10067361167.61,27685093.72,2381683329.17,--,7632612573.36,--,--,1516787320.49,5141397.11,5936579.07,--,--,--,1515992138.53,350081472.76,--,--,--,1165910665.77,9559517.97,1156351147.8,25016312.96,1190926978.73,13747455.95,1177179522.78,--,0.3,0.29,20221029
20220630,7463488968.39,1701548311.37,972498154.88,262580777.63,221971821.28,385093121.55,443904918.4,6763762.74,--,-66536771.45,2105279.33,35006497.72,4962342922.84,24688.63,6507380620.85,6507380620.85,18676898.2,1507151197.27,--,4977691676.73,--,--,956108347.54,1357165.78,3818381.11,--,--,--,953647132.21,218474463.92,--,--,--,735172668.29,7697352.39,727475315.9,10863165.62,746035833.91,8053530.96,737982302.95,--,0.19,0.19,20220823
20220331,3133045905.04,875237134.8,519696731.95,122778979.59,117415604.26,162199908.66,149479350.51,2514118.63,--,-165875978.21,-114975.64,12054454.42,2100040207.0,25803.5,2710489241.13,2710489241.13,7293510.15,580910381.02,30000000.0,2085861731.66,--,--,422556663.91,1214490.04,914024.84,--,--,--,422857129.11,99537881.76,--,--,--,323319247.35,--,323319247.35,-2920453.09,320398794.26,--,320398794.26,--,0.08,0.08,20220429
20211231,16418113012.51,4067490649.39,2084453918.69,1082928304.35,394339583.29,674269805.7,1770298273.93,14698218.11,--,85503563.42,-880463.55,21114644.87,9800428389.8,-111851.05,13526909715.03,13526909715.03,52739977.01,3787847366.99,7000000.0,9744811357.54,--,--,2891203297.48,33518902.49,8340997.98,--,--,--,2916381201.99,720698438.57,--,--,--,2195682763.42,--,2195682763.42,-4962980.21,2190719783.21,--,2190719783.21,--,0.58,0.58,20220325
20210930,12078503369.15,3040862111.41,1572506102.81,858916455.65,247858475.33,411448522.99,1413958423.7,10105962.31,--,72370498.01,-220629.42,20354555.29,7119748350.11,-18462.94,9994123667.63,9994123667.63,41442119.23,2956032145.44,-17672812.46,7076133430.1,--,--,2084379701.52,33499198.07,2273364.21,--,--,--,2115605535.38,527307765.06,--,--,--,1588297770.32,--,1588297770.32,-1247094.6,1587050675.72,--,1587050675.72,--,0.42,0.42,20211028
20210630,7128532032.9,1904261004.12,918060975.49,609043712.64,151362370.38,274299255.76,646286887.97,7417603.25,--,174184782.61,-371428.38,17729001.44,4112160071.3,-17541.92,5984942362.98,5984942362.98,21452760.23,1892233249.56,-4672812.46,4080348548.91,--,--,1143589669.92,29352435.55,923676.72,--,--,--,1172018428.75,293793194.17,--,--,--,878225234.58,--,878225234.58,-1541094.6,876684139.98,--,876684139.98,--,0.24,0.24,20210819
20210331,3260988127.48,983281981.78,429647457.32,379391215.5,71052962.12,127598690.64,369288860.83,7957632.35,--,-42913347.17,271931.88,8083130.14,1815395637.22,-18757.84,2698413195.76,2698413195.76,10536074.71,874787171.68,-503294.64,1810837268.98,--,--,562574931.72,80681.1,312521.07,--,--,--,562343091.75,141387512.55,--,--,--,420955579.2,--,420955579.2,2388905.4,423344484.6,--,423344484.6,--,0.12,0.12,20210429
20201231,10636513832.41,3154129710.83,1468887009.17,1025549352.66,338953149.2,599684117.99,2117320763.78,4119649.77,--,-630263475.26,-2702337.18,37937278.96,5330514860.81,29892912.48,8463506322.25,8463506322.25,47460625.83,2836069471.17,15672812.46,5379426112.97,--,--,2173007510.16,7785033.04,14684240.55,--,--,--,2166108302.65,538942277.0,--,--,--,1627166025.65,--,1627166025.65,-2348681.07,1624817344.58,--,1624817344.58,--,0.47,0.47,20210318
20200930,7091459300.35,2224646303.97,1106871208.61,666557038.46,252657300.37,403527406.7,1379524403.19,1884819.49,--,-262301907.84,-1023278.95,32720570.21,3284529639.56,29836163.51,5710089943.25,5710089943.25,31076241.84,2259892783.76,--,3328100763.68,--,--,1381369357.1,8942009.08,12653263.07,--,--,--,1377658103.11,350363104.99,--,--,--,1027294998.12,--,1027294998.12,-1102775.66,1026192222.46,--,1026192222.46,--,0.3,0.3,20201029
20200630,4487836545.03,1252465654.96,599519728.52,385520435.84,155971645.58,232273787.32,863035368.7,2977237.8,--,174647126.89,580984.7,26091323.84,1938712413.29,29885.33,3608134367.91,3608134367.91,18901763.77,1524352992.84,13000000.0,1995109838.95,--,--,879702177.12,5898175.4,9316781.61,--,--,--,876283570.91,221688902.39,--,--,--,654594668.52,--,654594668.52,633224.33,655227892.85,--,655227892.85,--,0.2,0.2,20200825
