报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,8525413167.03,416385835.07,187360066.62,0.0,--,--,--,--,--,--,--,--,--,--,--,--,9129159068.72,7119839872.65,651322648.35,427586765.17,382515297.67,0.0,--,--,--,--,--,--,--,8581264583.84,--,547894484.88,--,473063500.0,30552586.77,10524476.5,--,--,--,--,514140563.27,123627250.69,100000000.0,--,--,--,--,223627250.69,--,290513312.58,--,49000000.0,49000000.0,1335283242.08,--,--,--,--,1384283242.08,1134283215.09,429624815.52,59098090.5,32943623.3,--,--,1596851653.91,--,-212568411.83,66991097.38,--,--,692830483.01,2314975985.27,3007806468.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221022
20220630,--,5587238465.79,257071480.75,138002426.46,0.0,--,--,--,--,--,--,--,--,--,--,--,--,5982312373.0,4589105999.22,453988897.61,259678383.95,236098257.52,0.0,--,--,--,--,--,--,--,5538871538.3,--,443440834.7,--,320400000.0,22803915.51,4440012.82,--,--,--,--,347643928.33,59191091.66,--,--,--,--,--,59191091.66,--,288452836.67,--,49000000.0,49000000.0,830283215.09,--,--,--,--,879283215.09,633283215.09,421922455.54,59098090.5,27068560.28,--,--,1082274230.91,--,-202991015.82,26452804.03,--,--,555355459.58,2314975985.27,2870331444.85,--,491960060.2,6138522.06,107165560.64,5147777.66,1189354.28,--,--,-1165416.66,11850.66,31379908.37,-7615328.29,-58969145.2,-14618699.23,-5898069.07,290081733.39,-443315384.92,15693856.2,--,--,--,--,--,--,--,2870331444.85,2314975985.27,--,--,--,--,20220818
20220331,--,2212557750.83,113434290.97,47494338.43,0.0,--,--,--,--,--,--,--,--,--,--,--,--,2373486380.23,1671343525.88,233492340.11,121717735.15,121879240.43,0.0,--,--,--,--,--,--,--,2148432841.57,--,225053538.66,--,70000000.0,8807718.62,1919164.89,--,--,--,--,80726883.51,44352139.99,--,--,--,--,--,44352139.99,--,36374743.52,--,--,--,566482000.0,--,--,--,--,566482000.0,3000000.0,33011443.13,27981917.2,13010554.19,--,--,49021997.32,--,517460002.68,-4752999.77,--,--,774135285.09,2314975985.27,3089111270.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220420
20211231,--,11255529438.2,326515986.12,324615938.13,0.0,--,--,--,--,--,--,--,--,--,--,--,--,11906661362.45,10141118856.67,822011517.19,429941707.69,497708038.17,0.0,--,--,--,--,--,--,--,11890780119.72,--,15881242.73,--,55100000.0,41072260.34,11930294.72,--,--,--,-0.01,108102555.05,351922345.48,500000000.0,--,--,--,--,851922345.48,--,-743819790.43,--,16971060.0,16971060.0,1741006677.65,--,--,--,--,1757977737.65,308041510.33,448592332.07,89929271.9,30098067.63,--,--,786731910.03,--,971245827.62,-18380043.1,--,--,224927236.82,2090048748.45,2314975985.27,--,991108201.97,17934110.23,191402193.14,9251833.93,1238432.53,--,--,-2064481.1,2780172.28,2259141.4,72888825.29,-216751773.97,-12814814.15,24056291.62,-740895826.46,-618190805.27,251168571.16,--,--,--,-0.01,--,--,--,2314975985.27,2090048748.45,--,--,--,--,20220408
20210930,--,9118711820.19,186245975.57,133391961.59,0.0,--,--,--,--,--,--,--,--,--,--,--,--,9438349757.35,8073995208.79,595258702.31,290482503.05,332632059.56,0.0,--,--,--,--,--,--,--,9292368473.71,--,145981283.64,--,--,29824672.0,8245660.91,--,--,--,--,38070332.91,168367451.53,150000000.0,--,--,--,--,318367451.53,--,-280297118.62,--,16971060.0,16971060.0,1731599393.74,--,--,--,--,1748570453.74,289105963.17,466153013.57,83871771.9,17180235.94,--,--,772439212.68,--,976131241.06,3012671.73,--,--,844828077.81,2090048748.45,2934876826.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211021
20210630,--,6168931631.89,144986061.36,86230562.46,0.0,--,--,--,--,--,--,--,--,--,--,--,--,6400148255.71,5455450656.81,397985079.64,177490756.43,209409284.52,0.0,--,--,--,--,--,--,--,6240335777.4,--,159812478.31,--,--,15700075.33,4901511.59,--,--,--,--,20601586.92,94425148.01,150000000.0,--,--,--,--,244425148.01,--,-223823561.09,--,14348500.0,14348500.0,1529657823.32,--,--,--,--,1544006323.32,23625648.75,449070532.35,84765771.9,14597735.94,--,--,487293917.04,--,1056712406.28,-131320.41,--,--,992570003.09,2090048748.45,3082618751.54,--,545636339.49,4578086.34,90993945.63,4355707.59,615052.26,--,--,-282107.81,140780.24,9882279.18,17010627.55,-98098938.38,-4906917.82,-568647.61,-179785865.28,-676022626.15,415938399.55,--,--,--,--,--,--,--,3082618751.54,2090048748.45,--,--,--,--,20210818
20210331,--,2865084992.2,71291994.58,36827870.9,0.0,--,--,--,--,--,--,--,--,--,--,--,--,2973204857.68,2171139411.72,201143549.7,71425217.42,103316622.44,0.0,--,--,--,--,--,--,--,2547024801.28,--,426180056.4,--,--,6037250.01,1771736.48,--,--,--,--,7808986.49,43195864.23,50000000.0,--,--,--,--,93195864.23,--,-85386877.74,--,5906939.03,5906939.03,1152169811.32,--,--,--,--,1158076750.35,5705648.75,45609364.54,42981290.0,4577511.32,--,--,55892524.61,--,1102184225.74,3749075.55,--,--,1446726479.95,2090048865.25,3536775345.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210420
20201231,--,8871848287.56,211292164.93,213437448.22,0.0,--,--,--,--,--,--,--,--,--,--,--,--,9296577900.71,6930958506.64,655449697.52,371902010.82,424759140.37,0.0,--,--,--,--,--,--,--,8383069355.36,--,913508545.35,--,1375127050.0,29517017.72,17253842.78,--,--,--,--,1421897910.5,169449865.25,605596800.0,1491503.75,--,--,--,776538169.0,--,645359741.5,--,17635000.0,17635000.0,233204644.0,--,--,--,--,250839644.0,33432153.05,277194093.41,56408237.68,19945000.0,--,--,330571246.46,--,-79731602.46,-37150852.99,--,--,1441985831.4,648062917.05,2090048748.45,--,927802512.76,18146068.02,166324512.17,9610784.61,1438945.19,--,--,-4962948.15,135663.44,-6926527.27,40314531.71,-227515677.32,-9351764.4,248850.11,-403722604.86,-539441919.28,926037466.3,--,--,--,--,--,--,--,2090048748.45,648062917.05,--,--,--,--,20210409
20200930,--,6147808805.38,169142584.67,126735076.66,0.0,--,--,--,--,--,--,--,--,--,--,--,--,6443686466.71,4058864384.66,454349969.1,262802269.93,573911517.99,0.0,--,--,--,--,--,--,--,5349928141.68,--,1093758325.03,--,1158701597.88,26551025.32,10002145.56,--,465692.25,--,--,1195720461.01,124577682.22,605596800.0,--,--,--,--,730174482.22,--,465545978.79,--,16165000.0,3980000.0,233000000.0,--,--,--,--,249165000.0,23431297.5,274855101.08,55705737.68,7290000.0,--,--,305576398.58,--,-56411398.58,-15235534.36,--,--,1487657370.88,648062917.05,2135720287.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201020
20200630,--,3698847582.81,107735668.25,65314195.65,0.0,--,--,--,--,--,--,--,--,--,--,--,--,3871897446.71,2241720582.72,293253316.75,159863488.77,335546758.77,0.0,--,--,--,--,--,--,--,3030384147.01,--,841513299.7,--,895000000.0,21912586.2,5153005.0,--,465692.25,--,--,922531283.45,69389926.94,396000000.0,--,--,--,--,465389926.94,--,457141356.51,--,13165000.0,980000.0,13000000.0,--,--,--,--,26165000.0,8000000.0,273068414.63,55705737.68,4860000.0,--,--,285928414.63,--,-259763414.63,3608721.76,--,--,1042499963.34,648062917.05,1690562880.39,--,447618346.74,7205370.2,81458066.98,4806156.62,336038.33,--,--,-1950754.09,-37799.38,530250.0,-3291443.58,-89553534.64,-9125370.35,-965322.18,-93828988.39,-365603136.04,854570616.18,--,--,--,--,--,--,--,1690562880.39,648062917.05,--,--,--,--,20200812
