报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,9538755448.83,1656955599.97,--,--,61111551638.67,5372914721.23,21245673676.55,34079602724.33,413360516.56,--,--,237338663.55,--,--,--,--,--,107478722527.61,--,--,--,1579484763.12,--,1059762784.3,16913809.7,164956587.75,--,1584468875.72,--,317810913.23,--,--,184824011694.03,--,2072566159.27,4129317197.81,2811670077.01,88930952.65,254511228.84,10194755776.11,139381594973.24,388967169.24,150403361.72,--,--,--,--,--,9322041056.68,--,162277342.22,184279606.96,--,--,169213355928.27,--,2169649302.0,2448946725.51,--,--,495029637.55,--,522912436.33,4416384174.89,2951285306.7,2443121420.9,--,--,--,15447329003.88,163326761.88,15610655765.76,--,--,184824011694.03,20221029
20220630,--,9571372087.06,1635056870.29,--,--,56668690938.03,5161884576.31,21114937604.41,29978508240.75,413360516.56,--,--,354343790.61,396830732.68,--,--,--,--,104192951224.55,--,--,--,1576403268.79,--,1077706417.03,9660746.83,183548934.22,--,1518344921.89,--,333766894.51,--,--,177599176640.57,--,954629954.41,3821427537.8,2851072530.69,523869071.42,350165218.77,4354684431.21,136572312894.23,371262797.17,102950420.38,--,--,--,--,--,12262012067.05,--,135320133.33,180465225.89,--,--,162559901914.05,--,2169649082.0,2448946905.65,--,1999142800.0,495028815.8,--,460253335.13,4416384174.89,2444706510.32,2443121420.9,--,--,--,14878090244.69,161184481.83,15039274726.52,--,--,177599176640.57,20220810
20220331,--,9296753997.12,1804055167.12,--,--,56430013353.93,8584564418.73,19852746168.9,27557652443.87,435050322.43,--,--,1152672613.56,--,--,--,--,--,102056980632.09,--,--,--,1548699324.26,--,951379401.3,6662559.11,190100028.16,--,1446870675.03,--,289218147.73,--,--,175261601821.44,--,523483488.44,3500745593.19,2155067614.66,863334364.28,1144429091.57,8165129699.65,131575847299.7,352962299.39,122323359.5,--,--,--,--,--,10909700816.67,--,124538633.33,708433081.54,--,--,160228280239.23,--,1807959793.0,2449028686.92,--,--,856245153.45,--,403806139.86,4040988195.2,3129461930.81,2190553348.94,--,--,--,14878043248.18,155278334.03,15033321582.21,--,--,175261601821.44,20220422
20211231,--,9112846973.48,1987407070.45,--,126602151.65,52840863456.05,6447699036.81,20065338351.26,25950083825.22,377742242.76,--,--,725766751.23,--,--,--,--,--,95554679332.32,--,--,--,1200525493.21,--,963805518.53,21197304.76,179786715.1,--,1390349442.28,--,381290239.68,--,--,164578715094.33,--,935289217.64,3636630630.75,924577502.13,1027345560.37,730525118.3,8865749791.84,124607787202.97,494908113.44,155837217.24,--,--,--,--,--,8200975208.41,--,126724762.05,217111481.45,--,--,150012862359.34,--,1807959258.0,2449029227.32,--,1999142800.0,856242563.23,--,376423905.99,4040988195.2,2696111502.58,2190553348.94,--,--,--,14417308001.26,148544733.73,14565852734.99,--,--,164578715094.33,20220329
20210930,--,9577211478.77,1120652181.05,--,0.0,52333358794.44,5610161833.7,20826201855.02,25541091894.26,355903211.46,--,--,626313372.02,0.0,--,--,--,--,93515389512.38,--,--,--,1234804476.31,--,847854979.68,126003404.74,150790187.31,--,1320077075.11,--,472217751.04,--,--,161400566285.41,--,981307329.23,3098472576.61,2272296061.99,1350677043.08,632544350.03,4604784148.93,122809671479.12,483650354.39,118597555.88,--,--,--,--,--,10556249603.63,--,125084566.32,141873822.83,--,--,147238474444.83,--,1807958723.0,2449029767.73,--,--,865374269.35,--,300434998.09,4040988195.2,2367255492.26,2190553348.94,--,--,--,14021594794.57,140497046.01,14162091840.58,--,--,161400566285.41,20211026
20210630,--,9790686139.36,859781211.95,--,63583125.45,50952140837.49,5446609660.37,24172413826.5,20969493594.66,363623755.96,--,--,279797420.12,0.0,--,--,--,--,89896236935.13,--,--,--,1199195446.15,--,851797160.2,127810827.63,160116711.01,--,1267743659.01,--,400384562.55,--,--,155927877760.06,--,1227295346.74,3151131037.57,2035577775.26,702376758.97,299636427.31,4103147282.36,121917715593.88,433020956.35,55817959.36,--,--,--,--,--,7678666880.34,--,125852106.99,401014512.02,--,--,142204035934.86,--,1807957814.0,2449030686.42,--,--,865369865.46,--,250697022.25,4040988195.2,1988593620.11,2190553348.94,--,--,--,13593190552.38,130651272.82,13723841825.2,--,--,155927877760.06,20210824
20210331,--,10691373627.93,869219793.87,--,129778432.75,47614848699.95,3866887358.69,22863708897.53,20504858862.94,379393580.79,--,--,113943024.86,336215503.68,--,--,--,--,84729053798.24,--,--,--,1167720594.97,--,858457931.29,118991114.49,159674661.9,--,1151837341.3,--,399859644.1,--,--,148423768564.12,--,791781257.62,3255798343.18,3548009670.89,101740669.86,109734016.99,4093098737.75,118668375213.17,406639980.96,38742861.53,--,--,--,--,--,5390199034.48,--,117994768.21,103005115.96,--,--,136708668272.57,--,1807957814.0,449887886.42,--,--,865369865.46,--,220118015.42,3738280268.85,2520069559.28,1988748064.71,--,--,--,11590431474.14,124668817.41,11715100291.55,--,--,148423768564.12,20210430
20201231,--,10198887702.97,1605123947.05,--,64741308.04,44333139135.6,3873292072.77,22191724795.05,17888728686.99,379393580.79,--,--,64543111.42,1961009315.55,--,--,--,--,81975296908.86,--,--,--,1148820594.97,--,866042210.2,87362540.31,166707429.31,--,1093873416.8,--,252103643.13,--,--,143817651264.21,--,621116793.99,3357857278.1,1984309330.62,--,55484941.2,10551534254.83,109794021600.02,527287901.76,56462466.67,--,--,--,--,--,5221954303.49,--,105346496.48,232737754.86,--,--,132508113122.02,--,1807957762.0,449887940.46,--,--,864615909.23,--,169573511.84,3738280268.85,2186376847.83,1988419562.04,--,--,--,11205111802.25,104426339.94,11309538142.19,--,--,143817651264.21,20210430
20200930,--,9585844786.88,1047712783.86,--,409466632.81,42749831160.85,3746191919.22,21570708280.66,17095418582.46,337512378.51,--,--,38949185.55,--,--,--,--,--,79233318847.12,--,--,--,1144183238.73,--,844238746.63,76309803.98,130213471.8,--,1080754295.21,--,170593175.89,--,--,136511416129.31,--,428543488.54,2976769636.11,1289382819.58,499742169.71,--,7492412666.63,106441383290.66,432713931.16,101164489.52,--,--,--,--,--,5536830423.03,--,115051101.6,136612498.83,--,--,125450606515.37,--,1807957641.0,449888066.55,--,--,864615301.04,--,147684650.16,3738280268.85,1953503886.11,1988485528.37,--,--,--,10950415342.08,110394271.86,11060809613.94,--,--,136511416129.31,20201027
20200630,--,10179570070.5,1571079543.55,--,622831047.22,38352791725.88,2083188108.49,17190654363.01,18741436875.87,337512378.51,--,--,43051098.23,2793842318.35,--,--,--,--,75795215346.52,--,--,--,1125179429.74,--,828303668.53,44888581.68,126445628.43,--,992730978.35,--,177031673.07,--,--,132652961110.05,--,667875324.6,2614875236.11,1438323757.62,--,--,5946809275.9,107641807981.12,382502342.81,72559116.05,--,--,--,--,--,2703442081.29,--,131234988.36,122501390.02,--,--,121721931493.88,--,1807576379.0,450283678.95,--,--,862708686.93,--,295990190.15,3738280268.85,1678884696.53,1988485528.37,--,--,--,10822209428.78,108820187.39,10931029616.17,--,--,132652961110.05,20200825
