报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20221231,--,-48226000000.0,--,--,57838000000.0,--,8518000000.0,--,42552000000.0,19244000000.0,-11998000000.0,4666000000.0,11678000000.0,13888000000.0,-30995000000.0,28397000000.0,-65534000000.0,--,-30654000000.0,--,-37152000000.0,--,149991000000.0,13004000000.0,-292000000.0,--,--,--,162703000000.0,199197000000.0,658000000.0,--,--,199855000000.0,--,--,--,--,--,623036000000.0,--,--,--,623074000000.0,632274000000.0,4311000000.0,726000000.0,--,--,637311000000.0,--,-14237000000.0,-370000000.0,21447000000.0,0.0,21447000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20230325
20220930,--,25864000000.0,--,--,54064000000.0,--,32092000000.0,--,85492000000.0,64411000000.0,3068000000.0,4121000000.0,13306000000.0,-3503000000.0,-1985000000.0,21906000000.0,-65009000000.0,--,36315000000.0,--,-22181000000.0,--,175150000000.0,15177000000.0,212000000.0,--,--,--,190539000000.0,210850000000.0,1870000000.0,--,--,212720000000.0,--,--,--,--,--,-235519000000.0,--,--,--,-235519000000.0,--,-383922000000.0,783000000.0,--,--,-196942000000.0,--,-38577000000.0,1033000000.0,-10548000000.0,0.0,-10548000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,100408000000.0,--,--,56124000000.0,15841000000.0,-46535000000.0,--,123157000000.0,70004000000.0,-1383000000.0,4032000000.0,5478000000.0,15837000000.0,18327000000.0,22613000000.0,-50525000000.0,--,84383000000.0,--,-58274000000.0,--,132055000000.0,15322000000.0,-37000000.0,--,--,--,147340000000.0,204447000000.0,1167000000.0,--,--,205614000000.0,--,--,--,--,--,235117000000.0,--,--,--,235117000000.0,--,410335000000.0,710000000.0,--,--,270892000000.0,--,-35775000000.0,2989000000.0,-52286000000.0,0.0,-52286000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220827
20220331,--,164792000000.0,--,--,57836000000.0,11434000000.0,57030000000.0,--,294313000000.0,159583000000.0,11480000000.0,7324000000.0,4814000000.0,5045000000.0,25671000000.0,22485000000.0,275466000000.0,--,511868000000.0,--,14513000000.0,--,276476000000.0,17438000000.0,133000000.0,--,--,--,294047000000.0,278562000000.0,972000000.0,--,--,279534000000.0,--,--,--,--,--,307880000000.0,--,--,--,307880000000.0,140153000000.0,7690000000.0,882000000.0,--,--,148725000000.0,--,159155000000.0,-645000000.0,-44532000000.0,222583000000.0,178051000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20211231,--,89386000000.0,--,--,58691000000.0,500000000.0,42288000000.0,--,199758000000.0,36032000000.0,--,4765000000.0,19079000000.0,10357000000.0,-5898000000.0,23414000000.0,47187000000.0,--,134936000000.0,--,-76486000000.0,--,191735000000.0,14352000000.0,-576000000.0,--,--,--,205511000000.0,280039000000.0,1958000000.0,--,--,281997000000.0,--,--,--,--,--,162865000000.0,--,--,--,162960000000.0,34143000000.0,4213000000.0,738000000.0,--,--,39094000000.0,--,123866000000.0,-1907000000.0,110295000000.0,0.0,110295000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220326
20210930,--,-59166000000.0,--,--,49223000000.0,7766000000.0,57443000000.0,--,50627000000.0,62881000000.0,--,4026000000.0,8023000000.0,-148000000.0,-191000000.0,22750000000.0,-3381000000.0,--,84483000000.0,--,21891000000.0,--,113757000000.0,16165000000.0,737000000.0,--,--,--,130659000000.0,107022000000.0,1746000000.0,--,--,108768000000.0,--,--,--,--,--,177035000000.0,--,--,--,177035000000.0,170607000000.0,-94083000000.0,735000000.0,--,--,189083000000.0,--,-12048000000.0,37000000.0,-23976000000.0,0.0,-23976000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,103446000000.0,--,--,53061000000.0,-11875000000.0,-36857000000.0,--,113074000000.0,91730000000.0,6863000000.0,4643000000.0,5693000000.0,11105000000.0,10682000000.0,20390000000.0,32968000000.0,--,184074000000.0,--,-9073000000.0,--,172241000000.0,14554000000.0,-131000000.0,--,--,--,186664000000.0,194726000000.0,1011000000.0,--,--,195737000000.0,--,--,--,--,--,143019000000.0,--,--,--,143019000000.0,49057000000.0,118126000000.0,687000000.0,--,--,56046000000.0,--,86973000000.0,-894000000.0,6006000000.0,0.0,6006000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210831
20210331,--,106412000000.0,--,--,53485000000.0,21118000000.0,41711000000.0,--,223943000000.0,161601000000.0,2614000000.0,7241000000.0,1926000000.0,4517000000.0,8026000000.0,25179000000.0,85047000000.0,--,296151000000.0,--,-29742000000.0,--,212584000000.0,15564000000.0,141000000.0,--,--,--,228289000000.0,257394000000.0,637000000.0,--,--,258031000000.0,--,--,--,--,--,155194000000.0,--,--,--,155194000000.0,62767000000.0,4309000000.0,870000000.0,--,--,67946000000.0,--,87248000000.0,-116000000.0,-14818000000.0,145076000000.0,130258000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,-42535000000.0,--,--,51468000000.0,-3271000000.0,3623000000.0,--,26937000000.0,59729000000.0,-298000000.0,3908000000.0,--,7546000000.0,7153000000.0,21299000000.0,-85514000000.0,--,17522000000.0,--,-42323000000.0,--,123916000000.0,13159000000.0,-349000000.0,--,--,--,136726000000.0,177067000000.0,1982000000.0,--,--,179049000000.0,--,--,--,0.0,--,121551000000.0,--,--,--,161544000000.0,112629000000.0,4105000000.0,707000000.0,--,--,117441000000.0,--,44103000000.0,-1657000000.0,9538000000.0,0.0,9538000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210327
20200930,--,-163694000000.0,--,--,46830000000.0,-20786000000.0,-977000000.0,--,-138943000000.0,57675000000.0,-8422000000.0,3800000000.0,--,1043000000.0,-9441000000.0,25212000000.0,-128960000000.0,--,-59093000000.0,--,3695000000.0,--,232832000000.0,14685000000.0,360000000.0,--,--,--,247877000000.0,240540000000.0,3642000000.0,--,--,244182000000.0,--,--,--,--,--,201583000000.0,--,--,--,201983000000.0,123851000000.0,4766000000.0,713000000.0,--,--,129330000000.0,--,72653000000.0,-1952000000.0,-5454000000.0,0.0,-5454000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
