报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,1133500238.95,--,14654094.44,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1148154333.39,656342996.02,162435330.54,85393352.81,36575322.98,0.0,--,--,--,--,--,--,--,940747002.35,--,207407331.04,--,180000000.0,2859255.71,33754.37,--,2126370.27,--,--,185019380.35,156931518.85,121632100.0,--,--,--,--,278563618.85,--,-93544238.5,--,990795.0,--,--,--,--,--,--,990795.0,--,155425425.6,--,691776.0,--,--,156117201.6,--,-155126406.6,38426183.09,--,--,-2837130.97,707828408.78,704991277.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,785246578.45,--,11111018.72,0.0,--,--,--,--,--,--,--,--,--,--,--,--,796357597.17,482842704.34,115473658.45,56847593.76,26997278.93,0.0,--,--,--,--,--,--,--,682161235.47,--,114196361.7,--,160000000.0,2285252.97,--,--,2126370.27,--,--,164411623.24,112557907.31,121000000.0,--,--,--,--,233557907.31,--,-69146284.07,--,990795.0,--,--,--,--,--,--,990795.0,--,144992625.6,--,345888.0,--,--,145338513.6,--,-144347718.6,17705695.95,--,--,-81591945.02,707828408.78,626236463.76,--,210549069.63,5728276.24,16061042.76,1215454.44,--,--,--,--,--,649400.0,-17187251.97,-2285252.97,-1163669.37,-331064.55,-63096005.09,-73749170.6,18167914.72,--,--,--,--,--,--,--,626236463.76,707828408.78,--,--,--,--,20220823
20220331,--,401122062.9,--,2932995.52,0.0,--,--,--,--,--,--,--,--,--,--,--,--,404055058.42,264283238.89,62589906.28,17851132.18,6946132.27,0.0,--,--,--,--,--,--,--,351670409.62,--,52384648.8,--,110000000.0,916200.4,--,--,--,--,--,110916200.4,82607539.73,110000000.0,--,--,--,--,192607539.73,--,-81691339.33,--,990795.0,--,--,--,--,--,--,990795.0,--,--,--,328906.2,--,--,328906.2,--,661888.8,-1181598.43,--,--,-29826400.16,707828408.78,678002008.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220418
20211231,--,1190104935.34,6485628.61,20091074.3,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1216681638.25,536722301.99,154326560.5,89074476.13,63572111.55,0.0,--,--,--,--,--,--,--,843695450.17,--,372986188.08,--,240000000.0,4648670.0,11849800.0,--,2609982.32,--,--,259108452.32,275558880.84,289649100.0,--,10594710.9,--,--,575802691.74,--,-316694239.42,--,30873172.2,--,--,--,--,--,--,30873172.2,--,144000000.0,--,345888.0,--,--,144345888.0,--,-113472715.8,-5757887.57,--,--,-62938654.71,770767063.49,707828408.78,--,310987161.36,9650596.99,19178057.98,2342120.79,--,--,--,-9960841.5,774881.55,--,5479601.48,-4648670.0,-893753.89,6189570.86,-51694123.52,-45657536.07,117541335.59,--,--,--,--,--,--,--,707828408.78,770767063.49,--,--,--,--,20220418
20210930,--,858577293.78,1532257.6,10564595.88,0.0,--,--,--,--,--,--,--,--,--,--,--,--,870674147.26,421617863.17,105632975.46,95065077.37,49710216.66,0.0,--,--,--,--,--,--,--,672026132.66,--,198648014.6,--,190000000.0,3744459.69,11782600.0,--,--,--,--,205527059.69,188564375.32,250000000.0,--,8124119.84,--,--,446688495.16,--,-241161435.47,--,30873172.2,--,--,--,--,--,--,30873172.2,--,144000000.0,--,--,--,--,144000000.0,--,-113126827.8,-4054080.86,--,--,-159694329.53,770767063.49,611072733.96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211022
20210630,--,641595995.98,1532257.6,8639279.6,0.0,--,--,--,--,--,--,--,--,--,--,--,--,651767533.18,287914772.88,77729765.97,58080344.96,25898056.41,0.0,--,--,--,--,--,--,--,449622940.22,--,202144592.96,--,180000000.0,2826096.68,11782600.0,--,--,--,--,194608696.68,105880010.12,250000000.0,--,8124119.84,--,--,364004129.96,--,-169395433.28,--,--,--,--,--,--,--,--,--,--,144000000.0,--,--,--,--,144000000.0,--,-144000000.0,-2081255.94,--,--,-113332096.26,770767063.49,657434967.23,--,177057032.54,4375575.9,9043052.13,1137486.96,--,--,--,-10220514.61,--,30200.0,1886426.09,-2826096.68,-392823.79,-219883.01,-40917239.76,33670351.96,30248329.88,--,--,--,--,--,--,--,657434967.23,770767063.49,--,--,--,--,20210825
20210331,--,290227931.7,--,1467195.08,0.0,--,--,--,--,--,--,--,--,--,--,--,--,291695126.78,123114271.98,43832858.77,38042890.44,11736660.66,0.0,--,--,--,--,--,--,--,216726681.85,--,74968444.93,--,90000000.0,1344153.67,6000000.0,--,--,--,--,97344153.67,40116191.54,100000000.0,--,2591858.76,--,--,142708050.3,--,-45363896.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,910767.29,--,--,30515315.59,770767063.49,801282379.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210420
20201231,--,780649927.75,11786677.26,8250828.88,0.0,--,--,--,--,--,--,--,--,--,--,--,--,800687433.89,383342304.17,109476795.3,25837807.35,39848070.46,0.0,--,--,--,--,--,--,--,558504977.28,--,242182456.61,--,119000000.0,2138449.75,84731.0,--,--,--,--,121223180.75,108574016.15,159000000.0,--,2609982.32,--,--,270183998.47,--,-148960817.72,--,605544811.32,--,--,--,--,--,--,605544811.32,--,--,--,28348311.33,--,--,28348311.33,--,577196499.99,-14970072.69,--,--,655448066.19,115318997.3,770767063.49,--,225880997.45,4242017.27,16684929.2,2223246.83,--,--,--,-1877.3,1012050.69,-350900.0,13641911.13,-2138449.75,-455427.62,4435.04,-24910560.78,-57766963.36,64117047.81,--,--,--,--,--,--,--,770767063.49,115318997.3,--,--,--,--,20210308
20200930,--,559593643.41,7542826.27,15299453.91,0.0,--,--,--,--,--,--,--,--,--,--,--,--,582435923.59,274512557.45,79760958.29,24747650.77,31339873.97,0.0,--,--,--,--,--,--,--,410361040.48,--,172074883.11,--,108500000.0,588140.16,11946.9,--,--,--,--,109100087.06,354721072.63,15800000.0,--,265125275.13,--,--,635646347.76,--,-526546260.7,--,605544811.32,--,--,--,--,--,--,605544811.32,--,--,--,21269000.0,--,--,21269000.0,--,584275811.32,-5781184.73,--,--,224023249.0,82745324.52,306768573.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201027
20200630,--,295571294.4,3585881.67,4243010.46,0.0,--,--,--,--,--,--,--,--,--,--,--,--,303400186.53,148208851.17,56024108.27,13503275.0,20307335.61,0.0,--,--,--,--,--,--,--,238043570.05,--,65356616.48,--,88500000.0,463247.89,5752.21,--,--,--,--,88969000.1,43901098.97,99000000.0,--,--,--,--,142901098.97,--,-53932098.87,--,--,--,--,--,--,--,--,--,--,--,--,540000.0,--,--,540000.0,--,-540000.0,-7423.83,--,--,10877093.78,115318997.3,126196091.08,--,89538776.29,856138.65,8201612.49,1109198.28,--,--,--,--,122812.04,--,197907.82,-463247.89,-341903.68,-24099.98,-9878055.56,-40130166.96,14024144.95,--,--,--,--,--,--,--,126196091.08,115318997.3,--,--,--,--,20200902
