报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,55184397.62,8331601.14,5910543.98,0.0,--,--,--,--,--,--,--,--,--,--,--,--,69426542.74,75198829.83,26129492.28,6416887.6,27775018.06,0.0,--,--,--,--,--,--,--,135520227.77,--,-66093685.03,--,0.0,0.0,0.0,--,--,--,--,0.0,16677136.7,20000000.0,--,--,--,--,36677136.7,--,-36677136.7,--,0.0,--,61480000.0,--,--,--,--,61480000.0,63340782.93,1765818.06,--,--,--,--,65106600.99,--,-3626600.99,586646.69,--,--,-105810776.03,0.0,-105810776.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221026
20220630,--,87367424.75,14925253.16,9188540.05,0.0,--,--,--,--,--,--,--,--,--,--,--,--,111481217.96,133619393.56,25615231.21,19345497.36,3663028.96,0.0,--,--,--,--,--,--,--,182243151.09,--,-70761933.13,--,--,--,--,--,--,--,--,--,16929939.19,0.0,--,--,--,--,16929939.19,--,84843608.76,--,0.0,--,146795658.32,--,--,--,--,146795658.32,55000000.0,1738166.48,--,--,--,--,46738166.48,--,100057491.84,71803.64,--,--,114210971.11,0.0,114210971.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220827
20220331,--,42239682.73,1730844.13,1027196.55,0.0,--,--,--,--,--,--,--,--,--,--,--,--,44997723.41,66499242.85,28672680.25,14173779.22,36110962.48,0.0,--,--,--,--,--,--,--,145456664.8,--,-100458941.39,--,--,--,--,--,--,--,--,--,23712376.95,2000000.0,--,--,--,--,25712376.95,--,-25712376.95,--,-114300.0,--,65000000.0,--,--,--,--,64885700.0,69000000.0,1350787.17,--,10000000.0,--,--,80350787.17,--,-15465087.17,-115182.77,--,--,-141751588.28,219934059.63,78182471.35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220427
20211231,--,198027335.78,-5497166.25,-149205.34,0.0,--,--,--,--,--,--,--,--,--,--,--,--,192380964.19,54859330.46,27564255.83,-4996081.41,-2299102.63,0.0,--,--,--,--,--,--,--,75128402.25,--,117252561.94,--,100000000.0,1242602.74,0.0,--,--,--,--,101242602.74,38862448.83,50000000.0,--,--,--,--,88862448.83,--,12380153.91,--,--,--,29990000.0,--,--,--,--,44631830.0,2096270.44,1093765.91,--,--,--,--,3190036.35,--,41441793.65,-84204.0,--,--,170990305.5,0.0,170990305.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220416
20210930,--,48610832.99,7343189.33,1485984.58,0.0,--,--,--,--,--,--,--,--,--,--,--,--,57440006.9,46113566.45,22125691.43,9197777.22,27316368.93,0.0,--,--,--,--,--,--,--,104753404.03,--,-47313397.13,--,170000000.0,2032427.39,0.0,--,--,--,--,172032427.39,18460589.87,150000000.0,--,--,--,--,168460589.87,--,3571837.52,--,--,--,5000000.0,--,--,--,--,5000000.0,13898877.79,1338736.14,--,--,--,--,15237613.93,--,-10237613.93,-5465.52,--,--,-53984639.06,0.0,-53984639.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,106817149.24,1250344.48,208971.16,0.0,--,--,--,--,--,--,--,--,--,--,--,--,108276464.88,41582816.65,20081410.6,8010821.84,15038847.02,0.0,--,--,--,--,--,--,--,84713896.11,--,23562568.77,--,--,--,--,--,--,--,--,--,10702980.0,120000000.0,--,--,--,--,130702980.0,--,-29104782.74,--,--,--,70000000.0,--,--,--,--,70000000.0,55000000.0,19254264.7,--,--,--,--,74254264.7,--,-4254264.7,24789.09,--,--,-9771689.58,0.0,-9771689.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210830
20210331,--,55524592.28,1360512.88,1531136.52,0.0,--,--,--,--,--,--,--,--,--,--,--,--,58416241.68,46755598.96,27444207.08,15452856.79,18355375.77,0.0,--,--,--,--,--,--,--,108008038.6,--,-49591796.92,--,--,--,--,--,--,--,--,--,7643290.0,50000000.0,--,--,--,--,57643290.0,--,-57643290.0,--,--,--,24000000.0,--,--,--,--,24000000.0,10101122.21,823568.11,--,--,--,--,10924690.32,--,13075309.68,-205107.29,--,--,-94364884.53,207064967.3,112700082.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20201231,--,171696885.19,2731899.62,1928351.58,0.0,--,--,--,--,--,--,--,--,--,--,--,--,176357136.39,35349789.32,23099548.36,1772130.89,10791183.0,0.0,--,--,--,--,--,--,--,71012651.57,--,105344484.82,--,50000000.0,548397.26,--,--,--,--,--,50553739.66,32782157.05,0.0,--,--,--,--,32782157.05,--,17771582.61,--,--,--,1103500.0,--,--,--,--,16598000.0,9103500.0,949259.67,--,3896500.0,--,--,13949259.67,--,2648740.33,-316101.64,--,--,125448706.12,0.0,125448706.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210409
20200930,--,53832513.47,636950.16,2437346.54,0.0,--,--,--,--,--,--,--,--,--,--,--,--,56906810.17,36028741.94,17681735.96,9378904.13,16566327.42,0.0,--,--,--,--,--,--,--,79655709.45,--,-22748899.28,--,250000000.0,4631506.85,--,--,--,--,--,254631506.85,31691431.52,200000000.0,--,--,--,--,231691431.52,--,22940075.33,--,--,--,14000000.0,--,--,--,--,15103500.0,30000000.0,1108959.96,--,1103500.0,--,--,32212459.96,--,-17108959.96,-216987.28,--,--,-17134771.19,0.0,-17134771.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201028
20200630,--,46112022.65,314824.75,3681521.78,0.0,--,--,--,--,--,--,--,--,--,--,--,--,50108369.18,12200075.24,15663662.38,11365875.49,18926697.29,0.0,--,--,--,--,--,--,--,58156310.4,--,-8047941.22,--,47548835.62,--,--,--,--,--,--,50479931.51,26234881.91,50000000.0,--,--,--,--,76234881.91,--,-25754950.4,--,--,--,75000000.0,--,--,--,--,75000000.0,--,14662063.65,--,--,--,--,84562063.65,--,-9562063.65,-96157.77,--,--,-43461113.04,0.0,-43461113.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200827
