报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,267827846.33,--,--,1385428192.16,--,1385428192.16,39617981.29,17794973.66,75965455.48,--,--,--,--,362035265.64,--,510598695.92,--,--,--,267026.12,0.0,--,--,--,--,--,--,--,2659535436.6,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,174945238.81,174945238.81,--,255745.5,--,--,--,--,43140470.7,--,--,4460044.88,--,--,--,--,257845503.16,--,--,2917380939.76,--,404625080.54,--,--,822107857.68,286500980.32,--,--,73829288.51,--,23221111.72,3894357.76,152415498.11,--,--,--,--,634972297.7,--,--,--,4011842.96,0.0,--,--,--,--,--,--,--,--,--,--,2119077334.98,--,414819779.03,--,--,--,--,--,47538957.36,--,100000.0,--,--,--,469558831.85,--,--,2588636166.83,--,286000000.0,--,--,--,610814370.17,--,--,8098712.17,42566226.78,--,-689233521.34,--,--,--,--,258245787.78,70498985.15,328744772.93,--,--,2917380939.76,20221031
20220630,--,325615692.82,--,--,1488234797.51,--,1488234797.51,17623295.4,19117550.32,74000820.84,--,--,74000820.84,--,352485406.18,--,501603355.92,--,--,--,1067026.13,0.0,--,--,--,--,--,--,--,2779747945.12,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,180000483.04,180000483.04,--,255745.5,255745.5,--,--,--,43691372.69,--,--,4571300.88,--,--,--,--,270345906.04,--,--,3050093851.16,--,485995375.1,--,--,715282006.46,202534971.91,--,--,77998438.99,--,20633231.13,13406404.19,161743433.37,--,--,161743433.37,--,629156409.77,--,--,--,4015469.61,0.0,--,--,--,--,--,--,--,--,--,--,2108230768.62,--,525348013.43,--,--,--,--,--,48588220.72,--,100000.0,--,--,--,588236425.08,--,--,2696467193.7,--,286000000.0,--,--,--,610814370.17,--,--,8869222.65,42566226.78,--,-665082305.62,--,--,--,--,283167513.98,70459143.48,353626657.46,--,--,3050093851.16,20220831
20220331,--,365771322.47,--,--,1605810721.27,--,1605810721.27,24973500.0,20605281.9,62097335.49,--,--,--,--,290800385.44,--,491001175.92,--,--,--,2667026.15,0.0,--,--,--,--,--,--,--,2863726748.64,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,183659960.15,183659960.15,--,331674.71,--,--,--,--,44156208.14,--,--,5121983.07,--,--,--,--,281879830.66,--,--,3145606579.3,--,549832882.77,--,--,682421814.33,164768616.45,--,--,72445352.94,--,15756463.32,9446521.01,200157077.44,--,--,--,--,638343749.44,--,--,--,1907667.05,0.0,--,--,--,--,--,--,--,--,--,--,2170311528.3,--,503622182.55,--,--,--,--,--,68054177.99,--,100000.0,--,--,--,593076646.93,--,--,2763388175.23,--,286000000.0,--,--,--,611833992.81,--,--,8379922.22,42566226.78,--,-636711615.03,--,--,--,--,312068526.78,70149877.29,382218404.07,--,--,3145606579.3,20220429
20211231,--,368095089.47,--,--,1648585834.66,--,1648585834.66,46991362.97,29160979.64,71767872.44,--,--,71767872.44,--,255535651.26,--,478320670.92,--,--,--,3691064.21,0.0,--,--,--,--,--,--,--,2902148525.57,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,189000871.79,189000871.79,--,239074.5,239074.5,--,--,--,44704993.76,--,--,5804950.32,--,--,--,--,295142895.62,--,--,3197291421.19,--,561310612.86,--,--,701375092.32,130791118.21,--,--,36743046.72,--,18767970.79,8895356.25,318610742.75,--,--,318610742.75,--,741393375.96,--,--,--,1379306.1,0.0,--,--,--,--,--,--,--,--,--,--,2388475503.75,--,616903409.64,--,--,--,--,--,73590336.74,--,100000.0,--,--,--,718994128.24,--,--,3107469631.99,--,220000000.0,--,--,--,342093992.81,--,--,8251410.82,42566226.78,--,-593069967.03,--,--,--,--,19841663.38,69980125.82,89821789.2,--,--,3197291421.19,20220428
20210930,--,205826249.79,--,--,2323643692.33,--,2323643692.33,18107900.0,21045227.51,64004796.4,--,--,--,--,178540561.91,--,--,--,--,--,359.48,0.0,--,--,--,--,--,--,--,2811168787.42,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,191678019.39,191678019.39,--,9646.01,--,--,--,--,45222242.52,--,--,6074886.09,--,--,--,--,244113794.01,--,--,3055282581.43,--,453971276.65,--,--,798786962.57,161141604.21,--,--,26842330.61,--,12993304.51,16621501.84,328664433.38,--,--,--,--,757748449.01,--,--,--,1536191.54,0.0,--,--,--,--,--,--,--,--,--,--,2397164450.11,--,572014300.71,--,--,--,--,--,84443385.7,--,200000.0,--,--,--,656657686.41,--,--,3053822136.52,--,220000000.0,--,--,--,342093992.81,--,--,8478044.42,42566226.78,--,-692859354.28,--,--,--,--,-79721090.27,81181535.18,1460444.91,--,--,3055282581.43,20211029
20210630,--,295736188.43,--,--,2578695935.58,--,2578695935.58,52714097.0,14732711.24,60695332.95,--,--,60695332.95,--,167351492.26,--,--,--,--,--,359.48,0.0,--,--,--,--,--,--,--,3169926116.94,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,196825501.35,196825501.35,--,--,--,--,--,--,45711894.09,--,--,5945717.29,--,--,--,--,249612112.73,--,--,3419538229.67,--,540024488.16,--,--,836007160.41,162968620.0,--,--,22955459.34,--,13683815.4,15343772.75,331898402.51,--,--,331898402.51,--,840897355.75,--,--,--,1475254.7,0.0,--,--,--,--,--,--,--,--,--,--,2602285709.02,--,659046478.32,--,--,--,--,--,91193144.25,--,200000.0,--,--,--,750439622.57,--,--,3352725331.59,--,220000000.0,--,--,--,342093992.81,--,--,8574675.89,42566226.78,--,-633589103.46,--,--,--,--,-20354207.98,87167106.06,66812898.08,--,--,3419538229.67,20210727
20210331,--,361507545.0,--,--,2788558564.57,--,2788558564.57,3200000.0,24162463.37,62687229.02,--,--,--,--,165429507.29,--,--,--,--,--,9522482.45,0.0,--,--,--,--,--,--,--,3415067791.7,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,202073757.74,202073757.74,--,--,--,--,--,--,46131171.5,--,--,5582644.18,--,--,--,--,254916573.42,--,--,3669984365.12,--,633082493.48,--,--,897817960.54,206203235.08,--,--,18745506.21,--,12369386.37,8439667.03,331382768.85,--,--,--,--,868972120.77,--,--,--,688785.99,0.0,--,--,--,--,--,--,--,--,--,--,2771498689.24,--,681487034.4,--,--,--,--,--,109177358.69,--,200000.0,--,--,--,790864393.09,--,--,3562363082.33,--,220000000.0,--,--,--,342093992.81,--,--,7896756.75,42566226.78,--,-593822156.84,--,--,--,--,18734819.5,88886463.29,107621282.79,--,--,3669984365.12,20210430
20201231,--,532496990.94,--,--,3068678196.48,--,3068678196.48,2302000.0,23589423.16,49756060.63,--,--,49756060.63,--,206005038.06,--,--,--,--,--,22834441.75,0.0,--,--,--,--,--,--,--,3905662151.02,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,206643109.02,206643109.02,--,97200.0,97200.0,--,--,--,46650242.31,--,--,5480519.88,--,--,--,--,260000071.21,--,--,4165662222.23,--,739464443.62,--,--,1067379258.21,305380401.65,--,--,23710031.69,--,20923686.08,8801647.54,365783877.53,--,--,365783877.53,--,1004105890.7,--,--,--,1328316.77,0.0,--,--,--,--,--,--,--,--,--,--,3231497152.14,--,708737597.55,--,--,--,--,--,119633129.89,--,200000.0,--,--,--,828570727.44,--,--,4060067879.58,--,220000000.0,--,--,--,342093992.81,--,--,7215614.92,42566226.78,--,-594961577.16,--,--,--,--,16914257.35,88680085.3,105594342.65,--,--,4165662222.23,20210416
20200930,--,241073184.28,--,--,3528461451.66,--,3528461451.66,7465800.0,48126255.27,50727703.5,--,--,--,--,331487180.44,--,--,--,--,--,26186199.2,0.0,--,--,--,--,--,--,--,4233527774.35,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,204024949.9,--,--,5813377.57,5813377.57,--,--,--,46851277.98,--,--,4896480.44,--,--,--,--,262715085.89,--,--,4496242860.24,--,538356148.85,--,--,1434058738.1,355003973.75,--,--,50560045.17,--,13979249.02,10361356.98,343463827.71,6031385.32,--,--,--,1226210254.0,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,3616989619.83,--,576008000.0,--,--,--,--,--,128240629.87,--,300000.0,--,--,--,704548629.87,--,--,4321538249.7,--,220000000.0,--,--,--,342093992.81,--,--,7378332.26,42566226.78,--,-524933841.53,--,--,--,--,87104710.32,87599900.22,174704610.54,--,--,4496242860.24,20201031
20200630,--,213470919.05,--,--,3937204225.19,--,3937204225.19,6973808.58,82734787.41,51360468.84,--,--,51360468.84,--,305791117.33,--,--,--,--,--,14379801.9,0.0,--,--,--,--,--,--,--,4611915128.3,--,--,--,--,--,--,--,1129000.0,--,--,--,--,--,207707788.21,207707788.21,0.0,5828911.55,5828911.55,0.0,--,--,46952953.44,--,--,3142469.97,--,--,--,--,264761123.17,--,--,4876676251.47,--,542570894.27,--,--,1546094572.05,315655287.18,--,--,38966914.05,--,15193517.42,32889502.32,358389543.93,4915612.47,0.0,353473931.46,--,1311103160.0,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,3845208104.04,--,675654315.0,--,--,--,--,--,133482934.97,--,300000.0,--,--,--,809437249.97,--,--,4654645354.01,--,220000000.0,--,--,--,342093992.81,--,--,7842639.49,42566226.78,--,-476104110.93,--,--,--,--,136398748.15,85632149.31,222030897.46,--,--,4876676251.47,20200829
