报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20221231,--,539252906.0,4061789.0,--,433403969.28,--,433403969.28,--,12007164.86,14501789.9,--,--,14501789.9,--,650126328.92,--,--,--,--,--,57600920.62,0.0,--,--,--,--,--,--,--,1710954868.58,--,--,--,--,--,--,--,--,--,--,--,--,102669028.1,1566290622.8,1566290622.8,--,77886441.72,77886441.72,--,--,--,259244801.03,--,100298196.31,58102418.67,10890313.59,1831806.01,--,--,2179008845.24,--,--,3889963713.82,--,642728316.67,3339744.57,--,235697205.83,119243854.24,--,5067442.96,6896795.02,--,91340934.35,30403981.79,9651840.38,--,--,9651840.38,--,250525004.2,--,--,--,37313.01,0.0,--,--,--,--,--,--,--,--,--,--,1275688578.78,--,119049535.0,--,--,--,--,--,--,6610140.32,--,--,--,--,126486332.81,--,--,1402174911.59,--,381262949.0,--,--,--,1574934768.14,38059536.86,5053076.53,--,76730091.91,--,487867453.51,--,--,--,--,2487788802.23,--,2487788802.23,--,--,3889963713.82,20230321
20220930,--,629931742.28,--,--,373059591.15,--,373059591.15,--,25912749.85,18468373.13,--,--,--,--,669544656.87,--,--,--,--,--,61820078.99,0.0,--,--,--,--,--,--,--,1778737192.27,--,--,--,--,--,--,--,3468500.0,--,--,--,--,127352822.03,1515920251.01,--,--,92283609.17,92283609.17,--,--,--,263422112.62,--,100298196.31,55319993.05,3630787.84,20880578.83,--,--,2182576850.86,--,--,3961314043.13,--,690840906.84,13830282.25,--,191175880.76,107043353.51,--,2823753.35,5556731.67,--,45585327.98,27764620.45,11846119.51,--,--,--,--,214941625.0,--,--,--,69546.14,0.0,--,--,--,--,--,--,--,--,--,--,1204434793.95,--,212523358.33,--,--,--,--,--,--,1985872.56,239564.76,--,--,--,214748795.65,--,--,1419183589.6,--,381262949.0,--,--,--,1575160258.37,3407489.99,17655398.42,--,61377570.52,--,510081767.21,--,--,--,--,2542130453.53,--,2542130453.53,--,--,3961314043.13,20221027
20220630,--,667854033.46,--,--,544148900.94,--,544148900.94,--,34084756.51,30903495.76,--,--,30903495.76,--,652893261.19,--,--,--,--,--,59719416.12,0.0,--,--,--,--,--,--,--,1989603863.98,--,--,--,--,--,--,--,3468500.0,--,--,--,--,128546316.08,1543067723.89,1542936116.5,131607.39,70343044.21,70343044.21,--,--,--,263398246.92,--,100298196.31,48317501.84,1673250.43,11257200.82,--,--,2170369980.5,--,--,4159973844.48,--,890792541.39,4581431.75,--,408204734.83,290872630.83,--,3229689.42,1179179.29,--,38184647.74,34759930.39,13881322.55,--,--,13881322.55,--,10012222.22,--,--,--,70446.7,0.0,--,--,--,--,--,--,--,--,--,--,1404896146.28,--,332355066.67,--,--,--,--,--,--,1932663.05,479129.4,--,--,--,334766859.12,--,--,1739663005.4,--,381262949.0,--,--,--,1575160258.37,3407489.99,-23835522.73,--,61377570.52,--,429753073.91,--,--,--,--,2420310839.08,--,2420310839.08,--,--,4159973844.48,20220830
20220331,--,627057348.32,595620.2,--,389429620.63,--,389429620.63,--,35483871.21,21912282.21,--,--,--,--,708517833.03,--,--,--,--,--,58467645.46,0.0,--,--,--,--,--,--,--,1841464221.06,--,--,--,--,--,--,--,3468500.0,--,--,--,--,129438223.48,1482786263.77,1482786263.77,--,94464078.31,94464078.31,--,--,--,248276994.22,--,100298196.31,47893655.73,3850995.58,28698600.59,--,--,2139175507.99,--,--,3980639729.05,--,937944478.93,--,--,418505775.05,302052735.41,--,2058039.79,1963223.0,--,40368261.76,21660703.74,10597431.38,--,--,--,--,--,--,--,--,192722.43,0.0,--,--,--,--,--,--,--,--,--,--,1433290636.08,--,213994680.56,--,--,--,--,--,--,2081568.1,718694.04,--,--,--,216794942.7,--,--,1650085578.78,--,392942649.0,--,--,--,1684753351.42,103177244.11,-86523402.28,--,61377570.52,--,381174115.36,--,--,--,--,2330547039.91,7110.36,2330554150.27,--,--,3980639729.05,20220426
20211231,--,614574907.29,3371217.0,--,438420356.35,--,438420356.35,--,18808264.22,23012230.36,--,--,23012230.36,--,664744234.24,--,--,--,--,--,63373772.82,0.0,--,--,--,--,--,--,--,1826304982.28,--,--,--,--,--,--,--,3468500.0,--,--,--,--,130992973.24,1457524053.75,1457524053.75,--,104786026.1,104786026.1,--,--,--,265937432.47,--,100298196.31,48506612.03,3904205.09,11083282.65,--,--,2126501281.64,--,--,3952806263.92,--,851508139.68,--,--,457213011.95,273685525.03,--,7851898.58,1402737.06,--,82823356.82,19317050.6,12329026.42,--,--,12329026.42,--,--,--,--,--,116480.0,0.0,--,--,--,--,--,--,--,--,--,--,1432561701.11,--,201580930.56,--,--,--,--,--,--,2828676.81,1063258.68,--,--,--,205472866.05,--,--,1638034567.16,--,392942649.0,--,--,--,1684753351.42,71166148.12,-51852941.18,--,61377570.52,--,298689196.86,--,--,--,--,2314743678.5,28018.26,2314771696.76,--,--,3952806263.92,20220426
20210930,--,624809086.99,2644886.25,--,485167135.95,--,485167135.95,--,35302055.32,24374554.39,--,--,--,--,558437821.07,--,--,--,--,--,45895333.46,0.0,--,--,--,--,--,--,--,1776630873.43,--,--,--,--,--,--,--,3468500.0,--,--,--,--,207844569.95,1366210531.87,1366210531.87,--,102619930.38,102619930.38,--,--,--,253942702.74,--,108115506.46,47179954.7,1577742.53,5657484.77,--,--,2096616923.4,--,--,3873247796.83,--,967602163.11,--,--,290730006.01,183647447.11,--,3487191.37,2414572.8,--,44185847.84,33379464.97,11798467.06,--,--,--,--,--,--,--,--,191883.62,0.0,--,--,--,--,--,--,--,--,--,--,1353789596.78,--,201626002.78,--,--,--,--,--,--,1422650.98,1732189.99,--,--,--,204780843.75,--,--,1558570440.53,--,392942649.0,--,--,--,1646084605.99,45024478.75,-53304117.44,--,52152150.54,--,321819517.57,--,--,--,--,2314670326.91,7029.39,2314677356.3,--,--,3873247796.83,20211026
20210630,--,521801372.23,4289162.0,--,419000961.03,--,419000961.03,--,23579657.58,24137398.07,--,--,24137398.07,--,571115785.31,--,--,--,--,--,35099504.81,0.0,--,--,--,--,--,--,--,1599023841.03,--,--,--,--,--,--,--,3468500.0,--,--,--,--,209791659.56,1302273866.78,1302273866.78,0.0,158699626.4,158699626.4,0.0,--,--,253665010.56,--,108115506.46,22156272.83,1169072.28,7491794.05,--,--,2066831308.92,--,--,3665855149.95,--,813831204.16,--,--,300190305.04,171215053.82,--,6607941.61,1626060.99,--,40779091.89,22018914.33,8436960.36,--,--,8436960.36,--,--,--,--,--,105004.36,0.0,--,--,--,--,--,--,--,--,--,--,1193595482.74,--,201638477.78,--,--,--,--,--,--,1833719.92,2024254.63,--,--,--,205496452.33,--,--,1399091935.07,--,392942649.0,--,--,--,1646084605.99,--,-73387210.94,--,52152150.54,--,248866910.45,--,--,--,--,2266659105.04,104109.84,2266763214.88,--,--,3665855149.95,20210813
20210331,--,635236595.91,738785.75,--,318965074.69,--,318965074.69,--,17909646.56,21212445.68,--,--,--,--,463990750.12,--,--,--,--,--,30241835.83,0.0,--,--,--,--,--,--,--,1488295134.54,--,--,--,--,--,--,--,3468500.0,--,--,--,--,37088116.9,1494056596.11,1494056596.11,--,64373189.32,64373189.32,--,--,--,260867189.55,--,108115506.46,36426562.29,1193011.98,28364462.37,--,--,2033953134.98,--,--,3522248269.52,--,718973990.0,--,--,200687053.5,105220162.86,--,1801853.41,1215900.72,--,39222379.43,30818863.57,35564120.14,--,--,--,--,--,--,--,--,109334.08,0.0,--,--,--,--,--,--,--,--,--,--,1028393494.85,--,201838380.56,--,--,--,--,--,--,946125.86,2416319.27,--,--,--,205200825.69,--,--,1233594320.54,--,416356349.0,--,--,--,1822663480.96,148339174.32,-42446080.7,--,52152150.54,--,188062790.08,--,--,--,--,2288449515.56,204433.42,2288653948.98,--,--,3522248269.52,20210423
20201231,--,534039243.38,4626517.5,--,315851306.32,--,315851306.32,--,12066518.63,15539745.54,--,--,15539745.54,--,430423052.44,--,--,--,--,--,31589140.34,0.0,--,--,--,--,--,--,--,1344135524.15,--,--,--,--,--,--,--,3468500.0,--,--,--,--,37531465.72,1480236744.33,1480236744.33,--,72077877.59,72077877.59,0.0,--,--,262747826.92,--,98598756.95,25667862.47,2334986.88,6416872.57,--,--,1989080893.43,--,--,3333216417.58,--,418916653.04,4200003.0,--,175387724.09,59789742.35,--,3021438.54,1074787.88,--,72111011.76,33627110.65,33231804.5,--,--,33231804.5,--,--,--,--,--,86386.7,0.0,--,--,--,--,--,--,--,--,--,--,741656920.16,--,201459555.56,--,--,--,--,--,--,1887383.8,2858383.91,--,--,--,206205323.27,--,--,947862243.43,--,416356349.0,--,--,--,1822663480.96,--,-46714382.22,--,52152150.54,--,140685129.98,--,--,--,--,2385142728.26,211445.89,2385354174.15,--,--,3333216417.58,20210423
20200930,--,529866354.61,16267459.27,--,334369075.65,--,334369075.65,--,10612392.06,16913023.02,--,--,--,--,403653794.96,--,--,--,--,--,31340922.28,0.0,--,--,--,--,--,--,--,1343023021.85,--,--,--,--,--,--,--,3468500.0,--,--,--,--,54741107.53,1488354803.59,1488354803.59,--,84560860.0,84560860.0,--,--,--,232737423.15,--,652595085.51,28552683.58,2638714.5,--,--,--,2547649177.86,--,--,3890672199.71,--,425516307.84,--,--,188914462.08,79982436.81,--,3042313.87,--,--,40279958.88,22075882.5,8347413.13,--,--,--,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,688176338.3,--,200000000.0,--,--,--,--,--,--,1939759.49,4128883.48,--,--,--,206068642.97,--,--,894244981.27,--,416356349.0,--,--,--,1810104069.35,--,-9140777.16,--,52152150.54,--,726717667.48,--,--,--,--,2996189459.21,237759.23,2996427218.44,--,--,3890672199.71,20201028
