报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20221231,79950000000.0,56105000000.0,91589000000.0,35484000000.0,18523000000.0,20992000000.0,2469000000.0,4646000000.0,--,--,-2578000000.0,442000000.0,--,2812000000.0,--,44169000000.0,707000000.0,35086000000.0,293000000.0,1499000000.0,--,--,35781000000.0,79000000.0,131000000.0,--,--,--,35729000000.0,4414000000.0,--,--,--,31315000000.0,225000000.0,31090000000.0,--,--,--,--,--,1.11,1.11,20230325
20220930,85742000000.0,54438000000.0,88930000000.0,34492000000.0,22347000000.0,24766000000.0,2419000000.0,3434000000.0,--,--,1461000000.0,1440000000.0,--,2622000000.0,--,40005000000.0,729000000.0,28579000000.0,--,1485000000.0,--,--,45737000000.0,41000000.0,18000000.0,--,--,--,45760000000.0,7783000000.0,--,--,--,37977000000.0,475000000.0,37502000000.0,1755000000.0,39732000000.0,634000000.0,39098000000.0,--,1.48,1.48,20221029
20220630,87101000000.0,53228000000.0,86575000000.0,33347000000.0,24710000000.0,26769000000.0,2059000000.0,4665000000.0,--,--,1216000000.0,897000000.0,--,2385000000.0,--,47821000000.0,735000000.0,25697000000.0,--,1435000000.0,--,--,39280000000.0,34000000.0,57000000.0,--,--,--,39257000000.0,5564000000.0,--,--,--,33693000000.0,295000000.0,33398000000.0,3157000000.0,36850000000.0,463000000.0,36387000000.0,--,1.24,1.24,20220820
20220331,91990000000.0,54464000000.0,86286000000.0,31822000000.0,28695000000.0,30845000000.0,2150000000.0,7793000000.0,--,--,-2774000000.0,821000000.0,--,2991000000.0,--,47632000000.0,834000000.0,24013000000.0,--,1262000000.0,--,--,44358000000.0,16000000.0,7000000.0,--,--,--,44367000000.0,8058000000.0,--,--,--,36309000000.0,287000000.0,36022000000.0,-1308000000.0,35001000000.0,252000000.0,34749000000.0,--,1.43,1.43,20220423
20211231,79843000000.0,53281000000.0,85150000000.0,31869000000.0,18713000000.0,20806000000.0,2093000000.0,5768000000.0,--,--,-782000000.0,723000000.0,--,2140000000.0,--,48405000000.0,690000000.0,36430000000.0,401000000.0,1196000000.0,--,--,31438000000.0,69000000.0,-10000000.0,--,--,--,31517000000.0,5039000000.0,--,--,--,26478000000.0,171000000.0,26307000000.0,1749000000.0,28227000000.0,116000000.0,28111000000.0,--,0.99,0.99,20220319
20210930,82661000000.0,51297000000.0,82663000000.0,31366000000.0,23480000000.0,25507000000.0,2027000000.0,4977000000.0,--,--,178000000.0,703000000.0,--,2026000000.0,--,42322000000.0,656000000.0,26129000000.0,7000000.0,1151000000.0,--,--,40339000000.0,65000000.0,71000000.0,--,--,--,40333000000.0,7625000000.0,--,--,--,32708000000.0,243000000.0,32465000000.0,1940000000.0,34648000000.0,240000000.0,34408000000.0,--,1.27,1.27,20211023
20210630,83998000000.0,49817000000.0,80256000000.0,30439000000.0,25052000000.0,26931000000.0,1879000000.0,5786000000.0,--,--,1007000000.0,467000000.0,--,1869000000.0,--,47756000000.0,693000000.0,24674000000.0,--,1054000000.0,--,--,36242000000.0,78000000.0,90000000.0,--,--,--,36230000000.0,6831000000.0,--,--,--,29399000000.0,264000000.0,29135000000.0,4163000000.0,33562000000.0,218000000.0,33344000000.0,--,1.08,1.08,20210814
20210331,84751000000.0,49524000000.0,78987000000.0,29463000000.0,27202000000.0,29074000000.0,1872000000.0,5321000000.0,--,--,-311000000.0,1458000000.0,--,1557000000.0,--,44751000000.0,733000000.0,22494000000.0,--,979000000.0,--,--,40000000000.0,106000000.0,13000000.0,--,--,--,40093000000.0,7844000000.0,--,--,--,32249000000.0,234000000.0,32015000000.0,-663000000.0,31586000000.0,229000000.0,31357000000.0,--,1.27,1.27,20210424
20201231,69052000000.0,46496000000.0,76674000000.0,30178000000.0,16209000000.0,18183000000.0,1974000000.0,3524000000.0,--,--,1093000000.0,62000000.0,--,1668000000.0,--,44456000000.0,568000000.0,30433000000.0,124000000.0,951000000.0,--,--,24596000000.0,58000000.0,119000000.0,--,--,--,24535000000.0,3646000000.0,--,--,--,20889000000.0,150000000.0,20739000000.0,871000000.0,21760000000.0,-6000000.0,21766000000.0,--,0.77,0.77,20210320
20200930,73077000000.0,47662000000.0,77066000000.0,29404000000.0,21008000000.0,22890000000.0,1882000000.0,4108000000.0,--,--,-1585000000.0,351000000.0,--,1533000000.0,--,38058000000.0,606000000.0,24452000000.0,--,922000000.0,--,--,35019000000.0,102000000.0,54000000.0,--,--,--,35067000000.0,8075000000.0,--,--,--,26992000000.0,177000000.0,26815000000.0,-5860000000.0,21132000000.0,16000000.0,21116000000.0,--,1.05,1.05,20201031
