报告期,经营活动产生的现金流量*,收到原保险合同保费取得的现金,收到再保业务现金净额,收到其他与经营活动有关的现金,保户储金净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付原保险合同赔付款项的现金,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付手续费的现金,支付的各项税费,支付其他与经营活动有关的现金,支付保单红利的现金,投资活动现金流出差额(合计平衡项目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差值(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,质押贷款净增加额,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差值(特殊报表科目),间接法-经营活动现金流量净额差值(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20200331,--,102421000000.0,--,1186000000.0,5920000000.0,--,1000000.0,--,109528000000.0,30270000000.0,7229000000.0,--,11284000000.0,1850000000.0,11705000000.0,3296000000.0,--,--,65907000000.0,273000000.0,43621000000.0,-27550000000.0,123468000000.0,16716000000.0,3000000.0,--,318000000.0,--,140505000000.0,166845000000.0,997000000.0,204000000.0,9000000.0,--,--,168055000000.0,--,-27550000000.0,--,--,--,--,2615000000.0,366000000.0,--,2981000000.0,--,728000000.0,257000000.0,--,--,985000000.0,--,1996000000.0,25000000.0,18092000000.0,42546000000.0,60638000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200425
20191231,--,85546000000.0,--,1243000000.0,-504000000.0,--,3000000.0,--,86288000000.0,31469000000.0,5469000000.0,--,12340000000.0,2779000000.0,8033000000.0,1434000000.0,--,--,63790000000.0,2266000000.0,22498000000.0,-15502000000.0,60467000000.0,16752000000.0,6000000.0,--,0.0,--,77225000000.0,87563000000.0,2038000000.0,1801000000.0,825000000.0,500000000.0,--,92727000000.0,--,-15502000000.0,--,--,--,--,33000000.0,--,--,3477000000.0,2750000000.0,591000000.0,366000000.0,--,--,2333000000.0,--,1144000000.0,-35000000.0,8105000000.0,0.0,8105000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200323
20190930,--,81435000000.0,--,1331000000.0,1293000000.0,--,-1000000.0,--,84058000000.0,31197000000.0,5302000000.0,--,10395000000.0,2515000000.0,7431000000.0,2050000000.0,--,--,59566000000.0,676000000.0,24492000000.0,-4907000000.0,56103000000.0,13448000000.0,19000000.0,--,0.0,--,69570000000.0,71678000000.0,2122000000.0,547000000.0,--,1000000.0,--,74477000000.0,--,-4907000000.0,--,--,--,--,1817000000.0,--,--,-12528000000.0,0.0,9854000000.0,504000000.0,--,--,11732000000.0,--,-24260000000.0,54000000.0,-4621000000.0,0.0,-4621000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191031
20190630,--,77804000000.0,--,1145000000.0,840000000.0,--,--,--,79791000000.0,28726000000.0,5573000000.0,--,12029000000.0,4409000000.0,8246000000.0,1873000000.0,--,--,61300000000.0,444000000.0,18491000000.0,-41231000000.0,69151000000.0,16207000000.0,34000000.0,--,--,--,85395000000.0,123470000000.0,1674000000.0,624000000.0,--,858000000.0,--,126626000000.0,--,-41231000000.0,--,--,--,--,125000000.0,--,--,14470000000.0,-2000000.0,769000000.0,628000000.0,--,--,-3492000000.0,--,17962000000.0,48000000.0,-4730000000.0,0.0,-4730000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190826
20190331,--,108621000000.0,--,1013000000.0,7377000000.0,--,--,--,117011000000.0,33306000000.0,7188000000.0,--,13160000000.0,2524000000.0,10470000000.0,3245000000.0,--,--,70697000000.0,804000000.0,46314000000.0,-35215000000.0,88648000000.0,15282000000.0,2000000.0,--,--,--,103932000000.0,134754000000.0,2306000000.0,503000000.0,--,1584000000.0,--,139147000000.0,--,-35215000000.0,--,--,--,--,4540000000.0,--,--,4540000000.0,4002000000.0,997000000.0,44000000.0,4887000000.0,--,9930000000.0,--,-5390000000.0,-38000000.0,5671000000.0,38121000000.0,43792000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190427
20181231,--,73875000000.0,--,799000000.0,-17000000.0,--,17000000.0,--,74674000000.0,28034000000.0,5274000000.0,--,11965000000.0,2613000000.0,8918000000.0,1220000000.0,--,--,58768000000.0,744000000.0,15906000000.0,-23105000000.0,51766000000.0,14381000000.0,25000000.0,-134000000.0,--,--,66038000000.0,76653000000.0,1838000000.0,2411000000.0,--,8236000000.0,--,89143000000.0,--,-23105000000.0,--,--,--,0.0,2506000000.0,--,--,11101000000.0,-90000000.0,456000000.0,-257000000.0,--,--,-8964000000.0,--,20065000000.0,22000000.0,12888000000.0,0.0,12888000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190325
20180930,--,75793000000.0,--,1232000000.0,1323000000.0,--,9000000.0,--,78357000000.0,27834000000.0,4929000000.0,--,13832000000.0,2594000000.0,6301000000.0,1889000000.0,--,--,58580000000.0,1201000000.0,19777000000.0,-1858000000.0,57729000000.0,11761000000.0,8000000.0,47000000.0,--,--,69545000000.0,66108000000.0,2657000000.0,688000000.0,--,1950000000.0,--,71403000000.0,--,-1858000000.0,--,--,--,4990000000.0,-10209000000.0,--,--,-5219000000.0,0.0,7892000000.0,--,--,--,17224000000.0,--,-22443000000.0,45000000.0,-4479000000.0,0.0,-4479000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181027
20180630,--,70852000000.0,--,995000000.0,642000000.0,--,13000000.0,--,72502000000.0,22875000000.0,5075000000.0,--,14279000000.0,7101000000.0,9690000000.0,1590000000.0,--,--,62049000000.0,1439000000.0,10453000000.0,-47993000000.0,63166000000.0,14214000000.0,15000000.0,--,--,--,77708000000.0,120813000000.0,2555000000.0,632000000.0,--,1701000000.0,--,125701000000.0,--,-47993000000.0,--,--,--,0.0,10890000000.0,--,--,10890000000.0,0.0,486000000.0,--,--,--,-19886000000.0,--,30776000000.0,68000000.0,-6696000000.0,0.0,-6696000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180827
20180331,--,98655000000.0,--,648000000.0,1519000000.0,--,14000000.0,--,100836000000.0,24001000000.0,6354000000.0,--,14689000000.0,1934000000.0,7919000000.0,1829000000.0,--,--,57523000000.0,797000000.0,43313000000.0,-18792000000.0,63113000000.0,12480000000.0,11000000.0,--,--,--,75604000000.0,89576000000.0,3374000000.0,446000000.0,--,1000000000.0,--,94396000000.0,--,-18792000000.0,--,--,--,4990000000.0,248000000.0,--,--,5238000000.0,1000000000.0,710000000.0,20372000000.0,--,--,22082000000.0,--,-16844000000.0,-55000000.0,7622000000.0,28786000000.0,36408000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180428
20171231,--,69562000000.0,--,339000000.0,-699000000.0,--,36000000.0,--,69238000000.0,21959000000.0,4534000000.0,--,10897000000.0,2157000000.0,6973000000.0,716000000.0,--,--,48414000000.0,1178000000.0,20824000000.0,3318000000.0,70562000000.0,14327000000.0,6000000.0,--,--,--,84895000000.0,74293000000.0,2709000000.0,1953000000.0,--,2622000000.0,--,81577000000.0,--,3318000000.0,--,161000000.0,--,--,-21838000000.0,--,--,-21677000000.0,996000000.0,895000000.0,--,--,--,1891000000.0,--,-23568000000.0,-6000000.0,568000000.0,0.0,568000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180330
20170930,--,69196000000.0,--,118000000.0,1057000000.0,--,-249000000.0,--,70122000000.0,21581000000.0,4207000000.0,--,9945000000.0,1799000000.0,6785000000.0,1052000000.0,--,--,46062000000.0,693000000.0,24060000000.0,-39147000000.0,74876000000.0,9060000000.0,2000000.0,--,--,--,83938000000.0,118430000000.0,3906000000.0,749000000.0,--,0.0,--,123085000000.0,--,-39147000000.0,--,0.0,--,--,25874000000.0,--,--,25874000000.0,7500000000.0,7676000000.0,--,--,--,15176000000.0,--,10698000000.0,-37000000.0,-4426000000.0,0.0,-4426000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20171028
20170630,--,63699000000.0,--,507000000.0,1266000000.0,--,149000000.0,--,65621000000.0,20885000000.0,4447000000.0,--,12728000000.0,4276000000.0,6988000000.0,990000000.0,--,--,50880000000.0,566000000.0,14741000000.0,-14635000000.0,94381000000.0,13634000000.0,6000000.0,--,--,--,108021000000.0,116580000000.0,2086000000.0,553000000.0,--,--,--,122656000000.0,--,-14635000000.0,--,--,--,--,1577000000.0,--,--,2085000000.0,0.0,659000000.0,--,--,--,659000000.0,--,1426000000.0,-29000000.0,1503000000.0,0.0,1503000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170828
20170331,--,80120000000.0,--,238000000.0,3744000000.0,--,150000000.0,--,84252000000.0,25124000000.0,5628000000.0,--,14347000000.0,2053000000.0,8800000000.0,1654000000.0,--,--,57826000000.0,220000000.0,26426000000.0,-53745000000.0,91200000000.0,18209000000.0,320000000.0,--,--,--,109729000000.0,160380000000.0,2131000000.0,963000000.0,--,--,--,163474000000.0,--,-53745000000.0,--,--,--,--,22766000000.0,--,--,22766000000.0,2000000.0,691000000.0,--,--,--,693000000.0,--,22073000000.0,-8000000.0,-5254000000.0,36395000000.0,31141000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170429
