报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,104444000000.0,26483000000.0,24597000000.0,32030000000.0,1049423000000.0,338399000000.0,301070000000.0,409786000000.0,168000000.0,--,--,47652000000.0,13889000000.0,--,--,--,--,987285000000.0,--,--,--,--,--,7474000000.0,1447000000.0,1687000000.0,293000000.0,6050000000.0,32000000.0,9719000000.0,--,--,2315680000000.0,--,93965000000.0,81786000000.0,90427000000.0,20648000000.0,42135000000.0,70641000000.0,1264234000000.0,3650000000.0,1324000000.0,--,--,--,--,--,433933000000.0,--,2026000000.0,42079000000.0,--,--,2149844000000.0,--,6604000000.0,14810000000.0,14810000000.0,--,37666000000.0,--,6048000000.0,10418000000.0,68588000000.0,20828000000.0,--,--,--,164962000000.0,874000000.0,165836000000.0,--,--,2315680000000.0,20221028
20220630,--,111301000000.0,22814000000.0,23875000000.0,26355000000.0,1043214000000.0,328872000000.0,297426000000.0,416717000000.0,199000000.0,--,--,22151000000.0,7420000000.0,--,--,--,--,954594000000.0,--,--,--,--,--,7447000000.0,978000000.0,1704000000.0,293000000.0,7278000000.0,32000000.0,7033000000.0,--,--,2239708000000.0,--,108652000000.0,91792000000.0,77558000000.0,19472000000.0,19593000000.0,73771000000.0,1261163000000.0,2757000000.0,1631000000.0,--,--,--,--,--,375241000000.0,--,1924000000.0,41070000000.0,--,--,2077636000000.0,--,6604000000.0,14810000000.0,14810000000.0,--,37695000000.0,--,4822000000.0,10418000000.0,66035000000.0,20759000000.0,--,--,--,161143000000.0,929000000.0,162072000000.0,--,--,2239708000000.0,20220827
20220331,--,179009000000.0,19543000000.0,22617000000.0,19688000000.0,1014772000000.0,345806000000.0,287133000000.0,381634000000.0,199000000.0,--,--,20484000000.0,17327000000.0,--,--,--,--,896730000000.0,--,--,--,--,--,7491000000.0,832000000.0,1272000000.0,--,7798000000.0,32000000.0,8346000000.0,--,--,2219192000000.0,--,114237000000.0,91742000000.0,77446000000.0,20313000000.0,20119000000.0,22102000000.0,1308739000000.0,1523000000.0,2646000000.0,--,--,--,--,--,361701000000.0,13000000.0,2317000000.0,37333000000.0,--,--,2063292000000.0,--,6604000000.0,14810000000.0,14810000000.0,--,37695000000.0,--,4553000000.0,10418000000.0,64101000000.0,17145000000.0,--,--,--,155326000000.0,574000000.0,155900000000.0,--,--,2219192000000.0,20220427
20211231,--,97596000000.0,17679000000.0,24739000000.0,22009000000.0,967463000000.0,355391000000.0,259722000000.0,352151000000.0,199000000.0,--,--,19110000000.0,9567000000.0,--,--,--,--,832443000000.0,--,--,--,--,--,7618000000.0,676000000.0,1302000000.0,--,7377000000.0,32000000.0,4755000000.0,--,--,2015607000000.0,--,94714000000.0,81742000000.0,60226000000.0,20882000000.0,19339000000.0,92595000000.0,1062328000000.0,3841000000.0,2631000000.0,--,--,--,--,--,382364000000.0,30000000.0,2310000000.0,39603000000.0,--,--,1865607000000.0,--,6604000000.0,14810000000.0,14810000000.0,--,37695000000.0,--,4371000000.0,10418000000.0,58693000000.0,16833000000.0,--,--,--,149424000000.0,576000000.0,150000000000.0,--,--,2015607000000.0,20220408
20210930,--,101206000000.0,21288000000.0,25726000000.0,8960000000.0,894031000000.0,326836000000.0,244450000000.0,322569000000.0,176000000.0,--,--,16020000000.0,6543000000.0,--,--,--,--,806555000000.0,--,--,--,--,--,7301000000.0,673000000.0,1098000000.0,--,7312000000.0,39000000.0,7679000000.0,--,--,1907676000000.0,--,104298000000.0,84057000000.0,55433000000.0,21579000000.0,18606000000.0,67681000000.0,1056774000000.0,2738000000.0,1662000000.0,--,--,--,--,--,313170000000.0,--,2975000000.0,42694000000.0,--,--,1774700000000.0,--,6008000000.0,14810000000.0,14810000000.0,--,26403000000.0,--,3742000000.0,8632000000.0,56073000000.0,16757000000.0,--,--,--,132425000000.0,551000000.0,132976000000.0,--,--,1907676000000.0,20211029
20210630,--,100992000000.0,18207000000.0,25801000000.0,3588000000.0,860605000000.0,321425000000.0,237916000000.0,301100000000.0,164000000.0,--,--,19292000000.0,6475000000.0,--,--,--,--,767425000000.0,--,--,--,--,--,7323000000.0,529000000.0,1115000000.0,--,7997000000.0,39000000.0,10918000000.0,--,--,1833721000000.0,--,86149000000.0,82018000000.0,74042000000.0,21985000000.0,25194000000.0,60175000000.0,1052053000000.0,1459000000.0,3625000000.0,--,--,--,--,--,252013000000.0,--,2909000000.0,39545000000.0,--,--,1704306000000.0,--,6008000000.0,14810000000.0,14810000000.0,--,26403000000.0,--,1963000000.0,8632000000.0,54360000000.0,16686000000.0,--,--,--,128862000000.0,553000000.0,129415000000.0,--,--,1833721000000.0,20210814
20210331,--,98861000000.0,14359000000.0,29762000000.0,1188000000.0,812486000000.0,330479000000.0,222006000000.0,259890000000.0,111000000.0,--,--,22606000000.0,4061000000.0,--,--,--,--,710431000000.0,--,--,--,--,--,7185000000.0,404000000.0,1103000000.0,--,7465000000.0,39000000.0,9381000000.0,--,--,1722723000000.0,--,71670000000.0,80418000000.0,56036000000.0,23849000000.0,28226000000.0,52898000000.0,1044761000000.0,777000000.0,4140000000.0,--,--,--,--,--,189840000000.0,--,2521000000.0,40682000000.0,--,--,1598977000000.0,--,6008000000.0,14810000000.0,14810000000.0,--,26403000000.0,--,1114000000.0,8632000000.0,52610000000.0,13652000000.0,--,--,--,123229000000.0,517000000.0,123746000000.0,--,--,1722723000000.0,20210424
20201231,--,102498000000.0,20040000000.0,23171000000.0,3300000000.0,758852000000.0,305630000000.0,216399000000.0,236712000000.0,111000000.0,--,--,32942000000.0,626000000.0,--,--,--,--,663447000000.0,--,--,--,--,--,7276000000.0,317000000.0,1199000000.0,--,7393000000.0,39000000.0,5649000000.0,--,--,1626749000000.0,--,108073000000.0,83623000000.0,68434000000.0,19092000000.0,36257000000.0,29924000000.0,933164000000.0,2545000000.0,3970000000.0,--,--,--,--,--,187443000000.0,--,2822000000.0,32409000000.0,--,--,1507756000000.0,--,6008000000.0,14810000000.0,14810000000.0,--,26403000000.0,--,1100000000.0,8632000000.0,47919000000.0,13608000000.0,--,--,--,118480000000.0,513000000.0,118993000000.0,--,--,1626749000000.0,20210410
20200930,--,95877381000.0,25479877000.0,21644757000.0,2249594000.0,717381748000.0,271280515000.0,215547087000.0,230437946000.0,116200000.0,--,--,26428286000.0,999844000.0,--,--,--,--,631907697000.0,--,--,--,--,--,7270179000.0,759649000.0,473989000.0,--,6403677000.0,39280000.0,4911028000.0,--,--,1541826986000.0,--,76723854000.0,38649801000.0,42175599000.0,20679791000.0,28431029000.0,41629577000.0,935096160000.0,1300424000.0,2688581000.0,--,--,--,--,--,206928630000.0,--,3179064000.0,28530819000.0,--,--,1426013329000.0,--,6008016000.0,14810446000.0,14810446000.0,--,26402995000.0,--,940749000.0,7249585000.0,46310553000.0,13571775000.0,--,--,--,115294119000.0,519538000.0,115813657000.0,--,--,1541826986000.0,20201029
20200630,--,96786939000.0,23479562000.0,23135085000.0,5193466000.0,703728219000.0,236522403000.0,202752933000.0,264354806000.0,98077000.0,--,--,25978557000.0,11446035000.0,--,--,--,--,604860149000.0,--,--,--,--,--,7112842000.0,651398000.0,480320000.0,--,4889477000.0,39280000.0,2689072000.0,--,--,1510470401000.0,--,58741997000.0,31525844000.0,51722136000.0,21568440000.0,24420720000.0,68017484000.0,930608852000.0,816145000.0,1393481000.0,--,--,--,--,--,168947547000.0,--,2486680000.0,32845001000.0,--,--,1393094327000.0,--,6008016000.0,14810446000.0,14810446000.0,--,26402995000.0,--,2968629000.0,7249585000.0,45922312000.0,13535735000.0,--,--,--,116897718000.0,478356000.0,117376074000.0,--,--,1510470401000.0,20200829
