报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,1125420000.0,857911000.0,1974827000.0,1116916000.0,56766000.0,72717000.0,15951000.0,126224000.0,48391000.0,--,35740000.0,7610000.0,40417000.0,752000.0,0.0,652861000.0,8620000.0,324525000.0,--,308000.0,--,--,472559000.0,2456000.0,1594000.0,--,--,--,473421000.0,45393000.0,--,--,--,428028000.0,4990000.0,423038000.0,-1943000.0,426085000.0,4990000.0,421095000.0,--,0.23,0.16,20221029
20220630,1137367000.0,865747000.0,1977846000.0,1112099000.0,83421000.0,100914000.0,17493000.0,110057000.0,32127000.0,--,37456000.0,4183000.0,35825000.0,678000.0,0.0,519312000.0,9336000.0,287935000.0,--,308000.0,--,--,618055000.0,1034000.0,401000.0,--,--,--,618688000.0,41713000.0,--,--,--,576975000.0,1370000.0,575605000.0,-405000.0,576570000.0,1370000.0,575200000.0,--,0.29,0.26,20220827
20220331,1198281000.0,888849000.0,1994169000.0,1105320000.0,70489000.0,81723000.0,11234000.0,227919000.0,48415000.0,--,-12295000.0,252000.0,10943000.0,694000.0,11430000.0,712183000.0,9296000.0,292027000.0,--,308000.0,--,--,486098000.0,581000.0,710000.0,--,--,--,485969000.0,38990000.0,--,--,--,446979000.0,2592000.0,444387000.0,-2913000.0,444066000.0,2592000.0,441474000.0,--,0.24,0.2,20220429
20211231,1103189000.0,916097000.0,2010099000.0,1094002000.0,-981000.0,18050000.0,19031000.0,154830000.0,59044000.0,--,16929000.0,-422000.0,16080000.0,656000.0,--,696300000.0,8668000.0,433499000.0,--,308000.0,--,--,406889000.0,760000.0,2067000.0,--,--,--,405582000.0,18100000.0,--,--,--,387482000.0,2705000.0,384777000.0,50920000.0,438402000.0,2705000.0,435697000.0,--,0.17,0.14,20220429
20210930,1057089000.0,877146000.0,1978483000.0,1101337000.0,2837000.0,15362000.0,12525000.0,138443000.0,30190000.0,--,31040000.0,1079000.0,5604000.0,940000.0,--,589283000.0,8739000.0,306963000.0,--,365000.0,--,--,467806000.0,1603000.0,1097000.0,--,--,--,468312000.0,44416000.0,--,--,--,423896000.0,11637000.0,412259000.0,-10400000.0,413496000.0,11637000.0,401859000.0,--,0.22,0.2,20211030
20210630,1090307000.0,867691000.0,1940994000.0,1073303000.0,80882000.0,92952000.0,12070000.0,125731000.0,27602000.0,--,13117000.0,496000.0,1820000.0,570000.0,--,600676000.0,9231000.0,219039000.0,--,393000.0,--,--,489631000.0,458000.0,3224000.0,--,--,--,486865000.0,47895000.0,--,--,--,438970000.0,18679000.0,420291000.0,41576000.0,480546000.0,18679000.0,461867000.0,--,0.22,0.19,20210828
20210331,1098684000.0,843143000.0,1843374000.0,1000231000.0,100277000.0,110292000.0,10015000.0,139966000.0,39297000.0,--,13228000.0,1255000.0,275000.0,540000.0,--,686265000.0,9290000.0,290141000.0,--,393000.0,--,--,412419000.0,1094000.0,119000.0,--,--,--,413394000.0,45852000.0,--,--,--,367542000.0,4828000.0,362714000.0,-4708000.0,362834000.0,4828000.0,358006000.0,--,0.2,0.16,20210430
20201231,1025296000.0,859860000.0,1804039000.0,944179000.0,41911000.0,59166000.0,17255000.0,133649000.0,27112000.0,--,-16068000.0,-2193000.0,--,498000.0,--,686962000.0,8660000.0,361067000.0,--,391000.0,--,--,338334000.0,-830000.0,2231000.0,--,--,--,335273000.0,19603000.0,--,--,--,315670000.0,5784000.0,309886000.0,118829000.0,434499000.0,5784000.0,428715000.0,--,0.17,0.14,20210330
20200930,907135000.0,838131000.0,1806590000.0,968459000.0,40395000.0,55005000.0,14610000.0,46090000.0,17162000.0,--,-16374000.0,-2041000.0,--,934000.0,--,536260000.0,7500000.0,232671000.0,--,393000.0,--,--,370875000.0,4780000.0,1650000.0,--,--,--,374005000.0,49283000.0,--,--,--,324722000.0,-890000.0,325612000.0,-169160000.0,155562000.0,-890000.0,156452000.0,--,0.17,0.16,20201028
20200630,903228000.0,787958000.0,1740936000.0,952978000.0,44347000.0,56403000.0,12056000.0,157295000.0,4015000.0,--,-87526000.0,481000.0,--,673000.0,--,518906000.0,7944000.0,173668000.0,--,395000.0,--,--,384322000.0,2378000.0,399000.0,--,--,--,386301000.0,48808000.0,--,--,--,337493000.0,3703000.0,333790000.0,-211386000.0,126107000.0,3703000.0,122404000.0,--,0.18,0.15,20200828
