报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,685706692.11,252771948.36,--,417028553.24,133467860.28,283560692.96,--,1179386.83,3195700.63,--,--,--,--,380110695.35,--,--,--,--,--,1984822.49,0.0,--,--,--,--,--,--,--,1741977799.01,--,--,--,--,--,--,--,--,--,10846938.27,--,3965029.98,--,161976864.95,161976864.95,--,10026589.54,10026589.54,--,--,--,14243529.43,--,86389400.19,6952463.35,20547271.5,11968442.37,--,--,329538754.19,--,--,2071516553.2,--,107235722.6,--,--,307522926.91,137153194.16,--,--,186799.24,--,22900916.16,10632087.9,4831609.51,--,--,--,--,241697.5,--,--,--,640.19,0.0,--,--,--,--,--,--,--,--,--,--,453552400.01,--,--,--,--,--,--,--,--,--,8226682.42,--,--,--,10740956.83,--,--,464293356.84,--,261739135.0,--,--,--,753012629.06,220000.0,-4275362.21,--,62634399.9,--,534332394.61,--,--,--,--,1607223196.36,--,1607223196.36,--,--,2071516553.2,20221026
20220630,--,565573390.44,285383612.14,--,376085244.96,87035717.83,289049527.13,1146.0,2156239.25,3914637.38,--,--,3914637.38,--,344156672.41,--,--,--,--,--,51158752.18,0.0,--,--,--,--,--,--,--,1628429694.76,--,--,--,--,--,--,--,--,--,10253548.2,--,3965017.23,--,169035571.87,169035571.87,--,9576794.71,9576794.71,--,--,--,14988886.13,--,86389400.19,7429978.04,19377987.09,11982174.57,--,--,336042250.77,--,--,1964471945.53,--,87520086.77,--,--,278326191.6,127587238.56,--,--,169165.08,--,18306924.43,13442311.35,3917697.96,--,--,3917697.96,--,241697.5,--,--,--,640.19,0.0,--,--,--,--,--,--,--,--,--,--,401924714.88,--,--,--,--,--,--,--,--,--,8794648.74,--,--,--,11421034.57,--,--,413345749.45,--,261215321.0,--,--,--,741171820.51,220000.0,1536861.78,--,62634399.9,--,484787792.89,--,--,--,--,1551126196.08,--,1551126196.08,--,--,1964471945.53,20220817
20220331,--,472035927.86,336647032.55,--,358443232.0,83019736.82,275423495.18,12229178.68,2048851.41,1576361.23,--,--,--,--,324740475.2,--,--,--,--,--,105437378.49,0.0,--,--,--,--,--,--,--,1613158437.42,--,--,--,--,--,--,--,--,--,9698658.2,--,3968983.04,--,173042250.64,173042250.64,--,3698661.58,3698661.58,--,--,--,15172097.86,--,86389400.19,7678571.12,20223780.88,681273.45,--,--,324017237.83,--,--,1937175675.25,--,52251710.07,--,--,265136434.47,119427730.46,--,--,189640.67,--,23127440.18,6491659.87,9450615.92,--,--,--,--,572362.13,--,--,--,2288.68,0.0,--,--,--,--,--,--,--,--,--,--,357222151.99,--,--,--,--,--,--,--,--,--,9401975.82,--,--,--,12139152.22,--,--,369361304.21,--,173914104.0,--,--,--,818980409.62,4855360.0,1446822.08,--,62634399.9,--,515693995.44,--,--,--,--,1567814371.04,--,1567814371.04,--,--,1937175675.25,20220426
20211231,--,443486473.52,324798936.55,--,386599782.46,147309119.61,239290662.85,--,2548728.4,3520910.16,--,--,3520910.16,--,286922066.61,--,--,--,--,--,107260743.51,0.0,--,--,--,--,--,--,--,1555137641.21,--,--,--,--,--,--,--,--,--,9740672.17,--,3968780.13,--,176264279.34,176264279.34,--,3920459.54,3920459.54,--,--,--,15375157.21,--,86389400.19,8300483.3,17912270.74,707233.17,--,--,323652654.13,--,--,1878790295.34,--,83220264.33,--,--,221121212.6,103271103.27,--,--,179255.17,--,24452189.62,6535202.9,9331627.3,--,--,9331627.3,--,899146.21,--,--,--,3019.88,0.0,--,--,--,--,--,--,--,--,--,--,345741918.01,--,--,--,--,--,--,--,--,--,9983533.26,--,--,--,9983533.26,--,--,355725451.27,--,173699384.0,--,--,--,809971232.6,4855360.0,1846472.18,--,62634399.9,--,479768715.39,--,--,--,--,1523064844.07,--,1523064844.07,--,--,1878790295.34,20220408
20210930,--,120400347.63,315000000.0,--,370470489.21,134899884.01,235570605.2,1730017.07,2527580.69,1099090.91,--,--,--,--,297383415.73,--,--,--,--,--,400002043.74,0.0,--,--,--,--,--,--,--,1508612984.98,--,--,--,--,--,--,--,--,--,9728100.0,--,3968766.04,--,180243758.75,180243758.75,--,3084198.17,3084198.17,--,--,--,15582022.57,--,86389400.19,8627479.43,16914449.02,545276.11,--,--,325083450.28,--,--,1833696435.26,--,99657155.36,--,--,218750793.08,83423196.15,--,--,1705438.79,--,17942680.61,4575168.97,9389989.65,--,--,--,--,--,--,--,--,92501.86,0.0,--,--,--,--,--,--,--,--,--,--,352113728.32,--,--,--,--,--,--,--,--,493456.52,6548471.76,--,--,--,7041928.28,--,--,359155656.6,--,173660720.0,--,--,--,808469478.18,5020360.0,1917354.68,--,50522884.95,--,444990700.85,--,--,--,--,1474540778.66,--,1474540778.66,--,--,1833696435.26,20211028
20210630,--,192320828.35,289000000.0,--,305093008.86,84311618.45,220781390.41,2070492.6,2431205.93,1470929.98,--,--,1470929.98,--,266373156.79,--,--,--,--,--,393351180.14,0.0,--,--,--,--,--,--,--,1452110802.65,--,--,--,--,--,--,--,--,--,9690150.0,--,3972670.66,--,171382045.54,171382045.54,0.0,2049664.32,2049664.32,0.0,--,--,15745926.76,--,86389400.19,9155316.33,16727743.98,7408245.42,--,--,322521163.2,--,--,1774631965.85,--,121476154.9,--,--,183871390.15,71641942.59,--,--,1796849.82,--,17079705.31,3976524.35,9995944.99,--,--,9995944.99,--,--,--,--,--,39521.69,0.0,--,--,--,--,--,--,--,--,--,--,338236091.21,--,--,--,--,--,--,--,--,588036.56,6216559.93,--,--,--,6804596.49,--,--,345040687.7,--,173529194.0,--,--,--,805082631.01,5020360.0,2396979.58,--,50522884.95,--,403079948.61,--,--,--,--,1429591278.15,--,1429591278.15,--,--,1774631965.85,20210818
20210331,--,728663648.97,125000000.0,--,247219796.21,63325988.75,183893807.46,5369949.49,2556127.33,4066481.04,--,--,--,--,275389766.33,--,--,--,--,--,1141664.9,0.0,--,--,--,--,--,--,--,1389407434.27,--,--,--,--,--,--,--,--,--,9856950.0,--,3943009.82,--,157783079.25,157783079.25,--,95463.73,95463.73,--,--,--,15952838.94,--,86389400.19,7647657.84,17333435.08,9528104.61,--,--,308529939.46,--,--,1697937373.73,--,91807884.6,--,--,179279840.69,59104830.47,--,--,434405.97,--,21371308.37,1060802.85,17716105.95,--,--,--,--,--,--,--,--,32214.89,0.0,--,--,--,--,--,--,--,--,--,--,311702563.32,--,--,--,--,--,--,--,--,116442.53,7304075.24,--,--,--,7420517.77,--,--,319123081.09,--,173080472.0,--,--,--,795902171.89,8618680.0,2863134.76,--,50522884.95,--,365064309.04,--,--,--,--,1378814292.64,--,1378814292.64,--,--,1697937373.73,20210427
20201231,--,84306868.8,85000000.0,--,269916177.06,62329101.28,207587075.78,648926.4,2264791.41,2526273.26,--,--,2526273.26,--,241966955.5,--,--,--,--,--,21708581.95,0.0,--,--,--,--,--,--,--,708338574.38,--,--,--,--,--,--,--,--,--,9787350.0,--,3942989.15,--,160573299.49,160573299.49,--,6242841.24,6242841.24,--,--,--,9860581.35,--,86389400.19,8183171.12,18427034.39,505116.0,--,--,303911782.93,--,--,1012250357.31,--,73699391.09,--,--,169820302.66,56861814.55,--,--,754119.48,--,21208398.96,1917702.74,13316285.57,--,--,13316285.57,--,--,--,--,--,95250.93,0.0,--,--,--,--,--,--,--,--,--,--,280811451.43,--,--,--,--,--,--,--,--,--,8604555.97,--,--,--,8604555.97,--,--,289416007.4,--,150397962.0,--,--,--,198337418.1,8783680.0,2775912.79,--,50522884.95,--,329583852.07,--,--,--,--,722834349.91,--,722834349.91,--,--,1012250357.31,20210317
20200930,--,83578500.62,82000000.0,--,284433574.23,105064594.98,179368979.25,--,2583312.78,3744058.18,--,--,--,--,220599987.44,--,--,--,--,--,2638389.53,0.0,--,--,--,--,--,--,--,679577822.78,--,--,--,--,--,--,--,--,--,10215150.0,--,3972667.9,--,146650319.71,146650319.71,--,6806247.88,--,--,--,--,9996307.49,--,86389400.19,3075374.65,19099171.65,9787448.11,--,--,295992087.58,--,--,975569910.36,--,79354224.4,--,--,168571674.98,56590095.15,--,--,704122.31,--,12614323.5,4450501.52,15937797.34,--,--,--,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,281632644.05,--,--,--,--,--,--,--,--,--,7250397.83,--,--,--,7250397.83,--,--,288883041.88,--,150273296.0,--,--,--,194156155.32,11052814.0,3790756.63,--,43636998.54,--,305882475.99,--,--,--,--,686686868.48,--,686686868.48,--,--,975569910.36,20201024
20200630,--,120486982.34,--,--,256192317.88,98043525.95,158148791.93,--,5987231.62,2477452.37,--,--,2477452.37,--,198961680.99,--,--,--,--,--,5686755.76,0.0,--,--,--,--,--,--,--,589792420.96,--,--,--,--,--,--,--,0.0,--,10619250.0,--,4004487.11,--,141265454.04,141265454.04,0.0,1078011.45,1078011.45,0.0,--,--,10099256.16,--,86389400.19,3217377.51,17806353.38,16926149.4,--,--,291405739.24,--,--,881198160.2,--,35474624.92,--,--,162370787.77,31727551.57,--,--,904643.51,--,11041970.48,4021341.12,15083060.41,--,--,15083060.41,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,228896428.21,--,--,--,--,--,--,--,--,74291.44,5415160.15,--,--,--,5489451.59,--,--,234385879.8,--,149928498.0,--,--,--,185801102.27,11052814.0,3714267.99,--,43636998.54,--,274784227.6,--,--,--,--,646812280.4,--,646812280.4,--,--,881198160.2,20200820
