报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,3389666000000.0,452242000000.0,304853000000.0,622330000000.0,10154673000000.0,679086000000.0,--,--,--,7621029000000.0,1854558000000.0,175236000000.0,1284800000000.0,--,--,--,--,22302450000000.0,--,--,--,63286000000.0,--,280529000000.0,17282000000.0,--,--,99276000000.0,--,404038000000.0,--,--,39550661000000.0,--,2620699000000.0,96809000000.0,519795000000.0,72600000000.0,174276000000.0,472619000000.0,30091501000000.0,42995000000.0,99602000000.0,--,--,--,--,--,893485000000.0,3961000000.0,--,737564000000.0,295750000000.0,--,36121656000000.0,--,356407000000.0,354331000000.0,134614000000.0,219717000000.0,148102000000.0,--,-14013000000.0,357315000000.0,1764954000000.0,442755000000.0,--,--,--,3409851000000.0,19154000000.0,3429005000000.0,--,--,39550661000000.0,20221029
20220630,--,3348474000000.0,458179000000.0,312560000000.0,551041000000.0,10174195000000.0,765787000000.0,--,--,--,7678849000000.0,1729559000000.0,116493000000.0,1178806000000.0,--,--,--,--,21737421000000.0,--,--,--,65020000000.0,--,272938000000.0,17896000000.0,--,--,97468000000.0,--,413885000000.0,--,--,38744376000000.0,--,2798085000000.0,66924000000.0,504667000000.0,87250000000.0,116891000000.0,490885000000.0,29272001000000.0,37677000000.0,80036000000.0,--,--,--,--,--,852124000000.0,5016000000.0,--,840834000000.0,258680000000.0,--,35411070000000.0,--,356407000000.0,354331000000.0,134614000000.0,219717000000.0,148102000000.0,--,-23414000000.0,357302000000.0,1678872000000.0,442598000000.0,--,--,--,3314198000000.0,19108000000.0,3333306000000.0,--,--,38744376000000.0,20220831
20220331,--,3509818000000.0,340313000000.0,302605000000.0,489930000000.0,9536175000000.0,738885000000.0,--,--,--,7076583000000.0,1720707000000.0,112006000000.0,1137687000000.0,--,--,--,--,21009578000000.0,--,--,--,64987000000.0,--,267685000000.0,17802000000.0,--,--,88648000000.0,--,419231000000.0,--,--,37296465000000.0,--,2755638000000.0,47919000000.0,506911000000.0,81248000000.0,117590000000.0,508369000000.0,27972681000000.0,32448000000.0,134268000000.0,--,--,--,--,--,820747000000.0,5352000000.0,--,724041000000.0,234339000000.0,--,33941551000000.0,--,356407000000.0,354331000000.0,134614000000.0,219717000000.0,148486000000.0,--,-29181000000.0,357277000000.0,1710384000000.0,439082000000.0,--,--,--,3336786000000.0,18128000000.0,3354914000000.0,--,--,37296465000000.0,20220430
20211231,--,3098438000000.0,346457000000.0,265962000000.0,480693000000.0,9257760000000.0,623223000000.0,--,--,--,6830933000000.0,1803604000000.0,76140000000.0,663496000000.0,--,--,--,--,20109200000000.0,--,--,--,61782000000.0,--,270017000000.0,18182000000.0,--,--,79259000000.0,--,443997000000.0,--,--,35171383000000.0,--,2431689000000.0,39723000000.0,489340000000.0,87180000000.0,71337000000.0,365943000000.0,26441774000000.0,41083000000.0,108897000000.0,--,--,--,--,--,791375000000.0,5624000000.0,--,731818000000.0,290342000000.0,--,31896125000000.0,--,356407000000.0,354331000000.0,134614000000.0,219717000000.0,148597000000.0,--,-18343000000.0,357169000000.0,1620642000000.0,438952000000.0,--,--,--,3257755000000.0,17503000000.0,3275258000000.0,--,--,35171383000000.0,20220331
20210930,--,3626809000000.0,419066000000.0,273627000000.0,478058000000.0,9010416000000.0,634839000000.0,--,--,--,6806142000000.0,1569435000000.0,92020000000.0,853923000000.0,--,--,--,--,19863468000000.0,--,--,--,42143000000.0,--,250135000000.0,30526000000.0,--,--,79948000000.0,--,377927000000.0,--,--,35398066000000.0,--,2510688000000.0,24724000000.0,477829000000.0,88419000000.0,74320000000.0,361937000000.0,26841575000000.0,32045000000.0,100464000000.0,--,--,--,--,--,781421000000.0,4588000000.0,--,668574000000.0,268197000000.0,--,32234781000000.0,--,356407000000.0,328877000000.0,--,--,148534000000.0,--,-10318000000.0,323174000000.0,1659413000000.0,340009000000.0,--,--,--,3146096000000.0,17189000000.0,3163285000000.0,--,--,35398066000000.0,20211030
20210630,--,3652276000000.0,439636000000.0,274998000000.0,578833000000.0,8845650000000.0,701972000000.0,--,--,--,6534551000000.0,1609127000000.0,111102000000.0,1014726000000.0,--,--,--,--,19452291000000.0,--,--,--,43015000000.0,--,248984000000.0,32487000000.0,--,--,74926000000.0,--,367360000000.0,--,--,35136284000000.0,--,2451878000000.0,42668000000.0,525653000000.0,88383000000.0,87505000000.0,299476000000.0,26602333000000.0,27415000000.0,77463000000.0,--,--,--,--,--,781671000000.0,2999000000.0,--,796516000000.0,305517000000.0,--,32089477000000.0,--,356407000000.0,295811000000.0,139156000000.0,156655000000.0,148534000000.0,--,-12349000000.0,323151000000.0,1578442000000.0,339894000000.0,--,--,--,3029890000000.0,16917000000.0,3046807000000.0,--,--,35136284000000.0,20210828
20210331,--,3619392000000.0,352326000000.0,266884000000.0,576919000000.0,8716755000000.0,822584000000.0,--,--,--,6282048000000.0,1612123000000.0,147563000000.0,1002145000000.0,--,--,--,--,18967167000000.0,--,--,--,41302000000.0,--,249932000000.0,33684000000.0,--,--,66619000000.0,--,326861000000.0,--,--,34367549000000.0,--,2471316000000.0,55959000000.0,489910000000.0,100964000000.0,119028000000.0,312339000000.0,25944333000000.0,23188000000.0,118268000000.0,--,--,--,--,--,837569000000.0,2571000000.0,--,578000000000.0,319872000000.0,--,31373317000000.0,--,356407000000.0,225819000000.0,--,--,148534000000.0,--,-11983000000.0,323041000000.0,1596080000000.0,339779000000.0,--,--,--,2977677000000.0,16555000000.0,2994232000000.0,--,--,34367549000000.0,20210430
20201231,--,3537795000000.0,522913000000.0,277705000000.0,558984000000.0,8591139000000.0,784483000000.0,--,--,--,6265668000000.0,1540988000000.0,134155000000.0,739288000000.0,--,--,--,--,18136328000000.0,--,--,--,41206000000.0,--,249067000000.0,35173000000.0,--,--,67713000000.0,--,453592000000.0,--,--,33345058000000.0,--,2315643000000.0,54974000000.0,468616000000.0,87938000000.0,140973000000.0,293434000000.0,25134726000000.0,32460000000.0,105380000000.0,--,--,--,--,--,798127000000.0,2881000000.0,--,664715000000.0,335676000000.0,--,30435543000000.0,--,356407000000.0,225819000000.0,139156000000.0,86663000000.0,148534000000.0,--,-10428000000.0,322911000000.0,1510558000000.0,339701000000.0,--,--,--,2893502000000.0,16013000000.0,2909515000000.0,--,--,33345058000000.0,20210327
20200930,--,3210111000000.0,698235000000.0,315018000000.0,655796000000.0,8580136000000.0,893375000000.0,--,--,--,6144930000000.0,1541831000000.0,113466000000.0,1220055000000.0,--,--,--,--,17958633000000.0,--,--,--,39524000000.0,--,236451000000.0,41346000000.0,--,--,66153000000.0,--,336927000000.0,--,--,33471851000000.0,--,2064091000000.0,56680000000.0,562831000000.0,108148000000.0,131875000000.0,280970000000.0,25585348000000.0,31492000000.0,83201000000.0,--,--,--,--,--,804442000000.0,2582000000.0,--,568622000000.0,369489000000.0,--,30649771000000.0,--,356407000000.0,225819000000.0,--,--,148564000000.0,--,-18874000000.0,292775000000.0,1496369000000.0,305219000000.0,--,--,--,2806279000000.0,15801000000.0,2822080000000.0,--,--,33471851000000.0,20201031
20200630,--,3542538000000.0,622255000000.0,313702000000.0,620816000000.0,8365593000000.0,1023536000000.0,--,--,--,5814874000000.0,1527183000000.0,76931000000.0,1371519000000.0,--,--,--,--,17503330000000.0,--,--,--,28327000000.0,--,242700000000.0,42055000000.0,--,--,64112000000.0,--,318132000000.0,--,--,33112010000000.0,--,2382150000000.0,32443000000.0,591487000000.0,125686000000.0,104134000000.0,250847000000.0,25067870000000.0,29833000000.0,71287000000.0,--,--,--,--,--,726613000000.0,2627000000.0,--,636821000000.0,343456000000.0,--,30365254000000.0,--,356407000000.0,206132000000.0,119469000000.0,86663000000.0,148563000000.0,--,-1212000000.0,292768000000.0,1423060000000.0,305148000000.0,--,--,--,2730866000000.0,15890000000.0,2746756000000.0,--,--,33112010000000.0,20200831
