报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,829413977.94,829413977.94,0.0,--,--,--,775651945.49,478764933.22,6624354.91,127986278.83,87263233.14,72260237.85,2752907.54,6521977.95,-401978.76,--,-6901994.27,0.0,--,--,--,--,--,--,--,23107939.82,4588050.01,--,--,1527378.19,1642.14,--,--,--,76085048.34,96093.58,749294.93,--,--,--,75431846.99,13108426.73,--,--,--,62323420.26,62323420.26,--,8110924.18,54212496.08,534963.9,62858384.16,8230540.3,54627843.86,--,0.22,0.22,20221029
20220630,532595917.05,532595917.05,0.0,--,--,--,495603163.03,302569967.39,4135127.46,81718909.71,56267688.95,49991769.15,919700.37,2655032.86,-278272.9,--,-3776004.54,0.0,--,--,--,--,--,--,--,16079174.25,930825.32,--,--,2586689.04,1642.14,--,--,--,52815080.23,87259.44,249323.85,--,--,--,52653015.82,10166611.47,--,--,0.01,42486404.36,42486404.36,--,5080542.18,37405862.17,243348.5,42729752.86,5134313.14,37595439.72,--,0.15,0.15,20220824
20220331,255961097.43,255961097.43,0.0,--,--,--,242656388.86,146566939.33,2257894.43,41541183.81,27828252.2,23745421.82,716697.27,1452748.6,-141127.49,--,-699287.07,0.0,--,--,--,--,--,--,--,11115652.36,555766.54,--,--,--,--,--,--,--,24276840.4,39921.81,91909.0,--,--,--,24224853.21,4376314.96,--,--,--,19848538.25,19848538.25,--,1764638.95,18083899.3,-58233.19,19790305.06,1747168.99,18043136.07,--,0.07,0.07,20220420
20211231,1150823565.24,1150823565.24,0.0,--,--,--,1016543328.92,618507475.23,8960412.67,179576394.66,105421768.14,100936653.47,3140624.75,1929893.94,704946.3,-1890235.95,-7821931.41,0.0,--,--,--,--,--,--,--,38627746.38,7193108.06,--,--,432673.93,46504.73,--,--,--,170868102.06,803135.48,268166.44,--,--,--,171403071.1,21305803.37,--,--,--,150097267.73,150097267.73,--,17524070.99,132573196.74,-9108413.87,140988853.86,17488956.1,123499897.76,--,0.54,0.54,20220420
20210930,832643423.75,832643423.75,0.0,--,--,--,738413125.75,447788318.8,6764357.8,132412113.24,75751705.17,74139432.07,1557198.67,2552489.13,-562890.34,112800.92,-5059123.77,0.0,--,--,--,--,--,--,--,24658773.33,5260218.16,--,--,1609169.61,13810.47,--,--,--,120825946.72,713553.96,148082.06,--,--,--,121391418.62,15491339.05,--,--,--,105900079.57,105900079.57,--,11400920.41,94499159.16,32539.65,105932619.22,11410682.31,94521936.91,--,0.39,0.39,20211029
20210630,549100871.26,549100871.26,0.0,--,--,--,485833530.81,294335105.95,4546933.31,89123977.73,49451622.1,46692025.42,1683866.3,1161821.92,-342954.1,112800.92,-4115252.69,0.0,--,--,--,--,--,--,--,15066254.02,2388339.55,--,--,2455529.51,13810.47,--,--,--,79188822.23,49579.21,132615.08,--,--,--,79105786.36,10507032.19,--,--,--,68598754.17,68598754.17,--,7257748.78,61341005.39,-89872.41,68508881.76,7230787.06,61278094.7,--,0.26,0.26,20210817
20210331,266150358.89,266150358.89,0.0,--,--,--,234515928.37,143291870.83,2248282.69,42908447.41,24254311.73,21217343.93,595671.78,1197991.19,-101233.97,-1785.6,-1866480.03,0.0,--,--,--,--,--,--,--,7981877.85,1245968.61,--,--,--,-191.0,--,--,--,38993820.35,29490.85,48260.14,--,--,--,38975051.06,5122407.2,--,--,--,33852643.86,33852643.86,--,4834284.92,29018358.94,-483378.67,33369265.19,4689271.32,28679993.87,--,0.14,0.14,20210421
20201231,960249354.36,960249354.36,0.0,--,--,--,843383667.11,492334325.46,8670609.84,163277932.87,94646017.87,79913467.14,4541313.93,1776108.6,461445.97,-3327217.3,-5958746.98,0.0,--,--,--,--,--,--,--,28263512.62,5623666.58,--,--,454650.95,141807.62,--,--,--,142063360.74,183941.02,2098638.73,--,--,--,140148663.03,17843886.51,--,--,--,122304776.52,122304776.52,--,13328565.62,108976210.9,-5315474.05,116989302.47,13099044.03,103890258.44,--,0.48,0.48,20210421
20200930,692731084.7,692731084.7,0.0,--,--,--,606429374.05,343619858.51,5863367.1,128762429.82,67458142.76,58320394.34,2405181.52,2469344.92,-331888.52,--,-6577586.8,0.0,--,--,--,--,--,--,--,16637817.32,5092565.43,--,--,52424.1,-1985.0,--,--,--,101504945.7,178577.63,1452654.04,--,--,--,100230869.29,15707878.41,--,--,--,84522990.88,84522990.88,--,11462269.45,73060721.43,-280112.19,84242878.69,11378235.79,72864642.9,--,0.34,0.34,20201029
20200630,431432596.38,431432596.38,0.0,--,--,--,379200664.71,218359239.2,3524248.0,80084889.34,41317135.54,35639619.94,275532.69,1369887.71,219521.62,--,-5267254.81,0.0,--,--,--,--,--,--,--,11164181.62,1884124.32,--,--,1428479.45,-1162.5,--,--,--,61440299.75,142782.23,1266131.37,--,--,--,60316950.61,9621733.09,--,--,--,50695217.52,50695217.52,--,6736084.78,43959132.74,242739.94,50937957.46,6808906.76,44129050.7,--,0.2,0.2,20200827
