报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,338495986.87,4855339.32,51909888.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,--,--,395261214.31,311944473.79,57116499.7,19062813.15,166272797.07,0.0,0.0,0.0,0.0,0.0,0.0,--,--,554396583.71,--,-159135369.4,--,9517600.0,0.0,0.0,0.0,0.0,--,--,9517600.0,926683.8,0.0,0.0,0.0,--,--,926683.8,--,8590916.2,--,55280000.0,0.0,100000000.0,240381000.0,--,--,--,395661000.0,304496691.41,23029004.74,0.0,84210437.8,--,--,411736133.95,--,-16075133.95,14.82,--,--,-166619572.33,293890110.75,127270538.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221027
20220630,--,249023872.17,3356620.65,27272270.04,0.0,--,--,--,--,--,--,--,--,--,--,--,--,279652762.86,279706780.93,43650821.64,14576853.16,121310147.04,0.0,--,--,--,--,--,--,--,459244602.77,--,-179591839.91,--,9239400.0,0.0,0.0,0.0,0.0,--,--,9239400.0,513248.8,0.0,0.0,0.0,--,--,513248.8,--,8726151.2,--,55280000.0,--,100000000.0,232381000.0,--,--,--,387661000.0,271628589.76,16354801.21,--,83910437.8,--,--,371893828.77,--,15767171.23,6.87,--,--,-155098510.61,293890110.75,138791600.14,--,-196710073.66,101824109.88,13253860.83,924336.84,2913825.42,--,--,0.0,0.0,0.0,61156826.27,-5228353.16,-33837286.28,-56535.0,-4164530.85,-52548063.4,-67119956.8,--,--,--,--,--,--,--,138791600.14,293890110.75,0.0,0.0,--,--,20220829
20220331,--,144997243.13,1769432.56,17767544.56,0.0,--,--,--,--,--,--,--,--,--,--,--,--,164534220.25,148726724.19,21253923.43,12132708.84,79596824.89,0.0,--,--,--,--,--,--,--,261710181.35,--,-97175961.1,--,8739400.0,0.0,0.0,0.0,0.0,--,--,8739400.0,349698.8,0.0,0.0,0.0,--,--,349698.8,--,8389701.2,--,55280000.0,--,0.0,75550000.0,--,--,--,130830000.0,106841012.37,7296340.14,--,79699299.41,--,--,193836651.92,--,-63006651.92,-0.57,--,--,-151792912.39,293890110.75,142097198.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,1125159723.53,8004829.53,79537757.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,--,--,1212702311.02,564820453.25,104078901.58,87347705.0,206108763.79,0.0,0.0,0.0,0.0,0.0,0.0,--,--,962355823.62,--,250346487.4,--,11012433.0,15464923.95,0.0,0.0,0.0,--,--,26477356.95,18712548.96,27245000.0,0.0,0.0,--,--,45957548.96,--,-19480192.01,--,300000.0,0.0,192670000.0,47750000.0,--,--,--,240720000.0,338870741.1,68755710.57,0.0,284709490.78,--,--,692335942.45,--,-451615942.45,-670.04,--,--,-220750317.1,514640427.85,293890110.75,--,-388701328.34,247028812.6,25236893.48,2244149.57,5823378.03,--,--,--,1836635.36,--,107183811.66,-3818477.98,-36265371.86,-56535.0,-19481765.03,153609416.09,155706868.82,--,--,--,--,--,--,--,293890110.75,514640427.85,--,--,--,--,20220429
20210930,--,797902503.49,5370221.24,27496754.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,--,--,830769479.61,453751999.1,81044452.02,72802952.79,214998273.76,0.0,0.0,0.0,0.0,0.0,0.0,--,--,822597677.67,--,8171801.94,--,12433.0,2231792.48,0.0,0.0,0.0,--,--,2244225.48,18306685.96,16240000.0,0.0,0.0,--,--,34546685.96,--,-32302460.48,--,300000.0,0.0,143170000.0,47750000.0,--,--,--,191220000.0,249753751.28,65089193.57,0.0,141244583.61,--,--,456087528.46,--,-264867528.46,-0.82,--,--,-288998187.82,514640427.85,225642240.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,539934641.45,4407536.86,40498789.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,--,--,584840967.69,276407622.78,57278415.63,53882537.34,115245844.34,0.0,0.0,0.0,0.0,0.0,0.0,--,--,502814420.09,--,82026547.6,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,17034931.76,5000000.0,0.0,0.0,--,--,22034931.76,--,-22034931.76,--,300000.0,0.0,138170000.0,23750000.0,--,--,--,162220000.0,213042608.82,47469511.72,0.0,106729095.76,--,--,367241216.3,--,-205021216.3,-1.35,--,--,-145029601.81,514640427.85,369610826.04,--,59614093.3,31793580.57,10132799.61,1302718.12,2904160.1,--,--,0.0,0.0,0.0,54081669.12,-43600791.14,-12309542.07,-56535.0,-16875136.25,-50701286.65,45740817.89,--,--,--,--,--,--,--,369610826.04,514640427.85,0.0,0.0,--,--,20210807
20210331,--,293397120.94,2417126.49,18007357.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,--,--,313821605.23,163946574.78,34431839.44,33907838.72,84842853.34,0.0,0.0,0.0,0.0,0.0,0.0,--,--,317129106.28,--,-3307501.05,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,2864941.76,5000000.0,0.0,0.0,--,--,7864941.76,--,-7864941.76,--,0.0,0.0,40170000.0,0.0,--,--,--,40170000.0,91226539.58,40591869.23,0.0,51248557.74,--,--,183066966.55,--,-142896966.55,0.32,--,--,-154069409.04,514640427.85,360571018.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20201231,--,1730731002.3,21306311.01,63940706.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,--,--,1815978019.54,1249127846.57,100942866.34,118744318.49,229125948.01,0.0,0.0,0.0,0.0,0.0,0.0,--,--,1697940979.41,--,118037040.13,--,8860000.0,1376704.0,16613.56,0.0,0.0,--,--,10253317.56,65590514.42,52281852.0,0.0,0.0,--,--,117872366.42,--,-107619048.86,--,0.0,0.0,771710300.0,651571636.37,--,--,--,1423281936.37,1017386906.21,215342422.82,0.0,128792342.05,--,--,1361521671.08,--,61760265.29,-3307.96,--,--,72174948.6,442465479.25,514640427.85,--,64337176.16,81326977.49,19580779.38,3466684.23,6017268.2,--,--,-2182.47,217518.33,0.0,123407306.49,-53315438.55,-10140283.51,0.0,5511773.4,-191740907.43,69367070.08,--,--,--,--,--,--,--,514640427.85,442465479.25,--,--,--,--,20210428
20200930,--,1242640420.36,16626254.05,63689472.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,--,--,1322956147.02,993838734.77,78022189.44,96778585.45,196754905.92,0.0,0.0,0.0,0.0,0.0,0.0,--,--,1365394415.58,--,-42438268.56,--,7000000.0,1374594.41,10000.0,0.0,0.0,--,--,8384594.41,4492192.5,42751852.0,0.0,0.0,--,--,47244044.5,--,-38859450.09,--,0.0,0.0,707710300.0,654904500.0,--,--,--,1362614800.0,903156756.71,79712134.81,0.0,151438453.87,--,--,1134307345.39,--,228307454.61,-68.17,--,--,147009667.79,442465479.25,589475147.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,589757565.8,11447123.86,44017234.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,--,--,645221924.21,451105145.52,56638119.46,72815254.29,115772747.87,0.0,0.0,0.0,0.0,0.0,0.0,--,--,696331267.14,--,-51109342.93,--,7000000.0,3586.4,10000.0,0.0,0.0,--,--,7013586.4,2132292.5,350000.0,0.0,0.0,--,--,2482292.5,--,4531293.9,--,0.0,0.0,672710300.0,301364500.0,--,--,--,974074800.0,811351131.1,61843431.73,0.0,109934493.27,--,--,983129056.1,--,-9054256.1,2.18,--,--,-55632302.95,442465479.25,386833176.3,--,48241867.44,25525785.45,9686032.3,2058175.13,3009675.32,--,--,1155.72,0.0,0.0,64145655.29,-30077055.99,-6716091.9,-56535.0,1396835.25,-122629694.02,-45695147.92,--,--,--,--,0.0,--,--,386833176.3,442465479.25,0.0,0.0,--,--,20200820
