报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,2280201009.59,--,6576048000.0,2623762237.05,--,1216028956.8,--,12696040203.44,1273022269.29,428104762.8,501316884.63,4094218183.76,1934974187.71,--,16870714213.05,--,-4174674009.61,--,291314515.83,4639402.29,99258.27,--,--,--,296053176.39,347947897.69,71350123.01,--,--,--,419298020.7,--,-123244844.31,--,9800000.0,--,24676540000.0,--,--,--,24686340000.0,18509530000.0,851568262.49,115483932.26,--,--,19476582194.75,--,5209757805.25,3332334.96,915171286.29,18625123852.73,19540295139.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221026
20220630,--,--,--,1379792096.74,--,5461048941.4,1998064642.39,1238618982.45,1085817877.1,--,11163342540.08,984406997.34,900000000.0,334549440.67,2544133361.83,1908600086.43,--,14908859151.7,--,-3745516611.62,--,177000000.0,18805389.87,62457.06,--,--,--,195867846.93,237500994.6,50563730.07,--,--,--,288064724.67,--,-92196877.74,--,9800000.0,--,17656300000.0,--,--,--,17666100000.0,11643590000.0,662255575.12,47316107.03,--,--,12353161682.15,--,5312938317.85,1502478.1,1476727306.59,18625123852.73,20101851159.32,--,375029148.77,--,16483764.23,20503704.48,21354155.7,--,--,--,120761.59,93859080.48,--,408493.75,-33366450.37,-106282762.68,-10419169681.13,6000748523.03,--,321059001.36,--,-3745516611.62,--,--,--,20101851159.32,18625123852.73,--,--,--,--,1476727306.59,20220826
20220331,--,--,--,648149637.93,887000000.0,--,1053442462.09,--,539948376.89,--,3128540476.91,219344586.05,--,177396270.17,1352251401.75,3988060563.76,--,6716023091.23,--,-3587482614.32,--,59500000.0,264207.6,24637.33,--,--,--,59788844.93,114500000.0,24258016.33,--,--,--,138758016.33,--,-78969171.4,--,9800000.0,--,7125870000.0,--,--,--,7135670000.0,4470620000.0,74265719.18,18083546.93,--,--,4562969266.11,--,2572700733.89,-153333.6,-1093904385.43,18625123852.73,17531219467.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20211231,--,--,--,3595039178.66,980000000.0,8332770281.8,3229015081.33,1275742362.09,--,--,17412566903.88,1460059073.11,--,1000177402.85,3619489629.8,987559635.56,--,31131914044.32,--,-13719347140.44,--,--,--,1399410.35,--,--,--,1399410.35,--,197606313.73,--,--,--,197606313.73,--,-196206903.38,--,--,--,12305270000.0,--,--,--,12305270000.0,3827150000.0,621518433.55,125934729.34,--,--,4574603162.89,--,7730666837.11,-657131.64,-6185544338.35,24810668191.08,18625123852.73,--,1425344910.52,--,29211187.27,38237786.73,38537948.47,--,--,-10447.42,199549.03,-168502548.28,--,-7988571.44,47434241.62,6649967.84,-26489279769.63,10993772175.47,--,386578909.27,--,-13719347140.44,--,--,--,18625123852.73,24810668191.08,--,--,--,--,-6185544338.35,20220428
20210930,--,--,--,2391105319.65,--,--,2340945099.93,1265096861.35,--,--,5997147280.93,1174085589.13,900000000.0,589602564.41,4217539025.55,9771375614.0,--,18957273243.91,--,-12960125962.98,--,179960090.95,256106.79,191740.17,--,--,--,180407937.91,253203809.09,90512955.02,--,--,--,343716764.11,--,-163308826.2,--,--,--,7944240000.0,--,--,--,7944240000.0,238138990.39,480522140.13,--,--,--,718661130.52,--,7225578869.48,-156948.93,-5898012868.63,24810668191.08,18912655322.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,--,--,1445203143.74,--,2761155000.0,1774992692.24,--,75922746.96,--,6057273582.94,923146083.71,700000000.0,400949305.36,2744962002.85,80644806.58,--,12301851723.68,--,-6244578140.74,--,129615236.6,--,93945.67,--,--,--,129709182.27,211423484.37,68410705.42,--,--,--,279834189.79,--,-150125007.52,--,--,--,--,--,--,--,--,16816784.95,320898278.11,--,--,--,337715063.06,--,-337715063.06,-246172.12,-6732664383.44,24810668191.08,18078003807.64,--,723239211.26,0.0,14289470.11,18401947.78,13124978.59,--,--,0.0,384106.8,-97524797.52,--,-3831991.5,-6462438.75,--,-9029996423.14,1947177166.04,--,143774823.74,--,-6244578140.74,0.0,0.0,0.0,18078003807.64,24810668191.08,0.0,0.0,--,--,-6732664383.44,20210826
20210331,--,--,--,693227151.83,--,230585000.0,859718372.54,--,--,--,1783530524.37,220689538.91,400000000.0,161807753.79,1123233679.34,1416285272.71,--,7500393748.45,--,-5716863224.08,--,49000000.0,--,2526.16,--,--,--,49002526.16,54000010.0,28403019.57,--,--,--,82403029.57,--,-33400503.41,--,--,--,--,--,--,--,--,6413417.5,--,--,--,--,6413417.5,--,-6413417.5,180457.18,-5756496687.81,24810668191.08,19054171503.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210421
20201231,--,--,--,2527303784.08,600000000.0,896989999.45,2383846687.15,1487073636.4,--,--,7895214107.08,1081490947.82,--,680257700.91,2373719966.4,105739125.96,--,9033924614.32,--,-1138710507.24,--,--,--,1335932.7,--,1836000.0,--,3171932.7,--,108894231.3,4385625.64,--,--,113279856.94,--,-110107924.24,--,7499999996.25,--,7000000000.0,--,--,--,14499999996.25,2877085000.0,375098760.7,36525258.67,--,--,3288709019.37,--,11211290976.88,-1587857.06,9960884688.34,14849783502.74,24810668191.08,--,1132258688.44,259735688.74,31858407.4,36974478.11,26612804.77,--,--,--,-46405.84,-211401901.73,--,-19943393.32,51411168.47,-158875791.81,-4752234788.26,2422258315.57,--,183774822.09,--,-1138710507.24,--,--,--,24810668191.08,14849783502.74,--,--,--,--,9960884688.34,20210421
20200930,--,--,--,2176263147.47,300000000.0,1968142061.6,1395411630.39,675527481.13,--,--,6515344320.59,836725132.62,--,578953196.75,2007133387.68,481620914.64,--,7560755260.1,--,-1045410939.51,--,129634240.41,3310200.76,63961.86,--,--,--,133008403.03,244077171.55,47255342.91,--,--,--,291332514.46,--,-158324111.43,--,--,--,4000000000.0,--,--,--,4000000000.0,2277085000.0,316916873.91,28301886.79,--,--,2622303760.7,--,1377696239.3,-563932.84,173397255.52,14849783502.74,15023180758.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201023
20200630,--,--,--,1223723278.3,100000000.0,1371358061.6,893824672.04,1713748823.13,--,--,5302654835.07,643823556.31,--,355962262.55,1309898793.92,464612808.16,--,4953223605.27,--,349431229.8,--,100382598.16,1861837.92,46563.49,--,--,--,102290999.57,150501171.55,24843170.42,--,--,--,175344341.97,--,-73053342.4,--,--,--,--,--,--,--,--,--,212170963.91,--,--,--,212170963.91,--,-212170963.91,339548.32,64546471.81,14849783502.74,14914329974.55,--,647587374.01,0.0,16508946.59,18419526.31,13416406.57,--,--,0.0,112014.47,-282788406.25,--,482608.48,43642930.73,--,-2327243520.11,2094702011.13,-339548.32,70745852.69,--,349431229.8,0.0,0.0,0.0,14914329974.55,14849783502.74,0.0,0.0,--,--,64546471.81,20200827
