报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,1584672259.91,--,2712799281.86,716714402.0,--,2281436418.86,--,7025710123.65,298056669.1,0.0,175540243.35,109655657.96,--,--,6052400936.65,--,973309187.0,--,--,14962978.47,64542.25,--,--,--,15027520.72,--,11892237.46,--,259937376.69,--,271829614.15,--,-256802093.43,--,--,--,5273575000.0,--,--,--,5273575000.0,8398529796.8,1283820493.64,73448089.83,--,--,9755798380.27,--,-4482223380.27,66573655.6,-3699142631.1,0.0,-3699142631.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,1143995072.7,--,-5144876892.61,606806523.39,--,3716166824.09,--,592003766.55,307312543.35,250000000.0,185577356.29,2975390382.05,--,--,1640877285.73,--,-1048873519.18,--,--,99449038.13,70956.41,--,--,--,99519994.54,--,16902743.39,--,-2712867320.7,--,-2695964577.31,--,2795484571.85,--,--,--,4965341000.0,--,--,--,4965341000.0,7479745000.0,269625766.18,53182108.29,--,--,7802552874.47,--,-2837211874.47,59955289.03,-1030645532.77,0.0,-1030645532.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220826
20220331,--,--,--,1813355037.5,--,9260455367.3,1912079094.08,--,1735685795.41,--,14721575294.29,370319005.73,1800000000.0,168094364.09,1045214623.59,1874481902.28,--,5923809245.67,--,8797766048.62,--,--,99434795.41,2311.73,--,--,--,99437107.14,--,4893819.47,--,9702958545.74,--,9707852365.21,--,-9608415258.07,--,--,--,2479334000.0,--,--,--,2479334000.0,1471970000.0,112438139.18,31188347.12,--,--,1615596486.3,--,863737513.7,-8676772.93,44411531.32,23183373966.86,23227785498.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,--,--,465467949.94,-320756286.03,-963149028.52,2468825963.43,2002631433.93,--,--,3783695493.77,464335391.62,--,-49558698.87,3017859168.93,--,--,2943778291.74,--,839917202.03,--,2184479623.62,963968379.55,1836530.02,--,--,--,1441597094.58,--,68179752.09,--,2207964642.3,--,2276144394.39,--,-834547299.81,--,--,--,4077216000.0,--,--,--,8551569052.43,4655834161.3,151137653.49,59818197.36,--,--,4866790012.15,--,3684779040.28,-21266540.05,3668882402.45,0.0,3668882402.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20210930,--,--,--,1538478933.12,-500000000.0,5197782543.95,290274861.44,1380429822.05,--,--,7906966160.56,800463129.27,--,180461501.57,50743540.31,1979042913.98,--,5080408476.49,--,2826557684.07,--,0.0,179392233.11,144523.18,--,-1680971157.34,--,-1501434401.05,--,28412902.44,--,25000000.0,--,53412902.44,--,-1554847303.49,--,--,--,11319097000.0,--,--,--,11319097000.0,10121359000.0,882744093.84,43275749.27,--,--,11047378843.11,--,271718156.89,14599457.43,1558027994.9,0.0,1558027994.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,--,--,1279755024.73,1600000000.0,2424272361.86,502880695.62,--,--,--,5857638891.59,307067786.56,--,308047523.19,64788633.73,1492681072.08,--,476125084.34,--,5381513807.25,--,6493734.83,46578762.15,783327.16,--,-1393357337.32,--,-1339501513.18,--,21565588.8,--,0.0,--,21565588.8,--,-1361067101.98,--,--,--,7697182000.0,--,--,--,7697182000.0,9336893000.0,531524999.78,--,--,--,9941959099.88,--,-2244777099.88,-65047906.59,1710621698.8,0.0,1710621698.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210827
20210331,--,--,--,1186619680.85,200000000.0,204695596.15,158066704.59,--,775830459.12,--,2525212440.71,311740370.19,--,198883981.61,596384820.25,141878239.09,--,4267879121.67,--,-1742666680.96,--,3747765.17,138308937.66,4240.0,--,4783015933.27,--,4925076876.1,--,4871597.78,--,20000000.0,--,24871597.78,--,4900205278.32,--,--,--,2328363000.0,--,--,--,2328363000.0,6165654000.0,128121454.61,--,--,--,6293775454.61,--,-3965412454.61,26957374.4,-780916482.85,17026758353.56,16245841870.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,--,--,1280025629.02,--,1912250418.28,531032410.02,1417751854.45,--,--,7925360147.99,413047834.31,--,-92796762.21,1395980184.69,--,--,-102297427.6,--,8027657575.59,--,--,863389753.43,268901.48,--,--,--,-1219957316.5,--,52764907.37,--,1646057365.07,--,377632272.44,--,-1597589588.94,--,--,242881749.56,8306722000.0,--,--,--,8549603749.56,12051819124.26,312252382.12,--,--,--,12364071506.38,--,-3814467756.82,10866800.88,2626467030.71,0.0,2626467030.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210422
20200930,--,--,--,1863574450.57,--,2997921621.13,271915364.23,55203998.2,--,--,5188615434.13,310023973.11,--,333635801.29,2106483742.12,1429074457.71,--,6689181591.66,--,-1500566157.53,--,--,103585888.79,60220.6,--,-868308666.94,--,-764662557.55,--,10447742.59,320000000.0,0.0,--,330447742.59,--,-1095110300.14,--,--,0.0,11214631000.0,--,--,--,11214631000.0,9902017175.29,760996884.37,--,--,--,10663014059.66,--,551616940.34,-83116793.89,-2127176311.22,0.0,-2127176311.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
20200630,--,--,--,1605153466.65,--,-7939786615.47,430533252.04,1273439913.97,--,--,-5530129161.14,544722609.93,--,165067281.48,3638210014.83,--,--,3750428553.58,--,-9280557714.72,--,--,60285058.2,81182.0,--,3083540177.43,--,3143906417.63,--,8716247.02,--,-3564819351.18,--,-3046212004.16,--,6190118421.79,--,--,--,14081116000.0,--,--,--,15290239239.72,11071561347.8,494061533.51,--,--,--,11565622881.31,--,3724616358.41,-1375203.94,632801861.54,0.0,632801861.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200828
20200331,--,--,--,1251800892.57,899469178.33,8020573423.44,295355691.14,2473816429.82,--,--,12941015615.3,266339782.74,--,93323150.79,530896541.79,--,--,4854929807.95,--,8086085807.35,--,--,196807429.15,8577.4,--,224170660.92,--,420986667.47,491298900.0,1649826.47,--,3582819351.18,--,4075768077.65,--,-3654781410.18,--,--,--,8524251000.0,--,--,--,8524251000.0,9900544818.48,345522889.44,--,--,--,10246067707.92,--,-1721816707.92,36856142.68,2746343831.93,13148321940.6,15894665772.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200430
