报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,36618050575.33,36618050575.33,0.0,--,--,--,32787007149.99,31477759454.61,205769744.03,866247710.0,764844834.21,315861036.17,-843475629.03,114234160.54,162909942.55,-246757071.83,-148208930.47,0.0,--,--,--,--,--,--,--,165649956.24,1383305598.03,1304058735.85,--,102690553.6,29792189.24,--,--,--,5117515720.15,7013301.45,91114097.2,--,--,--,5033414924.4,544762288.88,--,--,--,4488652635.52,4488652635.52,--,-6823311.22,4495475946.74,311077411.68,4799730047.2,-6823311.22,4806553358.42,--,0.59,0.59,20221029
20220630,31821833203.69,31821833203.69,0.0,--,--,--,27957493096.46,26903881436.42,152140799.64,735571764.71,614753598.39,247175255.46,-696029758.16,115123784.58,153135082.92,-504234979.86,-39770383.97,0.0,--,--,--,--,--,--,--,84994710.13,1063439134.3,879244156.93,--,--,-22478711.07,--,--,--,4454594749.4,17512017.65,39629708.1,--,--,--,4432477058.95,627220121.12,--,--,--,3805256937.83,3805256937.83,--,-11455603.0,3816712540.83,289838736.31,4095095674.14,-11455603.0,4106551277.14,--,0.37,0.36,20220825
20220331,18595204424.05,18595204424.05,0.0,--,--,--,16227217761.15,14635917972.86,99088360.76,451471741.2,579541505.08,215098705.08,246099476.17,130713640.67,126930903.57,-69578919.6,-9660587.2,0.0,--,--,--,--,--,--,--,91720959.45,738547683.46,656848880.5,--,--,-379493.92,--,--,--,3118636305.09,2827341.59,85569226.49,--,--,--,3035894420.19,382814042.55,--,--,--,2653080377.64,2653080377.64,--,-10803074.68,2663883452.32,-35129159.75,2617951217.89,-10803074.68,2628754292.57,--,0.49,0.49,20220428
20211231,24726415005.04,24726415005.04,0.0,--,--,--,22437826126.04,20356893666.37,118190752.96,574214243.23,555971108.46,244538485.92,588017869.1,79959981.9,68572669.57,-898099502.61,-26364496.89,0.0,--,--,--,--,--,--,--,121518661.02,132100739.77,130364767.42,--,260934796.84,-10365433.55,--,--,--,1868313643.58,13190285.94,315914612.42,--,--,--,1565589317.1,43463235.96,--,--,--,1522126081.14,1522126081.14,--,-7701897.88,1529827979.02,-112864953.73,1409261127.41,-7701897.88,1416963025.29,--,0.68,0.68,20220428
20210930,21107428727.53,21107428727.53,0.0,--,--,--,18506414583.15,17111587351.21,105629262.99,452691159.48,500186836.18,255496604.81,80823368.48,81287706.43,62004409.93,-71113818.07,175402.44,0.0,--,--,--,--,--,--,--,113654553.42,282798143.66,165754745.93,--,0.0,-363190.69,--,--,--,2926165235.14,4380298.44,43635285.76,--,--,--,2886910247.82,326735284.3,--,--,--,2560174963.52,2560174963.52,--,-2821936.43,2562996899.95,41373768.56,2601548732.08,-2821936.43,2604370668.51,--,0.35,0.35,20211029
20210630,19244201964.6,19244201964.6,0.0,--,--,--,16338420589.43,14946659384.37,94476761.34,452737249.89,448357650.85,204728028.93,191461514.05,81873069.16,58542104.76,-200609424.39,-9540474.2,0.0,--,--,--,--,--,--,--,52748012.79,269594033.11,229264997.82,--,--,-10813254.28,--,--,--,3008002353.89,7769920.97,76217970.7,--,--,--,2939554304.16,449905524.82,--,--,--,2489648779.34,2489648779.34,--,-1210100.99,2490858880.33,-101231323.51,2388417455.83,-1210100.99,2389627556.82,--,0.19,0.19,20210831
20210331,15854205451.51,15854205451.51,0.0,--,--,--,13086093370.36,12174519865.84,99692128.75,310386266.66,306117680.94,149613026.94,45764401.23,112263599.28,73920159.47,-71002654.39,-12364068.2,0.0,--,--,--,--,--,--,--,59141944.56,115300317.72,43008775.99,--,--,-5697008.13,--,--,--,2853490612.71,5516057.55,18699635.5,--,--,--,2840307034.76,338445940.02,--,--,--,2501861094.74,2501861094.74,--,-335659.26,2502196754.0,31090010.13,2532951104.87,-335659.26,2533286764.13,--,0.47,0.47,20210421
20201231,20751315196.82,20751315196.82,0.0,--,--,--,18342536239.17,16731931509.63,134975777.79,510514322.77,503618413.7,179229705.17,282266510.11,124306603.88,100849399.14,-328369289.98,-63001800.92,0.0,--,--,--,--,--,--,--,75518338.66,407672940.07,-14638413.48,--,--,-13859119.92,--,--,--,2486740996.76,1138663.44,28699542.61,--,--,--,2459180117.59,287670592.96,--,--,--,2171509524.63,2171509524.63,--,-24031592.77,2195541117.4,-226699303.27,1944810221.36,-24031592.77,1968841814.13,--,0.41,0.41,20210421
20200930,13690586962.5,13690586962.5,0.0,--,--,--,11126124085.95,10160371607.65,67475876.59,232776635.44,376342006.8,133617740.09,155540219.38,98555607.64,56526194.45,-142285085.24,-18507841.39,0.0,--,--,--,--,--,--,--,65761603.95,128184696.79,68521652.69,--,--,9442524.2,--,--,--,2607058774.86,4689239.55,5277413.42,--,--,--,2606470600.99,323421786.97,--,--,--,2283048814.02,2283048814.02,--,42551437.6,2240497376.42,-132531935.34,2150516878.68,42551437.6,2107965441.08,--,0.43,0.42,20201031
20200630,11541870660.5,11541870660.5,0.0,--,--,--,9035951708.53,8394126135.34,39100191.85,215703205.36,318496331.54,109804777.45,-41278933.01,79927179.04,90460478.16,-336018902.23,-69485356.52,0.0,--,--,--,--,--,--,--,88395151.74,426891057.69,50055668.68,--,--,-6848250.29,--,--,--,2608852652.36,3138179.57,25882731.88,--,--,--,2586108100.05,305896278.47,--,--,--,2280211821.58,2280211821.58,--,27793945.01,2252417876.57,2856392.43,2283068214.01,27793945.01,2255274269.0,--,0.29,0.29,20200828
