报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,113471636088.27,85068137390.83,31532191470.06,27127579985.76,--,19240672417.0,170373378774.05,93190493645.45,3271529157.11,69922395899.52,3988960071.97,--,--,1482129476.69,9266574442.06,--,986247617.52,--,--,4654002945.88,--,--,--,6870390258.76,1947446238.32,27671421.07,212470109.87,--,32135375.1,1624867319.16,304375095.68,3900658528.07,--,--,366619698541.89,--,543135822.71,--,10277833172.59,2154127043.18,18504766419.28,141775447.82,76579148420.37,112363433767.17,16320000.0,2107567051.87,--,312254588.07,1246002846.18,--,140085254.39,--,--,--,57057396632.46,40899226.69,--,7123878098.22,--,--,289303815195.49,--,8496645292.0,5000000000.0,--,5000000000.0,39515040095.92,--,1001310635.73,3994854703.44,9081591218.29,10214018802.05,--,--,--,--,77303460747.43,12422598.97,77315883346.4,--,--,366619698541.89,20221029
20220630,--,103765312450.77,73414279728.7,31786819692.52,28737564890.19,538247848.2,20091270837.55,164375275845.38,86362147288.31,3414605476.31,69678825368.41,4919697712.35,--,--,917034068.48,13048960897.37,--,2713042529.58,--,--,4278493309.18,--,--,--,6342057540.35,1957598439.6,27355076.86,210713341.25,--,32135375.1,1641068375.4,329566705.54,2730816415.03,--,--,355516560032.31,--,492384250.91,--,12734825623.07,2779959512.29,16842395563.14,311627929.99,73892467806.7,101952922702.18,336717553.92,2190587160.94,--,470024889.03,3578373588.68,--,108073042.11,--,--,--,55474633508.87,47174934.7,--,7752384130.32,--,--,279701542329.12,--,8496645292.0,5000000000.0,--,5000000000.0,39515040095.92,--,1312925284.41,3994854703.44,7336601184.26,10146516397.36,--,--,--,--,75802582957.39,12434745.8,75815017703.19,--,--,355516560032.31,20220831
20220331,--,88572152398.85,66988306068.35,29786957023.74,25031835056.76,381207822.95,21825016680.94,143931696847.28,77871761944.14,3430753708.24,57578437551.21,5050743643.69,--,--,888301385.84,10257342056.33,--,1994171382.96,--,--,4066361751.02,--,--,--,6658663238.41,1992334176.8,31619722.26,224475885.62,--,32135375.1,1227813287.08,334289090.47,2219132300.61,--,--,315188293606.92,--,549080728.65,--,7154787512.07,4796227000.01,14692569668.47,164131784.47,59487808023.08,92106622622.33,--,2386340291.99,--,634121904.21,1475327263.74,--,82377890.72,--,--,--,60953831890.65,28623498.54,--,4701493895.16,--,--,249982568960.78,--,6993655803.0,5000000000.0,--,5000000000.0,28420793259.93,--,1354123550.09,3999316532.77,9332867702.03,10092422747.71,--,--,--,--,65193179595.53,12545050.61,65205724646.14,--,--,315188293606.92,20220430
20211231,--,90555815681.3,67753241808.62,25472872307.17,22193485650.78,382832891.31,24344922073.94,156915779513.01,90584006213.63,3594038525.05,58599581334.22,4138153440.11,--,--,279902234.55,11502954709.37,--,1011537447.82,--,--,2655369164.86,--,--,--,6553667681.63,2040303849.33,26711841.2,250646556.04,--,32135375.1,1438837826.38,352411365.8,2008908790.68,--,--,326599621949.57,--,558645151.71,--,7096802847.29,8485676644.4,16588355948.9,733828872.69,62741993265.92,90012125000.44,--,2431922745.49,--,787469604.71,1252818030.48,--,91412888.86,--,--,--,67509217139.53,19202032.02,--,3365204616.32,--,--,262456516307.04,--,6993655803.0,5000000000.0,--,5000000000.0,28353325198.53,--,622007730.04,3999316532.77,9130173292.84,10028632770.49,--,--,--,--,64127111327.67,15994314.86,64143105642.53,--,--,326599621949.57,20220331
20210930,--,81021477829.42,62375865980.9,27998651836.89,24678298187.27,194599291.05,24720850269.89,161252293328.0,82522447574.13,3944043136.68,69771458844.11,5014343773.08,--,--,85271471.5,11602934176.86,--,1757683091.28,--,--,2710683804.92,--,--,--,6621741024.99,2042066134.2,38889936.68,208442396.65,--,32135375.1,1333002476.03,38812030.62,1795999130.07,--,--,324229574145.53,--,539205200.91,--,5208056583.31,6129922416.64,15551926018.37,820409574.06,68216047344.82,81431390138.6,5744499907.48,2375266612.29,--,659287667.54,1136539840.38,--,72524310.89,--,--,--,69299677614.05,16102466.31,--,2969220108.95,--,--,260959246681.3,--,6993655803.0,5000000000.0,--,5000000000.0,28311403655.4,--,810928981.71,3676148380.92,9545608800.05,8908285552.71,--,--,--,--,63246031173.79,24296290.44,63270327464.23,--,--,324229574145.53,20211029
20210630,--,74449331298.79,56416830685.85,24834159746.73,22545367998.37,--,23480866622.62,154767747459.7,76452700723.03,4828679090.22,67389989287.86,6096378358.59,--,--,51651456.31,13336386959.15,--,1167321321.43,--,--,2311823436.65,--,--,--,6060631677.57,2046860039.41,37152494.19,209275750.92,--,32135375.1,1414979029.91,39332069.08,6256027877.0,--,--,311282608938.94,--,4148571185.09,--,4691930367.56,4654383638.9,17347274201.11,978080029.0,57416887936.49,78920066090.72,120499979.0,2629780910.11,--,394915618.7,1228431981.12,--,258380269.16,--,--,--,72720557081.66,23049436.56,--,3881842583.73,--,--,250211386246.91,--,6993655803.0,5000000000.0,--,5000000000.0,28311403655.4,--,166494983.9,3676148380.92,8060350339.12,8839815566.78,--,--,--,--,61047868729.12,23353962.91,61071222692.03,--,--,311282608938.94,20210828
20210331,--,76620386293.11,57610395477.24,22766658733.13,20055191956.24,--,21792186041.88,154557674505.08,74842744583.21,5373896059.02,68325231339.27,6015802523.58,--,--,102887499.0,14661235584.71,--,2144381097.62,1273584.91,--,2144576163.71,--,--,--,5600081768.76,2060586316.18,49328938.04,217775857.24,--,32135375.1,1741423786.03,39921820.92,3209602842.52,--,--,308574741370.37,--,887069707.93,--,7766950298.84,2703441861.1,16741432203.02,1258058766.52,62718163209.7,77782042193.62,53156810.7,2421011168.09,--,1222982583.52,1091380540.48,--,692491464.92,--,--,--,68958481858.23,18537894.75,--,2059445682.54,--,--,247217658723.98,--,6993655803.0,5000000000.0,--,5000000000.0,28311403655.4,--,-11360308.32,3676148380.92,8589247908.87,8771391267.49,--,--,--,--,61330486707.36,26595939.03,61357082646.39,--,--,308574741370.37,20210430
20201231,--,65640359556.65,48384423234.76,21516356646.61,18591394862.89,--,21171919414.06,152527446681.19,72701117042.7,6243897149.81,62645974916.84,10936457571.84,--,--,155876469.76,14460425371.36,--,874405553.22,1741886.8,--,2183089694.77,--,--,--,5771193948.89,2019601972.64,65838524.98,215313094.34,--,32135375.1,1455922066.16,40460670.03,2137999709.85,--,--,291117441584.43,--,579732185.45,--,16255485786.37,9670113871.43,14576073144.23,504956696.48,52860883439.73,66642671158.5,346000000.0,2608008552.75,--,782814613.1,576584579.01,--,404123622.43,--,--,--,62265473497.68,20179387.19,--,1936286692.04,--,--,230886297555.25,--,6993655803.0,5000000000.0,--,5000000000.0,28311403655.4,--,35594335.59,3676148380.92,7494951502.28,8691097190.12,--,--,--,--,60202850867.31,28293161.87,60231144029.18,--,--,291117441584.43,20210331
20200930,--,62191464918.64,40297072895.52,20657218179.94,17305542647.36,--,18462672868.37,154879785773.76,73436305738.85,6237632820.26,64583588434.37,10622258780.28,--,--,681184459.81,18133740801.25,--,4830660051.71,--,--,2544838831.34,--,--,--,5403425172.4,1994271411.66,39913518.84,174429881.3,--,32135375.1,755845985.55,41481082.44,1973960759.54,--,--,293689189648.42,--,4219749385.0,--,17917339903.17,3107919583.34,13220782817.67,570966543.03,59713970785.01,57598875754.85,82877450.0,1896809512.61,--,399851408.71,890789179.37,--,566926550.53,--,--,--,70557258719.64,62593414.88,--,1486748794.26,--,--,233192547010.17,--,6993655803.0,5000000000.0,--,5000000000.0,28266858030.08,--,-9682089.61,3445689429.69,8634373467.37,8138409281.51,--,--,--,--,60469303922.04,27338716.21,60496642638.25,--,--,293689189648.42,20201030
20200630,--,53791980669.62,35138929137.03,17267044932.5,14927435814.99,--,14785284217.45,150650258664.91,73197910661.55,6537908714.61,60126083865.24,10788355423.51,--,--,1113744912.58,18446288328.29,--,1390260059.82,--,--,2077582372.4,--,--,--,5154090213.63,1986085270.88,68903394.49,161330919.16,--,32135375.1,716298943.57,35699583.8,2171368499.16,--,--,270757901302.91,--,842308314.52,--,13693059288.09,5569320818.1,14767079194.54,1099036765.1,57011559346.18,50045134740.32,--,1198189727.52,--,240372885.52,447877319.41,--,294115358.89,--,--,--,68475293260.88,55748329.85,--,1621991083.87,--,--,216269680405.81,--,6993655803.0,--,--,--,28266858030.08,--,494707261.21,3445689429.69,7173013254.0,8084322420.14,--,--,--,--,54458246198.12,29974698.98,54488220897.1,--,--,270757901302.91,20200829
