报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20221231,151632000000.0,113655000000.0,241309000000.0,127654000000.0,26744000000.0,30077000000.0,3333000000.0,11386000000.0,-63000000.0,--,-1656000000.0,484000000.0,100000000.0,919000000.0,--,95646000000.0,1766000000.0,42279000000.0,9000000.0,992000000.0,--,--,55986000000.0,170000000.0,190000000.0,--,--,--,55966000000.0,10926000000.0,--,--,--,45040000000.0,233000000.0,44807000000.0,-3740000000.0,41300000000.0,235000000.0,41065000000.0,--,0.74,0.67,20230325
20220930,117278000000.0,85218000000.0,179297000000.0,94079000000.0,21554000000.0,23666000000.0,2112000000.0,9492000000.0,-53000000.0,--,402000000.0,8000000.0,65000000.0,539000000.0,--,71211000000.0,1311000000.0,28444000000.0,5000000.0,727000000.0,--,--,46067000000.0,79000000.0,140000000.0,--,--,--,46006000000.0,9243000000.0,--,--,--,36763000000.0,172000000.0,36591000000.0,-1474000000.0,35289000000.0,175000000.0,35114000000.0,--,0.59,0.53,20221029
20220630,78454000000.0,56675000000.0,118396000000.0,61721000000.0,14835000000.0,16255000000.0,1420000000.0,7388000000.0,-32000000.0,--,-523000000.0,-297000000.0,30000000.0,346000000.0,--,49184000000.0,912000000.0,18788000000.0,1000000.0,459000000.0,--,--,29270000000.0,45000000.0,98000000.0,--,--,--,29217000000.0,5771000000.0,--,--,--,23446000000.0,147000000.0,23299000000.0,-1827000000.0,21619000000.0,148000000.0,21471000000.0,--,0.38,0.35,20220827
20220331,38769000000.0,27913000000.0,58666000000.0,30753000000.0,7695000000.0,8478000000.0,783000000.0,3470000000.0,-24000000.0,--,-194000000.0,-350000000.0,29000000.0,206000000.0,--,24255000000.0,419000000.0,9632000000.0,4000000.0,230000000.0,--,--,14514000000.0,17000000.0,32000000.0,--,--,--,14499000000.0,2664000000.0,--,--,--,11835000000.0,85000000.0,11750000000.0,-2227000000.0,9608000000.0,84000000.0,9524000000.0,--,0.19,0.17,20220428
20211231,152751000000.0,112155000000.0,229334000000.0,117179000000.0,27314000000.0,30131000000.0,2817000000.0,10802000000.0,-90000000.0,--,1532000000.0,3000000.0,137000000.0,808000000.0,--,100112000000.0,1620000000.0,42805000000.0,23000000.0,892000000.0,--,--,52639000000.0,525000000.0,223000000.0,--,--,--,52941000000.0,9302000000.0,--,--,--,43639000000.0,232000000.0,43407000000.0,1759000000.0,45398000000.0,232000000.0,45166000000.0,--,0.71,0.65,20220326
20210930,116778000000.0,83994000000.0,171043000000.0,87049000000.0,21726000000.0,23659000000.0,1933000000.0,6874000000.0,-18000000.0,--,3507000000.0,4000000.0,101000000.0,572000000.0,--,74136000000.0,1217000000.0,28859000000.0,-18000000.0,632000000.0,--,--,42642000000.0,276000000.0,103000000.0,--,--,--,42815000000.0,7568000000.0,--,--,--,35247000000.0,162000000.0,35085000000.0,1732000000.0,36979000000.0,162000000.0,36817000000.0,--,0.56,0.51,20211029
20210630,77092000000.0,55897000000.0,113085000000.0,57188000000.0,15059000000.0,16324000000.0,1265000000.0,3743000000.0,-7000000.0,--,1883000000.0,82000000.0,81000000.0,347000000.0,--,49916000000.0,821000000.0,19953000000.0,-21000000.0,429000000.0,--,--,27176000000.0,106000000.0,77000000.0,--,--,--,27205000000.0,4682000000.0,--,--,--,22523000000.0,78000000.0,22445000000.0,571000000.0,23094000000.0,78000000.0,23016000000.0,--,0.37,0.34,20210831
20210331,38722000000.0,27876000000.0,55977000000.0,28101000000.0,7855000000.0,8467000000.0,612000000.0,1678000000.0,-28000000.0,--,1098000000.0,11000000.0,51000000.0,153000000.0,--,24160000000.0,409000000.0,9597000000.0,-31000000.0,228000000.0,--,--,14562000000.0,48000000.0,34000000.0,--,--,--,14576000000.0,3003000000.0,--,--,--,11573000000.0,51000000.0,11522000000.0,-379000000.0,11194000000.0,51000000.0,11143000000.0,--,0.18,0.17,20210429
20201231,142572000000.0,110697000000.0,221475000000.0,110778000000.0,24409000000.0,27009000000.0,2600000000.0,6149000000.0,-5000000.0,--,139000000.0,310000000.0,156000000.0,712000000.0,--,96856000000.0,1483000000.0,37651000000.0,199000000.0,790000000.0,--,--,45716000000.0,221000000.0,411000000.0,--,--,--,45526000000.0,7598000000.0,--,--,--,37928000000.0,93000000.0,37835000000.0,-1347000000.0,36581000000.0,90000000.0,36491000000.0,--,0.68,0.61,20210327
20200930,106886000000.0,82209000000.0,165737000000.0,83528000000.0,19723000000.0,21591000000.0,1868000000.0,4562000000.0,--,--,-365000000.0,119000000.0,109000000.0,529000000.0,--,71501000000.0,1107000000.0,26535000000.0,302000000.0,568000000.0,--,--,35385000000.0,135000000.0,143000000.0,--,--,--,35377000000.0,5658000000.0,--,--,--,29719000000.0,106000000.0,29613000000.0,-1925000000.0,27794000000.0,103000000.0,27691000000.0,--,0.52,0.47,20201031
20200630,72114000000.0,54666000000.0,111120000000.0,56454000000.0,14133000000.0,15377000000.0,1244000000.0,2937000000.0,--,--,-100000000.0,71000000.0,57000000.0,350000000.0,--,50039000000.0,752000000.0,18332000000.0,147000000.0,282000000.0,--,--,22075000000.0,43000000.0,80000000.0,--,--,--,22038000000.0,3617000000.0,--,--,--,18421000000.0,58000000.0,18363000000.0,30000000.0,18451000000.0,59000000.0,18392000000.0,--,0.31,0.28,20200829
20200331,37305000000.0,27146000000.0,54772000000.0,27626000000.0,7336000000.0,7916000000.0,580000000.0,1752000000.0,--,--,877000000.0,-15000000.0,17000000.0,192000000.0,--,24193000000.0,371000000.0,9157000000.0,19000000.0,132000000.0,--,--,13112000000.0,19000000.0,34000000.0,--,--,--,13097000000.0,2224000000.0,--,--,--,10873000000.0,42000000.0,10831000000.0,2058000000.0,12931000000.0,44000000.0,12887000000.0,--,0.19,0.17,20200429
