报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,1238799167.8,0.0,--,-393659645.74,--,396483745.7,--,77004226.91,562448762.61,1480000000.0,165628001.46,-188300269.55,163853811.6,--,2783148864.27,--,-2706144637.36,--,2590468878.11,56396105.52,--,70000000.2,--,--,2716864983.83,648508712.79,38520579.05,-13480000.0,--,--,673549291.84,--,2043315691.99,--,60000000.0,63198257.16,3921257728.25,--,--,--,4044455985.41,5635532289.68,543389373.98,339619771.91,--,--,6518541435.57,--,-2474085450.16,52401348.41,-3084513047.12,0.0,-3084513047.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221031
20220630,--,--,--,1017051692.89,31591272.53,--,-253524628.18,385232155.36,-877153152.54,--,303197340.06,478321009.96,-469000000.0,203028448.58,-408774245.52,1032833754.19,--,2046320097.5,--,-1743122757.44,--,231832295.99,127573262.05,--,-1874120478.81,--,--,-1514714920.77,-1196238765.23,24901107.65,-644807513.26,--,--,-1816145170.84,--,301430250.07,--,--,741261632.33,5664624804.51,--,--,--,6452645046.14,5809286452.82,574397463.17,--,--,--,6747368051.11,--,-294723004.97,7253041.04,-1729162471.3,0.0,-1729162471.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220831
20220331,--,--,--,1192034318.26,968408727.47,--,1875854787.15,779386885.49,1300663242.88,--,6116347961.25,651855326.65,1089900000.0,157377551.54,2066888652.29,2240789793.95,--,6409142777.39,--,-292794816.14,--,2707579593.23,10051424.07,--,2458868478.81,--,--,5176499496.11,3949727036.91,88484697.81,1075087513.26,--,--,5113299247.98,--,63200248.13,--,--,337691272.53,7332840000.0,43241390.7,--,--,7713772663.23,3375347621.92,396194895.06,--,--,--,3771542516.98,--,3942230146.25,-6940330.01,3705695248.23,20952643792.97,24658339041.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,--,--,322048375.97,1684788197.28,-5486836765.17,136976503.25,1104305870.02,351100606.31,--,-1887617212.34,669680751.8,--,31128960.66,-1865902685.69,--,--,-4885336151.95,--,2997718939.61,--,5385994853.89,353894146.44,1444.21,2241729065.45,--,--,7981619509.99,8938817250.59,159416858.78,6184320398.61,--,--,15282554507.98,--,-7300934997.99,--,-7400000.0,4961050000.0,3794000000.0,--,--,--,8947650000.0,8806950000.0,499975975.56,667305000.88,--,--,9974230976.44,--,-1026580976.44,-5763174.99,-5335560209.81,0.0,-5335560209.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220331
20210930,--,--,--,1171499527.42,1010000000.0,3741793045.74,1571205757.63,2777910729.13,-340505412.86,--,9931903647.06,490559427.06,-1001208.64,120133591.56,1344072408.77,--,--,7645419575.96,--,2286484071.1,--,1249305862.09,44441701.76,--,-27826599.33,--,--,1265921724.52,3476675189.13,79411412.08,1116435000.0,--,--,4672521601.21,--,-3406599876.69,--,272000000.0,3209097701.36,5597000000.0,--,--,--,9078097701.36,1764950000.0,113274252.86,384122001.39,--,--,2262346254.25,--,6815751447.11,1396843.4,5697032484.92,0.0,5697032484.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,--,--,881004602.03,--,2320365260.69,-1120260746.63,331889778.47,-374516140.45,--,1728482754.11,392868827.53,-633062980.82,73882576.43,1417803541.19,--,--,4934952206.37,--,-3206469452.26,--,589590075.92,728326.1,--,78954317.36,--,--,669277455.5,2174945210.64,-20053022.29,34005000.0,--,--,2188897188.35,--,-1519619732.85,--,--,1373950000.0,3987914946.34,--,--,--,13487603158.25,5185230000.0,570303304.95,335862079.74,--,--,6091395384.69,--,7396207773.56,-19895660.74,2650222927.71,0.0,2650222927.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210831
20210331,--,--,--,774626890.51,--,2263799363.3,3052876608.39,1308594823.21,1046292592.89,--,8446190278.3,510203227.79,1060000000.0,140894191.71,3371325225.15,--,--,5279082302.24,--,3167107976.06,--,283643586.34,64046307.3,--,25595518.42,--,--,373285412.06,251640083.94,97668947.83,6000000.0,--,--,355309031.77,--,17976380.29,--,--,1906902298.64,3042085053.66,--,--,--,4948987352.3,6479780000.0,372818890.46,7680073.63,--,--,6860278964.09,--,-1911291611.79,3051771.29,1276844515.85,16664104074.3,17940948590.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20201231,--,--,--,1262022974.66,262220098.36,--,-2392823468.76,615303342.63,135599279.32,--,2159114226.39,423395458.22,--,157914998.8,-3685073832.87,2383663261.95,--,-1624807707.86,--,3783921934.25,--,237619904.14,-53967985.86,--,63314798.01,--,--,247058311.02,2110972082.11,44542726.34,2476153339.85,--,--,4624561095.58,--,-4377502784.56,--,691245249.88,3053934399.49,4183350834.43,--,--,--,7928530483.8,3397875880.0,204757648.63,766903864.96,--,--,4369537393.59,--,3558993090.21,-29403660.05,2936008579.85,0.0,2936008579.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20200930,--,--,--,1108866771.4,385925138.89,-1053519774.42,4274763791.71,-1458412968.39,-76527909.29,--,3181095049.9,367811541.14,--,28804583.77,9139695797.07,--,--,9338585154.23,--,-6157490104.33,--,1437825278.25,121537690.34,--,--,--,--,1991012398.34,-1169237681.47,-166739321.73,1461904711.99,--,--,133034761.51,--,1857977636.83,--,12572168.13,4286930100.0,1264082674.55,--,--,--,5563584942.68,2476411587.47,267255285.28,637506128.06,--,--,3381173000.81,--,2182411941.87,-4220669.47,-2121321195.1,0.0,-2121321195.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
20200630,--,--,--,827499722.52,-199925138.89,--,-1806182943.42,667078427.58,-671229694.55,--,-2406031852.52,421635519.61,--,164138878.82,-1440977163.55,--,--,1604819315.08,--,-4010851167.6,--,387927973.6,10576449.97,--,--,--,--,378603439.8,2393822735.35,138397283.3,-1470158178.67,--,--,1054853170.02,--,-676249730.22,--,-188679.25,1069510000.0,3656122667.18,--,--,--,4725443987.93,4148307611.01,464587170.71,19448655.04,--,--,4632343436.76,--,93100551.17,-2536111.95,-4596536458.6,0.0,-4596536458.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200831
