报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,7830354339.9,6386103716.05,1593601275.63,1502982773.9,--,3966044483.33,15270036076.06,2100660956.08,--,12856475057.58,312900062.4,--,--,--,--,--,19738545.03,--,--,107121362.22,--,--,--,--,63143554.59,159141922.39,125981204.32,--,--,--,1535837.02,139183752.55,--,--,29332608305.24,--,--,--,2189183566.66,28000000.0,691068157.89,25544012.73,11080554570.86,7751546815.77,--,5784959.28,--,19430017.39,115871110.12,--,1500000.0,--,--,--,1028701744.4,32810123.23,--,24908314.17,--,--,23052347696.35,--,2700000000.0,--,--,--,674439133.67,--,-293862329.26,286195440.95,1968051457.02,913722381.55,--,--,--,--,6248546083.93,31714524.96,6280260608.89,--,--,29332608305.24,20221029
20220630,--,9582136040.03,8527528018.36,1680033593.34,1594014503.19,--,4133430732.01,15965367592.93,1697509503.99,--,14267858088.94,--,--,--,--,30063598.77,--,15740767.32,--,--,127000443.07,--,--,--,--,63116533.81,157187233.11,117905277.69,--,--,--,1563593.08,87335445.73,--,--,32028253257.85,--,--,--,2169913475.07,497115852.78,96998789.95,--,11524437278.89,10038075594.64,--,5810454.9,--,29779743.98,96162770.56,--,1500000.0,--,--,--,1016981678.89,32810123.23,--,50148116.44,--,--,25627455480.04,--,2700000000.0,--,--,--,674439133.67,--,8546123.37,286195440.95,1817894698.27,913722381.55,--,--,--,--,6400797777.81,--,6400797777.81,--,--,32028253257.85,20220827
20220331,--,8491569802.11,7464857104.5,1347472577.82,1258267724.73,--,4229451161.06,14199941691.71,1699795715.28,--,12500145976.43,--,--,--,--,1700482416.62,--,13867402.32,--,--,134148438.18,--,--,--,--,62513825.08,120147201.63,124337410.35,--,--,--,1591349.14,104562953.55,--,--,30607198808.0,--,--,--,2043736019.48,357082894.44,2032743170.28,--,9813795671.34,8618312599.79,--,3705037.59,--,15791607.46,53589499.36,--,2500000.0,--,--,--,1005389005.4,32810123.23,--,152876716.13,--,--,24209291451.4,--,2700000000.0,--,--,--,677164470.75,--,-4318323.25,286195440.95,1825143386.6,913722381.55,--,--,--,--,6397907356.6,--,6397907356.6,--,--,30607198808.0,20220429
20211231,--,8179443203.24,7233781413.05,1673413392.43,1554790501.25,--,4417701764.55,4748368154.61,1995829977.36,--,2752538177.25,--,--,--,--,1008245413.68,--,7046442.12,--,--,105496290.87,--,--,--,--,62879602.61,36167296.33,128162545.35,--,--,--,1619105.2,188598306.91,--,--,20644120722.96,--,--,--,1928773609.73,428115000.0,1406532398.55,--,1505709908.94,8724796168.6,--,67080854.24,--,6759144.64,77157381.2,--,3500000.0,--,--,--,--,32810123.23,--,112708762.36,--,--,14380397501.79,--,2700000000.0,--,--,--,677164470.75,--,9804356.88,286195440.95,1676836571.04,913722381.55,--,--,--,--,6263723221.17,--,6263723221.17,--,--,20644120722.96,20220326
20210930,--,7229042101.31,6688047465.34,2024656392.43,1902291024.45,--,4255565577.59,9086466301.94,2188092568.65,--,6898373733.29,--,--,--,38106790.89,1249196110.26,--,12684467.98,--,--,107938928.84,--,--,--,--,61907438.89,36492180.15,127793727.55,--,--,--,1646861.26,54442830.81,--,--,24355304421.26,--,--,--,2262733456.1,327153950.0,2105712965.13,--,4621012659.76,8444064254.75,--,8770781.71,--,21235051.02,109181585.26,--,3500000.0,--,--,--,--,35716583.51,--,81144147.85,--,--,18091214012.27,--,2700000000.0,--,--,--,677164470.75,--,12992407.31,249946614.02,1782915276.02,841071640.89,--,--,--,--,6264090408.99,--,6264090408.99,--,--,24355304421.26,20211023
20210630,--,7721551990.19,6887296996.18,1174808285.71,1065190903.93,--,3778287041.15,17809534577.37,2271837323.66,--,15537697253.71,--,--,--,67033401.5,1264415893.93,--,12093707.44,--,--,136849585.51,--,--,--,--,62672829.1,28669553.28,133231505.57,--,--,--,1674617.32,660888127.15,--,--,32937476292.86,--,--,--,2297936088.96,78005277.78,2188592464.26,--,13929587122.04,7926353672.35,--,20342822.31,--,41732407.63,16714893.69,--,1443396.23,--,--,--,--,35716583.51,--,130386164.98,--,--,26754087765.66,--,2700000000.0,--,--,--,677164470.75,--,726221.69,249946614.02,1714479579.85,841071640.89,--,--,--,--,6183388527.2,--,6183388527.2,--,--,32937476292.86,20210818
20210331,--,7490301432.43,6287928848.25,1027714857.13,915549371.77,--,3371845948.7,18735020127.46,2315816976.25,--,16419203151.21,--,--,--,166266752.16,578736154.64,--,7162858.46,--,--,164071781.87,--,--,--,--,60973138.38,37125318.66,94505634.7,--,--,--,1702373.38,623212314.18,--,--,32358638692.15,--,--,--,2110873974.76,215097222.22,1257282911.31,--,15131172864.47,7041068003.51,--,17618816.93,--,46063139.01,124052018.22,--,5056603.79,--,--,--,--,35716583.51,--,178656267.78,--,--,26162658405.51,--,2700000000.0,--,--,--,677164470.75,--,-3976258.13,249946614.02,1731773819.11,841071640.89,--,--,--,--,6195980286.64,--,6195980286.64,--,--,32358638692.15,20210428
20201231,--,7494163729.63,6099131061.4,1150610074.11,1044185727.58,--,3233957313.03,11509338024.66,2033633154.64,--,9475704870.02,--,--,--,--,1036249459.31,--,4530675.31,--,--,150592321.19,--,--,--,--,51297761.39,41097902.54,73034351.33,--,--,--,1730129.44,49398169.58,--,--,24795999911.52,--,--,--,1469397427.61,--,928845056.86,--,9090153722.52,7093288017.64,--,56934798.93,--,31831225.94,44819634.12,--,5056603.79,--,--,--,--,35885626.65,--,19298833.04,--,--,18775510947.1,--,2700000000.0,--,--,--,677164470.75,--,4613441.94,249946614.02,1547692796.82,841071640.89,--,--,--,--,6020488964.42,--,6020488964.42,--,--,24795999911.52,20210331
20200930,--,7715651283.43,5411926818.51,1252889182.65,1152083276.15,0.0,3056171676.4,17072757438.79,1355271445.1,0.0,15717485993.69,0.0,--,--,67125923.48,814373198.62,0.0,23083365.04,0.0,--,162248177.9,--,--,--,0.0,50322573.41,61668282.11,41030054.31,--,--,1740433.44,1757885.5,42059548.72,--,--,30362879023.8,--,0.0,--,2190010466.07,200101333.33,1767383697.1,0.0,13643942279.51,6484322943.38,0.0,8547536.39,--,81785348.02,30504987.11,--,--,--,--,--,--,3372634.07,--,123397298.34,--,--,24533368523.32,--,2700000000.0,--,--,--,677164470.75,--,-34408942.98,178203862.08,1611482665.27,697068445.36,--,--,--,--,5829510500.48,--,5829510500.48,--,--,30362879023.8,20201017
20200630,--,7986080588.4,5974412314.65,1117574778.62,975835459.15,--,2251907891.49,19264431793.03,1858898440.14,--,17405533352.89,--,--,--,--,488936620.62,--,22627286.83,--,--,126522479.01,--,--,--,--,49584770.13,54989963.57,44566721.79,--,--,1737239.41,1785641.56,79086651.9,--,--,31489832426.36,--,--,--,1528514012.93,450006722.22,1274812679.57,16877152.1,15564206630.34,6887846706.6,--,9356759.68,--,27102902.98,53779276.4,--,--,--,--,--,--,7010486.77,--,52198451.94,--,--,25871711781.53,--,2700000000.0,--,--,--,677164470.75,--,-4848044.98,178203862.08,1370531911.62,697068445.36,--,--,--,--,5618120644.83,--,5618120644.83,--,--,31489832426.36,20200812
