报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,1155338000000.0,-48396000000.0,--,119895000000.0,32071000000.0,--,--,1260538000000.0,457251000000.0,184962000000.0,30311000000.0,17048000000.0,10939000000.0,-86687000000.0,101628000000.0,64674000000.0,--,780126000000.0,--,-229998000000.0,--,482375000000.0,81952000000.0,-507000000.0,--,207000000.0,--,564027000000.0,791381000000.0,2607000000.0,37000000.0,--,794025000000.0,--,--,--,--,--,500736000000.0,--,30000000000.0,--,530736000000.0,398842000000.0,84824000000.0,--,1098000000.0,--,484764000000.0,--,45972000000.0,3709000000.0,300095000000.0,0.0,300095000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,1155937000000.0,51806000000.0,--,222596000000.0,-22802000000.0,4102000000.0,--,1439010000000.0,665351000000.0,-48127000000.0,29117000000.0,--,77234000000.0,123164000000.0,91109000000.0,-67522000000.0,--,897506000000.0,--,-409837000000.0,--,578359000000.0,66605000000.0,193000000.0,--,-198000000.0,--,644959000000.0,1051068000000.0,3728000000.0,0.0,--,1054796000000.0,--,--,--,--,--,748531000000.0,--,0.0,--,748531000000.0,438352000000.0,22199000000.0,--,1074000000.0,--,461625000000.0,--,286906000000.0,9415000000.0,427988000000.0,0.0,427988000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220830
20220331,--,1575054000000.0,131385000000.0,--,228740000000.0,80882000000.0,6289000000.0,--,2048707000000.0,967509000000.0,308145000000.0,39363000000.0,--,11549000000.0,153890000000.0,117027000000.0,83943000000.0,--,1681426000000.0,--,-203513000000.0,--,411620000000.0,60575000000.0,3039000000.0,--,500000000.0,--,475734000000.0,673263000000.0,4984000000.0,1000000000.0,--,679247000000.0,--,--,--,--,--,352148000000.0,--,50000000000.0,--,402148000000.0,390114000000.0,11036000000.0,--,1216000000.0,--,402366000000.0,--,-218000000.0,-3688000000.0,159862000000.0,1124762000000.0,1284624000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,-53078000000.0,--,--,193230000000.0,--,225185000000.0,--,361856000000.0,254001000000.0,--,32928000000.0,48476000000.0,10034000000.0,-81895000000.0,93629000000.0,-82376000000.0,--,274797000000.0,--,-206718000000.0,--,403529000000.0,48506000000.0,2150000000.0,--,1441000000.0,--,455626000000.0,650985000000.0,11360000000.0,-1000000.0,--,662344000000.0,--,--,--,--,--,313742000000.0,--,--,--,353779000000.0,302237000000.0,13061000000.0,--,1582000000.0,--,316880000000.0,--,36899000000.0,-7090000000.0,-89850000000.0,0.0,-89850000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220331
20210930,--,209196000000.0,--,--,229412000000.0,-2310000000.0,43948000000.0,--,531372000000.0,384237000000.0,--,28747000000.0,15185000000.0,11118000000.0,-23948000000.0,93334000000.0,31308000000.0,--,539981000000.0,--,14093000000.0,--,489920000000.0,77876000000.0,1385000000.0,--,822000000.0,--,570003000000.0,549187000000.0,5385000000.0,1338000000.0,--,555910000000.0,--,--,--,--,--,479674000000.0,--,--,--,479674000000.0,427844000000.0,14867000000.0,--,1352000000.0,--,444063000000.0,--,35611000000.0,94000000.0,41189000000.0,0.0,41189000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,119050000000.0,--,--,215234000000.0,-5302000000.0,108627000000.0,--,493669000000.0,481366000000.0,--,36925000000.0,9530000000.0,65054000000.0,56291000000.0,82635000000.0,16248000000.0,--,715274000000.0,--,-119430000000.0,--,399308000000.0,64302000000.0,2013000000.0,--,-115000000.0,--,465508000000.0,577319000000.0,6810000000.0,--,--,584938000000.0,--,--,--,--,--,388403000000.0,--,--,--,388403000000.0,301689000000.0,81509000000.0,--,970000000.0,--,384168000000.0,--,4235000000.0,-7046000000.0,-343846000000.0,0.0,-343846000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210831
20210331,--,1437602000000.0,--,--,215283000000.0,29929000000.0,47157000000.0,--,1783800000000.0,906878000000.0,32775000000.0,36394000000.0,31033000000.0,13021000000.0,171930000000.0,101028000000.0,107971000000.0,--,1401030000000.0,--,-19182000000.0,--,326826000000.0,56786000000.0,242000000.0,--,645000000.0,--,384499000000.0,401203000000.0,2478000000.0,--,--,403681000000.0,--,--,--,--,--,453308000000.0,--,--,--,453308000000.0,465233000000.0,9669000000.0,--,1148000000.0,--,476050000000.0,--,-22742000000.0,1270000000.0,342116000000.0,1175153000000.0,1517269000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,-373897000000.0,105661000000.0,--,212039000000.0,7481000000.0,66605000000.0,--,89559000000.0,214007000000.0,-14744000000.0,31627000000.0,--,10389000000.0,-149982000000.0,80397000000.0,-311004000000.0,--,-139310000000.0,--,-160219000000.0,--,441957000000.0,40111000000.0,7671000000.0,--,--,--,489739000000.0,634268000000.0,15799000000.0,-109000000.0,--,649958000000.0,--,--,--,--,--,589696000000.0,--,25000000.0,--,589721000000.0,595035000000.0,11337000000.0,--,1466000000.0,--,607838000000.0,--,-18117000000.0,-14098000000.0,36435000000.0,0.0,36435000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210331
20200930,--,457303000000.0,1845000000.0,--,185458000000.0,38172000000.0,--,--,847111000000.0,424724000000.0,91980000000.0,28305000000.0,--,11256000000.0,-16749000000.0,82147000000.0,191307000000.0,--,812970000000.0,--,-70962000000.0,--,555094000000.0,73613000000.0,-650000000.0,--,--,--,628057000000.0,696190000000.0,1932000000.0,897000000.0,--,699019000000.0,--,--,--,--,--,554753000000.0,--,35000000000.0,--,589753000000.0,316603000000.0,74216000000.0,--,1292000000.0,--,392111000000.0,--,197642000000.0,-7982000000.0,152839000000.0,0.0,152839000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
20200630,--,-122441000000.0,-65430000000.0,--,193869000000.0,9763000000.0,--,--,86856000000.0,424756000000.0,209797000000.0,25513000000.0,--,68611000000.0,-267648000000.0,80610000000.0,131730000000.0,--,673369000000.0,--,-194319000000.0,--,507201000000.0,62146000000.0,1092000000.0,--,--,--,570439000000.0,759997000000.0,3873000000.0,--,--,764758000000.0,--,--,--,--,--,298996000000.0,--,84975000000.0,--,383971000000.0,301632000000.0,12257000000.0,--,1110000000.0,--,314999000000.0,--,68972000000.0,313000000.0,-711547000000.0,0.0,-711547000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200831
