报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,1624009658.46,458587055.48,263747902.45,73468202.06,15142768.57,-43680320.23,541492417.67,357407.5,--,-77079950.45,1829856.86,17960064.59,724893404.9,--,1427231995.84,1427231995.84,7747069.47,680181968.36,--,713609317.05,--,--,196777662.62,78034.59,445431.85,--,--,--,196410265.36,48980512.7,--,--,--,147429752.66,9351107.61,138078645.05,-12588915.52,134840837.14,9351107.61,125489729.53,--,0.0309,0.0309,20221026
20220630,1742751705.49,443244243.55,249441755.98,62060976.33,16168092.74,-59599128.42,447701560.4,-192724.83,--,235008640.49,1655811.7,69735.11,674670842.66,--,1231554950.78,1231554950.78,7245805.75,564293089.12,--,664591709.69,--,--,511196754.71,137433.61,69105.18,--,--,--,511265083.14,127101142.71,--,--,--,384163940.43,8049039.82,376114900.61,-23969940.76,360193999.67,8049039.82,352144959.85,--,0.0842,0.0842,20220826
20220331,998336271.08,410862974.09,253156036.41,43846855.28,9534817.89,-40838984.67,359374224.83,-215768.92,--,-328867720.97,-153333.6,4413102.17,593546009.23,--,1010015615.95,1010015615.95,7037948.24,414937016.9,--,585120010.92,--,--,-11679344.87,16946.86,511661.73,--,--,--,-12174059.74,-3039268.08,--,--,--,-9134791.66,7710509.68,-16845301.34,2381953.69,-6752837.97,7710509.68,-14463347.65,--,-0.0038,-0.0038,20220428
20211231,1958395942.53,667799412.71,330050477.72,215588042.72,7252674.65,-449663.43,580807976.97,3902417.86,--,178672923.45,-500182.71,606365.08,531452134.99,6975.47,1418721921.15,1418721921.15,9702656.03,900387427.96,--,522903873.64,--,--,539674021.38,418563.88,3376828.18,--,--,--,536715757.08,113706929.47,--,--,--,423008827.61,3453301.9,419555525.71,14126267.82,437135095.43,3453301.9,433681793.53,--,0.0955,0.0955,20220428
20210930,1575196973.68,565826912.66,388916104.99,88491858.03,4117480.26,59163878.74,420607818.95,254162.08,--,-107695172.69,89223.19,962721.29,636238119.59,--,1199812440.21,1199812440.21,8558187.89,566909753.09,--,629448996.26,--,--,375384533.47,147806.56,119070.22,--,--,--,375413269.81,96316398.16,--,--,--,279096871.65,3958145.14,275138726.51,20525329.75,299622201.4,3958145.14,295664056.26,--,0.06,0.06,20211028
20210630,1962763298.03,449109654.62,259236320.38,104698175.87,8822627.89,70564495.13,420161743.35,3030969.84,--,246659513.7,-426629.3,11486352.92,765208167.61,--,1350620514.75,1350620514.75,6794726.07,575658091.29,--,757755115.31,--,--,612142783.28,67769.2,604300.65,--,--,--,611606251.83,152129951.96,--,--,--,459476299.87,5463085.27,454013214.6,-6856539.1,452619760.77,5463085.27,447156675.5,--,0.1015,0.1015,20210826
20210331,1254666449.58,388061186.27,264397964.33,49104443.87,2550464.15,75193051.5,481255256.4,801021.66,--,-149134716.18,180457.18,1885496.81,457225717.6,--,902447853.56,902447853.56,8750022.64,464237882.31,--,453000997.83,--,--,352218596.02,17982.07,99439.15,--,--,--,352137138.94,88374227.55,--,--,--,263762911.39,2479082.59,261283828.8,-12500197.25,251262714.14,2479082.59,248783631.55,--,0.0585,0.0585,20210421
20201231,1523727940.08,495951713.04,248883937.2,176940148.95,2986498.42,21195558.46,527344670.83,4202671.58,--,-37398858.85,-1023924.22,9293503.53,508365277.29,--,1268276257.84,1268276257.84,7393160.08,638654320.3,--,502412365.41,--,--,255451682.24,-7009695.55,1291067.62,--,--,--,247150919.07,55319685.07,--,--,--,191831234.0,1021332.25,190809901.75,-11412295.27,180418938.73,1021332.25,179397606.48,--,0.059,0.059,20210421
20200930,1440211288.4,591290043.83,346597644.06,176222971.74,3321757.72,63127969.08,414907105.77,375799.74,--,-33987645.67,-903481.16,191833.78,405585462.77,--,1052109306.4,1052109306.4,8094410.74,558461109.37,--,401387984.9,--,--,388101982.0,5021154.38,3823018.9,--,--,--,389300117.48,96460037.05,--,--,--,292840080.43,4534261.28,288305819.15,-670269.21,292169811.22,4534261.28,287635549.94,--,0.08,0.08,20201023
20200630,1300211612.44,309606335.58,192167362.43,58841877.69,3076082.21,84952807.74,423845977.59,-137470.25,--,186525528.59,-17691.49,9026751.32,286271903.11,--,762976950.98,762976950.98,6057828.28,454370481.72,--,286548331.68,--,--,537234661.46,3449429.81,9356522.43,--,--,--,531327568.84,138722890.64,--,--,--,392604678.2,8476306.5,384128371.7,9786832.18,402391510.38,8476306.5,393915203.88,--,0.11,0.11,20200827
20200331,920013059.11,419688530.93,249329262.44,117372543.51,3041234.17,79475664.46,189137676.53,-345138.23,--,96262877.66,357239.81,25660112.13,109430957.59,--,578958454.39,578958454.39,5437495.67,426835716.79,--,106932075.93,--,--,341054604.72,216492.67,844982.94,--,--,--,340426114.45,85443418.64,--,--,--,254982695.81,1223381.4,253759314.41,-286760.41,254695935.4,1223381.4,253472554.0,--,0.07,0.07,20200429
20191231,693210294.09,296568655.98,96295836.46,75751791.72,2626779.0,62183550.42,379536409.05,-16066862.53,--,-102984322.23,-259088.56,4460885.69,53704203.74,0.0,642198806.01,642198806.01,5098464.91,510525680.95,--,55773715.76,--,--,51011488.08,-271462.83,3463996.57,--,--,--,47276028.68,-41709615.63,--,--,--,88985644.31,1266030.32,87719613.99,-38739521.82,50246122.49,1266030.32,48980092.17,--,0.0242,0.0242,20200402
20190930,910890960.85,295578140.01,149785836.34,76160387.12,4335930.69,61295246.94,356116018.83,-52431.91,--,62583580.43,609607.13,403498.75,134074907.24,--,830555021.79,830555021.79,5088490.65,390686727.44,--,134188086.03,--,--,80335939.06,310045.72,100550.94,--,--,--,80545433.84,18802586.08,--,--,--,61742847.76,1673859.1,60068988.66,31038197.86,92781045.62,1673859.1,91107186.52,--,0.02,0.02,20191030
