报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,607441000.8,9939770.26,95299734.92,0.0,--,--,--,--,--,--,--,--,--,--,--,--,712680505.98,574709186.86,111621376.49,27919985.75,138006943.84,0.0,--,--,--,--,--,--,--,852257492.94,--,-139576986.96,--,--,472593.63,1583031.09,29638300.0,29885689.89,--,--,61579614.61,16847557.46,--,--,--,--,--,16847557.46,--,44732057.15,--,--,--,229900000.0,49800000.0,--,--,--,279700000.0,183609888.19,18714686.9,--,37635626.31,--,--,239960201.4,--,39739798.6,499071.74,--,--,-54606059.47,204030762.38,149424702.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221025
20220630,--,334231826.86,7464761.26,11711144.72,0.0,--,--,--,--,--,--,--,--,--,--,--,--,353407732.84,326257987.3,74142220.75,20059576.68,38925363.86,0.0,--,--,--,--,--,--,--,459385148.59,--,-105977415.75,--,--,--,1573338.09,29638300.0,29885689.89,--,--,61097327.98,14103644.98,--,--,--,--,--,14103644.98,--,46993683.0,--,--,--,169900000.0,30000000.0,--,--,--,199900000.0,151544151.09,7216793.61,--,26334817.28,--,--,185095761.98,--,14804238.02,-354097.77,--,--,-44533592.5,204030762.38,159497169.88,--,37288187.76,9767067.02,17066638.29,2345522.5,1047906.31,--,--,1384493.85,--,34103.68,8859143.73,-1907549.81,-1854169.99,-131793.37,-82857480.13,-33958087.26,-63958312.41,--,--,--,--,--,--,--,159497169.88,204030762.38,--,--,--,--,20220826
20220331,--,222080204.96,2344782.92,7297805.1,0.0,--,--,--,--,--,--,--,--,--,--,--,--,231722792.98,182203930.73,43802709.32,11973736.94,13321791.37,0.0,--,--,--,--,--,--,--,251302168.36,--,-19579375.38,--,--,--,250114.15,--,12246158.08,--,--,12496272.23,11159586.83,--,--,--,--,--,11159586.83,--,1336685.4,--,--,--,112000000.0,--,--,--,--,112000000.0,139360324.41,3513343.26,--,11607933.31,--,--,154481600.98,--,-42481600.98,-733597.37,--,--,-61457888.33,204030762.38,142572874.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220425
20211231,--,1031136636.43,6768630.37,36750891.46,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1074656158.26,569722088.89,196761686.24,67541746.86,136165698.56,0.0,--,--,--,--,--,--,--,970191220.55,--,104464937.71,--,30773500.0,--,84350113.77,--,--,--,--,115123613.77,173177944.17,200000.0,--,46310691.74,--,--,219688635.91,--,-104565022.14,--,51200000.0,51200000.0,359590000.0,115793237.9,--,--,--,526583237.9,406763369.59,34593780.47,--,63313691.33,--,--,504670841.39,--,21912396.51,-3534597.87,--,--,18277714.21,185753048.17,204030762.38,--,72652346.0,37286204.78,35938852.79,5254171.95,3227169.67,--,--,-9329301.98,15.14,-77799.02,23809080.3,1854350.81,-2622868.55,-265318.34,98944209.81,-259727934.49,90441493.87,--,--,--,--,--,--,--,204030762.38,185753048.17,--,--,--,--,20220425
20210930,--,627534538.37,6776883.24,34999626.69,0.0,--,--,--,--,--,--,--,--,--,--,--,--,669311048.3,351817082.97,125592077.58,61665076.14,97685312.91,0.0,--,--,--,--,--,--,--,636759549.6,--,32551498.7,--,5000000.0,--,305275.0,13744000.0,--,--,--,19049275.0,51951090.63,--,--,--,--,--,51951090.63,--,-32901815.63,--,28100000.0,--,216600000.0,90000000.0,--,--,--,334700000.0,199652801.63,20314359.04,--,36357179.4,--,--,256324340.07,--,78375659.93,-649202.45,--,--,77376140.55,185753048.17,263129188.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211027
20210630,--,445188708.0,5820519.86,27821493.57,0.0,--,--,--,--,--,--,--,--,--,--,--,--,478830721.43,226498633.02,86811782.75,48404505.78,73628402.97,0.0,--,--,--,--,--,--,--,435343324.52,--,43487396.91,--,--,--,279241.0,--,--,--,--,279241.0,40519811.47,--,--,--,--,--,40519811.47,--,-40240570.47,--,14780000.0,--,126600000.0,30000000.0,--,--,--,171380000.0,115754224.5,17527640.92,--,25715509.87,--,--,158997375.29,--,12382624.71,-653880.61,--,--,14975570.54,185753048.17,200728618.71,--,42087537.26,3821301.05,20656367.4,2648924.15,1819178.64,--,--,-180592.53,--,--,14097627.86,503102.81,247928.1,-133114.88,-18680291.95,-129527608.54,106127037.54,--,--,--,--,--,--,--,200728618.71,185753048.17,--,--,--,--,20210830
20210331,--,142726599.73,3687337.43,23335691.08,0.0,--,--,--,--,--,--,--,--,--,--,--,--,169749628.24,89837013.18,45960609.53,24892938.79,52455715.77,0.0,--,--,--,--,--,--,--,213146277.27,--,-43396649.03,--,--,--,69241.0,--,--,--,--,69241.0,7037286.89,--,--,--,--,--,7037286.89,--,-6968045.89,--,--,--,49600000.0,20000000.0,--,--,--,69600000.0,39212298.26,3956220.87,--,7674304.29,--,--,50842823.42,--,18757176.58,-504893.37,--,--,-32112411.71,181944635.14,149832223.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210426
20201231,--,677001749.98,11742181.33,24328141.16,0.0,--,--,--,--,--,--,--,--,--,--,--,--,713072072.47,425033911.73,138731883.68,47982938.75,45709979.18,0.0,--,--,--,--,--,--,--,657458713.34,--,55613359.13,--,41257001.49,--,535174.19,--,--,--,--,41792175.68,145151426.5,35519103.77,28594723.59,--,--,--,209265253.86,--,-167473078.18,--,--,--,381570000.0,20000000.0,--,--,--,401570000.0,237938540.99,28146237.67,--,31618852.13,--,--,297703630.79,--,103866369.21,-445799.51,--,--,-8439149.35,194192197.52,185753048.17,--,109655904.99,41447508.34,27319695.51,4923157.85,3352814.46,--,--,-43683.34,64047.51,11190.27,11419776.91,-394546.56,-3968669.54,-347563.43,159816342.81,-418419997.22,120777380.57,--,--,--,--,--,--,--,185753048.17,194192197.52,--,--,--,--,20210426
20200930,--,500907685.09,5866623.68,16454220.82,0.0,--,--,--,--,--,--,--,--,--,--,--,--,523228529.59,310047594.36,75525275.66,37203639.54,69435583.78,0.0,--,--,--,--,--,--,--,492212093.34,--,31016436.25,--,41000000.0,257001.49,16208.0,--,--,--,--,41273209.49,56240291.47,35520250.0,--,--,--,--,91760541.47,--,-50487331.98,--,--,--,232962000.0,600000.0,--,--,--,233562000.0,148010000.0,15697386.95,--,19223954.52,--,--,182931341.47,--,50630658.53,-593461.28,--,--,30566301.52,194192197.52,224758499.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,277601863.94,1284958.45,7189472.48,0.0,--,--,--,--,--,--,--,--,--,--,--,--,286076294.87,236189011.81,46443229.48,27834124.96,41478258.79,0.0,--,--,--,--,--,--,--,351944625.04,--,-65868330.17,--,41000000.0,257001.49,12048.0,--,--,--,--,41269049.49,41862701.57,35520250.0,--,--,--,--,77382951.57,--,-36113902.08,--,--,--,148000000.0,600000.0,--,--,--,148600000.0,75900000.0,13478425.61,--,11548608.58,--,--,100927034.19,--,47672965.81,-272576.66,--,--,-54581843.1,194192197.52,139610354.42,--,34955926.12,7749907.57,13327059.64,2141573.1,652367.4,--,--,--,--,--,1409319.13,385309.64,1767856.56,--,164079158.16,-275583419.39,-16753388.1,--,--,--,--,--,--,--,139610354.42,194192197.52,--,--,--,--,20200826
