报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,2621707602.84,34145835.16,29818886.9,0.0,--,--,--,--,--,--,--,--,--,--,--,--,2685672324.9,2298757211.44,149555211.67,157895814.09,32457218.84,0.0,--,--,--,--,--,--,--,2638665456.04,--,47006868.86,--,1000000.0,496.51,34000.0,--,--,--,--,1034496.51,872544991.57,6805000.0,--,86857.61,--,--,879436849.18,--,-878402352.67,--,1221001619.51,--,271111440.0,56000000.0,--,--,--,1548113059.51,532480467.94,88106022.27,--,47597862.86,--,--,668184353.07,--,879928706.44,--,--,--,48533222.63,185650001.04,234183223.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,1799771545.33,30368581.3,9402897.71,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1839543024.34,1528208282.6,100207813.65,120140625.25,26034927.51,0.0,--,--,--,--,--,--,--,1774591649.01,--,64951375.33,--,1000000.0,729.84,34000.0,--,--,--,--,1034729.84,400619431.94,12105000.0,--,57612.12,--,--,412782044.06,--,-411747314.22,--,1217401619.51,--,105343540.0,14000000.0,--,--,--,1336745159.51,249808467.94,41863167.18,--,560000.0,--,--,292231635.12,--,1044513524.39,--,--,--,697717585.5,185650001.04,883367586.54,--,91385786.74,382947.24,89905374.04,6225041.89,4823461.9,--,--,7088.5,--,--,50844867.82,2475265.01,-8445293.62,260002.4,-254528439.08,-55089665.95,133408009.27,--,--,--,--,--,--,--,883367586.54,185650001.04,--,--,--,--,20220830
20220331,--,831146881.31,2971.79,1643255.58,0.0,--,--,--,--,--,--,--,--,--,--,--,--,832793108.68,665242153.48,48913280.25,62722029.87,12056631.5,0.0,--,--,--,--,--,--,--,788934095.1,--,43859013.58,--,--,--,34000.0,--,--,--,--,34000.0,300925318.3,613805000.0,--,3414537.22,--,--,918144855.52,--,-918110855.52,--,1217401619.51,--,47550000.0,39623042.32,--,--,--,1304574661.83,102830966.17,23049149.95,--,37257261.75,--,--,163137377.87,--,1141437283.96,--,--,--,267185442.02,190482988.93,457668430.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220426
20211231,--,3280455296.65,2057219.01,4383994.4,0.0,--,--,--,--,--,--,--,--,--,--,--,--,3286896510.06,2282199202.97,159635704.97,136568518.76,28411457.83,0.0,--,--,--,--,--,--,--,2606814884.53,--,680081625.53,--,4000000.0,4737.49,327000.0,--,--,--,--,4331737.49,441852061.17,9950000.0,--,114537.22,--,--,451916598.39,--,-447584860.9,--,1950000.0,1950000.0,1010245606.43,27118209.75,--,--,--,1039313816.18,1039237585.63,160900493.5,--,6084686.72,--,--,1206222765.85,--,-166908949.67,--,--,--,65587814.96,120062186.08,185650001.04,--,119633353.57,7890156.93,179636949.23,15961404.44,7139806.8,--,--,-59325.43,757132.51,--,136184588.39,622319.72,-23461753.77,610337.72,93677843.12,74491412.42,5894237.43,--,--,--,--,--,--,--,185650001.04,120062186.08,--,--,--,--,20220426
20210930,--,2446278539.37,582810.52,6008060.6,0.0,--,--,--,--,--,--,--,--,--,--,--,--,2452869410.49,1782059383.68,143500537.39,118450259.12,21392136.73,0.0,--,--,--,--,--,--,--,2065402316.92,--,387467093.57,--,6788273.88,4737.69,315000.0,--,--,--,--,7108011.57,206371694.87,9000000.0,--,--,--,--,215371694.87,--,-208263683.3,--,10266000.0,--,880245606.43,39049092.54,--,--,--,929560698.97,988693676.26,116305994.27,--,3978995.11,--,--,1108978665.64,--,-179417966.67,--,--,--,-214556.4,120071376.01,119856819.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211026
20210630,--,1490952221.0,579814.83,5742836.79,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1497274872.62,1154231641.62,90406521.22,92594158.02,12439106.88,0.0,--,--,--,--,--,--,--,1349671427.74,--,147603444.88,--,4000000.0,4737.69,--,--,--,--,--,4004737.69,93667155.24,9000000.0,--,56945.24,--,--,102724100.48,--,-98719362.79,--,1636000.0,0.0,348282606.43,34340915.28,--,--,--,384259521.71,287656100.0,37237274.41,--,2895000.0,--,--,327788374.41,--,56471147.3,--,--,--,105355229.39,120062186.08,225417415.47,--,70443330.05,--,73003875.62,3330028.21,4238394.97,--,--,12478.81,--,--,60816605.52,937170.69,-19853326.57,282659.91,13597885.84,41702707.28,-99823561.02,--,--,--,--,--,--,--,225417415.47,120062186.08,--,--,--,--,20210824
20210331,--,768224429.24,4355.5,2292239.94,0.0,--,--,--,--,--,--,--,--,--,--,--,--,770521024.68,602153270.68,43164503.64,36640269.6,3033880.5,0.0,--,--,--,--,--,--,--,684991924.42,--,85529100.26,--,4000000.0,4737.69,--,--,--,--,--,4004737.69,30649374.32,3000000.0,--,--,--,--,33649374.32,--,-29644636.63,--,--,--,170974000.0,11940510.79,--,--,--,182914510.79,171313916.67,17876960.11,--,--,--,--,189190876.78,--,-6276365.99,--,--,--,49608097.64,120062186.08,169670283.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20201231,--,2404088205.36,573672.0,30453889.37,0.0,--,--,--,--,--,--,--,--,--,--,--,--,2435115766.73,1862587649.24,153369753.67,71707576.76,25137145.73,0.0,--,--,--,--,--,--,--,2112802125.4,--,322313641.33,--,17050000.0,5200.55,--,--,--,--,--,17055200.55,329727617.05,18050000.0,--,113519.36,--,--,347891136.41,--,-330835935.86,--,--,--,1372004000.0,63503047.46,--,--,--,1435507047.46,1336187477.83,73658914.07,--,41952565.59,--,--,1451798957.49,--,-16291910.03,--,--,--,-24814204.56,144876390.64,120062186.08,--,31872382.55,8920753.89,224245324.31,23144216.69,10825548.46,--,--,-54070.19,1975507.22,--,108293248.86,1352974.2,-48863543.61,1311526.06,126050018.75,51996076.14,-233371462.32,--,--,--,--,--,--,--,120062186.08,144876390.64,--,--,--,--,20210427
20200930,--,1589857805.88,1180775.03,18804484.72,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1609843065.63,1272248633.43,112884880.07,44791123.66,15544935.09,0.0,--,--,--,--,--,--,--,1445469572.25,--,164373493.38,--,17050000.0,5200.55,1360000.0,--,--,--,--,18415200.55,122426933.82,27050000.0,--,--,--,--,149476933.82,--,-131061733.27,--,--,--,1181504000.0,20942164.33,--,--,--,1202446164.33,1074006895.83,55585485.46,--,30394541.85,--,--,1159986923.14,--,42459241.19,--,--,--,75771001.3,144876390.64,220647391.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201027
20200630,--,1002808282.68,1177287.91,23594942.03,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1027580512.62,663003415.97,80693795.36,39247242.18,11245487.95,0.0,--,--,--,--,--,--,--,794189941.46,--,233390571.16,--,17050000.0,5200.55,1360000.0,--,--,--,--,18415200.55,82216735.84,17050000.0,--,--,--,--,99266735.84,--,-80851535.29,--,--,--,310000000.0,42265378.71,--,--,--,352265378.71,500659500.0,40994990.97,--,--,--,--,541654490.97,--,-189389112.26,--,--,--,-36850076.39,144876390.64,108026314.25,--,10562263.24,--,121546860.67,4213549.53,6677583.95,--,--,--,--,--,14597930.02,477143.85,-11039716.2,2067573.01,231144546.56,-46901565.39,-98821197.42,--,--,--,--,--,--,--,108026314.25,144876390.64,--,--,--,--,20200825
