报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,154525225000.0,31294610000.0,--,200716021000.0,1112136327000.0,310094072000.0,731406820000.0,69857347000.0,778088000.0,--,--,27248928000.0,32929950000.0,--,--,--,--,1252200626000.0,--,--,--,497691000.0,--,10039076000.0,--,1223444000.0,--,23602782000.0,--,33947783000.0,--,--,2882182545000.0,--,450888779000.0,90178278000.0,50419427000.0,3008234000.0,28226507000.0,89012602000.0,1617962980000.0,5647038000.0,4780321000.0,--,--,--,--,--,309422026000.0,--,6065540000.0,7653253000.0,--,--,2665017249000.0,--,14206662000.0,20323355000.0,19957170000.0,--,22054246000.0,--,2359444000.0,54984050000.0,64915921000.0,37739017000.0,--,--,--,216582695000.0,582601000.0,217165296000.0,--,--,2882182545000.0,20221027
20220630,--,148010611000.0,20437216000.0,--,197183226000.0,1113521055000.0,283502535000.0,771939423000.0,57261910000.0,817187000.0,--,--,11388287000.0,26396213000.0,--,--,--,--,1235830334000.0,--,--,--,479181000.0,--,9757720000.0,--,1187396000.0,--,22466224000.0,--,26228728000.0,--,--,2814652578000.0,--,473006195000.0,81150807000.0,41860175000.0,1284074000.0,10407620000.0,100551470000.0,1577436521000.0,5499382000.0,3994953000.0,--,--,--,--,--,281258859000.0,1792000.0,5784267000.0,18553877000.0,--,--,2602477696000.0,--,14206656000.0,20323356000.0,19957170000.0,--,22054190000.0,--,1867018000.0,54984050000.0,60476131000.0,37686141000.0,--,--,--,211597542000.0,577340000.0,212174882000.0,--,--,2814652578000.0,20220826
20220331,--,157081485000.0,17943328000.0,--,197987325000.0,1074512336000.0,255029591000.0,785941565000.0,32720382000.0,820798000.0,--,--,10649933000.0,20914520000.0,--,--,--,--,1215935549000.0,--,--,--,469937000.0,--,9836216000.0,--,1223478000.0,--,20823322000.0,--,28871173000.0,--,--,2757977320000.0,--,480829410000.0,71309289000.0,39020551000.0,1010149000.0,10371085000.0,111045120000.0,1519250448000.0,4816749000.0,5506766000.0,--,--,--,--,--,288080479000.0,22000.0,5339627000.0,8044662000.0,--,--,2546276539000.0,--,14206649000.0,20323357000.0,19957170000.0,--,22054117000.0,--,2535613000.0,48407423000.0,68962494000.0,34637940000.0,--,--,--,211127593000.0,573188000.0,211700781000.0,--,--,2757977320000.0,20220429
20211231,--,145811315000.0,13437278000.0,--,198858656000.0,1037846745000.0,234564596000.0,779693665000.0,22776623000.0,811861000.0,--,--,10891859000.0,3384426000.0,--,--,--,--,1183881129000.0,--,--,--,460059000.0,--,5904160000.0,--,1076045000.0,--,20375598000.0,--,29464251000.0,--,--,2653198679000.0,--,504691594000.0,31112677000.0,21880897000.0,811328000.0,10588715000.0,107826235000.0,1472965976000.0,5869226000.0,5099216000.0,--,--,--,--,--,273594189000.0,8072000.0,5623102000.0,5632159000.0,--,--,2447430234000.0,--,14206637000.0,20323360000.0,19957170000.0,--,22054000000.0,--,2464957000.0,48407423000.0,63116155000.0,34631100000.0,--,--,--,205203632000.0,564813000.0,205768445000.0,--,--,2653198679000.0,20220422
20210930,--,150397948000.0,21574929000.0,--,194997184000.0,1040496433000.0,324635633000.0,693040803000.0,21910684000.0,909313000.0,--,--,8694210000.0,9495782000.0,--,--,--,--,1170503549000.0,--,--,--,452648000.0,--,5783958000.0,--,1009747000.0,--,19131362000.0,--,27655835000.0,--,--,2652036988000.0,--,487603519000.0,76388338000.0,19808241000.0,641861000.0,7972174000.0,91185082000.0,1477336708000.0,4796833000.0,4060790000.0,--,--,--,--,--,267550493000.0,8210000.0,5608440000.0,5966819000.0,--,--,2450679621000.0,--,14206617000.0,20323364000.0,19957170000.0,--,22053803000.0,--,2437612000.0,48407423000.0,58754554000.0,34620352000.0,--,--,--,200803725000.0,553642000.0,201357367000.0,--,--,2652036988000.0,20211028
20210630,--,168225128000.0,14939290000.0,--,185995142000.0,1027658619000.0,314821974000.0,689036636000.0,22886406000.0,913603000.0,--,--,14312531000.0,14023972000.0,--,--,--,--,1145505035000.0,--,--,--,440977000.0,--,5772243000.0,--,850184000.0,--,17530823000.0,--,31259080000.0,--,--,2628363420000.0,--,468949882000.0,128143469000.0,44128360000.0,514196000.0,14051425000.0,64946323000.0,1439109284000.0,4573219000.0,3257180000.0,--,--,--,--,--,238586166000.0,11884000.0,9102149000.0,14448762000.0,--,--,2431555944000.0,--,14206529000.0,20323375000.0,19957170000.0,--,22052934000.0,--,2278951000.0,48407423000.0,54382787000.0,34609793000.0,--,--,--,196261792000.0,545684000.0,196807476000.0,--,--,2628363420000.0,20210820
20210331,--,162968622000.0,16382128000.0,--,193481007000.0,983685931000.0,287692879000.0,671264255000.0,24140705000.0,588092000.0,--,--,21562945000.0,12655206000.0,--,--,--,--,1108702805000.0,--,--,--,446961000.0,--,5801775000.0,--,847610000.0,--,16845884000.0,--,26188832000.0,--,--,2551376936000.0,--,450807153000.0,127960320000.0,51530109000.0,543279000.0,20824824000.0,50601265000.0,1386903134000.0,4090483000.0,4550990000.0,--,--,--,--,--,239648343000.0,8613000.0,8558954000.0,8228123000.0,--,--,2355950134000.0,--,14206529000.0,20323375000.0,19957170000.0,--,22052934000.0,--,1939809000.0,42256088000.0,62487131000.0,31615004000.0,--,--,--,194880870000.0,545932000.0,195426802000.0,--,--,2551376936000.0,20210430
20201231,--,146443545000.0,14483200000.0,--,188022603000.0,972447955000.0,309567532000.0,640164298000.0,22139448000.0,576677000.0,--,--,29640218000.0,1181125000.0,--,--,--,--,1062059076000.0,--,--,--,446235000.0,--,5863562000.0,--,756584000.0,--,16127128000.0,--,24672790000.0,--,--,2462144021000.0,--,435178191000.0,126839546000.0,75128408000.0,88544000.0,31470699000.0,75928688000.0,1315724867000.0,5021691000.0,3749750000.0,--,--,--,--,--,189639810000.0,388000.0,8163533000.0,4270887000.0,--,--,2271205002000.0,--,14206529000.0,19957170000.0,19957170000.0,--,22052934000.0,--,3376745000.0,42256088000.0,56967362000.0,31581062000.0,--,--,--,190397890000.0,541129000.0,190939019000.0,--,--,2462144021000.0,20210424
20200930,--,152703012000.0,14139489000.0,--,174273797000.0,989911948000.0,328606058000.0,623645810000.0,37260661000.0,399419000.0,--,--,24670581000.0,1918310000.0,--,--,--,--,1033325016000.0,--,--,--,463847000.0,--,5429396000.0,--,790208000.0,--,16203817000.0,--,30138943000.0,--,--,2443968364000.0,--,417187971000.0,111797769000.0,78665746000.0,20000.0,26096300000.0,62991567000.0,1323913624000.0,4332167000.0,4859413000.0,--,--,--,--,--,211353170000.0,--,7307991000.0,8110512000.0,--,--,2256616250000.0,--,14206529000.0,19957170000.0,19957170000.0,--,22052934000.0,--,4587953000.0,42256088000.0,52182112000.0,31573159000.0,--,--,--,186815945000.0,536169000.0,187352114000.0,--,--,2443968364000.0,20201024
20200630,--,164340124000.0,15077173000.0,--,163080911000.0,962489237000.0,345858456000.0,576404541000.0,39780209000.0,446031000.0,--,--,17962739000.0,26498212000.0,--,--,--,--,996277794000.0,--,--,--,428152000.0,--,5467464000.0,--,718457000.0,--,14478396000.0,--,21410701000.0,--,--,2388229360000.0,--,417925894000.0,97800245000.0,79263225000.0,--,17494569000.0,71939402000.0,1301682137000.0,4171983000.0,3627177000.0,--,--,--,--,--,177937706000.0,--,6840771000.0,26369800000.0,--,--,2205052909000.0,--,14206529000.0,19957170000.0,19957170000.0,--,22052934000.0,--,4340922000.0,42256088000.0,48380843000.0,31453761000.0,--,--,--,182648247000.0,528204000.0,183176451000.0,--,--,2388229360000.0,20200822
