报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,1106995678.27,9885486.94,111731928.72,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1228613093.93,927623205.9,297612083.36,78956612.98,96076552.79,0.0,--,--,--,--,--,--,--,1400268455.03,--,-171655361.1,--,656925952.68,1487747.4,37290.0,--,1200000.0,--,--,659650990.08,189847209.9,634291666.25,--,2998400.0,--,--,827137276.15,--,-167486286.07,--,39680017.65,39680017.65,581415403.65,86000000.0,--,--,--,707095421.3,129355000.0,42839705.4,2500000.0,107235964.13,--,--,279430669.53,--,427664751.77,3855942.63,--,--,92379047.23,116251113.59,208630160.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221027
20220630,--,661629516.09,5892270.45,88378745.85,0.0,--,--,--,--,--,--,--,--,--,--,--,--,755900532.39,487748662.53,184009497.71,52970628.15,94674355.43,0.0,--,--,--,--,--,--,--,819403143.82,--,-63502611.43,--,295113755.68,544516.78,190.0,--,900000.0,--,--,296558462.46,113302569.16,324500000.0,--,700000.0,--,--,438502569.16,--,-141944106.7,--,31980017.65,31980017.65,464649000.0,26438550.0,--,--,--,523067567.65,64630000.0,32664932.3,2500000.0,92795209.01,--,--,190090141.31,--,332977426.34,2493203.29,--,--,130023911.5,116251113.59,246275025.09,--,73733207.31,--,315711245.42,2319648.12,1349560.77,--,--,-2328.61,363559.31,--,17811108.26,-499698.62,-7568755.76,--,-139156025.74,-169589996.73,123655724.67,--,--,-298082950.16,--,--,--,--,246275025.09,116251113.59,--,--,--,--,20220816
20220331,--,324479733.75,2080844.58,45857575.25,0.0,--,--,--,--,--,--,--,--,--,--,--,--,372418153.58,199812730.72,90396000.03,21499365.21,33319114.41,0.0,--,--,--,--,--,--,--,345027210.37,--,27390943.21,--,151362523.6,596113.79,190.0,--,25003000.42,--,--,176961827.81,44711104.08,160501104.0,--,--,--,--,205212208.08,--,-28250380.27,--,22980017.65,22980017.65,155680000.0,32968219.15,--,--,--,211628236.8,63580000.0,5284546.63,--,117542532.64,--,--,186407079.27,--,25221157.53,290645.21,--,--,24652365.68,116251113.59,140903479.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220426
20211231,--,1413398884.22,15067262.52,125706727.08,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1554172873.82,792940243.44,337861755.4,88687993.56,162016815.3,0.0,--,--,--,--,--,--,--,1381506807.7,--,172666066.12,--,525876832.95,1679024.37,-8103.38,--,--,--,--,527547753.94,332895197.22,484158897.0,--,--,--,--,817054094.22,--,-289506340.28,--,403905792.43,--,423880000.0,137370294.15,--,--,--,965156086.58,446042100.0,20324631.53,--,365601993.82,--,--,831968725.35,--,133187361.23,-590367.96,--,--,15756719.11,100494394.48,116251113.59,--,175099788.25,--,771013433.19,2479139.5,1267788.2,--,--,8117.46,915106.26,--,28984096.8,-936499.3,-14078217.83,--,-60943051.31,-253269548.38,-103475714.89,--,--,-396455983.33,--,--,--,--,116251113.59,100494394.48,--,--,--,--,20220426
20210930,--,1068252929.48,9083053.32,86142857.25,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1163478840.05,597890454.57,251167031.42,67035378.63,193714436.08,0.0,--,--,--,--,--,--,--,1109807300.7,--,53671539.35,--,239558151.17,874907.05,16786.0,--,31309.89,--,--,240481154.11,199476511.47,274041964.39,--,--,--,--,473518475.86,--,-233037321.75,--,410854004.93,--,154881000.0,70337738.52,--,--,--,636072743.45,297600252.0,16686594.11,--,172326031.9,--,--,486612878.01,--,149459865.44,95408.29,--,--,-29810508.67,100494394.48,70683885.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211027
20210630,--,682877559.07,2234900.68,26397780.5,0.0,--,--,--,--,--,--,--,--,--,--,--,--,711510240.25,338391940.44,158027547.54,45874927.98,71734170.82,0.0,--,--,--,--,--,--,--,614028586.78,--,97481653.47,--,177500202.61,459155.29,16786.0,--,--,--,--,177976143.9,151514450.03,214100000.0,--,--,--,--,365614450.03,--,-187638306.13,--,394854004.93,--,104880000.0,86868679.59,--,--,--,586602684.52,231714200.0,14121504.6,--,112061278.25,--,--,357896982.85,--,228705701.67,-526221.23,--,--,138022827.78,100494394.48,238517222.26,--,56440792.88,5188030.39,358223386.57,980951.45,432969.03,--,--,257022.11,--,--,12927295.9,-423751.25,-720405.27,--,-62801541.41,-76587399.29,202734421.19,--,--,-399170118.83,--,--,--,--,238517222.26,100494394.48,--,--,--,--,20210824
20210331,--,317281552.56,1110364.48,35244642.12,0.0,--,--,--,--,--,--,--,--,--,--,--,--,353636559.16,145931325.29,71622046.25,25779454.19,39973765.8,0.0,--,--,--,--,--,--,--,283306591.53,--,70329967.63,--,91500351.17,209376.83,16434.0,--,18545809.89,--,--,110271971.89,68732032.11,113077464.39,--,--,--,--,181809496.5,--,-71537524.61,--,--,--,84880000.0,40490000.0,--,--,--,125370000.0,73447000.0,7190022.37,--,98155079.22,--,--,178792101.59,--,-53422101.59,311980.21,--,--,-54317678.36,100494394.48,46176716.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,1116356824.43,5128028.85,68847114.38,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1190331967.66,607233493.35,252327992.07,105108748.42,125390439.84,0.0,--,--,--,--,--,--,--,1090060673.68,--,100271293.98,--,184450000.0,716816.81,27600.0,--,--,--,--,185194416.81,102233147.28,211250202.61,--,--,--,--,313483349.89,--,-128288933.08,--,--,--,477417416.67,63744400.76,--,--,--,541161817.43,242989388.18,24982154.54,--,157810683.03,--,--,425782225.75,--,115379591.68,-2198844.01,--,--,85163108.57,15331285.91,100494394.48,--,178632600.24,--,448458539.82,1747266.94,627074.28,--,--,190735.77,466743.44,--,32630734.84,-719580.48,-7023886.57,--,-38869081.06,-182815701.26,174267911.8,--,--,-520253923.5,--,--,--,--,100494394.48,15331285.91,--,--,--,--,20210409
20200930,--,805267443.65,2899008.58,365654732.61,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1173821184.84,457565664.39,175474315.79,73910384.55,414290839.46,0.0,--,--,--,--,--,--,--,1121241204.19,--,52579980.65,--,110789089.22,188111.21,27600.0,--,20760.92,--,--,111025561.35,93575692.43,155425222.96,--,20039841.7,--,--,269040757.09,--,-158015195.74,--,--,--,331200000.0,--,--,--,--,331200000.0,162521540.36,17736020.66,--,1772310.11,--,--,182029871.13,--,149170128.87,-120543.56,--,--,43614370.22,15331285.91,58945656.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211027
20200630,--,433669904.65,2798893.17,58166582.33,0.0,--,--,--,--,--,--,--,--,--,--,--,--,494635380.15,253866947.34,108139474.08,29522988.31,76989688.72,0.0,--,--,--,--,--,--,--,468519098.45,-0.01,26116281.7,--,40800000.0,86287.28,27600.0,--,--,--,--,40913887.28,61214913.99,59150000.0,--,--,--,--,120364913.99,--,-79451026.71,--,--,--,98400000.0,92500000.0,--,--,--,190900000.0,72700000.0,13698060.35,--,1422285.09,--,--,87820345.44,--,103079654.56,-207688.86,--,--,49537220.69,15331285.91,64868506.6,--,64889251.13,6507712.43,166774224.93,902353.88,246190.67,--,--,15813.23,70556.17,--,13946641.89,-86287.28,-5096838.32,--,-21496895.7,-292364578.72,-55079820.04,--,--,-292364578.72,--,--,--,--,64868506.6,15331285.91,--,--,--,--,20200911
