报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,1083250551.0,295685803.0,217024554.0,101646806.0,38442362.0,32327557.0,365764651.0,--,--,-17876086.0,-21726273.0,5824956.0,425179083.0,-1929140.0,993306506.0,993306506.0,6584813.0,551745460.0,-554184.0,434647806.0,--,--,89944045.0,1034426.0,2729669.0,--,--,--,88248802.0,18310566.0,--,--,--,69938236.0,-274653.0,70212889.0,18487232.0,88425468.0,-274653.0,88700121.0,--,0.015,0.015,20221029
20220630,1482655331.0,275827621.0,83568788.0,77137816.0,37512974.0,43012985.0,356157448.0,--,--,78742701.0,-9949234.0,5894380.0,733026749.0,-57319.0,1189101361.0,1189101361.0,6241825.0,447734522.0,--,727558149.0,--,--,293553970.0,252049.0,3719195.0,--,--,--,290086824.0,59806216.0,--,--,--,230280608.0,-11548744.0,241829352.0,50595551.0,280876159.0,-11548744.0,292424903.0,--,0.0719,0.0719,20220829
20220331,473923189.0,301707871.0,159303209.0,93449124.0,43130017.0,-7835547.0,169820170.0,--,--,3284273.0,2031783.0,3711861.0,1236375.0,-33597.0,401690058.0,401690058.0,2839058.0,399375051.0,--,494955.0,--,--,72233131.0,177442.0,165846.0,--,--,--,72244727.0,13606613.0,--,--,--,58638114.0,-6416632.0,65054746.0,-8215022.0,50423092.0,-6416632.0,56839724.0,--,0.0181,0.0181,20220428
20211231,1098669492.0,365549882.0,24254626.0,153960376.0,24626533.0,18380378.0,460211338.0,--,--,132591681.0,12513982.0,877768.0,108096254.0,448209.0,826391915.0,826391915.0,5920722.0,550083676.0,--,102588865.0,--,--,272277577.0,-3129720.0,25167163.0,--,--,--,243980694.0,35952874.0,--,--,--,208027820.0,20909147.0,187118673.0,-42526161.0,165501659.0,20175655.0,145326004.0,--,0.0483,0.0483,20220428
20210930,1185020011.0,392602394.0,296851761.0,108885418.0,49260203.0,-22266815.0,314487035.0,--,--,86618115.0,463535.0,9544955.0,403180088.0,390704.0,957195944.0,957195944.0,6828669.0,534242948.0,--,400581709.0,--,--,227824067.0,4388559.0,445202.0,--,--,--,231767424.0,40707732.0,--,--,--,191059692.0,-1358763.0,192418455.0,-2420793.0,188638899.0,-1358763.0,189997662.0,--,0.0517,0.0517,20211030
20210630,1188791188.0,360286856.0,96998988.0,144496666.0,44125042.0,-23577967.0,484504553.0,--,--,29650411.0,-195076.0,2632671.0,336465495.0,-975755.0,816748493.0,816748493.0,6693452.0,472999710.0,--,--,--,--,372042695.0,1494740.0,1868415.0,--,--,--,371669020.0,84804791.0,--,--,--,286864229.0,-2226316.0,289090545.0,-18020460.0,268843769.0,-2226316.0,271070085.0,--,0.0824,0.0824,20210827
20210331,521455756.0,258080610.0,155138434.0,59935564.0,40301944.0,30674.0,353922162.0,--,--,-93434417.0,-1353841.0,2082334.0,2146171.0,-17937.0,369002059.0,369002059.0,3712030.0,359954292.0,--,--,--,--,152453697.0,509680.0,1401117.0,--,--,--,151562260.0,25361600.0,--,--,--,126200660.0,-8781517.0,134982177.0,-11589895.0,114610765.0,-8781517.0,123392282.0,--,0.0376,0.0376,20210420
20201231,639246740.0,310801533.0,-11215367.0,168060317.0,27048745.0,-20131785.0,402410191.0,--,--,-112964102.0,5299263.0,17186994.0,36789855.0,-145209.0,636244493.0,636244493.0,7318763.0,516102997.0,-2390311.0,32062765.0,--,--,3002247.0,1202546.0,-6262906.0,--,--,--,10467699.0,-6537491.0,--,--,--,17005190.0,-17309355.0,34314545.0,36651295.0,53656485.0,-14654484.0,68310969.0,--,-0.009,-0.009,20210420
20200930,938761942.0,562196645.0,297155772.0,266856949.0,37260988.0,18292353.0,267612013.0,--,--,-59959947.0,1527783.0,1848679.0,148627534.0,-1383118.0,616915506.0,616915506.0,6597444.0,467221687.0,-10290433.0,150543768.0,--,--,321846436.0,3317892.0,9964946.0,--,--,--,315199382.0,66423645.0,--,--,--,248775737.0,37529412.0,211246325.0,-17180868.0,231594869.0,37529412.0,194065457.0,--,0.059,0.059,20201027
20200630,905451050.0,303108381.0,46243193.0,164709131.0,36952701.0,35059024.0,330486407.0,--,--,71061840.0,202112.0,13672491.0,150557420.0,--,523946576.0,523946576.0,5925263.0,384336564.0,-31339447.0,164842243.0,--,--,381504474.0,-225468.0,46387.0,--,--,--,381232619.0,102013766.0,--,--,--,279218853.0,-6741270.0,285960123.0,-33521853.0,245697000.0,-6741270.0,252438270.0,--,0.1024,0.1024,20200825
