报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,66432352.57,66432352.57,0.0,--,--,--,80803650.61,67364893.13,555312.7,145065.56,12852563.31,--,-114184.09,--,--,-1465149.48,1011545.27,0.0,--,--,--,--,--,--,--,326817.18,--,--,--,--,26808.51,--,--,--,-14471276.56,28543.88,270894.56,--,--,--,-14713627.24,1846.22,--,--,--,-14715473.46,-14715473.46,--,-129374.11,-14586099.35,339040.97,-14376432.49,-129374.11,-14247058.38,--,-0.112,-0.112,20221028
20220630,39186768.6,39186768.6,0.0,--,--,--,45954525.59,37538223.69,426702.97,135910.16,8266428.2,--,-412739.43,163078.25,--,-3043719.84,1136271.27,0.0,--,--,--,--,--,--,--,302268.68,--,--,--,--,1099.56,--,--,--,-8371837.32,28578.92,270888.61,--,--,--,-8614147.01,1846.22,--,--,--,-8615993.23,-8615993.23,--,-89739.62,-8526253.61,63507.71,-8552485.52,-89739.62,-8462745.9,--,-0.065,-0.065,20220827
20220331,29800224.22,29800224.22,0.0,--,--,--,32864321.23,28727108.71,76434.21,33337.73,4069018.8,--,-41578.22,--,--,--,194068.59,0.0,--,--,--,--,--,--,--,148177.9,--,--,--,--,--,--,--,--,-2721850.52,1377.43,20878.24,--,--,--,-2741351.33,--,--,--,--,-2741351.33,-2741351.33,--,-49682.31,-2691669.02,--,-2741351.33,-49682.31,-2691669.02,--,-0.021,-0.021,20220427
20211231,137029110.46,137029110.46,0.0,--,--,--,164016029.65,136703121.27,1202108.51,248109.74,18311546.26,--,7551143.87,9004091.67,510588.87,-2517823.32,-1273679.83,0.0,--,--,--,--,--,--,--,655167.4,142397.26,--,--,--,2907611.28,--,--,--,-27073246.4,288530.22,1419795.65,--,--,--,-28204511.83,-8649.23,--,--,--,-28195862.6,-28195862.6,--,-1212887.09,-26982975.51,-337.16,-28196199.76,-1212887.09,-26983312.67,--,-0.21,-0.21,20220427
20210930,65654323.34,65654323.34,0.0,--,--,--,84000130.69,65498153.78,505923.14,572109.8,11023417.82,--,6400526.15,--,--,-310377.73,818860.54,0.0,--,--,--,--,--,--,--,496711.85,142397.26,--,--,--,2284037.97,--,--,--,-14914177.46,359516.4,27423.45,--,--,--,-14582084.51,-8649.23,--,--,--,-14573435.28,-14573435.28,--,-878558.9,-13694876.38,--,-14573435.28,-878558.9,-13694876.38,--,-0.106,-0.106,20211028
20210630,34491087.94,34491087.94,0.0,--,--,--,46965918.12,34360317.44,469234.48,239697.36,7428341.0,--,4468327.84,4745671.23,--,-161377.73,818860.54,0.0,--,--,--,--,--,--,--,355356.75,142397.26,--,--,--,1365044.64,--,--,--,-9954548.72,314663.2,69.53,--,--,--,-9639955.05,27622.75,--,--,--,-9667577.8,-9667577.8,--,-495544.81,-9172032.99,--,-9667577.8,-495544.81,-9172032.99,--,-0.071,-0.071,20210827
20210331,9438217.26,9438217.26,0.0,--,--,--,15286101.61,9162113.48,81744.1,112227.0,3710670.57,--,2219346.46,--,--,--,971981.76,0.0,--,--,--,--,--,--,--,140253.18,--,--,--,--,-623573.31,--,--,--,-5359222.72,308935.2,16.95,--,--,--,-5050304.47,--,--,--,--,-5050304.47,-5050304.47,--,-49142.29,-5001162.18,--,-5050304.47,-49142.29,-5001162.18,--,-0.039,-0.039,20210429
20201231,50678245.07,50678245.07,0.0,--,--,--,71190096.91,38058796.57,971382.59,561614.34,20374585.83,--,11223717.58,11487262.51,294801.03,-333170.73,-366323.75,0.0,--,--,--,--,--,--,--,2287774.39,--,--,--,170685.08,--,--,--,--,-18752886.85,45314.5,48866.08,--,--,--,-18756438.43,59275.25,--,--,--,-18815713.68,-18815713.68,--,-421419.41,-18394294.27,--,-18815713.68,-421419.41,-18394294.27,--,-0.14,-0.14,20210429
20200930,38028484.4,38028484.4,0.0,--,--,--,54988040.83,29850812.99,535645.6,458109.17,15419387.17,--,8724085.9,--,--,-93994.13,-303458.48,0.0,--,--,--,--,--,--,--,2020393.07,--,--,--,170685.08,--,--,--,--,-15165930.89,180825.73,30931.13,--,--,--,-15016036.29,-471.87,--,--,--,-15015564.42,-15015564.42,--,-294779.05,-14720785.37,--,-15015564.42,-294779.05,-14720785.37,--,-0.113,-0.113,20201028
20200630,30117024.8,30117024.8,0.0,--,--,--,39261945.28,21882490.38,490072.44,266772.29,10683256.1,--,5939354.07,6038922.91,--,-93994.13,-303458.48,0.0,--,--,--,--,--,--,--,280000.0,--,--,--,170685.08,--,--,--,--,-9091688.01,147310.13,28140.13,--,--,--,-8972518.01,-97.93,--,--,--,-8972420.08,-8972420.08,--,-201009.88,-8771410.2,--,-8972420.08,-201009.88,-8771410.2,--,-0.068,-0.068,20200826
20200331,6656831.8,6656831.8,0.0,--,--,--,15207703.7,6134949.92,374728.77,22705.67,5677238.97,--,2998080.37,--,--,--,321420.23,0.0,--,--,--,--,--,--,--,140000.0,--,--,--,140767.27,--,--,--,--,-7948684.4,6375.3,23917.0,--,--,--,-7966226.1,--,--,--,--,-7966226.1,-7966226.1,--,-88972.06,-7877254.04,--,-7966226.1,-88972.06,-7877254.04,--,-0.061,-0.061,20200424
20191231,203245285.52,203245285.52,0.0,--,--,--,214789358.43,186329758.1,1741297.05,216148.28,14462653.15,352465.17,11687036.68,12025638.18,371453.66,-2374221.54,1601979.3,0.0,--,--,--,--,--,--,--,9854608.75,--,--,--,18520.55,5574696.07,--,--,--,3131510.22,696637.41,323293.94,--,--,--,3504853.69,124041.22,--,--,--,3380812.47,3380812.47,--,-47282.68,3428095.15,--,3380812.47,-47282.68,3428095.15,--,0.03,0.03,20200424
20190930,142932084.74,142932084.74,0.0,--,--,--,156213319.12,136610486.6,1515150.1,155241.33,9636289.36,--,8296151.73,--,--,-103693.5,1782793.51,0.0,--,--,--,--,--,--,--,1385041.42,--,--,--,--,3614639.69,--,--,--,-6602453.26,194752.99,62426.79,--,--,--,-6470127.06,68277.66,--,--,--,-6538404.72,-6538404.72,--,-52260.3,-6486144.42,--,-6538404.72,-52260.3,-6486144.42,--,-0.05,-0.05,20191029
20190630,50545844.35,50545844.35,0.0,--,--,--,58688427.77,45422103.07,1123828.63,124298.93,6556063.33,--,5462133.81,--,--,-41843.08,1552255.14,0.0,--,--,--,--,--,--,--,684491.42,--,--,--,--,4042226.8,--,--,--,-1905453.14,25489.57,62316.0,--,--,--,-1942279.57,74981.92,--,--,--,-2017261.49,-2017261.49,--,-163440.13,-1853821.36,--,-2017261.49,-163440.13,-1853821.36,--,-0.014,-0.014,20190827
20190331,36096981.89,36096981.89,0.0,--,--,--,36074482.97,31422584.72,422766.15,71523.87,3345535.45,--,2722766.99,--,--,-1910694.21,--,0.0,--,--,--,--,--,--,--,140000.0,--,--,--,--,--,--,--,--,162498.92,10205.82,53400.0,--,--,--,119304.74,--,--,--,--,119304.74,119304.74,--,-35136.11,154440.85,--,119304.74,-35136.11,154440.85,--,0.001,0.001,20190430
20181231,118866706.52,118866706.52,0.0,--,--,--,133058867.43,89924841.42,4157136.91,430710.96,21808363.41,--,11395836.81,11321618.65,45137.63,5341977.92,--,0.0,--,--,--,--,--,--,--,601859.02,160345.25,--,--,--,16190955.14,--,--,--,2760998.5,4498281.92,1568036.91,--,--,--,5691243.51,-19193.45,--,--,--,5710436.96,5097998.24,612438.72,-347627.48,6058064.44,--,5710436.96,-347627.48,6058064.44,--,0.0467,0.0467,20190430
20180930,53979056.92,53979056.92,0.0,--,--,--,77298764.52,54144960.42,1373938.65,222335.82,14683123.1,--,8262560.3,--,--,-1388153.77,--,0.0,--,--,--,--,--,--,--,486913.7,--,--,--,--,9705.98,--,--,--,-22823087.92,3028186.7,1460427.36,--,--,--,-21255328.58,--,--,--,--,-21255328.58,-21255328.58,--,-116938.95,-21138389.63,--,-21255328.58,-116938.95,-21138389.63,--,-0.16,-0.16,20181030
20180630,33330285.04,33330285.04,0.0,--,--,--,48586170.83,32824389.53,736640.91,151952.34,9301169.02,--,5492760.31,--,--,79258.72,--,0.0,--,--,--,--,--,--,--,321859.02,--,--,--,--,34760.66,--,--,--,-14899266.11,2740905.82,361006.13,--,--,--,-12519366.42,--,--,--,--,-12519366.42,-12519366.42,--,-97911.86,-12421454.56,--,-12519366.42,-97911.86,-12421454.56,--,-0.1,-0.1,20180831
20180331,12086444.52,12086444.52,0.0,--,--,--,18861165.12,11592173.38,573792.67,59570.65,3777240.08,--,2727089.51,--,--,131298.83,--,0.0,--,--,--,--,--,--,--,165054.68,--,--,--,--,--,--,--,--,-6609665.92,264411.36,11611.65,--,--,--,-6356866.21,--,--,--,--,-6356866.21,-6356866.21,--,-51600.41,-6305265.8,--,-6356866.21,-51600.41,-6305265.8,--,-0.05,-0.05,20180427
20171231,65973576.91,65973576.91,0.0,--,--,--,104517579.72,59961227.53,1523013.64,543909.2,22885372.92,--,10223653.56,10233529.78,24685.79,9380402.87,--,0.0,--,--,--,--,--,--,--,623508.68,27764.38,--,--,-17030.14,2755683.05,--,--,--,-35154076.84,11213356.15,6890244.64,--,--,--,-30830965.33,65907.77,--,--,--,-30896873.1,-30896873.1,--,62857.67,-30959730.77,--,-30896873.1,62857.67,-30959730.77,--,-0.24,-0.24,20180324
20170930,45197394.76,45197394.76,0.0,--,--,--,68725148.89,40301012.53,1399456.87,211576.11,18668421.58,--,6169670.73,--,--,1975011.07,--,0.0,--,--,--,--,--,--,--,--,10734.24,--,--,--,--,--,--,--,-23517019.89,10527938.85,5808091.16,--,--,--,-18797172.2,--,--,--,--,-18797172.2,-18797172.2,--,-51250.26,-18745921.94,--,-18797172.2,-51250.26,-18745921.94,--,-0.14,-0.14,20171028
20170630,30890993.46,30890993.46,0.0,--,--,--,47445744.45,27117293.08,826163.31,182130.14,12492617.63,--,4852130.65,--,--,1975409.64,--,0.0,--,--,--,--,--,--,--,--,10734.24,--,--,--,--,--,--,--,-16544016.75,10435934.89,2646643.3,--,--,--,-8754725.16,--,--,--,--,-8754725.16,-8754725.16,--,-34810.27,-8719914.89,--,-8754725.16,-34810.27,-8719914.89,--,-0.07,-0.07,20170826
20170331,15508861.99,15508861.99,0.0,--,--,--,19974607.64,13248857.05,773392.8,67529.25,5883233.67,--,1594.87,--,--,--,--,0.0,--,--,--,--,--,--,--,--,10734.24,--,--,--,--,--,--,--,-4455011.41,459975.03,2307294.08,--,--,--,-6302330.46,--,--,--,--,-6302330.46,-6302330.46,--,-19202.14,-6283128.32,--,-6302330.46,-19202.14,-6283128.32,--,-0.05,-0.05,20170429
20161231,70718280.47,70718280.47,0.0,--,--,--,118278672.88,65835376.92,2431121.96,526048.72,25861387.41,--,21495441.13,--,--,2129296.74,--,0.0,--,--,--,--,--,--,--,--,25739.72,--,--,17030.14,315838.19,--,--,--,-47201784.36,92676187.38,10796619.56,1923.27,--,--,34677783.46,--,--,--,--,34677783.46,34677783.46,--,968284.2,33709499.26,--,34677783.46,968284.2,33709499.26,--,0.26,0.26,20170125
