报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,4269606845.68,--,8896184932.54,9825355286.37,--,--,--,15299099068.18,1360567526.36,--,785067627.53,27851395073.35,--,--,18613790739.02,--,-3314691670.84,--,-112117623.95,156761271.04,4637965.66,--,--,--,49281612.75,80400000.0,75597634.18,--,--,--,158783252.08,--,-109501639.33,--,5020225418.18,267272723.26,3260507000.0,--,--,--,8548005141.44,11733503863.31,1221698827.56,14680229.05,--,--,12969882919.92,--,-4421877778.48,145535279.88,-7700535808.77,0.0,-7700535808.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,4128134510.72,--,-4981487084.51,-1702463874.13,--,--,--,2482231548.49,1226442570.55,--,469935953.13,-9172228286.66,--,--,7787043101.31,--,-5304811552.82,--,169697007.61,221533941.68,-846650.88,--,--,--,390384298.41,0.0,249867908.56,--,--,--,249335715.5,--,141048582.91,--,5008834720.84,56052742.85,26841020000.0,--,--,--,31905907463.69,25320699254.85,5560468762.61,102913134.46,--,--,30984081151.92,--,921826311.77,133658463.97,-4108278194.17,0.0,-4108278194.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220827
20220331,--,--,--,3864301971.43,2654000000.0,10488079977.6,6461130338.88,--,--,--,23467512287.91,2134593155.46,--,557819273.06,11656823322.03,--,--,33600378366.69,--,-10132866078.78,--,52635285.15,102466058.32,2353098.55,--,--,--,157454442.02,10000000.0,88435914.48,532193.06,--,--,98968107.54,--,58486334.48,--,-8834720.84,109106512.28,25900642000.0,--,--,--,26000913791.44,10618352512.28,579744895.52,60385568.51,--,--,11258482976.31,--,14742430815.13,-16137401.82,4651913669.01,84614253311.11,89266166980.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,--,--,5020237134.42,--,7919243446.68,-2994984385.6,-496187169.5,--,--,13774304301.24,1550219477.46,--,851800000.15,-14989289924.22,--,--,12498423446.12,--,1275880855.12,--,392380306.35,0.0,1897651.07,--,--,--,394277957.42,51113037.72,216009996.69,--,--,--,267123034.41,--,127154923.01,--,0.0,422681438.84,26328025000.0,--,--,--,26750706438.84,28091083521.78,599078605.39,133916401.78,--,--,28824078528.95,--,-2073372090.11,-42471925.64,-712808237.62,0.0,-712808237.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220419
20210930,--,--,--,5192614011.82,--,10303643215.86,5107724108.34,3778585362.48,--,--,23148654342.63,1110455287.77,--,1049386619.56,21643716910.06,--,--,28878643071.13,--,-5729988728.5,--,152314363.71,1059166.45,1044163.4,--,--,--,154417693.56,-20419132.0,126442149.52,--,--,--,106023017.52,--,48394676.04,--,0.0,207925000.0,33728815000.0,--,--,--,33936740000.0,23032158946.77,936179275.82,49523984.27,--,--,24017862206.86,--,9918877793.14,3515430.64,4240799171.32,0.0,4240799171.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,--,--,4479489503.12,--,35906332.38,-3197588490.49,1371564579.62,--,--,3923284280.5,1228635865.59,--,1125464152.24,-9157687208.66,--,--,6090075401.97,--,-2166791121.47,--,295141239.75,142772171.16,1157365.19,--,--,--,439070776.1,--,144668321.77,--,--,--,249938321.77,--,189132454.33,--,--,1247975500.0,16885468000.0,--,--,--,28133443500.0,21546791553.23,2574784004.31,48677541.72,--,--,24170253099.26,--,3963190400.74,-39511785.34,1946019948.26,0.0,1946019948.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210824
20210331,--,--,--,4225523241.22,--,16171191715.06,6985637732.84,2878495856.9,--,--,30260848546.02,2168375251.8,--,721537606.03,12352758813.51,--,--,30355337381.48,--,-94488835.46,--,22857782.69,135227828.84,1196068.98,--,--,--,159281680.51,--,116784910.54,--,--,--,116784910.54,--,42496769.97,--,--,4193286817.06,24349863000.0,--,--,--,28543149817.06,25578245645.46,536302494.05,35102899.7,--,--,26149651039.21,--,2393498777.85,16710057.22,2358216769.58,76782025659.57,79140242429.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20201231,--,--,--,3568239791.88,--,8731219636.63,4105657460.13,1737428477.33,--,--,19262545365.97,1255874829.15,--,807567004.69,-17540933381.62,--,--,26989468880.73,--,-7726923514.76,--,-7004741.33,--,229933.32,--,--,--,40649719.75,1758962.25,326168092.19,19242267.16,--,--,347169321.6,--,-306519601.85,--,10157418.01,3152728424.28,33819492000.0,--,--,--,36982377842.29,20122741757.26,535253025.75,--,--,--,25700152201.02,--,11282225641.27,-71510175.47,3177272349.19,0.0,3177272349.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210402
20200930,--,--,--,5884559433.25,--,18288530021.97,-560807466.53,-1734852956.11,--,--,21800429032.58,1088575484.4,--,767059609.38,21827800018.58,--,--,28603672061.95,--,-6803243029.37,--,140239594.71,--,688117.81,--,--,--,94395636.94,57800000.0,202023524.07,-19242267.16,--,--,240581256.91,--,-146185619.97,--,--,2150813775.2,13954152000.0,--,--,--,40882544189.99,43061218110.08,750448705.62,--,--,--,38777499336.44,--,2105044853.55,-58398063.32,-4902781859.11,0.0,-4902781859.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,--,--,3781798660.06,--,1259972067.28,931992833.99,1061411584.23,--,--,7112175145.56,998062845.39,--,492741176.25,-3624966630.84,--,--,7233240344.2,--,-121065198.64,--,44751534.56,--,416162.07,--,--,--,46167696.63,--,99046867.65,--,--,--,419293934.81,--,-373126238.18,--,--,1269349859.94,35634523000.0,--,--,--,36903872859.94,25369264507.74,2516856938.83,--,--,--,32920288925.83,--,3983583934.11,-870079.32,3488522417.97,0.0,3488522417.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200825
