报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,7140214920.03,--,--,3812420551.86,-15674015515.98,-10535099330.15,--,-1556414366.62,3450935294.12,--,917647447.54,1678749402.7,1153776867.4,--,2534700324.25,--,-4091114690.87,--,--,0.0,--,39207.55,--,--,39207.55,6064098523.71,162439733.81,--,--,--,6226538257.52,--,-6226499049.97,--,2006000000.0,3023764606.62,32691931000.0,--,--,--,37721695606.62,26547345502.65,4155396972.37,192707116.73,--,--,30895449591.75,--,6826246014.87,43838934.33,-3447528791.64,0.0,-3447528791.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,6349493380.98,--,--,3531159099.7,4443545208.37,5624777474.14,--,19948975163.19,1280905969.49,--,664965149.61,1155454142.77,-5962366055.02,--,4377404475.46,--,15571570687.73,--,--,--,--,272719.9,--,--,8972719.9,4864959362.35,61229271.13,--,--,--,4926188633.48,--,-4917215913.58,--,3500000000.0,1768873037.01,18515065600.0,--,--,--,23783938637.01,27034073319.78,1219244735.77,119299766.43,--,--,28372617821.98,--,-4588679184.98,76998112.78,6142673701.95,0.0,6142673701.96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220831
20220331,--,--,--,6752776268.04,--,--,2992877775.32,16080039852.21,13795718836.96,--,39621412732.53,1317541910.73,--,1825063127.84,8960173965.82,11808589187.62,--,25287802228.97,--,14333610503.56,--,--,--,--,295370.46,--,--,295370.46,1227820323.55,48976941.57,--,--,--,1276797265.12,--,-1276501894.66,--,4500000000.0,1150885252.65,14501364000.0,--,--,--,20152249252.65,24731125366.58,1112135722.52,387858297.48,--,--,26231119386.58,0.01,-6078870133.92,93814830.08,7072053305.06,123244246395.04,130316299700.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,--,--,8394875448.3,--,4990111500.0,5938008723.85,-1260516876.74,--,--,14153589322.33,1992961244.24,--,671262651.67,5394736226.85,--,--,22994577606.7,--,-8840988284.37,--,36665701.21,--,--,-50613.68,--,--,36615087.53,--,341891936.47,--,--,--,341891936.47,--,-305276848.94,--,0.0,1153056301.6,28250636000.0,--,--,--,29403692301.6,30098345935.83,478656988.15,214985451.09,--,--,30791988375.07,--,-1388296073.47,-90694516.98,-10625255723.76,0.0,-10625255723.76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220331
20210930,--,--,--,7309830197.78,--,4652125898.16,6799435338.76,4176985967.58,2775490090.64,--,25713867492.92,3018591281.25,--,961473192.23,12599245973.32,--,--,18587255938.17,--,7126611554.75,--,-2573006844.08,--,--,374939.42,--,--,-2572631904.66,--,144349787.5,--,--,--,144349787.5,--,-2716981692.16,--,0.0,5050585622.05,54208722000.0,--,--,--,59259307622.05,41104747351.62,4013466991.26,178617395.32,--,--,45296831738.2,--,13962475883.85,-54062915.15,18318042831.29,0.0,18318042831.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,--,--,6114172439.53,--,-1605893181.3,-6524320288.14,10007880063.78,-2697616364.1,--,5294222669.77,1045107552.19,--,1086722346.04,7630615150.06,--,--,17435032313.97,--,-12140809644.2,--,2094943541.26,--,--,-238604.63,--,--,2094704936.63,--,89821616.61,--,--,--,89821616.61,--,2004883320.02,--,--,8081482321.45,42849751457.35,--,--,--,55931233778.8,46172578468.49,904565903.46,232155253.94,--,--,47309299625.89,--,8621934152.91,-37824383.0,-1551816554.27,0.0,-1551816554.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210827
20210331,--,--,--,5396888184.44,--,4547586686.68,19421425193.41,4089102714.76,3831015746.54,--,37286018525.83,1022601668.44,500000000.0,1305325498.65,6462850190.51,500000000.0,--,12311412682.65,--,24974605843.18,--,2857546287.66,--,--,900145.05,--,--,2858446432.71,--,44297422.56,--,--,--,44297422.56,--,2814149010.15,--,--,12509359208.05,28007217000.0,--,--,--,40516576208.05,47910058857.89,1081601692.47,209444800.19,--,--,49201105350.55,--,-8684529142.5,-1075114.38,19103150596.45,98000125245.33,117103275841.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210423
20201231,--,--,--,6799552174.51,--,-966773190.52,2030684157.77,6154904139.37,--,--,14018367281.13,1454533245.34,-3000000000.0,987924351.44,10241306491.29,1030959098.49,--,16772060529.73,--,-2753693248.6,--,--,--,--,1679715.9,--,--,1679715.9,1328103877.52,290303222.75,--,--,--,1618407100.27,--,-1616727384.37,--,3883999572.39,10000769677.8,42927568000.0,--,--,--,56812337250.19,49616220419.15,792907204.28,75601688.45,0.0,--,50484729311.88,--,6327607938.31,-217172244.54,1740015060.8,0.0,1740015060.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210401
20200930,--,--,--,6853261349.92,--,16491092444.08,1619894812.52,-2586733149.11,--,--,22377515457.41,2235641116.26,2400000000.0,1208950050.96,1248479343.56,--,--,30704930191.15,--,-8327414733.74,--,--,--,--,328227.76,--,--,328227.76,7446937522.93,89971468.26,--,--,--,7536908991.19,--,-7536580763.43,--,0.0,7803186609.86,65617235539.06,--,--,--,73420422148.92,47981734692.64,1508391185.93,126679278.98,0.0,--,49616805157.55,--,23803616991.37,-95260082.11,7844361412.09,0.0,7844361412.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201024
20200630,--,--,--,4909383295.4,--,--,877210187.35,8344514691.46,--,--,28951167643.36,699589467.16,--,713147968.03,2204536625.88,--,--,20788118146.85,--,8163049496.51,--,--,--,--,104631.2,--,--,-3198084617.16,--,34503140.97,--,--,--,2241127862.45,--,-5439212479.61,--,0.0,1105831025.19,32744315000.0,--,--,--,33850146025.19,34331288545.45,2631254962.45,91982539.58,0.0,--,37054526047.48,--,-3204380022.29,-29852836.76,-510395842.15,0.0,-510395842.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200826
