报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,198309986.75,284041374.11,188161323.05,58222739.03,11929564.33,-211515610.42,358654253.76,249425965.94,--,-258841936.26,3493955.14,7159993.82,15462990.36,-145033.76,576974518.07,576974518.07,3075841.43,552785667.9,--,1795720.72,--,--,-378664531.32,52392749.31,1645053.32,--,--,--,-327916835.33,-55394790.95,--,--,--,-272522044.38,-43823273.87,-228698770.51,-10000896.94,-282522941.32,-40376748.24,-242146193.08,--,-0.255,-0.255,20221027
20220630,-13497030.21,188368739.67,127943974.3,32597685.48,7339066.63,-148873902.56,203187950.02,169521958.3,--,-272744865.59,1573073.81,5043376.52,9929025.96,19571.96,392149870.17,392149870.17,2452411.16,369448308.4,--,930724.62,--,--,-405646900.38,52392553.93,1214872.45,--,--,--,-354469218.9,-71935854.58,--,--,--,-282533364.32,-59962781.86,-222570582.46,-30328589.28,-312861953.6,-58993825.28,-253868128.32,--,-0.248,-0.248,20220830
20220331,-190944936.86,96139167.6,67046747.2,15626359.45,4430453.74,-57678908.02,49201746.37,63141199.04,--,-287655974.52,-197183.54,4047366.38,5138724.82,60124.05,168199724.94,168199724.94,742673.06,167776089.74,--,417797.44,--,--,-359144661.8,12698.62,981957.59,--,--,--,-360113920.77,-77661820.64,--,--,--,-282452100.13,-72917131.41,-209534968.72,-27934428.78,-310386528.91,-72710231.72,-237676297.19,--,-0.23,-0.23,20220430
20211231,1006469763.81,868352549.34,474436070.28,322873538.35,56410662.51,-281657514.35,783785792.82,399972931.76,--,-392020331.89,-838509.07,7364004.94,21264544.89,219227.13,1129885570.14,1129885570.14,10468315.28,1107774564.52,4200640.0,2552779.77,--,--,-123415806.33,6063395.04,56829716.09,--,--,--,-174182127.38,-33626331.16,--,--,--,-140555796.22,-9113857.62,-131441938.6,21814059.78,-118741736.44,-10481296.67,-108260439.77,--,-0.15,-0.15,20220309
20210930,1051562145.4,705376267.81,387388568.73,287804723.68,27454525.81,-196015959.36,529624098.92,318221168.85,--,-9368328.91,-346314.38,6763148.76,15505739.59,23492.97,864961458.51,864961458.51,6975018.06,855559278.6,--,1221098.91,--,--,186600686.89,1641144.81,110456533.3,--,--,--,77785298.4,16377802.71,--,--,--,61407495.69,27353212.4,34054283.29,21582740.79,82990236.48,26577881.88,56412354.6,--,0.038,0.038,20211028
20210630,689230470.27,508075372.23,260384579.62,231177127.55,15261565.52,-128150734.35,375539263.05,213687924.89,--,-81123615.75,-346250.79,6280839.84,9007174.41,-51578.37,599551065.8,599551065.8,5226826.24,592539602.69,--,578573.93,--,--,89679404.47,1260537.13,85205651.08,--,--,--,5734290.52,-3821928.84,--,--,--,9556219.36,8185841.54,1370377.82,11964425.09,21520644.45,7773417.8,13747226.65,--,0.002,0.002,20210814
20210331,345696686.97,258724697.98,136118522.05,113598782.16,8063788.18,-57145001.91,171636976.7,84098007.23,--,-35873041.03,21.07,2612260.21,5748591.5,-7817.55,316126587.86,316126587.86,2000863.94,314662918.13,--,401458.39,--,--,29570099.11,782922.61,89097.43,--,--,--,30263924.29,12114053.43,--,--,--,18149870.86,9383517.54,8766353.32,3003308.23,21153179.09,9132440.0,12020739.09,--,0.01,0.01,20210429
20201231,1673021432.45,1361675878.92,581068117.88,725521275.52,44767668.58,-363647720.21,867078945.3,312621543.38,--,-233126747.99,-2165611.13,15431727.97,27713703.15,61256.44,1438467535.04,1438467535.04,13474429.12,1339323267.4,1529360.0,2273720.56,--,--,234553897.41,31725524.16,20210414.04,--,--,--,246069007.53,96765132.5,--,--,--,149303875.03,83228506.22,66075368.81,-11522727.97,137781147.06,80993585.69,56787561.37,--,0.07,0.07,20210316
20200930,1613645531.7,1084276318.89,409871015.29,629879511.92,35921550.68,-296562212.04,726985457.75,262571152.56,--,62602482.88,592826.88,14828740.56,20885656.31,36260.47,1208747201.53,1208747201.53,10770772.98,1148490275.4,--,1487039.89,--,--,404898330.17,31671376.55,4723863.85,--,--,--,431845842.87,119011084.48,--,--,--,312834758.39,110944507.37,201890251.02,-17174752.45,295660005.94,108216913.03,187443092.91,--,0.225,0.225,20201031
20200630,1175126652.8,686102018.91,207802120.96,443487669.24,27272984.76,-238813277.07,460796536.63,149500100.33,--,237761037.9,592949.25,14635961.54,14011807.34,39618.3,833808113.81,833808113.81,7688335.22,774068480.73,--,1031559.17,--,--,341318538.99,31294517.98,3952293.27,--,--,--,368660763.7,108259661.0,--,--,--,260401102.7,97544982.47,162856120.23,8470013.79,268871116.49,95585894.91,173285221.58,--,0.18,0.18,20200819
20200331,437415335.04,303344174.38,90627629.24,193797571.24,12876365.27,-143571275.69,233279336.29,76139353.81,--,35213586.19,32.63,2226861.94,6906829.25,15790.05,353664545.41,353664545.41,3172945.71,349855299.69,--,636300.01,--,--,83750789.63,30708588.36,3891119.61,--,--,--,110568258.38,36158823.96,--,--,--,74409434.42,28656089.98,45753344.44,22780191.94,97189626.36,26967644.35,70221982.01,--,0.05,0.05,20200430
20191231,1519266123.74,1162374132.35,448107644.77,630913316.72,73254143.0,-547538343.98,1026631551.0,249260628.54,--,-156239083.42,644769.37,5324545.26,28404727.64,-336174.48,1312454539.65,1312454539.65,11811512.79,1302928783.38,--,2612361.78,--,--,206811584.09,5219555.26,4159720.64,--,--,--,207871418.71,63527888.49,--,--,--,144343530.22,73766072.33,70577457.89,-80809639.36,63533890.86,61161337.91,2372552.95,--,0.08,0.08,20200306
20190930,1228987004.47,838419936.55,323834949.02,454369004.95,57427695.91,-448751406.97,814857273.8,186385482.78,--,879315.15,92263.17,2662901.97,21140619.6,-313898.8,964905960.59,964905960.59,8756848.09,963449796.63,--,1775800.25,--,--,264081043.88,2618274.94,1467408.99,--,--,--,265231909.83,66995377.1,--,--,--,198236532.73,73806988.11,124429544.62,-73653790.15,124582742.58,64822250.18,59760492.4,--,0.14,0.14,20191029
20190630,823986725.24,582071351.92,219078585.7,319541951.97,40978541.0,-269553140.85,516920034.52,120210043.08,--,-22079395.94,92252.18,2396960.31,14452633.96,-313970.86,642316617.55,642316617.55,7377832.5,643316959.69,--,698309.74,--,--,181670107.69,2511931.65,513851.57,--,--,--,183668187.77,49978123.35,--,--,--,133690064.42,55516823.51,78173240.91,-59117418.31,74572646.11,46501296.9,28071349.21,--,0.09,0.09,20190831
20190331,519848912.38,284813872.35,107783633.76,151864946.01,24758810.49,-50876939.85,239650479.74,79183321.22,--,39671414.7,--,116547.3,6513763.19,-40225.05,355055308.61,355055308.61,2834013.83,351790202.01,--,431092.77,--,--,164793603.77,1076.23,510840.67,--,--,--,164283839.33,40048181.91,--,--,--,124235657.42,35394203.67,88841453.75,-47902417.02,76333240.4,29037294.33,47295946.07,--,0.099,0.099,20190423
20181231,978554468.2,888111938.89,281644252.39,501208089.13,92626598.63,-784014188.71,921229529.9,74510009.02,--,-84757529.05,1524238.55,8321845.91,27888684.05,249948.66,1106869101.0,1106869101.0,13239346.61,1036195387.19,--,2286664.66,--,--,-128314632.8,1068776.0,36334496.22,--,--,--,-163580353.02,-8414540.97,--,--,--,-155165812.05,26003121.2,-181168933.25,-145224.78,-155311036.83,23341953.02,-178652989.85,--,-0.2,-0.2,20190323
20180930,745730100.45,622562796.6,215558492.53,329866531.32,70590845.89,-575609800.17,723912914.78,66794561.37,--,-53925868.76,323828.42,7633761.26,20794150.06,38318.26,754137060.92,754137060.92,8504276.99,724983874.99,--,4458707.59,--,--,-8406960.47,1006111.0,26747641.29,--,--,--,-34148490.76,18053583.3,--,--,--,-52202074.06,26288330.42,-78490404.48,12792941.88,-39409132.18,23237122.41,-62646254.59,--,-0.09,-0.09,20181031
