报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,806325053.31,806325053.31,0.0,--,--,--,625551600.45,557821910.84,2207776.03,10259432.77,51152207.27,41516977.28,-37406703.74,386072.77,1440763.02,-1271353.73,3419151.8,0.0,--,--,--,--,--,--,--,3804049.29,-16340716.47,--,--,-32159623.1,20693.94,--,--,--,138245654.59,58531.32,601168.61,--,--,--,137703017.3,10766766.84,--,--,--,126936250.46,126936250.46,--,--,126936250.46,--,126936250.46,--,126936250.46,--,0.41,0.41,20221022
20220630,1102554340.59,1102554340.59,0.0,--,--,--,936527294.21,847887057.25,2341525.81,12291752.83,59935258.4,41217215.15,-27145515.23,1497923.61,1403266.84,--,--,0.0,--,--,--,--,--,--,--,3362849.82,-10725055.59,--,--,-14029176.7,0.0,--,--,--,129225835.86,79751.15,1341268.46,--,--,--,127964318.55,5907373.79,--,--,--,122056944.76,122056944.76,--,--,122056944.76,--,122056944.76,--,122056944.76,--,0.3,0.3,20220819
20220331,561203087.34,561203087.34,0.0,--,--,--,480837698.22,394772484.41,2223058.5,8326813.59,48250636.96,25535345.9,1729358.86,230100.0,1146931.44,--,--,0.0,--,--,--,--,--,--,--,1588649.69,3586364.64,--,--,885092.3,1100662.21,--,--,--,87526157.96,124894.24,685868.41,--,--,--,86965183.79,11207508.06,--,--,--,75757675.73,75757675.73,--,--,75757675.73,--,75757675.73,--,75757675.73,--,0.34,0.34,20220426
20211231,692150269.45,692150269.45,0.0,--,--,--,603382626.92,496405975.95,2094165.47,12315159.72,63866729.48,23261401.92,5439194.38,--,1229257.83,-3623639.88,-3726663.29,0.0,--,--,--,--,--,--,--,5905566.64,7464658.1,--,--,7298248.85,65418.59,--,--,--,102151231.54,228472.12,106106.02,--,--,--,102273597.64,8662701.23,--,--,--,93610896.41,93610896.41,--,--,93610896.41,--,93579918.23,--,93579918.23,--,0.53,0.53,20220426
20210930,472777612.4,472777612.4,0.0,--,--,--,444349104.92,376291440.15,1690461.95,7578511.78,34072150.55,25966734.83,-1250194.34,--,783479.96,-2986369.45,464018.24,0.0,--,--,--,--,--,--,--,94662.2,1995615.02,--,--,1181207.6,940259.91,--,--,--,30117901.0,65546.46,441897.77,--,--,--,29741549.69,5233759.93,--,--,--,24507789.76,24507789.76,--,--,24507789.76,--,24507789.76,--,24507789.76,--,0.08,0.08,20211026
20210630,591518972.16,591518972.16,0.0,--,--,--,548805074.3,469029539.4,1765646.5,10055197.49,36732817.16,25840021.89,5381851.86,--,803049.11,--,--,0.0,--,--,--,--,--,--,--,117080.77,6222673.99,--,--,2352052.21,--,--,--,--,49135411.05,307650.09,4082662.3,--,--,--,45360398.84,6797772.62,--,--,--,38562626.22,38562626.22,--,--,38562626.22,--,38562626.22,--,38562626.22,--,0.06,0.06,20210828
20210331,446091252.68,446091252.68,0.0,--,--,--,422744540.39,359653807.74,1743439.58,5898410.65,34635873.55,22991964.88,-2178956.01,--,518167.97,--,--,0.0,--,--,--,--,--,--,--,303613.53,2685318.92,--,--,-2246255.66,--,--,--,--,24089389.08,377608.65,40758.09,--,--,--,24426239.64,3727216.21,--,--,--,20699023.43,20699023.43,--,--,20699023.43,--,20699023.43,--,20699023.43,--,0.13,0.13,20210427
20201231,564382536.3,564382536.3,0.0,--,--,--,527751084.28,464821439.18,1776215.12,-5896986.02,37981107.57,18094605.7,10974702.73,54966.68,911805.07,-4804760.48,3028105.35,0.0,--,--,--,--,--,--,--,2286779.75,1482097.77,--,--,12825080.14,-198252.42,--,--,--,51250502.13,8575.14,-3524545.67,--,--,--,54783622.94,1127345.83,--,--,--,53656277.11,53656277.11,--,--,53656277.11,--,53656277.11,--,53656277.11,--,0.25,0.25,20210427
20200930,365703057.94,365703057.94,0.0,--,--,--,339834610.2,242356931.67,1701263.2,14521076.58,39373264.53,27006746.22,14875328.0,72177.83,877395.27,580646.4,5991816.53,0.0,--,--,--,--,--,--,--,2029230.23,4426951.65,--,--,-530113.1,66503.69,--,--,--,38433483.14,332310.26,1592065.22,--,--,--,37173728.18,10650760.66,--,--,--,26522967.52,26522967.52,--,--,26522967.52,--,26522967.52,--,26522967.52,--,0.12,0.12,20201021
20200630,597371937.28,597371937.28,0.0,--,--,--,494137774.91,405311677.5,1359193.01,17500605.08,43515308.07,31628425.19,-5177433.94,284260.85,967644.13,--,--,0.0,--,--,--,--,--,--,--,1354458.68,3760419.44,--,--,-1408707.7,--,--,--,--,102618793.52,56057.7,14943779.88,--,--,--,87731071.34,16822617.48,--,--,--,70908453.86,70908453.86,--,--,70908453.86,--,70908453.86,--,70908453.86,--,0.27,0.27,20200826
20200331,368138134.73,368138134.73,0.0,--,--,--,331026874.3,255799335.61,1285418.55,8900380.77,45114320.72,19234223.5,693195.15,296102.08,356131.77,--,--,0.0,--,--,--,--,--,--,--,627431.64,-1219736.93,--,--,-567339.8,--,--,--,--,35951615.34,13515.54,1002184.64,--,--,--,34962946.24,10016309.63,--,--,--,24946636.61,24946636.61,--,--,24946636.61,--,24946636.61,--,24946636.61,--,0.16,0.16,20200428
20191231,422534352.65,422534352.65,0.0,--,--,--,356485983.62,264920835.63,1453084.31,18952152.02,49963309.99,23007619.68,-1811018.01,428112.51,438119.6,-13634025.69,--,0.0,--,--,--,--,--,--,--,2766242.3,-875901.8,--,--,--,--,--,--,--,52209151.63,59312.3,2194163.03,--,--,--,50074300.9,-4027273.99,--,--,--,54101574.89,54101574.89,--,--,54101574.89,--,54101574.89,--,54101574.89,--,0.34,0.34,20200428
20190930,294260686.07,294260686.07,0.0,--,--,--,262322664.53,192835493.46,1328318.49,7342852.0,39022412.33,23472809.49,-1679221.24,349872.92,353932.9,5114646.12,--,0.0,--,--,--,--,--,--,--,1679590.21,-6787675.57,--,--,--,--,--,--,--,31944582.3,25256.86,115355.68,--,--,--,31854483.48,8443061.19,--,--,--,23411422.29,23411422.29,--,--,23411422.29,--,23411422.29,--,23411422.29,--,0.15,0.15,20191029
20190630,497224912.7,497224912.7,0.0,--,--,--,388945644.76,318415596.66,1412808.42,16026144.72,39475460.71,22177157.36,-8561523.11,348845.84,271203.64,--,--,0.0,--,--,--,--,--,--,--,532056.25,-1275212.99,--,--,--,--,--,--,--,106596650.45,12038.91,530830.34,--,--,--,106077859.02,19579974.11,--,--,--,86497884.91,86497884.91,--,--,86497884.91,--,86497884.91,--,86497884.91,--,0.45,0.45,20190816
20190331,360550102.72,360550102.72,0.0,--,--,--,310623122.63,243570611.88,1420817.89,6903437.53,38434447.52,13751397.53,6542410.28,261000.0,241465.49,--,--,0.0,--,--,--,--,--,--,--,196170.01,1073930.22,--,--,--,--,--,--,--,51197080.32,78001.29,147180.91,--,--,--,51127900.7,10520441.78,--,--,--,40607458.92,40607458.92,--,--,40607458.92,--,40607458.92,--,40607458.92,--,0.36,0.36,20190420
20181231,488668247.95,488668247.95,0.0,--,--,--,422224024.68,292509960.42,1602403.58,13246081.69,70591200.59,27383065.39,2116934.54,276466.67,246508.09,14774378.47,--,0.0,--,--,--,--,--,--,--,-101621.01,1976960.18,--,--,--,-394242.84,--,--,--,67925319.6,417026.0,-1187706.23,--,--,--,69530051.83,-2216511.64,--,--,--,71746563.47,71746563.47,--,--,71746563.47,--,71746563.47,--,71746563.47,--,0.64,0.64,20190410
20180930,311303038.48,311303038.48,0.0,--,--,--,245903393.69,191254200.48,1608056.46,11417547.42,29127073.59,16746450.73,-5914653.33,263900.01,166611.66,1664718.34,--,0.0,--,--,--,--,--,--,--,5137500.01,1732475.41,--,--,--,-142951.57,--,--,--,72126668.64,158684.9,1746471.89,--,--,--,70538881.65,14346141.26,--,--,--,56192740.39,56192740.39,--,--,56192740.39,--,56192740.39,--,56192740.39,--,0.5,0.5,20181025
20180630,523937691.85,523937691.85,0.0,--,--,--,413910355.03,334212329.13,1634023.36,20101448.8,38573612.2,21882127.88,-7764939.75,--,323712.03,--,--,0.0,--,--,--,--,--,--,--,1075000.01,4324734.29,--,--,--,29017.06,--,--,--,115456088.18,63503.18,150699.7,--,--,--,115368891.66,21118051.83,--,--,--,94250839.83,94250839.83,--,--,94250839.83,--,94250839.83,--,94250839.83,--,0.84,0.84,20180817
20180331,311983427.51,311983427.51,0.0,--,--,--,274975993.83,219883367.17,871507.39,3746358.1,25544087.36,21328352.52,3602321.29,--,2358.65,--,--,0.0,--,--,--,--,--,--,--,151000.01,1014911.18,--,--,--,-18323.52,--,--,--,38155021.35,62300.42,13719.45,--,--,--,38203602.32,9346008.46,--,--,--,28857593.86,28857593.86,--,--,28857593.86,--,28857593.86,--,28857593.86,--,0.26,0.26,20180419
20171231,264297607.74,264297607.74,0.0,--,--,--,242302191.41,155993531.64,948612.84,9753168.71,46651779.7,13378430.03,9780966.48,--,1268650.2,5795702.01,--,0.0,--,--,--,--,--,--,--,-1089137.62,5703018.09,--,--,--,-205572.29,--,--,--,33706864.23,1526319.37,60767.29,--,--,--,35172416.31,3393853.35,--,--,--,31778562.96,31778562.96,--,--,31778562.96,--,31778562.96,--,31778562.96,--,0.25,0.25,20180412
20170930,244002076.29,244002076.29,0.0,--,--,--,208670666.28,159775198.47,979390.94,6704424.36,4854706.94,--,-4112060.09,--,--,-1299844.32,--,0.0,--,--,--,--,--,--,--,1144503.38,2369061.9,--,--,--,--,--,--,--,31369369.0,13011.0,158787.11,11253.68,--,--,31223592.89,7068959.36,--,--,--,24154633.53,24154633.53,--,--,24154633.53,--,24154633.53,--,24154633.53,--,0.24,0.24,20171027
20170630,328574710.73,328574710.73,0.0,--,--,--,292861853.74,244340899.54,748822.05,12647582.33,32843682.4,--,2896370.73,--,--,-615503.31,--,0.0,--,--,--,--,--,--,--,--,455076.9,--,--,--,--,--,--,--,37074642.6,-663779.44,325289.01,--,--,--,36085574.15,6600044.21,--,--,--,29485529.94,29485529.94,--,--,29485529.94,--,29485529.94,--,29485529.94,--,0.16,0.16,20170817
20170331,282007805.98,282007805.98,0.0,--,--,--,251521483.49,207013491.63,1487258.77,3511898.52,36020064.67,--,814715.22,--,--,2674054.68,--,0.0,--,--,--,--,--,--,--,--,76996.21,--,--,--,-11429.54,--,--,--,30551889.16,778332.13,1571.71,--,--,--,31328649.58,6640922.66,--,--,--,24687726.92,24687726.92,--,--,24687726.92,--,24687726.92,--,24687726.92,--,0.41,0.41,20170510
