报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,2543334437.45,2543334437.45,0.0,--,--,--,2440839977.8,2105218517.47,15859614.21,28389817.86,158641296.93,65943600.41,66787130.92,105282395.69,38352502.14,21986774.93,4612292.74,0.0,--,--,--,--,--,--,--,19005968.5,-1814037.41,2276691.67,--,--,184304.37,--,--,--,146469762.78,12188781.86,1148643.17,--,--,--,157509901.47,49065969.94,--,--,--,108443931.53,108443931.53,--,10684228.12,97759703.41,-5247300.0,103196631.53,10684228.12,92512403.41,--,0.13,0.13,20221027
20220630,1516972516.2,1516972516.2,0.0,--,--,--,1466296494.49,1251279153.21,12284036.99,17865305.3,109908624.69,28860800.61,46098573.69,69872387.54,24495019.03,20273829.62,-6315537.73,0.0,--,--,--,--,--,--,--,13608493.57,-1982489.93,2108239.15,--,--,154850.59,--,--,--,76415167.83,728153.77,514277.05,--,--,--,76629044.55,35473950.83,--,--,--,41155093.72,41155093.72,--,8067888.22,33087205.5,--,41155093.72,8067888.22,33087205.5,--,0.05,0.05,20220831
20220331,512551017.6,512551017.6,0.0,--,--,--,531185451.28,449565619.37,958492.17,8141761.96,41993269.04,12248462.47,18277846.27,19060143.77,1944600.02,-6253448.03,17105846.69,0.0,--,--,--,--,--,--,--,2148069.27,9622825.75,9622825.75,--,--,115340.46,--,--,--,4104200.46,546264.48,284953.89,--,--,--,4365511.05,616055.63,--,--,--,3749455.42,3749455.42,--,-190363.52,3939818.94,--,3749455.42,-190363.52,3939818.94,--,0.01,0.01,20220426
20211231,3384106894.85,3384106894.85,0.0,--,--,--,3344913493.61,2927425627.97,13534539.16,60864987.02,169174112.16,102473931.17,71440296.13,77009476.48,9131333.93,-76271302.33,-51020893.69,0.0,--,--,--,--,--,--,--,12727859.28,60907462.04,53902215.35,--,--,81377432.84,--,--,--,66913959.38,1889068.13,3534217.91,--,--,--,65268809.6,14808991.5,--,--,--,50459818.1,50459818.1,--,-4087759.6,54547577.7,-53395.4,50406422.7,-4087759.6,54494182.3,--,0.1,0.1,20220401
20210930,2279632362.41,2279632362.41,0.0,--,--,--,2212533749.95,1864577200.86,14654528.62,19333804.95,163265285.35,75630622.72,75072307.45,115615075.34,42968859.32,-29672225.62,4106044.23,0.0,--,--,--,--,--,--,--,19241642.46,15490378.12,2462274.45,--,--,77116592.24,--,--,--,153381043.89,2837567.8,741637.97,--,--,--,155476973.72,59990787.78,--,--,--,95486185.94,95486185.94,--,10619845.97,84866339.97,--,95486185.94,10619845.97,84866339.97,--,0.12,0.12,20211028
20210630,1533804782.46,1533804782.46,0.0,--,--,--,1516486830.11,1306465612.4,7477032.98,11789520.47,105075213.77,38331266.47,47348184.02,75291364.09,29591617.19,7424279.7,-13383186.23,0.0,--,--,--,--,--,--,--,10077952.28,709363.05,709363.05,--,--,75142100.58,--,--,--,97288461.73,1644945.44,556958.27,--,--,--,98376448.9,44147192.64,--,--,--,54229256.26,54229256.26,--,-4121280.22,58350536.48,--,54229256.26,-4121280.22,58350536.48,--,0.08,0.08,20210825
20210331,522003141.52,522003141.52,0.0,--,--,--,517355927.89,445177112.24,1073176.4,6946054.69,36422527.7,10818454.0,16918602.86,18423981.43,2009198.8,-6549655.56,5723205.19,0.0,--,--,--,--,--,--,--,2602318.38,-1295622.29,-1386913.72,--,--,41615.39,--,--,--,5169074.74,1466686.02,285678.56,--,--,--,6350082.2,1770250.44,--,--,--,4579831.76,4579831.76,--,-1327135.74,5906967.5,--,4579831.76,-1327135.74,5906967.5,--,0.01,0.01,20210428
20201231,3111281414.84,3111281414.84,0.0,--,--,--,3032266097.96,2576494073.88,24202562.04,57892121.05,199690511.07,94054468.22,79932361.7,80513022.76,6203494.14,-78424961.49,-20970356.34,0.0,--,--,--,--,--,--,--,52658953.29,49739780.86,-20351816.47,--,--,7183680.38,--,--,--,89202413.58,1068823.02,16552811.25,--,--,--,73718425.35,23760355.94,--,--,--,49958069.41,-50140025.32,100098094.73,-2361283.45,52319352.86,49036.41,50007105.82,-2361283.45,52368389.27,--,0.1,0.1,20210408
20200930,1998218256.92,1998218256.92,0.0,--,--,--,2019009975.42,1720866621.57,9978044.66,26767370.22,143271819.58,63152679.79,54973439.6,59299925.46,4703960.55,1270580.23,-13544807.36,0.0,--,--,--,--,--,--,--,47616788.0,399899.24,399899.24,--,--,1347463.56,--,--,--,16298205.17,1482513.73,667712.33,--,--,--,17113006.57,5486137.98,--,--,--,11626868.59,11626868.59,--,-771358.83,12398227.42,--,11626868.59,-771358.83,12398227.42,--,0.02,0.02,20201028
20200630,1388972552.4,1388972552.4,0.0,--,--,--,1409683045.85,1211140351.5,7100132.26,18642776.69,112252953.59,24746108.19,35800723.62,37066128.88,2695573.22,-319119.36,-8619178.73,0.0,--,--,--,--,--,--,--,37768159.45,1207766.49,1207766.49,--,--,1347463.56,--,--,--,10674597.96,489447.94,660034.13,--,--,--,10504011.77,3172645.89,--,--,--,7331365.88,7331365.88,--,-778555.55,8109921.43,--,7331365.88,-778555.55,8109921.43,--,0.01,0.01,20200825
