报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,50212350837.86,472239288.27,164966983.89,0.0,--,--,--,--,--,--,--,--,--,--,--,--,50849557110.02,47405608737.73,721598759.98,359281458.12,351060342.75,0.0,--,--,--,--,--,--,--,48837549298.58,--,2012007811.44,--,316532867.98,-27217523.48,100500.0,--,-4625021.68,--,--,284790822.82,878700303.38,42296592.93,--,-4184227.25,--,--,916812669.06,--,-632021846.24,--,2985400000.0,0.0,11000021964.67,1801259735.13,--,--,--,15786681699.8,10504828317.2,1218616185.85,0.0,1762666928.77,--,--,13486111431.82,--,2300570267.98,226818371.18,--,--,3907374604.36,0.0,3907374604.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,45857903455.37,740803724.99,-69094864.42,0.0,--,--,--,--,--,--,--,--,--,--,--,--,46529612315.94,47563128239.34,487008552.87,247478683.4,217205697.39,0.0,--,--,--,--,--,--,--,48514821173.0,--,-1985208857.06,--,301235029.28,533838837.46,--,--,278780155.9,--,--,1123930572.64,270817771.33,318437702.01,--,116734701.32,--,--,705990174.66,--,417940397.98,--,1000000.0,1000000.0,14617745733.69,2271725100.67,--,--,--,16890470834.36,12889754564.94,610566322.75,204986111.11,2274693955.76,--,--,15775014843.45,--,1115455990.91,181312264.32,--,--,-270500203.85,0.0,-270500203.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220823
20220331,--,36576515050.35,153254723.36,453771720.44,0.0,--,--,--,--,--,--,--,--,--,--,--,--,37183541494.15,39337493203.79,640452451.57,838882636.06,167870751.62,0.0,--,--,--,--,--,--,--,40984699043.04,--,-3801157548.89,--,451061229.4,113529683.98,--,--,82972010.39,--,--,647562923.77,1267428343.13,433153695.89,--,353000.71,--,--,1700935039.73,--,-1053372115.96,--,51424500.0,51424500.0,17258530872.11,2260641682.89,--,--,--,19570597055.0,15709073227.25,436501213.71,10000000.0,2417723846.82,--,--,18563298287.78,--,1007298767.22,5060758.33,--,--,-3842170139.3,10244736951.84,6402566812.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220426
20211231,--,31586548377.0,138474627.79,-219724569.81,0.0,--,--,--,--,--,--,--,--,--,--,--,--,31505298434.98,25115553525.63,436823465.09,347123724.75,150927085.19,0.0,--,--,--,--,--,--,--,26050427800.66,--,5454870634.32,--,544075602.15,540095635.98,4094502.48,14354735.85,13114921.28,--,--,1115735397.74,1491001316.22,2353439418.36,--,183125875.29,--,--,4027566609.87,--,-2911831212.13,--,8000000.0,8000000.0,6472901037.86,1683148899.16,--,--,--,8164049937.02,5537917811.37,594675635.79,20000000.0,1440624078.13,--,--,7573217525.29,--,590832411.73,-172187943.66,--,--,2961683890.26,0.0,2961683890.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220426
20210930,--,35951914432.84,416615187.89,433052977.93,0.0,--,--,--,--,--,--,--,--,--,--,--,--,36801582598.66,35052588472.07,424149085.65,309392719.62,448689195.05,0.0,--,--,--,--,--,--,--,36234819472.39,--,566763126.27,--,114000.0,82667014.85,69000.0,0.0,13398000.0,--,--,96248014.85,1615277018.4,78335624.14,--,106106474.32,--,--,1799719116.86,--,-1703471102.01,--,77136750.0,77136750.0,7968078630.17,1061909507.77,--,--,--,9107124887.94,7267439352.74,1403722020.87,0.0,799730579.29,--,--,9470891952.9,--,-363767064.96,131499078.58,--,--,-1368975962.12,0.0,-1368975962.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,34108075881.62,453103556.39,168186135.39,0.0,--,--,--,--,--,--,--,--,--,--,--,--,34729365573.4,32449594811.58,555897975.05,496230474.03,-982773040.5,0.0,--,--,--,--,--,--,--,32518950220.16,--,2210415353.24,--,307490547.58,314039732.99,--,--,13417229.79,--,--,812944917.7,334034155.41,-1825466904.31,--,323000.0,--,--,-1491109748.9,--,2304054666.6,--,180000000.0,180000000.0,12864753148.7,2116524858.11,--,--,--,15161278006.81,12107553928.45,503131882.68,35486111.11,3523251720.26,--,--,16133937531.39,--,-972659524.58,-32181878.86,--,--,3509628616.4,0.0,3509628616.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210825
20210331,--,33783150927.9,171091277.69,173063995.61,0.0,--,--,--,--,--,--,--,--,--,--,--,--,34127306201.2,32019031840.29,779499752.9,474776206.0,1331175996.28,0.0,--,--,--,--,--,--,--,34604483795.47,--,-477177594.27,--,446229474.1,114012752.89,--,--,12475966.42,--,--,572718193.41,2566834220.97,3245541248.69,--,799386.24,--,--,5813174855.9,--,-5240456662.49,--,82766250.0,82766250.0,14253774610.28,800378976.72,--,--,--,15136919837.0,10674355690.83,574300267.12,80000000.0,202093632.38,--,--,11450749590.33,--,3686170246.67,-12461530.78,--,--,-2043925540.87,7186325948.17,5142400407.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20201231,--,24757306165.93,368452763.97,1397717414.84,0.0,--,--,--,--,--,--,--,--,--,--,--,--,26523476344.74,21051263623.85,553614963.24,199948216.22,2492610842.46,0.0,--,--,--,--,--,--,--,24297437645.77,--,2226038698.97,--,128680626.42,416140505.01,2142726.25,0.0,11791976.79,--,--,558755834.47,347112165.1,-23385172.98,--,--,--,--,322675216.82,--,236080617.65,--,2039000000.0,50000000.0,8664118760.02,-348232315.41,--,--,--,10354886444.61,12575078013.47,590611876.13,63750000.0,-825596811.06,--,--,12340093078.54,--,-1985206633.93,-169985519.8,--,--,306927162.89,0.0,306927162.89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210420
20200930,--,22756970752.09,643281728.66,28672103.44,0.0,--,--,--,--,--,--,--,--,--,--,--,--,23428924584.19,21832700298.2,492600167.39,213176093.84,-405763792.19,0.0,--,--,--,--,--,--,--,22132712767.24,--,1296211816.95,--,339421277.17,78763668.04,0.0,0.0,525368378.25,--,--,943553323.46,1894669994.51,688821067.23,--,0.0,--,--,2583491061.74,--,-1639937738.28,--,0.0,0.0,7304425926.9,256732043.96,--,--,--,7561157970.86,6188752473.7,319096535.41,0.0,453574931.08,--,--,6961423940.19,--,599734030.67,-152398624.34,--,--,103609485.0,0.0,103609485.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201026
20200630,--,21941513344.37,510662924.75,163462954.5,0.0,--,--,--,--,--,--,--,--,--,--,--,--,22615639223.62,21288575962.85,415019866.85,318591055.64,-333040853.02,0.0,--,--,--,--,--,--,--,21689146032.32,--,926493191.3,--,242200142.7,-33187508.12,--,--,18166110.81,--,--,278086513.45,2872217229.98,628776984.76,--,-27726668.78,--,--,3473267545.96,--,-3195181032.51,--,600000.0,--,8181906712.37,1669156619.89,--,--,--,9851663332.26,4267016592.26,1748590044.51,--,2258647481.86,--,--,8274254118.63,--,1577409213.63,25507905.44,--,--,-665770722.14,0.0,-665770722.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200829
