报告期,经营活动产生的现金流量*,收到原保险合同保费取得的现金,收到再保业务现金净额,收到其他与经营活动有关的现金,保户储金净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付原保险合同赔付款项的现金,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付手续费的现金,支付的各项税费,支付其他与经营活动有关的现金,支付保单红利的现金,投资活动现金流出差额(合计平衡项目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差值(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,质押贷款净增加额,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差值(特殊报表科目),间接法-经营活动现金流量净额差值(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20200630,--,291793000000.0,--,1880000000.0,--,--,--,--,293673000000.0,130060000000.0,24295000000.0,--,35297000000.0,11442000000.0,66009000000.0,1322000000.0,--,--,274042000000.0,5617000000.0,19631000000.0,-40802000000.0,166062000000.0,22637000000.0,117000000.0,--,594000000.0,--,189410000000.0,226648000000.0,307000000.0,3222000000.0,35000000.0,--,--,230212000000.0,--,-40802000000.0,--,9000000.0,149000000.0,8000000000.0,--,20486000000.0,--,28644000000.0,--,2060000000.0,--,490000000.0,--,2550000000.0,--,26094000000.0,47000000.0,4970000000.0,76984000000.0,81954000000.0,--,17696000000.0,2831000000.0,1177000000.0,381000000.0,--,--,--,--,--,-58000000.0,--,-28064000000.0,--,--,--,-45553000000.0,3147000000.0,--,67472000000.0,--,19631000000.0,--,--,--,33538000000.0,23350000000.0,48617000000.0,53752000000.0,--,--,4970000000.0,20200822
20200331,--,145215000000.0,--,4428000000.0,--,--,--,--,149643000000.0,59098000000.0,12203000000.0,--,16746000000.0,4777000000.0,49038000000.0,944000000.0,--,--,147678000000.0,4872000000.0,1965000000.0,-15230000000.0,105093000000.0,10786000000.0,58000000.0,--,--,--,115937000000.0,129104000000.0,73000000.0,1939000000.0,51000000.0,--,--,131167000000.0,--,-15230000000.0,--,--,--,8000000000.0,--,--,--,8000000000.0,--,305000000.0,2952000000.0,239000000.0,--,3496000000.0,--,4504000000.0,27000000.0,-8734000000.0,76984000000.0,68250000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200430
20191231,--,564826000000.0,--,6191000000.0,--,--,--,--,571017000000.0,292847000000.0,49841000000.0,--,67826000000.0,17399000000.0,98020000000.0,1791000000.0,--,--,534209000000.0,6485000000.0,36808000000.0,-6299000000.0,229888000000.0,41073000000.0,356000000.0,--,--,--,271317000000.0,271300000000.0,971000000.0,5254000000.0,91000000.0,--,--,277616000000.0,--,-6299000000.0,--,--,--,--,--,3374000000.0,--,3374000000.0,8800000000.0,8431000000.0,119000000.0,1205000000.0,--,18555000000.0,--,-15181000000.0,55000000.0,15383000000.0,61601000000.0,76984000000.0,--,31695000000.0,2068000000.0,2369000000.0,642000000.0,--,--,--,--,--,-527000000.0,--,-49722000000.0,--,--,--,-10398000000.0,2637000000.0,--,56964000000.0,--,36808000000.0,--,--,--,23350000000.0,26298000000.0,53752000000.0,35436000000.0,--,--,15383000000.0,20200328
20190930,--,402242000000.0,--,9176000000.0,--,--,--,--,411418000000.0,206938000000.0,40851000000.0,--,49008000000.0,13382000000.0,73130000000.0,1420000000.0,--,--,395049000000.0,10320000000.0,16369000000.0,-16953000000.0,160027000000.0,31931000000.0,303000000.0,--,--,--,192261000000.0,205919000000.0,648000000.0,2622000000.0,25000000.0,648000000.0,--,209214000000.0,--,-16953000000.0,--,--,--,--,--,19287000000.0,--,19287000000.0,800000000.0,6979000000.0,119000000.0,889000000.0,--,8787000000.0,--,10500000000.0,32000000.0,9948000000.0,61601000000.0,71549000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191030
20190630,--,279236000000.0,--,5364000000.0,--,--,--,--,284600000000.0,135120000000.0,22717000000.0,--,32882000000.0,9495000000.0,66771000000.0,781000000.0,--,--,273354000000.0,5588000000.0,11246000000.0,12093000000.0,128897000000.0,20826000000.0,150000000.0,--,--,--,149873000000.0,134833000000.0,467000000.0,2472000000.0,8000000.0,--,--,137780000000.0,--,12093000000.0,--,--,--,--,--,--,--,--,--,2530000000.0,119000000.0,2913000000.0,--,5562000000.0,--,-5562000000.0,14000000.0,17791000000.0,61601000000.0,79392000000.0,--,21676000000.0,1593000000.0,1170000000.0,293000000.0,--,--,--,--,--,-493000000.0,--,-24171000000.0,--,--,--,-40997000000.0,-9812000000.0,--,61540000000.0,--,11246000000.0,--,--,--,51149000000.0,26298000000.0,28467000000.0,35436000000.0,--,--,17791000000.0,20190824
20190331,--,143582000000.0,--,3489000000.0,--,--,--,--,147071000000.0,67822000000.0,13148000000.0,--,16642000000.0,4057000000.0,49672000000.0,530000000.0,--,--,158692000000.0,6821000000.0,-11621000000.0,17903000000.0,74433000000.0,10121000000.0,98000000.0,--,--,--,84652000000.0,65954000000.0,185000000.0,596000000.0,14000000.0,--,--,66749000000.0,--,17903000000.0,--,--,--,--,--,--,--,--,252000000.0,633000000.0,4606000000.0,252000000.0,--,5491000000.0,--,-5491000000.0,-54000000.0,737000000.0,61601000000.0,62338000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190430
20181231,--,515311000000.0,--,3788000000.0,--,--,--,--,519099000000.0,272195000000.0,44316000000.0,--,85566000000.0,21974000000.0,101351000000.0,3383000000.0,--,--,535902000000.0,7117000000.0,-16803000000.0,-14607000000.0,187250000000.0,34671000000.0,363000000.0,--,--,--,222284000000.0,230639000000.0,857000000.0,5116000000.0,279000000.0,--,--,236891000000.0,--,-14607000000.0,--,5848000000.0,600000000.0,30000000000.0,--,13663000000.0,--,50111000000.0,22600000000.0,7447000000.0,--,--,--,30047000000.0,--,20064000000.0,128000000.0,-11218000000.0,72819000000.0,61601000000.0,--,19499000000.0,2008000000.0,2193000000.0,453000000.0,--,--,--,--,--,536000000.0,--,-44263000000.0,--,--,--,-3642000000.0,-3495000000.0,--,9908000000.0,--,-16803000000.0,--,--,--,26298000000.0,25770000000.0,35436000000.0,47186000000.0,--,--,-11218000000.0,20190323
20180930,--,369667000000.0,2712000000.0,4071000000.0,--,--,--,--,376450000000.0,196678000000.0,31503000000.0,--,66952000000.0,18341000000.0,86652000000.0,2846000000.0,--,--,407105000000.0,4133000000.0,-30655000000.0,-10136000000.0,131719000000.0,25481000000.0,285000000.0,--,--,--,157485000000.0,164270000000.0,624000000.0,2456000000.0,271000000.0,--,--,167621000000.0,--,-10136000000.0,--,--,600000000.0,30000000000.0,13323000000.0,13323000000.0,--,43923000000.0,16600000000.0,5532000000.0,--,--,--,22132000000.0,--,21791000000.0,149000000.0,-18851000000.0,72819000000.0,53968000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181115
20180630,--,258544000000.0,1315000000.0,1597000000.0,--,--,--,--,261456000000.0,127398000000.0,20461000000.0,--,43228000000.0,13906000000.0,76216000000.0,1838000000.0,--,--,286255000000.0,3208000000.0,-24799000000.0,-10432000000.0,93827000000.0,18724000000.0,138000000.0,--,--,--,112689000000.0,121173000000.0,411000000.0,1358000000.0,179000000.0,--,--,123121000000.0,--,-10432000000.0,--,--,600000000.0,30000000000.0,11581000000.0,11581000000.0,--,42181000000.0,16000000000.0,3572000000.0,--,--,--,19572000000.0,--,22609000000.0,132000000.0,-12490000000.0,72819000000.0,60329000000.0,--,13950000000.0,895000000.0,1042000000.0,232000000.0,--,--,--,--,--,487000000.0,--,-22401000000.0,--,--,--,-31803000000.0,-8814000000.0,--,21613000000.0,--,-24799000000.0,--,--,--,29838000000.0,25770000000.0,31970000000.0,47186000000.0,--,--,-12490000000.0,20180828
20180331,--,139925000000.0,--,959000000.0,--,--,--,--,140884000000.0,67143000000.0,12005000000.0,--,21722000000.0,4573000000.0,60341000000.0,1211000000.0,--,--,170053000000.0,3058000000.0,-29169000000.0,8393000000.0,82418000000.0,8197000000.0,27000000.0,--,--,--,90642000000.0,81265000000.0,115000000.0,742000000.0,127000000.0,--,--,82249000000.0,--,8393000000.0,--,--,--,--,2455000000.0,--,--,2455000000.0,--,548000000.0,--,--,--,548000000.0,--,1907000000.0,-51000000.0,-18920000000.0,72819000000.0,53899000000.0,--,7394000000.0,147000000.0,528000000.0,105000000.0,--,--,--,--,--,194000000.0,--,-10325000000.0,--,--,--,-34374000000.0,-3139000000.0,--,9146000000.0,--,-30324000000.0,--,--,--,32791000000.0,25770000000.0,21245000000.0,47186000000.0,--,--,-18920000000.0,20181029
20171231,--,487174000000.0,--,4464000000.0,6296000000.0,--,--,--,497934000000.0,252117000000.0,39909000000.0,--,71360000000.0,23921000000.0,103756000000.0,4587000000.0,--,--,498559000000.0,2909000000.0,-625000000.0,21870000000.0,241221000000.0,39558000000.0,254000000.0,--,143000000.0,--,281176000000.0,255392000000.0,--,3125000000.0,789000000.0,--,--,259306000000.0,--,21870000000.0,--,29000000.0,--,3500000000.0,8160000000.0,8160000000.0,--,11689000000.0,--,6648000000.0,--,--,--,6648000000.0,--,5041000000.0,-196000000.0,26090000000.0,46729000000.0,72819000000.0,--,23769000000.0,1333000000.0,1900000000.0,355000000.0,--,--,--,--,--,110000000.0,--,-49354000000.0,--,--,--,-10763000000.0,7825000000.0,--,24200000000.0,--,-625000000.0,--,--,--,25770000000.0,32196000000.0,47186000000.0,14625000000.0,--,--,26090000000.0,20181029
20170930,--,360501000000.0,740000000.0,3255000000.0,6264000000.0,--,--,--,370760000000.0,183850000000.0,29441000000.0,--,48975000000.0,19279000000.0,93207000000.0,3770000000.0,--,--,378722000000.0,200000000.0,-7962000000.0,19343000000.0,163744000000.0,25927000000.0,173000000.0,--,233000000.0,--,190077000000.0,169289000000.0,--,1241000000.0,204000000.0,--,--,170734000000.0,--,19343000000.0,--,--,--,3500000000.0,--,--,--,3500000000.0,--,4846000000.0,589000000.0,--,--,5435000000.0,--,-1935000000.0,-195000000.0,9251000000.0,46729000000.0,55980000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181115
20170630,--,258088000000.0,--,1311000000.0,5860000000.0,--,--,--,265259000000.0,121981000000.0,18523000000.0,--,32433000000.0,13351000000.0,78559000000.0,2798000000.0,--,--,268775000000.0,1130000000.0,-3516000000.0,17585000000.0,141353000000.0,17793000000.0,80000000.0,--,297000000.0,--,159523000000.0,140910000000.0,--,876000000.0,152000000.0,--,--,141938000000.0,--,17585000000.0,--,--,--,--,1313000000.0,--,--,1313000000.0,--,1532000000.0,--,--,--,1532000000.0,--,-219000000.0,-61000000.0,13789000000.0,46729000000.0,60518000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170929
20161231,--,451458000000.0,--,4210000000.0,9393000000.0,--,3000000.0,--,465064000000.0,229216000000.0,32897000000.0,--,53254000000.0,24599000000.0,94977000000.0,4588000000.0,--,--,441233000000.0,1702000000.0,23831000000.0,-32683000000.0,351439000000.0,36389000000.0,301000000.0,--,522000000.0,--,388651000000.0,417239000000.0,--,3621000000.0,474000000.0,--,--,421334000000.0,--,-32683000000.0,--,12000000.0,--,15000000000.0,4836000000.0,--,--,19848000000.0,8980000000.0,5421000000.0,--,--,--,14401000000.0,--,5447000000.0,250000000.0,-3155000000.0,49884000000.0,46729000000.0,--,20803000000.0,1571000000.0,1969000000.0,318000000.0,--,--,--,--,--,191000000.0,--,-44149000000.0,--,--,--,-15219000000.0,32523000000.0,--,25824000000.0,--,23831000000.0,--,--,--,32142000000.0,27034000000.0,14625000000.0,22888000000.0,--,--,-3155000000.0,20181029
20151231,--,388417000000.0,--,3592000000.0,204000000.0,--,--,--,392213000000.0,202383000000.0,29447000000.0,--,34971000000.0,21764000000.0,77358000000.0,4001000000.0,--,--,371772000000.0,1848000000.0,20441000000.0,10902000000.0,261882000000.0,46392000000.0,389000000.0,--,1258000000.0,--,309921000000.0,295244000000.0,--,3552000000.0,223000000.0,--,--,299019000000.0,--,10902000000.0,--,--,--,--,293000000.0,--,--,293000000.0,8500000000.0,5450000000.0,7257000000.0,--,--,21207000000.0,--,-20914000000.0,148000000.0,10577000000.0,39307000000.0,49884000000.0,--,27132000000.0,868000000.0,2131000000.0,305000000.0,--,--,--,--,--,305000000.0,--,-50748000000.0,--,--,--,-3166000000.0,14030000000.0,--,29584000000.0,--,20441000000.0,--,--,--,27093000000.0,29949000000.0,22888000000.0,9455000000.0,--,--,10577000000.0,20181029
