报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,9960834939.99,--,14762790959.49,9861183271.98,2827430365.71,11758893539.45,--,49171133076.62,2530008699.12,4642620133.71,2192372702.15,3748612881.63,--,--,35471935682.33,--,13699197394.29,--,4303192039.1,853153725.59,12264321.75,--,--,--,5168610086.44,7868255709.06,160665292.18,--,--,--,8028921001.24,--,-2860310914.8,--,--,13803725785.33,26617759100.0,--,4499886792.45,--,44921371677.78,48215792439.71,2866350039.08,--,239732056.5,--,51321874535.29,--,-6400502857.51,2188639.38,4440572261.36,63291279738.98,67731852000.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,--,--,7098730356.96,974821000.0,9104814746.25,3562621687.43,5295816317.22,8859386183.64,--,34896190291.5,1436572467.04,--,1664374213.84,4087309203.4,--,--,20834349256.21,--,14061841035.29,--,3861700932.21,356613589.6,13406502.15,--,--,--,4231721023.96,3391168082.3,75823478.54,--,--,--,3466991560.84,--,764729463.12,--,--,5589755794.39,18859419100.0,--,4499886792.45,--,28949061686.84,30456302397.11,915466628.08,--,146431797.25,--,31518200822.44,--,-2569139135.6,54250591.81,12311681954.62,63291279738.98,75602961693.6,--,2142716550.74,165812000.0,72408046.01,62775299.71,14532846.9,--,--,-501972.21,--,265733894.86,--,-68001137.49,646199.67,--,37559829.69,10899412563.54,--,556283099.62,--,14061841035.29,--,--,--,68895275373.66,56123563501.39,6707686319.94,7167716237.59,--,--,12311681954.62,20220826
20220331,--,--,--,3089525757.91,1951930520.21,4402025831.76,1765315942.03,3659899832.63,8300009226.29,--,23168707110.83,745191448.9,--,813921345.92,1366642402.01,--,--,3523512028.44,--,19645195082.39,--,619208182.38,182782315.44,418398.99,--,--,--,802408896.81,4502324098.68,34718438.59,--,--,--,4537042537.27,--,-3734633640.46,--,--,1730544641.38,10812762100.0,--,4499886792.45,--,17043193533.83,17502010930.87,493134688.76,--,77474325.42,--,18072619945.05,--,-1029426411.22,1602619.84,14882737650.55,63291279738.98,78174017389.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,--,--,16128542932.1,--,--,7669355167.17,10683366212.21,596824988.14,--,35078089299.62,4019763985.13,4011651000.0,2854739004.46,9666472431.85,3270185563.55,--,39910428622.73,--,-4832339323.11,--,16818817526.48,1279076492.77,3787917.85,--,--,--,18101681937.1,11116034006.72,302413475.46,--,--,--,11418447482.18,--,6683234454.92,--,--,16030308765.06,61039961734.0,--,2999056603.77,--,80069327102.83,75395347975.51,3262902643.73,--,1873431057.65,--,80531681676.89,--,-462354574.06,-30465042.99,1358075514.76,61933204224.22,63291279738.98,--,3563205973.65,249541.29,129097945.31,111345487.28,45766773.27,--,--,-665365.67,--,903833643.88,--,-463587970.51,--,--,-15046582393.92,3269519372.84,--,2655477669.47,--,-4832339323.11,--,--,--,56123563501.39,56926958353.87,7167716237.59,5006245870.35,--,--,1358075514.76,20220325
20210930,--,--,--,11551180313.07,--,--,4983357058.7,14596176497.52,679401262.17,--,31810115131.46,3231067547.92,2671740762.22,2892508247.25,7754598612.11,270184306.46,--,27829113738.99,--,3981001392.47,--,14624857739.66,1198787347.71,4657434.41,--,--,--,15828302521.78,12766037200.0,150983700.17,--,--,--,12917020900.17,--,2911281621.61,--,--,14123159892.01,48738366600.0,--,3000000000.0,--,62861526492.01,50870805616.7,2599096236.26,--,1278850133.09,--,54748751986.05,--,8112774505.96,-1518853.81,15003538666.23,61933204224.22,76936742890.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,--,--,7867080915.87,--,4968306690.76,2551895159.29,7869312013.81,520755915.5,--,23777350695.23,2137096600.04,7043842500.0,2224985773.37,5375754161.75,--,--,27393494096.29,--,-3616143401.06,--,11933655442.39,828508908.6,2193401.54,--,--,--,12764357752.53,10936037200.0,102379662.83,--,--,--,11038416862.83,--,1725940889.7,--,--,12304193140.3,30733170000.0,--,3000000000.0,--,43037363140.3,28937197576.97,865667725.47,--,1200288804.0,--,31003154106.44,--,12034209033.86,-10682346.28,10133324176.22,61933204224.22,72066528400.44,--,2303890257.17,604823.25,63839853.18,54234178.61,22540444.92,--,--,-105721.69,--,344066136.38,1187104598.48,-403769181.4,786133.36,--,-8891581256.39,1874526077.1,--,1055605445.58,--,-3616143401.06,--,--,--,67654930191.12,56926958353.87,4411598209.32,5006245870.35,--,--,10133324176.22,20210827
20210331,--,--,--,3702409763.93,--,7912780168.67,809378441.59,5053224023.12,1444752464.78,--,18922544862.09,754207984.4,7018697355.11,951690528.34,1724289254.52,--,--,12164520678.49,--,6758024183.6,--,3672601406.25,520381297.64,46647.46,--,--,--,4193029351.35,4408902700.0,44371191.13,--,--,--,4453273891.13,--,-260244539.78,--,--,7687590122.23,18482080000.0,--,--,--,26169670122.23,22513375414.32,407826124.05,--,78005348.2,--,22999206886.57,--,3170463235.66,7065783.16,9675308662.64,61933204224.22,71608512886.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,--,--,15256717254.73,11626899500.0,--,5600245534.87,13490754830.26,10048734667.82,--,56023351787.68,3578779264.68,--,1451252068.57,9451748447.75,166760496.36,--,30316813937.53,--,25706537850.15,--,13200846034.89,987534002.29,1942615.56,--,--,--,14190322652.74,18984605364.19,353710644.36,--,--,--,19338316008.55,--,-5147993355.81,--,--,5288305493.91,67615870000.0,--,2000000000.0,--,74904175493.91,76953236060.56,3213993863.3,--,1404278770.97,--,81571508694.83,--,-6667333200.92,-85762089.77,13805449203.65,48127755020.57,61933204224.22,--,2466392430.64,--,114977373.77,220792093.98,51208042.32,--,--,-1299946.56,--,464739831.71,--,-191738392.13,-265705283.75,--,-6389703476.53,24677156515.92,--,4294013377.03,--,25706537850.15,--,--,--,56926958353.87,44439208892.44,5006245870.35,3688546128.13,--,--,13805449203.65,20210326
20200930,--,9236665531.42,--,10991000631.78,2320768175.21,2938837314.27,1495539342.8,13135901583.64,9943661864.08,--,40825708911.78,2874002057.6,--,1451618582.74,4959413737.56,--,--,34762684689.6,--,6063024222.18,--,7947813309.55,703933705.62,36475907.47,--,--,--,8688222922.64,8928571780.0,161637304.93,--,--,--,9090209084.93,--,-401986162.29,--,2000000000.0,21332531126.58,50154310000.0,--,2000000000.0,--,73486841126.58,64894284108.09,2234095927.75,--,272419417.14,--,67400799452.98,--,6086041673.6,-6130614.35,11740949119.14,48127755020.57,59868704139.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201029
20200630,--,--,--,7312991752.84,1409112500.0,--,1618904251.55,7007877990.16,1181862287.92,--,18530748782.47,1455087779.82,--,1199186013.19,2100214942.02,2602994376.21,--,11670956923.04,--,6859791859.43,--,7232441133.13,433375597.63,21774187.61,--,--,--,7687590918.37,3362942983.0,133793957.16,--,--,--,3496736940.16,--,4190853978.21,--,--,6256009459.15,30111431368.0,--,--,--,36367440827.15,40732856759.45,1606366106.59,--,186270100.14,--,42525492966.18,--,-6158052139.03,34067502.4,4926661201.01,48127755020.57,53054416221.58,--,2222414485.06,--,54006222.78,115061912.86,24635082.94,--,--,-820480.26,--,-319753659.05,1355914823.15,-557168018.07,-63667926.8,--,-72538641.61,3591739032.89,--,360199387.03,--,6859791859.43,--,--,--,50930407435.81,44439208892.44,2124008785.77,3688546128.13,--,--,4926661201.01,20200827
