报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,1296114108.81,1296114108.81,0.0,--,--,--,1123738510.58,908048743.1,7793969.41,32609223.48,109097828.02,62209187.31,3979559.26,7041526.04,3802063.37,-11179060.68,-14004124.17,0.0,--,--,--,--,--,--,--,16605918.01,12357446.5,2371973.61,--,2570360.28,-206487.52,--,--,--,178519650.65,73868.82,978315.91,--,--,--,177615203.56,23143104.68,--,--,--,154472098.88,154472098.88,--,10300039.71,144172059.17,-2254322.67,152217776.21,10300039.71,141917736.5,--,0.7354,0.6904,20221027
20220630,860502019.76,860502019.76,0.0,--,--,--,771704688.6,634042442.56,3842618.56,19879853.24,69792308.65,42006856.25,2140609.34,4564985.6,2884856.1,-16793501.92,-17621226.53,0.0,--,--,--,--,--,--,--,13857325.19,7745110.14,1573438.46,--,2149660.28,-375220.51,--,--,--,77759477.81,79923.45,23577.45,--,--,--,77815823.81,9641427.05,--,--,--,68174396.76,68174396.76,--,1045032.76,67129364.0,-1219345.71,66955051.05,1045032.76,65910018.29,--,0.3424,0.3248,20220825
20220331,376867912.17,376867912.17,0.0,--,--,--,382822012.96,315884498.46,1992623.95,8322996.84,37506417.87,17676172.72,1439303.12,2798967.57,1683103.16,-6871177.07,-5259076.34,0.0,--,--,--,--,--,--,--,7275273.47,2447924.89,-51839.98,--,2121021.64,-722516.97,--,--,--,-6962651.17,49947.45,22797.85,--,--,--,-6935501.57,-1395139.42,--,--,--,-5540362.15,-5540362.15,--,-1731770.46,-3808591.69,-573235.4,-6113597.55,-1731770.46,-4381827.09,--,-0.0194,-0.0122,20220428
20211231,2876481669.81,2876481669.81,0.0,--,--,--,2613174871.78,2275842878.91,15091142.42,49734950.47,164057176.12,97344246.98,11104476.88,12459425.18,2522264.36,-27058109.66,-130887013.19,0.0,--,--,--,--,--,--,--,23562830.85,16755556.98,6638694.92,--,1832885.0,408656.48,--,--,--,147921604.49,321940.9,1185786.17,--,--,--,147057759.22,16503967.54,--,--,--,130553791.68,130553791.68,--,25199979.36,105353812.32,940684.21,131494475.89,25199979.36,106294496.53,--,0.5374,0.514,20220408
20210930,1835451412.9,1835451412.9,0.0,--,--,--,1669324832.28,1434805960.69,9339144.74,32669191.77,116693080.38,67127068.13,8690386.57,9333432.34,1898465.43,-9185515.38,-20667606.39,0.0,--,--,--,--,--,--,--,14833263.44,13455535.35,5005200.75,--,1776189.32,177179.19,--,--,--,166515626.15,274962.8,633244.36,--,--,--,166157344.59,19256952.63,--,--,--,146900391.96,146900391.96,--,5881016.97,141019374.99,51397.97,146951789.93,5881016.97,141070772.96,--,0.7194,0.6795,20211028
20210630,1050347166.8,1050347166.8,0.0,--,--,--,973601847.19,828061750.66,5439989.78,19678130.43,71779462.85,42889210.76,5753302.71,6471520.12,1195211.26,-5341703.03,-14143231.4,0.0,--,--,--,--,--,--,--,9999681.27,7579515.58,2077536.64,--,1015473.78,57602.29,--,--,--,75912658.1,228591.88,213612.07,--,--,--,75927637.91,8679590.33,--,--,--,67248047.58,67248047.58,--,2349741.08,64898306.5,-225297.52,67022750.06,2349741.08,64673008.98,--,0.3311,0.3169,20210818
20210331,364934290.52,364934290.52,0.0,--,--,--,374527420.41,308400330.58,2161338.0,7654904.33,34711022.06,18726990.62,2872834.82,3341074.02,250362.1,-2410278.87,-4890496.83,0.0,--,--,--,--,--,--,--,2029419.08,2405072.49,1396811.47,--,3015123.18,64319.79,--,--,--,-9379971.05,97857.31,67886.69,--,--,--,-9350000.43,-1767621.89,--,--,--,-7582378.54,-7582378.54,--,155479.52,-7737858.06,-608705.7,-8191084.24,155479.52,-8346563.76,--,-0.0395,-0.029,20210428
20201231,1894093767.54,1894093767.54,0.0,--,--,--,1648305932.93,1395280931.89,12224925.51,35667808.92,128671056.68,72894656.53,3566553.4,4586376.54,1368955.11,-19835119.26,-25277666.25,0.0,--,--,--,--,--,--,--,3727428.46,11760304.7,3808850.1,--,2189210.45,2624162.76,--,--,--,220976155.47,194390.21,1440380.1,--,--,--,219730165.58,28534453.06,--,--,--,191195712.52,191195712.52,--,17924375.57,173271336.95,-631809.31,190563903.21,17924375.57,172639527.64,--,0.8839,0.817,20210421
20200930,1125780239.97,1125780239.97,0.0,--,--,--,984575723.85,815569675.8,7497626.07,21042873.42,90302647.91,48429594.73,1733305.92,2256118.18,1028520.64,-7021143.82,-18109868.96,0.0,--,--,--,--,--,--,--,7571785.55,6059127.36,204793.04,--,841947.88,-49681.98,--,--,--,130496682.15,182975.31,961440.5,--,--,--,129718216.96,13484710.44,--,--,--,116233506.52,116233506.52,--,6355782.64,109877723.88,-345254.13,115888252.39,6355782.64,109532469.75,--,0.5605,0.5161,20201029
20200630,586956680.56,586956680.56,0.0,--,--,--,535217893.97,432037548.1,4740146.87,12158900.36,54313064.47,31369192.36,599041.81,1022323.07,627133.43,-4646255.05,-7929369.02,0.0,--,--,--,--,--,--,--,3695494.54,1359896.0,-1039645.49,--,2113760.73,-32688.71,--,--,--,46299625.08,131093.63,758440.67,--,--,--,45672278.04,3687168.47,--,--,--,41985109.57,41985109.57,--,2699929.11,39285180.46,-18734.75,41966374.82,2699929.11,39266445.71,--,0.2004,0.2004,20200825
20200331,189946435.5,189946435.5,0.0,--,--,--,221514860.04,169369775.73,1295238.98,5849768.95,30088554.35,14927161.78,-15639.75,278881.05,344064.18,--,-2317028.84,0.0,--,--,--,--,--,--,--,2216398.27,-24520.41,-709870.87,--,1995103.45,-2093.77,--,--,--,-29700565.84,31358.0,8863.96,--,--,--,-29678071.8,-4197688.75,--,--,--,-25480383.05,-25480383.05,--,898815.07,-26379198.12,--,-25480383.05,898815.07,-26379198.12,--,-0.1346,-0.1346,20200429
20191231,1194648908.17,1194648908.17,0.0,--,--,--,1022935855.15,819962007.2,8028757.66,29568041.1,114292986.99,52563209.36,-1479147.16,1040.18,2104441.44,--,-24113189.5,0.0,--,--,--,--,--,--,--,10570592.6,9570467.23,-2956222.32,--,1082007.34,-15687.58,--,--,--,168807243.11,2931377.98,214555.77,--,--,--,171524065.32,23098840.22,--,--,--,148425225.1,148425225.1,--,12246577.79,136178647.31,0.0,148425225.1,12246577.79,136178647.31,--,0.7249,0.7249,20200417
20190930,787531764.37,787531764.37,0.0,--,--,--,674755653.98,539299368.44,4453635.11,19966328.48,78246711.01,34380245.68,-1590634.74,1040.18,1794098.49,--,-18448052.06,0.0,--,--,--,--,--,--,--,5073249.52,8406957.22,-208648.71,--,133261.1,-20514.79,--,--,--,107921011.38,2924194.0,214272.97,--,--,--,110630932.41,15227494.43,--,--,--,95403437.98,95403437.98,--,5885384.43,89518053.55,--,95403437.98,5885384.43,89518053.55,--,0.48,0.48,20191031
20190630,474886853.39,474886853.39,0.0,--,--,--,427923145.31,342330983.2,2980542.71,11681419.08,48921506.55,23373096.56,-1364402.79,38670.66,1508264.87,--,-12111939.19,0.0,--,--,--,--,--,--,--,3787997.96,3753811.25,-891615.91,--,198772.6,9059.65,--,--,--,42601410.35,2054820.47,40292.51,--,--,--,44615938.31,4724473.72,--,--,--,39891464.59,39891464.59,--,2419319.27,37472145.32,--,39891464.59,2419319.27,37472145.32,--,0.21,0.21,20190829
20190331,175564964.74,175564964.74,0.0,--,--,--,172728763.71,127678782.76,847732.14,5413237.15,26222908.95,12009922.08,-718234.71,604.37,703217.94,1274415.34,1274415.34,0.0,--,--,--,--,--,--,--,393968.22,1612394.2,-784515.62,--,--,509.07,--,--,--,4843072.52,1025000.0,916.85,--,--,--,5867155.67,-198138.52,--,--,--,6065294.19,6065294.19,--,949275.32,5116018.87,--,6065294.19,949275.32,5116018.87,--,0.03,0.03,20190424
20181231,916099604.88,916099604.88,0.0,--,--,--,772922160.81,622533911.6,6586906.99,19290943.65,78068701.55,35650026.26,976234.62,-430932.99,351972.62,9815436.14,--,0.0,--,--,--,--,--,--,--,3639383.83,7052047.61,-2641916.47,--,--,-4428.3,--,--,--,153864447.21,3845910.45,67653.36,--,--,--,157642704.3,23217607.27,--,--,--,134425097.03,134425097.03,--,8312586.16,126112510.87,--,134425097.03,8312586.16,126112510.87,--,0.86,0.86,20190327
20180930,580006805.49,580006805.49,0.0,--,--,--,489912599.36,388904905.96,4343247.17,12302815.42,54074157.08,22157897.65,-234255.61,-432152.71,235198.78,8363831.69,--,0.0,--,--,--,--,--,--,--,2751703.18,5141374.55,-2072537.69,--,--,-2584.23,--,--,--,97984699.63,2981810.19,66164.14,--,--,--,100900345.68,14412088.72,--,--,--,86488256.96,86488256.96,--,3117425.42,83370831.54,--,86488256.96,3117425.42,83370831.54,--,0.57,0.57,20191031
20180630,337948253.17,337948253.17,0.0,--,--,--,301133962.84,236575056.18,2850767.62,7130435.0,34286834.7,14807118.32,-287744.86,-432152.71,172765.73,5771495.88,--,0.0,--,--,--,--,--,--,--,1835952.84,3583447.45,-1340503.52,--,--,-4042.37,--,--,--,42229648.25,2909850.0,66164.08,--,--,--,45073334.17,6925011.73,--,--,--,38148322.44,38148322.44,--,1526152.06,36622170.38,--,38148322.44,1526152.06,36622170.38,--,0.25,0.25,20190129
20180331,133903697.89,133903697.89,0.0,--,--,--,137567129.1,103630992.26,1078269.72,3997053.41,19796406.06,7494713.09,272737.22,1044.37,115577.09,1296957.34,--,0.0,--,--,--,--,--,--,--,1070717.0,2213308.73,-220352.91,--,--,12986.11,--,--,--,-366419.37,2207835.45,50131.75,--,--,--,1791284.33,2041098.89,--,--,--,-249814.56,-249814.56,--,1802992.77,-2052807.33,--,-249814.56,1802992.77,-2052807.33,--,-0.01,-0.01,20190424
20171231,592680521.2,592680521.2,0.0,--,--,--,481234600.87,378669607.51,4556120.54,13172920.12,57079077.6,23254301.16,439936.62,618501.85,485522.17,4062637.32,--,0.0,--,--,--,--,--,--,--,2786904.06,10597024.38,133207.48,--,--,57979.8,--,--,--,124887828.57,4562391.32,4198190.05,--,--,--,125252029.84,19019521.42,--,--,--,106232508.42,106232508.42,-7484.1,5088848.52,101143659.9,--,106232508.42,5088848.52,101143659.9,--,0.72,0.72,20190129
20170630,218556400.0,218556400.0,0.0,--,--,--,196878000.0,147459900.0,1449700.0,4591500.0,40925000.0,--,605500.0,--,--,1846400.0,--,0.0,--,--,--,--,--,--,--,504900.0,5577200.0,214700.0,--,--,--,--,--,-100.0,27760400.0,4042400.0,73600.0,--,--,--,31729200.0,4047300.0,--,--,--,27681900.0,--,--,189300.0,27492600.0,--,27681900.0,189300.0,27492600.0,--,0.21,0.21,20171201
20161231,475491051.25,475491051.25,0.0,--,--,--,377722092.77,286287856.76,3580922.12,17002215.15,52949785.93,19603216.77,1315881.8,1330705.26,111081.35,-3017785.76,--,0.0,--,--,--,--,--,--,--,--,9759282.12,595959.71,--,--,-1190965.12,--,--,--,106337275.48,6855319.36,122786.85,--,--,--,113069807.99,16854658.4,--,--,--,96215149.59,96249147.05,-33997.46,3571490.6,92643658.99,--,96215149.59,3571490.6,92643658.99,--,0.71,0.71,20190129
20160630,206613305.34,206613305.34,0.0,--,--,--,176198803.47,128339406.15,1199234.51,7401689.86,35168020.4,--,1612026.05,--,--,2478426.5,--,0.0,--,--,--,--,--,--,--,--,4020023.69,122832.89,--,--,--,--,--,--,34434525.56,3411092.55,52016.68,7392.4,--,--,37793601.43,6636761.28,--,--,--,31156840.15,--,--,778605.94,30378234.21,--,31156840.15,778605.94,30378234.21,--,0.24,0.24,20160824
20151231,456944073.11,456944073.11,0.0,--,--,--,376329798.36,282712968.34,2989559.41,15805483.49,70683046.76,20426213.73,3774875.7,3890423.58,203764.67,363864.66,--,0.0,--,--,--,--,--,--,--,--,5471903.1,-3523.07,--,--,-2457.4,--,--,--,86086177.85,3859392.65,87510.89,41534.35,--,--,89858059.61,13918473.31,--,--,--,75939586.3,35999906.48,-29006.3,637615.49,75301970.81,--,75939586.3,637615.49,75301970.81,--,0.6,0.6,20190129
