报告期,经营活动产生的现金流量*,收到原保险合同保费取得的现金,收到再保业务现金净额,收到其他与经营活动有关的现金,保户储金净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付原保险合同赔付款项的现金,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付手续费的现金,支付的各项税费,支付其他与经营活动有关的现金,支付保单红利的现金,投资活动现金流出差额(合计平衡项目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差值(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,质押贷款净增加额,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差值(特殊报表科目),间接法-经营活动现金流量净额差值(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20200331,--,51406000000.0,--,232000000.0,2988000000.0,--,--,--,54626000000.0,17417000000.0,3104000000.0,--,4460000000.0,422000000.0,498000000.0,--,--,--,25929000000.0,28000000.0,28697000000.0,-30724000000.0,66753000000.0,9996000000.0,1000000.0,--,4476000000.0,--,81226000000.0,111080000000.0,243000000.0,572000000.0,34000000.0,21000000.0,--,111950000000.0,--,-30724000000.0,--,37000000.0,--,--,--,21177000000.0,--,21214000000.0,--,18000000.0,2000000.0,145000000.0,--,165000000.0,--,21049000000.0,95000000.0,19117000000.0,11765000000.0,30882000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200429
20191231,--,140698000000.0,--,1315000000.0,4291000000.0,--,18000000.0,--,146322000000.0,73252000000.0,8685000000.0,--,16708000000.0,1583000000.0,3126000000.0,42000000.0,--,--,104220000000.0,824000000.0,42102000000.0,-85636000000.0,180152000000.0,34926000000.0,41000000.0,--,63000000.0,--,215182000000.0,290406000000.0,3821000000.0,5042000000.0,89000000.0,1460000000.0,--,300818000000.0,--,-85636000000.0,--,326000000.0,--,--,--,53026000000.0,--,53352000000.0,--,2543000000.0,--,4546000000.0,--,7089000000.0,--,46263000000.0,31000000.0,2760000000.0,9005000000.0,11765000000.0,--,14560000000.0,2036000000.0,540000000.0,245000000.0,128000000.0,--,--,9000000.0,--,-2647000000.0,--,-35729000000.0,--,--,--,-1137000000.0,9383000000.0,--,54237000000.0,--,42102000000.0,--,--,--,11765000000.0,9005000000.0,--,--,--,--,2760000000.0,20200326
20190930,--,103835000000.0,--,977000000.0,4150000000.0,--,--,--,108962000000.0,57786000000.0,6711000000.0,--,12375000000.0,1464000000.0,2060000000.0,37000000.0,--,--,80874000000.0,441000000.0,28088000000.0,-41845000000.0,138776000000.0,23858000000.0,17000000.0,--,3448000000.0,--,166099000000.0,202277000000.0,2759000000.0,2844000000.0,64000000.0,--,--,207944000000.0,--,-41845000000.0,--,39000000.0,--,--,--,22538000000.0,--,22577000000.0,--,2321000000.0,--,401000000.0,--,2722000000.0,--,19855000000.0,69000000.0,6167000000.0,9005000000.0,15172000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191031
20190630,--,70415000000.0,--,904000000.0,3114000000.0,--,--,--,74433000000.0,40951000000.0,4862000000.0,--,8432000000.0,923000000.0,1500000000.0,19000000.0,--,--,56895000000.0,208000000.0,17538000000.0,-42483000000.0,95041000000.0,16402000000.0,2000000.0,--,2634000000.0,--,114079000000.0,153271000000.0,1741000000.0,1513000000.0,37000000.0,--,--,156562000000.0,--,-42483000000.0,--,41000000.0,--,--,--,29109000000.0,--,29150000000.0,--,--,--,261000000.0,--,261000000.0,--,28889000000.0,--,3944000000.0,9005000000.0,12949000000.0,--,10546000000.0,1020000000.0,255000000.0,120000000.0,66000000.0,--,--,1000000.0,--,-553000000.0,--,-17329000000.0,--,--,--,-2237000000.0,2106000000.0,--,23328000000.0,--,17538000000.0,--,--,--,12949000000.0,9005000000.0,--,--,--,--,3944000000.0,20190829
20190331,--,39542000000.0,24000000.0,260000000.0,2324000000.0,--,--,--,42150000000.0,24012000000.0,2945000000.0,--,4215000000.0,214000000.0,974000000.0,1000000.0,--,--,32361000000.0,--,9789000000.0,-10759000000.0,44852000000.0,6628000000.0,--,--,37000000.0,--,51517000000.0,60878000000.0,802000000.0,578000000.0,18000000.0,--,--,62276000000.0,--,-10759000000.0,--,25000000.0,--,--,--,3862000000.0,--,3887000000.0,--,--,--,114000000.0,--,114000000.0,--,3773000000.0,-87000000.0,2716000000.0,9005000000.0,11721000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190427
20181231,--,122389000000.0,--,787000000.0,5376000000.0,--,26000000.0,--,128578000000.0,82032000000.0,8714000000.0,--,16322000000.0,3385000000.0,3812000000.0,126000000.0,--,--,114810000000.0,419000000.0,13768000000.0,-3246000000.0,154824000000.0,33149000000.0,2000000.0,--,9000000.0,--,187984000000.0,177613000000.0,4327000000.0,7806000000.0,38000000.0,1446000000.0,--,191230000000.0,--,-3246000000.0,--,115000000.0,--,--,--,--,--,115000000.0,--,1793000000.0,5000000.0,8760000000.0,--,10558000000.0,--,-10443000000.0,114000000.0,193000000.0,8812000000.0,9005000000.0,--,7923000000.0,1797000000.0,440000000.0,196000000.0,127000000.0,--,--,3000000.0,--,379000000.0,--,-33803000000.0,--,--,--,48000000.0,9077000000.0,--,27581000000.0,--,13768000000.0,--,--,--,9005000000.0,8812000000.0,--,--,--,--,193000000.0,20190321
20180930,--,95867000000.0,--,678000000.0,5032000000.0,--,26000000.0,--,101603000000.0,66137000000.0,6619000000.0,--,11912000000.0,3057000000.0,2811000000.0,106000000.0,--,--,90891000000.0,249000000.0,10712000000.0,-10876000000.0,109878000000.0,22473000000.0,1000000.0,--,9000000.0,--,132361000000.0,133724000000.0,3391000000.0,4546000000.0,10000000.0,1566000000.0,--,143237000000.0,--,-10876000000.0,--,115000000.0,--,--,--,11982000000.0,--,12097000000.0,--,1569000000.0,5000000.0,4085726000000.0,--,1574000000.0,--,10523000000.0,125000000.0,10484000000.0,8812000000.0,19296000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181027
20180630,--,64559000000.0,--,383000000.0,3072000000.0,--,13000000.0,--,68027000000.0,47389000000.0,4651000000.0,--,7433000000.0,2489000000.0,1806000000.0,35000000.0,--,--,63892000000.0,89000000.0,4135000000.0,-4271000000.0,86030000000.0,15222000000.0,1000000.0,--,629000000.0,--,101882000000.0,100502000000.0,2295000000.0,3354000000.0,2000000.0,157093000000.0,--,106153000000.0,--,-4271000000.0,--,110000000.0,--,--,--,28306000000.0,--,28416000000.0,--,--,--,2644813000000.0,--,2644813000000.0,--,28416000000.0,54000000.0,28334000000.0,8812000000.0,37146000000.0,--,5800000000.0,489000000.0,204000000.0,90000000.0,63000000.0,--,--,--,--,200000000.0,--,-17217000000.0,-299000000.0,--,--,-1458000000.0,2881000000.0,--,13083000000.0,--,4135000000.0,--,--,--,37146000000.0,8812000000.0,--,--,--,--,28334000000.0,20180829
20180331,--,35809000000.0,34000000.0,194000000.0,2138000000.0,--,--,--,38175000000.0,30881000000.0,2999000000.0,--,3567000000.0,302000000.0,915000000.0,--,--,--,38664000000.0,--,-489000000.0,350000000.0,54826000000.0,5528000000.0,--,--,1058000000.0,--,61412000000.0,58349000000.0,1062000000.0,1649000000.0,2000000.0,47686000000.0,--,61062000000.0,--,350000000.0,--,15000000.0,--,--,--,4165000000.0,--,4180000000.0,--,--,--,1321026000000.0,--,1321026000000.0,--,4180000000.0,-78000000.0,3963000000.0,8812000000.0,12775000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180427
20171231,--,107825000000.0,216000000.0,1058000000.0,2639000000.0,--,76000000.0,--,111814000000.0,72059000000.0,9825000000.0,--,15821000000.0,2506000000.0,3734000000.0,4000000.0,--,--,103949000000.0,--,7865000000.0,19285000000.0,240177000000.0,35496000000.0,409000000.0,--,267674000000.0,--,276082000000.0,249073000000.0,3169000000.0,3994000000.0,13000000.0,548000000.0,--,256797000000.0,--,19285000000.0,--,--,--,--,--,7023257000000.0,--,7023257000000.0,--,2140000000.0,--,30222000000.0,--,32362000000.0,--,-32362000000.0,-206000000.0,-5418000000.0,14230000000.0,8812000000.0,--,5384000000.0,1101000000.0,410000000.0,154000000.0,115000000.0,--,--,-18000000.0,--,-124000000.0,--,-35649000000.0,--,--,--,350000000.0,3107000000.0,--,33035000000.0,--,7865000000.0,--,--,--,8812000000.0,14230000000.0,--,--,--,--,-5418000000.0,20180321
20170930,--,84834000000.0,276000000.0,1478000000.0,2481000000.0,--,25000000.0,--,89094000000.0,60200000000.0,7781000000.0,--,11876000000.0,2337000000.0,2565000000.0,1000000.0,--,--,84760000000.0,--,4334000000.0,13059000000.0,200733000000.0,25496000000.0,4000000.0,--,223217000000.0,--,449450000000.0,203227000000.0,2018000000.0,1855000000.0,--,229291000000.0,--,436391000000.0,--,13059000000.0,--,--,--,--,--,5725542000000.0,--,5725542000000.0,--,1958000000.0,--,5743385000000.0,--,5745343000000.0,--,-19801000000.0,-148000000.0,-2556000000.0,14230000000.0,11674000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20171028
20170630,--,56372000000.0,275000000.0,410000000.0,2176000000.0,--,21000000.0,--,59254000000.0,45479000000.0,5814000000.0,--,8456000000.0,2030000000.0,1682000000.0,--,--,--,63461000000.0,--,-4207000000.0,15706000000.0,153925000000.0,16660000000.0,1000000.0,--,149181000000.0,--,319767000000.0,149182000000.0,1015000000.0,604000000.0,--,153260000000.0,--,304061000000.0,--,15706000000.0,--,--,--,--,--,3928380000000.0,--,3928380000000.0,--,--,--,3938412000000.0,--,3938412000000.0,--,-10032000000.0,-118000000.0,1349000000.0,14230000000.0,15579000000.0,--,3237000000.0,719000000.0,197000000.0,76000000.0,60000000.0,--,--,3000000.0,--,-138000000.0,--,-16589000000.0,-53000000.0,-485000000.0,--,-1465000000.0,-485000000.0,--,10231000000.0,--,-4207000000.0,--,--,--,15579000000.0,14230000000.0,--,--,--,--,1349000000.0,20170830
20170331,--,33420000000.0,--,208000000.0,1570000000.0,--,12000000.0,--,35210000000.0,31801000000.0,3333000000.0,--,3882000000.0,164000000.0,930000000.0,--,--,--,40110000000.0,--,-4900000000.0,7266000000.0,69410000000.0,7086000000.0,--,--,85183000000.0,--,161679000000.0,68665000000.0,233000000.0,226000000.0,3000000.0,85286000000.0,--,154413000000.0,--,7266000000.0,--,--,--,--,--,2094035000000.0,--,2094035000000.0,--,--,--,2091692000000.0,--,2091692000000.0,--,2343000000.0,-11000000.0,4698000000.0,14230000000.0,18928000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170429
20161231,--,112458000000.0,765000000.0,633000000.0,2002000000.0,--,483000000.0,--,116341000000.0,82160000000.0,9329000000.0,--,13372000000.0,1430000000.0,2720000000.0,--,--,--,109011000000.0,--,7330000000.0,-26314000000.0,223571000000.0,31378000000.0,3000000.0,46000000.0,107950000000.0,--,362948000000.0,273331000000.0,2952000000.0,1932000000.0,10000000.0,111037000000.0,--,389262000000.0,--,-26314000000.0,--,--,--,--,--,4767500000000.0,--,4767500000000.0,10000000.0,1814000000.0,--,4746741000000.0,--,4748565000000.0,--,18935000000.0,375000000.0,326000000.0,13904000000.0,14230000000.0,--,4943000000.0,1342000000.0,323000000.0,143000000.0,112000000.0,--,--,3000000.0,--,373000000.0,--,-34011000000.0,-168000000.0,--,--,258000000.0,5628000000.0,--,28216000000.0,--,7330000000.0,--,--,--,14230000000.0,13904000000.0,--,--,--,--,326000000.0,20170330
