报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,1630421375.17,1630421375.17,0.0,--,--,--,1299465415.47,639464000.03,291210646.41,10056905.47,54839711.2,--,303894152.36,356032163.37,25895315.7,--,-5365524.14,0.0,--,--,--,--,--,--,--,9097159.25,-859110241.02,-964974745.24,--,1542712385.68,--,--,--,--,1018289739.47,11832.12,24101574.62,--,--,--,994199996.97,265292853.57,--,--,--,728907143.4,728907143.4,--,-8254976.59,737162119.99,242212817.44,971119960.84,-8254976.59,979374937.43,--,0.48,0.48,20221029
20220630,1341293070.18,1341293070.18,0.0,--,--,--,1010883794.24,510963961.04,252673691.74,6046120.58,35010857.7,--,206189163.18,233678440.99,15889712.35,--,-1487783.13,0.0,--,--,--,--,--,--,--,5910953.66,-218920347.59,-289696643.04,--,-81532937.87,--,--,--,--,34379161.01,9430.4,461569.69,--,--,--,33927021.72,11734676.79,--,--,--,22192344.93,22192344.93,--,415060.89,21777284.04,123187630.77,145379975.7,415060.89,144964914.81,--,0.01,0.01,20220827
20220331,1172994249.48,1172994249.48,0.0,--,--,--,787751981.59,427558632.44,232971820.91,3652206.25,17566071.49,--,106003250.5,110882918.23,6946814.42,--,--,0.0,--,--,--,--,--,--,--,1790500.43,-661954774.7,-711371654.69,--,-32599202.6,--,--,--,--,-307521208.98,1987.09,70.11,--,--,--,-307519292.0,-84265574.51,--,--,--,-223253717.49,-223253717.49,--,4643776.1,-227897493.59,-20534062.74,-243787780.23,4643776.1,-248431556.33,--,-0.15,-0.15,20220430
20211231,2097061778.35,2097061778.35,0.0,--,--,--,1190100942.15,644689923.2,47000266.56,19979902.16,85613937.77,--,392816912.46,437323833.73,53995199.57,-105734.29,6531344.17,0.0,--,--,--,--,--,--,--,19829226.74,-487013011.98,-837861771.66,--,626834740.04,--,--,--,--,1073037400.88,1014354.24,201495364.04,--,--,--,872556391.08,224245931.7,--,--,--,648310459.38,648310459.38,--,-92311652.63,740622112.01,-94795746.18,553514713.2,-92311652.63,645826365.83,--,0.48,0.48,20220430
20210930,1685600356.05,1685600356.05,0.0,--,--,--,1036227778.7,527877489.56,176208071.5,12025373.51,44423406.31,--,275693437.82,315503104.58,44305879.22,--,4504598.02,0.0,--,--,--,--,--,--,--,13157229.93,520180404.33,216210200.17,--,-91340387.57,--,--,--,--,1095874422.06,1191953.84,17919335.13,--,--,--,1079147040.77,253271075.91,--,--,--,825875964.86,825875964.86,--,-36782478.35,862658443.21,-38591574.61,787284390.25,-36782478.35,824066868.6,--,0.56,0.56,20211030
20210630,1475030356.79,1475030356.79,0.0,--,--,--,932626958.72,462999242.58,245977105.58,7976944.53,33189697.05,--,182483968.98,193902269.51,15819937.73,--,4512919.26,0.0,--,--,--,--,--,--,--,9356048.1,1689797967.37,1474005467.64,--,-20881232.79,--,--,--,--,2225189100.01,44497.89,17602166.2,--,--,--,2207631431.7,543532102.37,--,--,--,1664099329.33,1664099329.33,--,-38020086.75,1702119416.08,-50850446.42,1613248882.91,-38020086.75,1651268969.66,--,1.1,1.1,20210831
20210331,1271864137.58,1271864137.58,0.0,--,--,--,676673444.62,389629969.27,180851433.66,2339283.16,16095611.9,--,87757146.63,95763400.81,8028371.97,--,-1070757.8,0.0,--,--,--,--,--,--,--,4292288.08,165686128.56,145908052.7,--,-41579093.46,--,--,--,--,722519258.34,54931.3,6109104.24,--,--,--,716465085.4,182333196.65,--,--,--,534131888.75,534131888.75,--,-2588318.21,536720206.96,16947771.8,551079660.55,-2588318.21,553667978.76,--,0.35,0.35,20210430
20201231,779198155.47,779198155.47,0.0,--,--,--,783929222.0,349807812.16,12766181.57,13603547.73,84671257.95,--,323080422.59,344511183.76,38761028.77,-731653.53,6074.56,0.0,--,--,--,--,--,--,--,43218927.42,2311932515.55,2189417503.33,--,208563811.42,--,--,--,--,2558258608.89,70488.07,190171004.89,--,--,--,2368158092.07,635505233.69,--,--,--,1732652858.38,1732652858.38,--,-89429483.87,1822082342.25,-136691517.83,1595961340.55,-89429483.87,1685390824.42,--,1.18,1.18,20210415
20200930,602291132.13,602291132.13,0.0,--,--,--,590246015.67,308089756.0,4653141.05,7260197.77,43288495.07,--,226954425.78,251418412.73,30976252.2,--,388787.05,0.0,--,--,--,--,--,--,--,38347995.07,1139457270.51,1085487573.29,--,132388523.0,--,--,--,--,1322627692.09,8999.94,306555.09,--,--,--,1322330136.94,316495804.47,--,--,--,1005834332.47,1005834332.47,--,-1255606.98,1007089939.45,-43113877.8,962720454.67,-1255606.98,963976061.65,--,0.65,0.65,20201031
20200630,356618694.07,356618694.07,0.0,--,--,--,378012569.11,196378906.04,3020351.33,4424075.84,28302828.25,--,145886407.65,165855216.7,15492763.36,--,-2108954.52,0.0,--,--,--,--,--,--,--,7708209.31,1095694833.63,1075036477.14,--,133408336.56,--,--,--,--,1213308549.94,3085.15,250099.99,--,--,--,1213061535.1,298540721.77,--,--,--,914520813.33,914520813.33,--,-1032510.33,915553323.66,45001161.56,959521974.89,-1032510.33,960554485.22,--,0.59,0.59,20200829
