报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,332425270.98,332425270.98,0.0,--,--,--,481306675.03,328517966.57,7982753.57,7503166.59,59482750.74,17637571.41,60182466.15,63864792.26,7347312.4,12901.97,7171531.9,0.0,--,--,--,--,--,--,--,3157350.85,--,--,--,3941671.23,--,--,--,--,-134597948.1,827159.69,1805106.35,--,--,--,-135575894.76,4552099.3,--,--,--,-140127994.06,-140127994.06,--,-1872888.8,-138255105.26,--,-140127994.06,-1872888.8,-138255105.26,--,-0.1,-0.1,20221029
20220630,258225990.91,258225990.91,0.0,--,--,--,354813393.6,246080598.67,1244931.38,4041078.74,45577713.86,16949864.09,40919206.86,42973247.61,5757647.82,13901.97,4115138.59,0.0,--,--,--,--,--,--,--,2003929.31,--,--,--,2063217.3,--,--,--,--,-88391215.52,559914.89,1594914.84,--,--,--,-89426215.47,4074183.63,--,--,--,-93500399.1,-93500399.1,--,-1225311.21,-92275087.89,--,-93500399.1,-1225311.21,-92275087.89,--,-0.07,-0.07,20220819
20220331,147834696.58,147834696.58,0.0,--,--,--,187993109.1,138772371.36,-20477.21,2336844.91,27370663.51,775912.38,18757794.15,19796731.85,3442653.11,19691.03,1849667.35,0.0,--,--,--,--,--,--,--,1099081.77,--,--,--,1303021.97,--,--,--,--,-35886950.4,20172.16,511638.25,--,--,--,-36378416.49,1142728.27,--,--,--,-37521144.76,-37521144.76,--,-616096.09,-36905048.67,--,-37521144.76,-616096.09,-36905048.67,--,-0.03,-0.03,20220430
20211231,1286213336.06,1286213336.06,0.0,--,--,--,1295041835.91,1064865498.55,8792052.04,25596813.69,74907118.43,49561337.83,71319015.37,77311380.77,5521590.88,-364710.34,9091272.99,0.0,--,--,--,--,--,--,--,29968013.67,-2360308.53,--,--,535686.81,-599474.54,--,--,--,27441980.21,3039253.78,1844256.44,--,--,--,28636977.55,1095199.53,--,--,--,27541778.02,27541778.02,--,-2912877.85,30454655.87,--,27541778.02,-2912877.85,30454655.87,--,0.02,0.02,20220402
20210930,1025920574.91,1025920574.91,0.0,--,--,--,1012730436.43,818171473.75,5490468.01,30756571.15,57771550.02,38111517.99,62428855.51,63289977.82,3568882.19,--,7150272.73,0.0,--,--,--,--,--,--,--,23981769.33,--,--,--,--,--,--,--,--,44322180.54,4309830.9,1477632.13,--,--,--,47154379.31,5670307.46,--,--,--,41484071.85,41484071.85,--,1442144.5,40041927.35,--,41484071.85,1442144.5,40041927.35,--,0.03,0.03,20211030
20210630,759271359.66,759271359.66,0.0,--,--,--,704104310.44,591881232.16,4336051.16,4910430.47,41964337.17,20505986.12,40506273.36,42130104.66,2825805.11,--,5382261.69,0.0,--,--,--,--,--,--,--,20527391.26,--,--,--,--,--,--,--,--,81076702.17,521581.28,1407632.13,--,--,--,80190651.32,12251236.96,--,--,--,67939414.36,67939414.36,--,1815633.41,66123780.95,--,67939414.36,1815633.41,66123780.95,--,0.05,0.05,20210821
20210331,405835508.99,405835508.99,0.0,--,--,--,369667208.71,308593726.57,2229173.09,2917058.89,25626502.08,5397878.37,24902869.71,25991220.6,1213463.03,--,2471832.35,0.0,--,--,--,--,--,--,--,10466755.69,--,--,--,--,--,--,--,--,49106888.32,521581.28,7359.48,--,--,--,49621110.12,7932188.32,--,--,--,41688921.8,41688921.8,--,-594260.38,42283182.18,--,41688921.8,-594260.38,42283182.18,--,0.03,0.03,20210428
20201231,1023101597.24,1023101597.24,0.0,--,--,--,1261967756.02,975020481.03,8020273.43,13089655.05,109731155.34,42304090.27,113802100.9,114002460.08,4116244.41,--,-2580922.0,0.0,--,--,--,--,--,--,--,25962555.96,--,--,--,--,25858240.19,--,--,--,-189626284.63,52691.71,12771738.67,--,--,--,-202345331.59,-39570970.38,--,--,--,-162774361.21,-162774361.21,--,-1378526.13,-161395835.08,--,-162774361.21,-1378526.13,-161395835.08,--,-0.16,-0.16,20210428
20200930,664486927.34,664486927.34,0.0,--,--,--,834247650.66,575921723.02,5108695.23,41985348.54,88112536.43,35046796.24,88072551.2,88639445.49,2447285.7,--,-6241715.4,0.0,--,--,--,--,--,--,--,12181552.22,--,--,--,--,--,--,--,--,-163820886.5,1497919.91,12744450.44,--,--,--,-175067417.03,1165828.03,--,--,--,-176233245.06,-176233245.06,--,-1662127.46,-174571117.6,--,-176233245.06,-1662127.46,-174571117.6,--,-0.17,-0.17,20201031
20200630,449431167.64,449431167.64,0.0,--,--,--,504305210.69,370651671.73,2678826.86,21815921.51,49028687.33,10132013.49,49998089.77,50150216.67,1418101.25,--,951916.16,0.0,--,--,--,--,--,--,--,1325547.32,--,--,--,--,--,--,--,--,-52596579.57,457889.91,351154.67,--,--,--,-52489844.33,1722101.65,--,--,--,-54211945.98,-54211945.98,--,-1060885.56,-53151060.42,--,-54211945.98,-1060885.56,-53151060.42,--,-0.05,-0.05,20200829
