报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,11685412302.58,11685412302.58,0.0,--,--,--,6605642974.38,4444606207.56,915055426.63,34959517.61,607761200.62,465821442.71,137439179.25,159210757.68,88757369.69,0.0,0.0,0.0,--,--,--,--,--,--,--,37384187.86,126970568.7,29509646.44,--,--,0.0,--,--,--,5244124084.76,7458022.85,24260617.77,--,--,--,5227321489.84,1394511206.24,--,--,--,3832810283.6,3832810283.6,--,413576367.14,3419233916.46,-26422.38,3832783861.22,413576367.14,3419207494.08,--,1.14,1.14,20221028
20220630,14430813962.3,14430813962.3,0.0,--,--,--,8956483029.92,6758241519.94,1122917791.48,40196007.51,592335120.68,223980076.89,218812513.42,343959158.51,70085473.33,--,4734188.71,0.0,--,--,--,--,--,--,--,4839607.48,10946399.18,9691217.75,--,--,0.0,--,--,--,5495848409.59,7850098.86,14523659.06,--,--,--,5489174849.39,1428337666.44,--,--,--,4060837182.95,4060837182.95,--,677606523.75,3383230659.2,-2347645.42,4058489537.53,677606523.75,3380883013.78,--,1.14,1.14,20220824
20220331,13855493194.51,13855493194.51,0.0,--,--,--,10254273267.3,7917607159.48,1045184915.6,21680598.92,677403785.44,270892793.46,321504014.4,319663867.67,56024403.07,--,1725589.84,0.0,--,--,--,--,--,--,--,21489963.64,-33181955.67,-38542068.62,--,--,9853.5,--,--,--,3591263378.52,22289589.67,18034766.42,--,--,--,3595518201.77,784177510.75,--,--,--,2811340691.02,2811340691.02,--,345637840.36,2465702850.66,670372.5,2812011063.52,345637840.36,2466373223.16,--,0.82,0.82,20220423
20211231,14130378948.41,14130378948.41,0.0,--,--,--,9110300413.86,5960879470.69,1087449385.44,71052146.82,1050261145.46,616218976.15,324439289.3,466968138.1,60816595.48,-345344600.88,55869825.09,0.0,--,--,--,--,--,--,--,25723984.11,-1709991374.11,-1711335931.74,--,--,6817958.17,--,--,--,3053154326.93,39441140.65,1645413804.28,--,--,--,1447181663.3,1091469054.18,--,--,--,355712609.12,355712609.12,--,-513640823.96,869353433.08,-17480900.03,338231709.09,-513640823.96,851872533.05,--,0.29,0.29,20220423
20210930,13189286036.15,13189286036.15,0.0,--,--,--,9828775532.8,7201790889.52,1003421894.69,33213601.31,839665829.98,474789829.71,275893487.59,261467266.58,53806432.51,0.0,662933.2,0.0,--,--,--,--,--,--,--,2930172.1,36452839.55,35177264.9,--,--,0.0,--,--,--,3400556448.2,6939294.85,47219259.21,--,--,--,3360276483.84,473090378.15,--,--,--,2887186105.69,2887186105.69,--,389053182.21,2498132923.48,7856090.56,2895042196.25,389053182.21,2505989014.04,--,0.83,0.83,20211028
20210630,10071193533.11,10071193533.11,0.0,--,--,--,7708146244.85,5703893017.4,807690720.01,21673203.28,520779758.56,254684983.94,399424561.66,446982250.4,53131494.29,1631982.04,-52860521.08,0.0,--,--,--,--,--,--,--,20523993.8,44373801.85,28595418.45,--,--,-109504.56,--,--,--,2376607040.31,3403673.11,28105238.08,--,--,--,2351905475.34,412517579.38,--,--,--,1939387895.96,1939387895.96,--,185618516.69,1753769379.27,-2153050.76,1937234845.2,185618516.69,1751616328.51,--,0.59,0.59,20210826
20210331,7756577968.41,7756577968.41,0.0,--,--,--,5729522068.45,4301690384.9,597101479.23,17089594.07,525185315.96,66630099.12,221825195.17,259957382.17,55918164.27,161930.6,1004029.07,0.0,--,--,--,--,--,--,--,4016640.61,39270527.08,37941236.49,--,--,14813.5,--,--,--,2071523840.82,13163932.4,7339322.85,--,--,--,2077348450.37,416937271.6,--,--,--,1660411178.77,1660411178.77,--,73316513.27,1587094665.5,-4571273.52,1655839905.25,73316513.27,1582523391.98,--,0.53,0.53,20210426
20201231,7825840850.03,7825840850.03,0.0,--,--,--,6997062847.86,5053295026.57,637703661.32,-175996404.5,778067491.99,419844102.07,284148970.41,376695285.49,57284202.4,-8150419.14,-70298751.36,0.0,--,--,--,--,--,--,--,15004639.59,19058558.75,15168362.62,--,--,194352786.73,--,--,--,964485753.74,12623916.77,34051240.7,--,--,--,943058429.81,307686406.27,--,--,--,635372023.54,635372023.54,--,60743581.07,574628442.47,1810512.15,637182535.69,60743581.07,576438954.62,--,0.19,0.19,20210426
20200930,6424021907.17,6424021907.17,0.0,--,--,--,6146412672.93,4491102927.38,500213458.12,182800327.37,619621323.09,91411212.94,261263424.03,279824992.33,42540170.86,7894498.62,-14171756.9,0.0,--,--,--,--,--,--,--,229146.06,17017342.37,15210104.73,--,--,10706069.52,--,--,--,299284533.91,5257882.2,32459548.42,--,--,--,272082867.69,129633982.62,--,--,--,142448885.07,142448885.07,--,-51229022.75,193677907.82,-874703.61,141574181.46,-51229022.75,192803204.21,--,0.07,0.07,20201030
20200630,6200390056.1,6200390056.1,0.0,--,--,--,5604847897.93,4238626719.56,539328314.73,115641340.92,358032943.37,100545518.61,252673060.74,294994895.41,46849245.21,-7383860.03,-825532.09,0.0,--,--,--,--,--,--,--,4788761.91,20983097.52,20040948.12,--,--,17654270.89,--,--,--,630758896.37,7717218.78,11511334.55,--,--,--,626964780.6,145488312.2,--,--,--,481476468.4,481476468.4,--,5774191.2,475702277.2,-4691051.47,480497415.39,5774191.2,474723224.19,--,0.16,0.16,20200821
