报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,297740704.18,297740704.18,0.0,--,--,--,181927877.13,136219816.55,2299092.15,--,29757292.01,13093489.97,558186.45,7301454.34,2948256.66,--,-361589.38,0.0,--,--,--,--,--,--,--,4805952.2,8593790.7,--,--,-12769814.13,97206.08,--,--,--,116178372.52,599123.56,995418.54,--,--,--,115782077.54,18050834.84,--,--,--,97731242.7,97731242.7,--,2431147.63,95300095.07,6739437.43,104470680.13,2431147.63,102039532.5,--,0.2353,0.2353,20221031
20220630,196161331.18,196161331.18,0.0,--,--,--,122130220.36,90838223.39,1530060.14,--,19389113.37,8827996.63,1544826.83,5309332.39,2262520.31,--,-420482.57,0.0,--,--,--,--,--,--,--,2770938.91,2829178.12,--,--,-9487148.62,95912.14,--,--,--,69819508.8,599122.23,174989.03,--,--,--,70243642.0,11523480.46,--,--,--,58720161.54,58720161.54,--,1694061.84,57026099.7,2307512.93,61027674.47,1694061.84,59333612.63,--,0.1408,0.1408,20220820
20220331,90229445.12,90229445.12,0.0,--,--,--,58411151.58,42567178.28,717799.18,--,9498983.57,4114721.6,1512468.95,2460628.99,1089132.88,--,-252211.33,0.0,--,--,--,--,--,--,--,760898.56,949912.15,--,--,-5021845.92,--,--,--,--,28255047.0,-28378.25,102355.61,--,--,--,28124313.14,5499909.27,--,--,--,22624403.87,22624403.87,--,295163.76,22329240.11,-38454.16,22585949.71,295163.76,22290785.95,--,0.0551,0.0551,20220428
20211231,412219112.68,412219112.68,0.0,--,--,--,283129000.68,214623681.81,3929430.08,--,41327647.61,19057161.26,4191079.92,6696225.85,4095764.45,--,3437235.59,0.0,--,--,--,--,--,--,--,4235443.88,8949128.93,-1004471.59,--,-3859441.68,-23099.38,--,--,--,141829379.34,1285268.68,949826.41,--,--,--,142164821.61,23424488.42,--,--,--,118740333.19,118740333.19,--,2108049.39,116632283.8,12440.48,118752773.67,2108049.39,116644724.28,--,0.288,0.288,20220319
20210930,319234260.93,319234260.93,0.0,--,--,--,205504582.92,156822449.96,2768895.48,--,26951553.96,12945092.6,6016590.92,6885644.56,2190212.14,--,3923343.86,0.0,--,--,--,--,--,--,--,3509877.93,6903418.44,--,--,-1825932.14,--,--,--,--,126240386.1,397365.9,707341.57,--,--,--,125930410.43,22080439.84,--,--,--,103849970.59,103849970.59,--,1367381.05,102482589.54,-383559.68,103466410.91,1367381.05,102099029.86,--,0.253,0.253,20211030
20210630,219673239.79,219673239.79,0.0,--,--,--,134871926.91,103586172.08,1861022.22,--,17219590.58,8407434.28,3797707.75,5435664.33,1159076.25,--,448782.83,0.0,--,--,--,--,--,--,--,2636134.8,4727812.29,--,--,-764177.63,--,--,--,--,91849865.17,53929.12,535581.85,--,--,--,91368212.44,16242822.8,--,--,--,75125389.64,75125389.64,--,877277.92,74248111.72,-1291749.6,73833640.04,877277.92,72956362.12,--,0.1833,0.1833,20210831
20210331,109270900.69,109270900.69,0.0,--,--,--,58806866.41,44530043.38,855782.41,--,8127908.59,3698828.65,1594303.38,2393580.07,542344.99,--,691000.0,0.0,--,--,--,--,--,--,--,928741.7,2391308.96,--,--,-230909.23,--,--,--,--,54244175.71,49067.56,37979.48,--,--,--,54255263.79,7766953.02,--,--,--,46488310.77,46488310.77,--,294573.68,46193737.09,-3013510.36,43474800.41,294573.68,43180226.73,--,0.1141,0.1141,20210429
20201231,369318538.61,369318538.61,0.0,--,--,--,259629496.72,191217552.11,3290515.24,--,33268679.61,15286167.76,16566582.0,10582000.56,2015586.28,-3184751.47,-4839769.28,0.0,--,--,--,--,--,--,--,11056260.57,10732136.91,132901.72,--,-1492731.56,11681.49,--,--,--,121971868.55,289901.67,1730662.0,--,--,--,120531108.22,18623006.78,--,--,--,101908101.44,101908101.44,--,734132.71,101173968.73,-3395458.05,98512643.39,734132.71,97778510.68,--,0.2498,0.2498,20210429
20200930,261324854.19,261324854.19,0.0,--,--,--,181918146.86,135790810.11,1968628.39,--,21897132.51,9944817.4,12316758.45,8327810.25,1289932.05,-1371358.15,-2523819.46,0.0,--,--,--,--,--,--,--,8360075.78,7605973.09,--,--,-1978167.92,-20861.62,--,--,--,89478549.05,8623.59,210843.31,--,--,--,89276329.33,17601291.52,--,--,--,71675037.81,71675037.81,--,592796.75,71082241.06,-814938.77,70860099.04,592796.75,70267302.29,--,0.1755,0.1755,20201023
20200630,164854472.4,164854472.4,0.0,--,--,--,115922760.55,86179419.25,1157119.08,--,13628711.2,6987729.7,7969781.32,6337468.28,741820.83,-1371358.15,-2479149.31,0.0,--,--,--,--,--,--,--,1993390.92,4837986.42,--,--,-1587458.69,-18238.83,--,--,--,50306884.21,125.65,168179.16,--,--,--,50138830.7,11379037.26,--,--,--,38759793.44,38759793.44,--,-1275334.37,40035127.81,54362.73,38814156.17,-1275334.37,40089490.54,--,0.0989,0.0989,20200822
