报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,146374652000.0,43786736000.0,--,66197810000.0,1018233794000.0,343126168000.0,536749621000.0,138118056000.0,239949000.0,--,--,2834473000.0,4165501000.0,--,--,--,--,1536362243000.0,--,--,--,--,--,7132374000.0,--,569742000.0,--,16417123000.0,--,9278273000.0,71416588000.0,--,2922769309000.0,--,198507632000.0,184082585000.0,99031458000.0,7656698000.0,2392533000.0,32252111000.0,1666807115000.0,9361299000.0,6601801000.0,--,--,--,--,--,483768136000.0,--,2189427000.0,17308423000.0,--,--,2709959218000.0,--,14769652000.0,42762599000.0,19977830000.0,19996928000.0,27699750000.0,--,2475626000.0,26519191000.0,54116599000.0,37913591000.0,--,--,--,206257008000.0,6553083000.0,212810091000.0,--,--,2922769309000.0,20221029
20220630,--,136720714000.0,42485652000.0,--,64613500000.0,1023622717000.0,321716583000.0,541405885000.0,160211622000.0,288627000.0,--,--,2144036000.0,8970297000.0,--,--,--,--,1489384454000.0,--,--,--,--,--,7184365000.0,--,568270000.0,--,15631971000.0,--,6966365000.0,72294790000.0,--,2870587131000.0,--,206541667000.0,191835069000.0,88908217000.0,9669322000.0,1669437000.0,38698569000.0,1658991332000.0,8791118000.0,4681127000.0,--,--,--,--,--,433691120000.0,--,2169829000.0,19126343000.0,--,--,2664773150000.0,--,14769647000.0,42762603000.0,19977830000.0,19996928000.0,27699722000.0,--,2843319000.0,26519191000.0,47050802000.0,37871137000.0,--,--,--,199516421000.0,6297560000.0,205813981000.0,--,--,2870587131000.0,20220830
20220331,--,143109895000.0,49539031000.0,--,62438809000.0,975284265000.0,250434741000.0,583367380000.0,141227758000.0,254386000.0,--,--,1634948000.0,6154704000.0,--,--,--,--,1421536455000.0,--,--,--,--,--,7194843000.0,--,576221000.0,--,15637802000.0,--,8091749000.0,73675459000.0,--,2764874181000.0,--,181299340000.0,187526088000.0,85309875000.0,1784355000.0,1308178000.0,35050128000.0,1630548863000.0,7837536000.0,8726321000.0,--,--,--,--,--,401525483000.0,--,912183000.0,19040005000.0,--,--,2560868355000.0,--,14769634000.0,42762614000.0,19977830000.0,19996928000.0,27699643000.0,--,2166165000.0,22786262000.0,50260873000.0,37505653000.0,--,--,--,197950844000.0,6054982000.0,204005826000.0,--,--,2764874181000.0,20220429
20211231,--,132508177000.0,50518998000.0,--,55152181000.0,918249369000.0,266871583000.0,531606371000.0,119554477000.0,216938000.0,--,--,2068083000.0,8003521000.0,--,--,--,--,1359127491000.0,--,--,--,--,--,7289878000.0,--,589548000.0,--,15165251000.0,--,6597110000.0,63604653000.0,--,2618874260000.0,--,177552170000.0,183379765000.0,71567135000.0,254093000.0,1818408000.0,39229402000.0,1478812360000.0,8441738000.0,7489150000.0,--,--,--,--,--,432760951000.0,--,1883482000.0,17629858000.0,--,--,2420818512000.0,--,14769629000.0,42762619000.0,19977830000.0,19996928000.0,27699613000.0,--,2266574000.0,22786262000.0,44727274000.0,37215107000.0,--,--,--,192227078000.0,5828670000.0,198055748000.0,--,--,2618874260000.0,20220413
20210930,--,156182563000.0,51142854000.0,--,44825753000.0,899724494000.0,259945031000.0,523787836000.0,115820775000.0,170852000.0,--,--,2156592000.0,493902000.0,--,--,--,--,1337605519000.0,--,--,--,--,--,6102913000.0,--,585843000.0,--,15108643000.0,--,8523707000.0,60158118000.0,--,2582610901000.0,--,198144982000.0,191051144000.0,63599307000.0,261480000.0,1790320000.0,32301802000.0,1500203488000.0,7968473000.0,5691410000.0,--,--,--,--,--,371093735000.0,--,1662719000.0,14926226000.0,--,--,2388695086000.0,--,14769626000.0,42762621000.0,19977830000.0,19996928000.0,27699440000.0,--,2270561000.0,22786262000.0,46345712000.0,32545908000.0,--,--,--,189180130000.0,4735685000.0,193915815000.0,--,--,2582610901000.0,20211030
20210630,--,157100577000.0,46196586000.0,--,48231845000.0,906116514000.0,256844013000.0,536159499000.0,112945144000.0,167858000.0,--,--,1759619000.0,11382127000.0,--,--,--,--,1293640485000.0,--,--,--,--,--,5627030000.0,--,592855000.0,--,14958820000.0,--,5995244000.0,61693046000.0,--,2553294748000.0,--,148137343000.0,201324142000.0,58520970000.0,358996000.0,1686685000.0,19503899000.0,1496514272000.0,7425544000.0,4031927000.0,--,--,--,--,--,411126747000.0,--,1385870000.0,15310333000.0,--,--,2365326728000.0,--,14769624000.0,42762623000.0,19977830000.0,19996928000.0,27699426000.0,--,1812235000.0,22786262000.0,40962296000.0,32524292000.0,--,--,--,183316758000.0,4651262000.0,187968020000.0,--,--,2553294748000.0,20210825
20210331,--,152308151000.0,55663751000.0,--,48861482000.0,900949787000.0,260928522000.0,533540845000.0,106315554000.0,164866000.0,--,--,2342773000.0,25383463000.0,--,--,--,--,1231835751000.0,--,--,--,--,--,5672000000.0,--,583846000.0,--,15027553000.0,--,4854871000.0,61298250000.0,--,2504781678000.0,--,151685129000.0,205117264000.0,59557934000.0,338702000.0,1832303000.0,16411425000.0,1440496328000.0,6789471000.0,7753101000.0,--,--,--,--,--,414276828000.0,--,1032783000.0,12271930000.0,--,--,2317563198000.0,--,14769608000.0,42762638000.0,19977830000.0,19996928000.0,27699326000.0,--,1510222000.0,19859396000.0,43721722000.0,32385772000.0,--,--,--,182708684000.0,4509796000.0,187218480000.0,--,--,2504781678000.0,20210429
20201231,--,147073643000.0,43147476000.0,--,47121635000.0,845907998000.0,244914470000.0,507528658000.0,93269900000.0,194970000.0,--,--,2600601000.0,6464697000.0,--,--,--,--,1165964075000.0,--,--,--,--,--,5227446000.0,--,599205000.0,--,14156463000.0,--,6006010000.0,53623665000.0,--,2337892914000.0,--,125229961000.0,195611850000.0,51472417000.0,344031000.0,2555317000.0,12487400000.0,1329869837000.0,7140406000.0,6546401000.0,--,--,--,--,--,412999027000.0,--,660582000.0,10896412000.0,--,--,2155813641000.0,--,14769607000.0,42762639000.0,19977830000.0,19996928000.0,27699318000.0,--,1304697000.0,19859396000.0,39260403000.0,32381679000.0,--,--,--,178037739000.0,4041534000.0,182079273000.0,--,--,2337892914000.0,20210429
20200930,--,151372488000.0,37656568000.0,--,38895108000.0,806656562000.0,242827456000.0,475539742000.0,88071707000.0,217657000.0,--,--,2358230000.0,11696064000.0,--,--,--,--,1141539869000.0,--,--,--,--,--,5185016000.0,--,611986000.0,--,11229882000.0,--,4444576000.0,54002543000.0,--,2265648892000.0,--,134168775000.0,162074158000.0,45786327000.0,--,2191986000.0,7342490000.0,1350800754000.0,6246264000.0,3419815000.0,--,--,--,--,--,374858824000.0,--,754094000.0,13026058000.0,--,--,2100669545000.0,--,11544513000.0,42762649000.0,19977830000.0,19996928000.0,16152288000.0,--,1102601000.0,19859396000.0,41023852000.0,28548496000.0,--,--,--,160993795000.0,3985552000.0,164979347000.0,--,--,2265648892000.0,20201030
20200630,--,151421402000.0,30090055000.0,--,20734058000.0,833835897000.0,268033945000.0,474077512000.0,91514543000.0,209897000.0,--,--,1437464000.0,9747038000.0,--,--,--,--,1104246589000.0,--,--,--,--,--,5230732000.0,--,619065000.0,--,10223363000.0,--,3827933000.0,54044325000.0,--,2225457921000.0,--,100200225000.0,144652460000.0,48838243000.0,--,1265304000.0,10337633000.0,1379774774000.0,5925992000.0,2428587000.0,--,--,--,--,--,357433920000.0,--,771864000.0,12253498000.0,--,--,2063882500000.0,--,11544509000.0,42762653000.0,19977830000.0,19996928000.0,16152259000.0,--,1722979000.0,19859396000.0,37213535000.0,28548496000.0,--,--,--,157803827000.0,3771594000.0,161575421000.0,--,--,2225457921000.0,20200815
