报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,28704744000.0,3188554000.0,112576000.0,7640212000.0,195174442000.0,43674236000.0,--,--,--,59342346000.0,92157860000.0,120943000.0,8295791000.0,--,--,--,--,263520317000.0,--,--,--,--,--,3296893000.0,95092000.0,313788000.0,--,2756576000.0,--,2116996000.0,15097487000.0,--,531269004000.0,--,8746733000.0,13609712000.0,19562915000.0,--,313742000.0,13649798000.0,337870835000.0,667249000.0,845750000.0,--,--,--,--,--,93258705000.0,--,180618000.0,5064990000.0,--,--,494292834000.0,--,5820355000.0,6395783000.0,--,6395783000.0,10687136000.0,--,973572000.0,2103883000.0,4660672000.0,5576461000.0,--,--,--,36217862000.0,758308000.0,36976170000.0,--,--,531269004000.0,20221029
20220630,--,37944972000.0,1941528000.0,112576000.0,7023303000.0,205628181000.0,61174696000.0,--,--,--,56424420000.0,88029065000.0,125883000.0,--,--,--,--,--,258533121000.0,--,--,--,--,--,3312947000.0,73908000.0,304648000.0,--,2400013000.0,--,2915886000.0,15238236000.0,--,536409742000.0,--,8519016000.0,24597582000.0,18341396000.0,--,131725000.0,14107980000.0,335424787000.0,490326000.0,312310000.0,--,--,--,--,--,90876914000.0,--,160707000.0,4388467000.0,--,--,497877643000.0,--,5820355000.0,7853964000.0,7853964000.0,--,11181510000.0,--,667487000.0,2103883000.0,4594267000.0,5576461000.0,--,--,--,37797927000.0,734172000.0,38532099000.0,--,--,536409742000.0,20220827
20220331,--,40808942000.0,2425980000.0,112576000.0,5670274000.0,203096258000.0,65373969000.0,--,--,--,60518247000.0,77204042000.0,137688000.0,1493295000.0,--,--,--,--,249664010000.0,--,--,--,--,--,3313483000.0,73908000.0,290008000.0,--,2471259000.0,--,2145062000.0,14649422000.0,--,527225963000.0,--,3049343000.0,25399439000.0,18089758000.0,--,135358000.0,22535243000.0,313783799000.0,468241000.0,242166000.0,--,--,--,--,--,99898384000.0,--,157225000.0,4731246000.0,--,--,489023585000.0,--,5820355000.0,7853964000.0,7853964000.0,--,11181510000.0,--,670040000.0,2103883000.0,4292798000.0,5576461000.0,--,--,--,37499011000.0,703367000.0,38202378000.0,--,--,527225963000.0,20220430
20211231,--,53241394000.0,2126922000.0,112651000.0,5108646000.0,189982801000.0,55947254000.0,--,--,--,61422152000.0,72613395000.0,146617000.0,12288925000.0,--,--,--,--,238608698000.0,--,--,--,--,--,3316285000.0,73908000.0,296612000.0,--,2505442000.0,--,1906567000.0,11688253000.0,--,522249610000.0,--,6341814000.0,25494116000.0,16904500000.0,--,144689000.0,25305596000.0,317965807000.0,825417000.0,384281000.0,--,--,--,--,--,92218300000.0,--,137441000.0,2694026000.0,--,--,488921882000.0,--,4509690000.0,7853964000.0,7853964000.0,--,8337869000.0,--,746499000.0,2103883000.0,3507129000.0,5576461000.0,--,--,--,32635495000.0,692233000.0,33327728000.0,--,--,522249610000.0,20220326
20210930,--,47884584000.0,1990713000.0,112656000.0,3176569000.0,189067585000.0,51448655000.0,--,--,--,64975981000.0,72642949000.0,166273000.0,6193246000.0,--,--,--,--,236338995000.0,--,--,--,--,--,2976477000.0,286685000.0,257143000.0,--,2512018000.0,--,1882716000.0,10475184000.0,--,504154451000.0,--,6310127000.0,23709584000.0,14619455000.0,--,164959000.0,34009956000.0,297195457000.0,853074000.0,451158000.0,--,--,--,--,--,90701415000.0,--,135493000.0,2777752000.0,--,--,471419308000.0,--,4509690000.0,7853964000.0,7853964000.0,--,8337869000.0,--,675998000.0,1859737000.0,3751281000.0,5072217000.0,--,--,--,32060756000.0,674387000.0,32735143000.0,--,--,504154451000.0,20211030
20210630,--,46937324000.0,4057970000.0,112656000.0,451873000.0,192250070000.0,49193456000.0,--,--,--,66408636000.0,76647978000.0,226390000.0,8862695000.0,--,--,--,--,229631420000.0,--,--,--,--,--,2991548000.0,266743000.0,256846000.0,--,2570590000.0,--,1983009000.0,10233394000.0,--,501637206000.0,--,7826483000.0,14945004000.0,14589011000.0,--,226436000.0,31591305000.0,299307629000.0,616124000.0,566922000.0,--,--,--,--,--,95432222000.0,--,108402000.0,3681074000.0,--,--,469347081000.0,--,4509690000.0,7853964000.0,7853964000.0,--,8337869000.0,--,394756000.0,1859737000.0,3604826000.0,5072217000.0,--,--,--,31633059000.0,657066000.0,32290125000.0,--,--,501637206000.0,20210831
20210331,--,36229591000.0,4471752000.0,112656000.0,--,177974680000.0,39814137000.0,--,--,--,71902761000.0,66257782000.0,272538000.0,8848075000.0,--,--,--,--,218988079000.0,--,--,--,--,--,2996157000.0,238997000.0,251723000.0,--,2506402000.0,--,1589689000.0,9665083000.0,--,464972502000.0,--,6718872000.0,14033211000.0,13304722000.0,--,274857000.0,24556156000.0,278637450000.0,616882000.0,755848000.0,--,--,--,--,--,90481885000.0,--,118397000.0,3248320000.0,--,--,433203962000.0,--,4509690000.0,7853964000.0,7853964000.0,--,8337869000.0,--,232650000.0,1859737000.0,3264387000.0,5072217000.0,--,--,--,31130514000.0,638026000.0,31768540000.0,--,--,464972502000.0,20210430
20201231,--,47219397000.0,2568919000.0,112656000.0,--,178236009000.0,37250405000.0,--,--,--,74157602000.0,66828002000.0,286400000.0,9726476000.0,--,--,--,--,202358484000.0,--,--,--,--,--,3020960000.0,226808000.0,252518000.0,--,2468017000.0,--,1522962000.0,11001178000.0,--,459827605000.0,--,17024732000.0,11207069000.0,12947575000.0,--,288347000.0,33099349000.0,275750710000.0,864886000.0,598798000.0,--,--,--,--,--,72834508000.0,--,102263000.0,3748839000.0,--,--,428920747000.0,--,4509690000.0,7853964000.0,7853964000.0,--,8337869000.0,--,32717000.0,1859737000.0,2618980000.0,5072217000.0,--,--,--,30285174000.0,621684000.0,30906858000.0,--,--,459827605000.0,20210331
20200930,--,48358140000.0,2557104000.0,112656000.0,1357000.0,170995516000.0,31991487000.0,--,--,--,79062266000.0,59941763000.0,397213000.0,1396212000.0,--,--,--,--,203529919000.0,--,--,--,--,--,3004117000.0,210203000.0,211825000.0,--,2071389000.0,--,741145000.0,11818794000.0,--,446243633000.0,--,7678510000.0,8933194000.0,14357282000.0,--,399376000.0,29598437000.0,273885782000.0,758997000.0,273485000.0,--,--,--,--,--,77513587000.0,--,104209000.0,1820882000.0,--,--,415797474000.0,--,4509690000.0,7853964000.0,7853964000.0,--,8337869000.0,--,-22316000.0,1626662000.0,3137688000.0,4400258000.0,--,--,--,29843815000.0,602344000.0,30446159000.0,--,--,446243633000.0,20201031
20200630,--,34997001000.0,2142587000.0,113021000.0,1139412000.0,171737137000.0,29846944000.0,--,--,--,81461246000.0,60428947000.0,311283000.0,13608775000.0,--,--,--,--,198252690000.0,--,--,--,--,--,2781178000.0,210203000.0,202696000.0,--,2294408000.0,--,905619000.0,11003918000.0,--,440522009000.0,--,11595733000.0,8103568000.0,12458847000.0,--,317920000.0,25812324000.0,266771363000.0,681354000.0,869134000.0,--,--,--,--,--,80444367000.0,--,97700000.0,2001474000.0,--,--,409596859000.0,--,4509690000.0,7853964000.0,7853964000.0,--,8337869000.0,--,442909000.0,1626662000.0,3157366000.0,4400258000.0,--,--,--,30328718000.0,596432000.0,30925150000.0,--,--,440522009000.0,20200829
