报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,944772888.98,--,-5138317137.32,2182289378.86,--,161876576.46,--,-4390659019.26,362700970.17,-554000000.0,67437068.1,1751318113.36,749677253.42,--,-129923293.19,--,-4260735726.07,--,251378419.76,16534001.75,50280.55,--,--,--,267962702.06,--,26880760.56,--,--,--,26880760.56,--,241081941.5,--,--,0.0,1408124224.97,--,--,--,8964446991.62,7445820000.0,408684457.46,41709984.48,--,--,7896214441.94,--,1068232549.68,3433253.65,-2947987981.24,0.0,-2947987981.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221031
20220630,--,--,--,1056573528.61,--,6903717453.75,1136317333.17,1157514483.14,--,--,12241110620.03,637466996.67,--,116541187.54,1659443664.78,--,--,10490021814.07,--,1751088805.96,--,145449139.06,499377289.87,32327.78,--,--,--,644858756.71,--,10604804.32,--,--,--,10604804.32,--,634253952.39,--,--,285280000.0,2522360972.91,--,--,--,2807640972.91,3459587500.0,663847533.3,29478675.36,--,--,4152913708.66,--,-1345272735.75,3137579.29,1043207601.89,0.0,1043207601.89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220830
20220331,--,--,--,1208799778.57,566000000.0,1597519086.66,3758264856.74,1383766243.1,--,--,8514349965.07,363036483.41,--,116777013.32,4110171335.51,--,--,9316461313.25,--,-802111348.18,--,203649887.78,8985730.6,33444.34,--,--,--,212669062.72,--,11991801.44,--,--,--,11991801.44,--,200677261.28,--,--,331887500.0,4214289967.37,--,--,--,4546177467.37,5165370754.73,277978756.79,33690595.75,--,--,5477040107.27,--,-930862639.9,-338996.85,-1532635723.65,24904301765.86,23371666042.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,--,--,1389303675.08,-50000000.0,-1311444022.01,6757900212.57,-1210434604.59,--,--,6284257340.69,304966044.37,--,176921435.9,6595425001.69,--,--,7786164042.26,--,-1501906701.57,--,142863326.48,14403018.82,219960.85,--,--,--,157486306.15,--,26220229.91,--,--,--,-41279770.09,--,198766076.24,--,--,153756786.2,6299885479.54,--,--,--,6453642265.74,4238227320.04,115145416.09,35519746.98,--,--,4388892483.11,--,2064749782.63,-999126.94,760610030.36,0.0,760610030.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220412
20210930,--,--,--,1430307068.16,50000000.0,1078975688.06,1441686722.15,587902704.16,--,--,4588872182.53,327504844.52,--,189202776.87,2150891231.27,--,--,3756336596.41,--,832535586.12,--,98647717.9,19141107.54,113367.55,--,--,--,117902192.99,34730.03,24243103.75,--,--,--,24277833.78,--,93624359.21,--,--,374535831.83,7457338318.83,--,--,--,7831874150.66,7441745650.74,663281896.91,40293071.93,--,--,8145320619.58,--,-313446468.92,148899.25,612862375.66,0.0,612862375.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,--,--,1038979295.79,--,437994107.23,1121291262.88,3643189645.49,--,--,7021454311.39,513951218.87,--,116553518.71,-128587252.49,--,--,6358435343.82,--,663018967.57,--,211474114.13,299400465.33,--,--,--,--,510897252.0,--,19140417.76,--,--,--,86605687.73,--,424291564.27,--,--,366051043.93,8012083570.83,--,--,--,8378134614.76,6657900174.02,174868930.36,30892845.22,--,--,6863661949.6,--,1514472665.16,-925700.21,2600857496.79,0.0,2600857496.79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210821
20210331,--,--,--,879708196.13,--,5081081306.4,783807719.88,1351540243.81,--,--,8096137466.22,395544157.5,--,126219849.21,2919011400.77,--,--,9319070727.43,--,-1222933261.21,--,74778941.6,14978179.89,--,--,--,--,89757121.49,--,14181592.94,--,--,--,14181592.94,--,75575528.55,--,--,245557593.46,6182246631.41,--,--,--,6427804224.87,3351918326.66,205952842.17,36013529.36,--,--,3593884698.19,--,2833919526.68,329259.98,1686891054.0,19243080809.05,20929971863.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,--,--,1115437298.43,--,--,924712147.11,-1292479796.16,--,--,552606128.97,355807446.97,--,168718623.02,1542240717.18,1134097553.5,--,3190257222.69,--,-2637651093.72,--,338844308.89,39824107.71,37606.23,--,--,--,378706022.83,-84209530.77,37103467.68,0.0,--,--,-47106063.09,--,425812085.92,--,--,110588516.84,4205012660.1,--,--,--,4315601176.94,4363079148.59,112415973.52,--,--,--,4475495122.11,--,-159893945.17,-2466996.3,-2374199949.27,0.0,-2374199949.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210413
20200930,--,--,--,1061737498.4,--,-2617292913.07,925311449.19,384440011.97,--,--,-1545803953.51,223929979.73,--,125372926.85,1046152670.88,--,--,-135739161.21,--,-1410064792.3,--,226229781.71,29769442.77,103056.3,--,--,--,256102280.78,4789922.37,32228503.88,--,--,--,39501467.55,--,216600813.23,--,--,224856083.75,9923263668.55,--,--,--,10148119752.3,6430188438.33,614505173.91,--,--,--,7044693612.24,--,3103426140.06,-2309213.69,1907652947.3,0.0,1907652947.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201027
20200630,--,--,--,861022275.18,--,965825999.61,181682251.35,1259504457.12,--,--,3428034983.26,405435177.79,--,94234150.31,-337199770.58,--,--,6064908357.99,--,-2636873374.73,--,296788032.83,242428931.34,427986.34,--,--,--,539644950.51,293019608.4,18794568.04,--,--,--,311814176.44,--,227830774.07,--,--,--,7408348622.13,--,--,--,7455814183.78,4958771264.54,68640271.82,--,--,--,5027411536.36,--,2428402647.42,-34720.69,19325326.07,0.0,19325326.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200826
