报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,2164838253.82,2164838253.82,0.0,--,--,--,1792099353.03,1644664998.71,4766967.07,24210716.4,105027548.15,49077728.71,-35648606.01,8747447.47,1709410.48,-1552134.83,-6395415.22,0.0,--,--,--,--,--,--,--,3047095.23,-8315565.27,-1805386.33,--,-6825907.45,--,--,--,--,352696973.25,602239.2,2986661.14,--,--,--,350312551.31,47308605.91,--,--,--,303003945.4,303003945.4,--,3594094.59,299409850.81,--,303003945.4,3594094.59,299409850.81,--,0.97,0.97,20221026
20220630,1342330796.46,1342330796.46,0.0,--,--,--,1132117585.95,1022800484.85,2869125.49,15670956.2,68584771.25,30712666.48,-8520418.32,5324007.43,1200452.81,72429.95,-1574834.73,0.0,--,--,--,--,--,--,--,1936523.81,-6637056.96,-1051044.07,--,663680.95,--,--,--,--,204673953.53,471397.79,481886.95,--,--,--,204663464.37,22146413.01,--,--,--,182517051.36,182517051.36,--,3317886.39,179199164.97,--,182517051.36,3317886.39,179199164.97,--,0.58,0.58,20220818
20220331,697011849.26,697011849.26,0.0,--,--,--,565531801.94,509567852.38,1597806.27,6193365.41,33356654.92,13250073.15,1566049.81,2199636.86,633509.87,-3360946.88,-5889958.56,0.0,--,--,--,--,--,--,--,814157.74,-807236.94,-628866.98,--,1069072.41,--,--,--,--,123305135.09,22150.0,214965.94,--,--,--,123112319.15,13543051.76,--,--,--,109569267.39,109569267.39,--,1081733.1,108487534.29,--,109569267.39,1081733.1,108487534.29,--,0.52,0.52,20220426
20211231,2192805168.74,2192805168.74,0.0,--,--,--,1949732370.8,1714152211.37,6098055.12,28244071.51,135411382.85,57369708.02,8456941.93,6920890.42,3568090.6,-164745.27,-9621640.51,0.0,--,--,--,--,--,--,--,4791028.79,4127440.09,-2630860.38,--,331519.48,-427248.88,--,--,--,242109151.64,807401.62,3199304.35,--,--,--,239717248.91,24010402.78,--,--,--,215706846.13,215706846.13,--,2092889.99,213613956.14,--,215706846.13,2092889.99,213613956.14,--,1.03,1.03,20220331
20210930,1508120820.92,1508120820.92,0.0,--,--,--,1366226419.28,1212110260.31,4549464.9,19730943.54,86472313.56,36964603.65,6398833.32,7470383.89,2531299.62,1708450.73,-8112558.4,0.0,--,--,--,--,--,--,--,3552998.08,11069979.19,-1881415.59,--,-6814184.71,-427248.88,--,--,--,142871837.65,746225.07,2055674.85,--,--,--,141562387.87,14248889.79,--,--,--,127313498.08,127313498.08,--,947385.56,126366112.52,--,127313498.08,947385.56,126366112.52,--,0.41,0.41,20211028
20210630,910872470.0,910872470.0,0.0,--,--,--,810627901.66,715098743.54,3097179.74,11247057.59,54065372.83,22549211.32,4570336.64,4833055.07,1970573.72,882101.88,-3171961.32,0.0,--,--,--,--,--,--,--,2485227.63,10367739.47,-1431830.58,--,-6355907.51,-427248.88,--,--,--,104024519.61,261370.58,699127.51,--,--,--,103586762.68,10210191.27,--,--,--,93376571.41,93376571.41,--,1073936.24,92302635.17,--,93376571.41,1073936.24,92302635.17,--,0.3,0.3,20210826
20210331,493571452.38,493571452.38,0.0,--,--,--,424384951.96,376248821.33,1678177.66,5594641.17,27468718.21,12855649.69,538943.9,2274528.79,914866.03,1484323.65,-5987116.52,0.0,--,--,--,--,--,--,--,922757.18,7543558.67,-468324.18,--,-5330935.81,-427248.88,--,--,--,67391838.71,42479.73,174127.51,--,--,--,67260190.93,6958632.94,--,--,--,60301557.99,60301557.99,--,262964.06,60038593.93,--,60301557.99,262964.06,60038593.93,--,0.29,0.29,20210422
20201231,1861749308.55,1861749308.55,0.0,--,--,--,1661207721.26,1428895793.06,4934537.17,20877296.75,114126533.09,59304104.47,33069456.72,9429938.88,3411171.48,-2170022.12,-5476099.22,0.0,--,--,--,--,--,--,--,5552027.93,19831218.98,-609569.08,--,6665434.71,-11817.89,--,--,--,224932329.68,956852.7,4487509.32,--,--,--,221401673.06,25571324.02,--,--,--,195830349.04,195830349.04,--,-357370.85,196187719.89,--,195830349.04,-357370.85,196187719.89,--,0.95,0.95,20210331
20200930,1424442068.46,1424442068.46,0.0,--,--,--,1251243127.81,1085893560.45,3535671.24,22156277.58,79716363.53,40496294.6,19444960.41,6886063.24,588599.11,-3106531.3,-9543097.09,0.0,--,--,--,--,--,--,--,6031756.31,2666613.34,-830525.77,--,--,-11817.89,--,--,--,169235864.02,44629.56,-1049264.9,--,--,--,170329758.48,19987530.97,--,--,--,150342227.51,150342227.51,--,-393759.24,150735986.75,--,150342227.51,-393759.24,150735986.75,--,0.73,0.75,20201022
20200630,1006626047.46,1006626047.46,0.0,--,--,--,861960644.9,755975342.37,2356103.2,14481241.0,53735657.81,31879659.32,3532641.2,4962216.19,328556.95,-1757470.06,-8929721.81,0.0,--,--,--,--,--,--,--,4553644.12,2329045.1,-184802.33,--,--,--,--,--,--,140860899.91,44357.82,-1144614.66,--,--,--,142049872.39,18322782.19,--,--,--,123727090.2,123727090.2,--,-90201.02,123817291.22,--,123727090.2,-90201.02,123817291.22,--,0.6,0.62,20200725
20200331,456920913.02,456920913.02,0.0,--,--,--,392356071.3,355442820.91,1140774.39,5845298.98,23377842.65,6824900.76,-275566.39,2234581.07,188343.82,-1171134.85,-5164968.76,0.0,--,--,--,--,--,--,--,961804.96,952115.37,-38891.24,--,--,--,--,--,--,60142658.44,587.16,649735.43,--,--,--,59493510.17,10168023.47,--,--,--,49325486.7,49325486.7,--,-845939.52,50171426.22,--,49325486.7,-845939.52,50171426.22,--,0.38,0.38,20200428
20191231,1569075036.16,1569075036.16,0.0,--,--,--,1389158016.66,1199078310.01,4543003.92,22770916.0,105916437.11,44192148.75,12657200.87,13271728.4,1371596.57,-7088237.83,-207939.85,0.0,--,--,--,--,--,--,--,3117367.05,3961523.98,-309986.83,--,341910.74,-7191.26,--,--,--,180034452.33,218786.52,6535686.72,--,--,--,173717552.13,27074789.38,--,--,--,146642762.75,146642762.75,--,-3119931.47,149762694.22,--,146642762.75,-3119931.47,149762694.22,--,1.13,1.13,20200320
20190930,1204148512.45,1204148512.45,0.0,--,--,--,1062541112.97,930407622.16,3384200.26,16583593.94,68927513.04,35308684.88,7929498.69,11080592.36,1209990.99,-3688399.6,-734129.72,0.0,--,--,--,--,--,--,--,1791074.86,2724697.97,-82277.3,--,--,-7191.26,--,--,--,141693451.73,58747.47,1399313.54,--,--,--,140352885.66,20814738.47,--,--,--,119538147.19,119538147.19,--,-1992112.36,121530259.55,--,119538147.19,-1992112.36,121530259.55,--,0.92,0.92,20191030
20190630,888222150.69,888222150.69,0.0,--,--,--,774640946.93,682874560.33,2298482.16,12101473.74,45604850.05,21904578.65,9857002.0,8612833.34,875600.67,-500268.69,588989.27,0.0,--,--,--,--,--,--,--,730215.87,1841137.82,-43871.03,--,--,-7191.26,--,--,--,116234086.77,27508.17,1386922.46,--,--,--,114874672.48,17711031.44,--,--,--,97163641.04,97163641.04,--,-1013876.15,98177517.19,--,97163641.04,-1013876.15,98177517.19,--,0.74,0.74,20190820
20190331,549947693.26,549947693.26,0.0,--,--,--,460330097.57,405615179.62,1138786.68,5855344.8,23732566.98,9522271.99,8054824.4,5217911.07,460575.88,6411123.1,6411123.1,0.0,--,--,--,--,--,--,--,424644.08,837520.73,32.17,--,--,-7191.26,--,--,--,90872569.24,2000.0,578758.0,--,--,--,90295811.24,15978922.7,--,--,--,74316888.54,74316888.54,--,-503855.52,74820744.06,--,74316888.54,-503855.52,74820744.06,--,0.57,0.57,20190429
20181231,1649849487.54,1649849487.54,0.0,--,--,--,1405887496.49,1252978698.51,3483205.34,27237665.94,83762049.53,34710652.64,4663035.37,12220874.92,2008812.99,-947810.84,--,0.0,--,--,--,--,--,--,--,5875159.14,-1096235.98,-809601.57,--,--,-6294.45,--,--,--,248734619.76,201530.35,1683264.47,--,--,--,247252885.64,38094346.89,--,--,--,209158538.75,209158538.75,--,--,209158538.75,--,209158538.75,--,209158538.75,--,1.58,1.58,20190322
