报告期,资产*,货币资金,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售的资产,应收保费,应收利息,应收代位追偿款,应收分保账款,应收分保未到期责任准备金,应收分保未决赔款准备金,应收分保寿险责任准备金,应收分保长期健康险责任准备金,应收款项,合同资产,保户质押贷款,可供出售金融资产,持有至到期投资,长期股权投资,存出资本保证金,应收款项类投资,固定资产,在建工程,无形资产,商誉,独立账户资产,递延所得税资产,投资性房地产,定期存款,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,预收保费,应付手续费及佣金,应付分保账款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售的负债,应付赔付款,应付保单红利,存入保证金,保户储金及投资款,未到期责任准备金,未决赔款准备金,寿险责任准备金,长期健康险责任准备金,长期借款,应付债券,独立账户负债,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永绩债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20200331,--,72038000000.0,--,139128000000.0,139128000000.0,--,--,--,--,--,--,31305000000.0,--,61943000000.0,41945000000.0,--,629000000.0,427000000.0,137000000.0,521000000.0,3270000000.0,--,--,--,1042394000000.0,954504000000.0,227480000000.0,6333000000.0,--,36170000000.0,13984000000.0,8086000000.0,--,10000000.0,159000000.0,12807000000.0,550771000000.0,5599000000.0,661730000000.0,--,3874719000000.0,--,1153000000.0,--,2985000000.0,--,63700000000.0,2864000000.0,10291000000.0,1020000000.0,12303000000.0,3235000000.0,--,--,--,--,54035000000.0,113954000000.0,--,277341000000.0,30024000000.0,18941000000.0,2595089000000.0,142288000000.0,19106000000.0,34990000000.0,10000000.0,5472000000.0,--,47277000000.0,16187000000.0,--,3455216000000.0,--,28265000000.0,7791000000.0,--,--,55048000000.0,--,21985000000.0,75161000000.0,187568000000.0,37897000000.0,--,--,--,--,413715000000.0,5788000000.0,419503000000.0,--,--,3874719000000.0,20200424
20191231,--,55082000000.0,--,141606000000.0,141606000000.0,--,--,--,--,--,428000000.0,4467000000.0,--,17281000000.0,41455000000.0,--,808000000.0,369000000.0,145000000.0,483000000.0,3356000000.0,--,--,--,1058957000000.0,928751000000.0,222983000000.0,6333000000.0,--,36343000000.0,14377000000.0,8070000000.0,--,10000000.0,128000000.0,12141000000.0,535260000000.0,5866000000.0,628515000000.0,--,3726734000000.0,--,1115000000.0,--,3859000000.0,--,118088000000.0,60898000000.0,7418000000.0,817000000.0,12223000000.0,897000000.0,--,--,--,--,51019000000.0,112593000000.0,--,267794000000.0,13001000000.0,18404000000.0,2386130000000.0,135201000000.0,18930000000.0,34990000000.0,10000000.0,10330000000.0,--,43780000000.0,16804000000.0,--,3317392000000.0,--,28265000000.0,7791000000.0,--,--,55009000000.0,--,29163000000.0,75161000000.0,170487000000.0,37888000000.0,--,--,--,--,403764000000.0,5578000000.0,409342000000.0,--,--,3726734000000.0,20200326
20190930,--,62689000000.0,--,138299000000.0,138299000000.0,--,--,--,--,--,--,1893000000.0,--,35057000000.0,48314000000.0,--,351000000.0,318000000.0,115000000.0,531000000.0,3405000000.0,--,--,--,985806000000.0,893234000000.0,222527000000.0,6333000000.0,--,32085000000.0,16769000000.0,7970000000.0,--,9000000.0,121000000.0,10734000000.0,538174000000.0,4955000000.0,595830000000.0,--,3609078000000.0,--,1018000000.0,--,4101000000.0,--,126025000000.0,2456000000.0,6748000000.0,1121000000.0,7929000000.0,854000000.0,--,--,--,--,50898000000.0,102232000000.0,--,270839000000.0,23868000000.0,18550000000.0,2353172000000.0,127977000000.0,19009000000.0,34989000000.0,9000000.0,8384000000.0,--,37314000000.0,14278000000.0,--,3214928000000.0,--,28265000000.0,7791000000.0,--,--,54863000000.0,--,14772000000.0,69304000000.0,181736000000.0,32023000000.0,--,--,--,--,388754000000.0,5396000000.0,394150000000.0,--,--,3609078000000.0,20191030
20190630,--,59027000000.0,--,138365000000.0,138365000000.0,--,--,--,--,--,--,3247000000.0,--,41710000000.0,42026000000.0,--,370000000.0,317000000.0,113000000.0,524000000.0,3153000000.0,--,--,--,932947000000.0,874383000000.0,219560000000.0,6333000000.0,--,31452000000.0,16066000000.0,8024000000.0,--,9000000.0,57000000.0,9793000000.0,556572000000.0,5051000000.0,527876000000.0,--,3479860000000.0,--,1020000000.0,--,3946000000.0,--,90496000000.0,2480000000.0,7698000000.0,898000000.0,9166000000.0,938000000.0,--,--,--,--,50931000000.0,98940000000.0,--,268097000000.0,25417000000.0,16889000000.0,2292053000000.0,122718000000.0,19175000000.0,34989000000.0,9000000.0,8312000000.0,--,33201000000.0,16393000000.0,--,3106271000000.0,--,28265000000.0,7791000000.0,--,--,54838000000.0,--,14580000000.0,69304000000.0,161644000000.0,32012000000.0,--,--,--,--,368434000000.0,5155000000.0,373589000000.0,--,--,3479860000000.0,20190823
20190331,--,68555000000.0,--,144292000000.0,144292000000.0,--,--,--,--,--,--,32086000000.0,--,55967000000.0,42317000000.0,--,405000000.0,378000000.0,177000000.0,474000000.0,2772000000.0,--,--,--,866759000000.0,809584000000.0,209447000000.0,6333000000.0,--,29124000000.0,17868000000.0,8062000000.0,--,10000000.0,--,9763000000.0,544834000000.0,5238000000.0,516048000000.0,--,3373287000000.0,--,956000000.0,--,2178000000.0,--,41578000000.0,2641000000.0,8033000000.0,851000000.0,10374000000.0,6253000000.0,--,--,--,--,50849000000.0,100538000000.0,--,264142000000.0,25163000000.0,15322000000.0,2252121000000.0,113388000000.0,18807000000.0,34988000000.0,10000000.0,9655000000.0,--,30111000000.0,13466000000.0,--,3003848000000.0,--,28265000000.0,7791000000.0,--,--,54657000000.0,--,17482000000.0,68029000000.0,156184000000.0,31948000000.0,--,--,--,--,364356000000.0,5083000000.0,369439000000.0,--,--,3373287000000.0,20190426
20181231,--,52586000000.0,--,138716000000.0,138716000000.0,--,--,--,--,--,--,9905000000.0,--,15648000000.0,48094000000.0,--,731000000.0,370000000.0,140000000.0,391000000.0,2732000000.0,--,--,--,870533000000.0,806717000000.0,201661000000.0,6333000000.0,--,29566000000.0,16901000000.0,8119000000.0,--,9000000.0,1257000000.0,9747000000.0,559341000000.0,6054000000.0,468852000000.0,--,3254403000000.0,--,993000000.0,--,2680000000.0,1877000000.0,192141000000.0,46650000000.0,5268000000.0,1215000000.0,11689000000.0,3296000000.0,--,--,--,--,49465000000.0,85071000000.0,--,255425000000.0,11432000000.0,14805000000.0,2082425000000.0,107369000000.0,19157000000.0,--,9000000.0,--,--,26824000000.0,13322000000.0,--,2931113000000.0,--,28265000000.0,7791000000.0,--,--,54945000000.0,--,-5614000000.0,68029000000.0,133022000000.0,31933000000.0,--,--,--,--,318371000000.0,4919000000.0,323290000000.0,--,--,3254403000000.0,20190328
20180930,--,67579000000.0,--,159345000000.0,159345000000.0,--,--,--,--,--,--,6126000000.0,--,31986000000.0,50397000000.0,--,21000000.0,606000000.0,198000000.0,285000000.0,2629000000.0,--,--,--,875307000000.0,781316000000.0,173619000000.0,6333000000.0,--,25495000000.0,20295000000.0,8033000000.0,--,9000000.0,--,7035000000.0,452569000000.0,4894000000.0,442422000000.0,--,3116499000000.0,--,1013000000.0,--,2970000000.0,1563000000.0,119626000000.0,2642000000.0,4798000000.0,1112000000.0,7019000000.0,3820000000.0,--,--,--,--,49291000000.0,82578000000.0,--,252972000000.0,20231000000.0,15211000000.0,2058961000000.0,101064000000.0,19354000000.0,--,9000000.0,2985000000.0,--,23261000000.0,10841000000.0,--,2781321000000.0,--,28265000000.0,7791000000.0,--,--,54730000000.0,--,-2055000000.0,66754000000.0,144263000000.0,30637000000.0,--,--,--,--,330385000000.0,4793000000.0,335178000000.0,--,--,3116499000000.0,20181026
20180630,--,59653000000.0,--,150606000000.0,150606000000.0,--,--,--,--,--,--,9621000000.0,--,37769000000.0,42635000000.0,--,60000000.0,701000000.0,150000000.0,410000000.0,2445000000.0,--,--,--,849093000000.0,771898000000.0,171853000000.0,6633000000.0,--,25267000000.0,19577000000.0,6312000000.0,--,9000000.0,--,5514000000.0,449319000000.0,4704000000.0,428949000000.0,--,3043178000000.0,--,968000000.0,--,2032000000.0,1678000000.0,102062000000.0,3355000000.0,5924000000.0,1198000000.0,7789000000.0,3115000000.0,--,--,--,--,48712000000.0,83611000000.0,--,243643000000.0,21527000000.0,14433000000.0,2021464000000.0,96070000000.0,18589000000.0,--,9000000.0,3121000000.0,--,21798000000.0,14560000000.0,--,2715658000000.0,--,28265000000.0,7791000000.0,--,--,54539000000.0,--,-5795000000.0,66754000000.0,140831000000.0,30623000000.0,--,--,--,--,323008000000.0,4512000000.0,327520000000.0,--,--,3043178000000.0,20180824
20180331,--,61342000000.0,--,148315000000.0,148315000000.0,--,--,--,--,--,--,20502000000.0,--,35071000000.0,46615000000.0,--,25000000.0,453000000.0,128000000.0,348000000.0,2162000000.0,--,--,--,831565000000.0,742161000000.0,165335000000.0,6333000000.0,--,25522000000.0,17971000000.0,6477000000.0,--,10000000.0,--,4098000000.0,448172000000.0,4800000000.0,418914000000.0,--,2986319000000.0,--,979000000.0,--,2145000000.0,--,91092000000.0,3166000000.0,7630000000.0,938000000.0,8616000000.0,9990000000.0,--,--,--,--,47348000000.0,85959000000.0,--,236487000000.0,18987000000.0,11733000000.0,1977127000000.0,88863000000.0,18047000000.0,--,10000000.0,5587000000.0,--,20362000000.0,11412000000.0,--,2646478000000.0,--,28265000000.0,7791000000.0,--,--,55172000000.0,--,-2686000000.0,63536000000.0,152708000000.0,30553000000.0,--,--,--,--,335339000000.0,4502000000.0,339841000000.0,--,--,2986319000000.0,20180427
20171231,--,50189000000.0,--,136808000000.0,136808000000.0,--,--,--,--,--,--,36184000000.0,--,14121000000.0,50395000000.0,--,64000000.0,527000000.0,104000000.0,281000000.0,2070000000.0,--,--,--,810734000000.0,717037000000.0,161472000000.0,6333000000.0,--,25384000000.0,16696000000.0,6406000000.0,--,12000000.0,--,3064000000.0,449400000000.0,4728000000.0,405582000000.0,--,2897591000000.0,--,780000000.0,--,2529000000.0,--,87309000000.0,18505000000.0,5659000000.0,790000000.0,10962000000.0,6887000000.0,--,--,--,--,44820000000.0,83910000000.0,--,232488000000.0,12289000000.0,13778000000.0,1915324000000.0,83742000000.0,18014000000.0,--,12000000.0,4871000000.0,--,19358000000.0,10254000000.0,--,2572281000000.0,--,28265000000.0,7791000000.0,--,--,55142000000.0,--,-3544000000.0,63536000000.0,139202000000.0,30541000000.0,--,--,--,--,320933000000.0,4377000000.0,325310000000.0,--,--,2897591000000.0,20180323
20170930,--,54474000000.0,--,140103000000.0,140103000000.0,--,--,--,--,--,--,31549000000.0,--,26743000000.0,57258000000.0,--,48000000.0,400000000.0,80000000.0,287000000.0,2000000000.0,--,--,--,839857000000.0,680121000000.0,130120000000.0,6333000000.0,--,18824000000.0,19595000000.0,6364000000.0,--,12000000.0,--,2374000000.0,467672000000.0,4320000000.0,379991000000.0,--,2868525000000.0,--,781000000.0,--,3066000000.0,--,75485000000.0,3934000000.0,5335000000.0,1167000000.0,5407000000.0,2574000000.0,--,--,--,--,43322000000.0,85908000000.0,--,230901000000.0,19085000000.0,12990000000.0,1910303000000.0,80071000000.0,15111000000.0,10000000000.0,12000000.0,9283000000.0,--,19645000000.0,7083000000.0,--,2541463000000.0,--,28265000000.0,7791000000.0,--,--,55081000000.0,--,3626000000.0,60318000000.0,140409000000.0,27310000000.0,--,--,--,--,322800000000.0,4262000000.0,327062000000.0,--,--,2868525000000.0,20171027
20170630,--,48130000000.0,--,137415000000.0,137415000000.0,--,--,--,--,--,--,21267000000.0,--,30767000000.0,50288000000.0,--,48000000.0,459000000.0,86000000.0,323000000.0,1820000000.0,--,--,--,891194000000.0,688825000000.0,123727000000.0,6333000000.0,--,18649000000.0,19199000000.0,6397000000.0,--,12000000.0,--,1372000000.0,473886000000.0,4031000000.0,350864000000.0,--,2875092000000.0,--,775000000.0,--,1254000000.0,--,148591000000.0,2871000000.0,4993000000.0,896000000.0,5836000000.0,1618000000.0,--,--,--,--,43470000000.0,83000000000.0,--,227278000000.0,18761000000.0,11659000000.0,1870361000000.0,74883000000.0,15362000000.0,10000000000.0,12000000.0,9426000000.0,--,21355000000.0,9967000000.0,--,2562368000000.0,--,28265000000.0,7791000000.0,--,--,55092000000.0,--,3993000000.0,60318000000.0,125831000000.0,27305000000.0,--,--,--,--,308595000000.0,4129000000.0,312724000000.0,--,--,2875092000000.0,20170825
20170331,--,52900000000.0,--,161226000000.0,161226000000.0,--,--,--,--,--,--,40659000000.0,--,24395000000.0,57712000000.0,--,105000000.0,196000000.0,89000000.0,269000000.0,1629000000.0,--,--,--,846797000000.0,676898000000.0,121699000000.0,6333000000.0,--,18945000000.0,11879000000.0,6443000000.0,--,11000000.0,--,1179000000.0,511982000000.0,4006000000.0,260350000000.0,--,2805702000000.0,--,737000000.0,--,1972000000.0,--,91963000000.0,3930000000.0,6611000000.0,684000000.0,6387000000.0,1330000000.0,--,--,--,--,42962000000.0,85679000000.0,--,218960000000.0,15945000000.0,9453000000.0,1846203000000.0,69591000000.0,15545000000.0,37999000000.0,11000000.0,8780000000.0,--,20851000000.0,6873000000.0,--,2492466000000.0,--,28265000000.0,7791000000.0,--,--,54971000000.0,--,3721000000.0,58391000000.0,128702000000.0,27246000000.0,--,--,--,--,309087000000.0,4149000000.0,313236000000.0,--,--,2805702000000.0,20170428
20161231,--,67318000000.0,--,209126000000.0,209126000000.0,--,--,--,--,--,--,43531000000.0,--,13421000000.0,55929000000.0,--,123000000.0,125000000.0,103000000.0,182000000.0,1601000000.0,--,--,--,766423000000.0,594730000000.0,119766000000.0,6333000000.0,--,19356000000.0,10548000000.0,6062000000.0,--,12000000.0,--,1191000000.0,538325000000.0,4037000000.0,238709000000.0,--,2696951000000.0,--,731000000.0,--,2031000000.0,--,81081000000.0,35252000000.0,3713000000.0,436000000.0,7888000000.0,1871000000.0,--,--,--,--,39038000000.0,87725000000.0,--,195694000000.0,10492000000.0,11538000000.0,1762932000000.0,63024000000.0,15439000000.0,37998000000.0,12000000.0,7768000000.0,--,16972000000.0,7668000000.0,--,2389303000000.0,--,28265000000.0,7791000000.0,--,--,55007000000.0,--,4368000000.0,58391000000.0,122558000000.0,27241000000.0,--,--,--,--,303621000000.0,4027000000.0,307648000000.0,--,--,2696951000000.0,20170324
