报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,45562853878.63,-21451060000.0,5750420264.56,47407792479.6,26314480768.21,--,--,103584487391.0,14870679950.22,-15483820395.21,8750992442.5,46995486435.51,--,--,41835037275.14,--,61749450115.86,--,30166705494.06,164568120.22,--,59573791.58,--,--,30390847405.86,329024716.37,828508203.1,--,--,--,1157532919.47,--,29233314486.39,--,30156972042.86,19219279640.51,51221803775.09,754311114.81,--,--,101352366573.27,105155925682.19,14128303126.28,558324555.36,--,--,119842553363.83,--,-18490186790.56,2056149239.94,74548727051.63,312523535737.56,387072262789.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,30424535759.5,--,21029680621.15,40620113458.54,52540861704.72,34255845558.61,--,178871037102.52,9937454002.36,2320720000.0,6131785718.65,49203065067.44,--,--,75614958761.27,--,103256078341.25,--,18096395790.22,4100000.0,--,32668837.19,--,--,18133164627.41,460669289.13,477771094.93,--,--,--,938440384.06,--,17194724243.35,--,30156972042.86,14997419917.13,31558626174.85,390906425.1,--,--,77103924559.94,72814517387.52,3988132509.88,366274425.21,--,--,77168924322.61,--,-64999762.67,-296835831.31,120088966990.62,312523535737.56,432612502728.18,--,11610818780.26,--,650736812.7,140723761.01,46259189.27,--,--,-7802027.84,--,-2043038194.99,--,-771813753.01,494571687.81,959199282.19,36280580654.93,40182675570.93,--,14530606446.16,--,103256078341.25,--,--,--,432612502728.18,312523535737.56,--,--,--,--,120088966990.62,20220830
20220331,--,--,--,16832436271.29,-10391000000.0,41245861963.24,25667864374.87,39021314456.78,--,--,112376477066.18,3951419388.06,--,1987688713.66,40003463494.53,--,--,34954286807.37,--,77422190258.81,--,7050944871.41,--,--,30719204.98,--,--,7081664076.39,509906196.77,244889060.82,--,--,--,754795257.59,--,6326868818.8,--,30156972042.86,1269545959.1,15442965501.41,62262150.88,--,--,46931745654.25,29936622988.15,1508531330.14,179378119.62,--,--,31624532437.91,--,15307213216.34,-450374394.61,98605897899.34,312523535737.56,411129433636.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,--,--,59004134519.62,40195087948.37,31524455834.51,57547153984.09,46350783466.98,--,--,234621615753.57,18860560876.61,--,13403137555.7,40681388643.56,--,--,206163490394.8,--,28458125358.77,--,507492812.02,1177055086.16,--,252435283.88,15417062.09,--,1952400244.15,8148386406.77,719737758.91,--,--,--,8868124165.68,--,-6915723921.53,--,10800000000.0,24034868766.59,106375492925.35,615106537.11,--,--,141825468229.05,118449930664.49,12500568868.45,1161529038.68,--,--,132112028571.62,--,9713439657.43,-1589060068.63,29666781026.04,282856754711.52,312523535737.56,--,24005080909.5,--,1271832324.16,271011505.08,89140312.31,--,--,-38686325.71,--,-5306729885.74,--,-3735144393.24,199052548.87,2483737361.42,-72690012950.32,188853324761.03,--,-110645438224.28,--,28458125358.77,--,--,--,312523535737.56,282856754711.52,--,--,--,--,29666781026.04,20220329
20210930,--,--,--,44135477652.15,-602000051.63,4249279024.5,48547070161.26,79572845407.08,--,--,175902672193.36,15300894294.74,--,9561187195.35,50501198673.44,--,--,147225838106.59,--,28676834086.77,--,164725572.96,1135053240.58,--,199704984.41,--,--,1499483797.95,-526501144.85,342925611.26,--,--,--,-183575533.59,--,1683059331.54,--,10800000000.0,28462926893.22,77938675940.23,1834356812.58,--,--,119035959646.03,90346989567.87,10821083648.34,934090431.38,--,--,102102163647.59,--,16933795998.44,-1437686158.61,45856003258.14,282856754711.52,328712757969.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,--,--,27983993850.45,1630147948.37,18813628743.26,42450582419.03,42047453665.18,-47145293146.85,--,84150365531.07,9862938157.63,-1630147948.37,8036312301.7,58077838898.56,--,--,81920321603.58,--,2230043927.49,--,57282886.92,986646136.31,--,29797920.02,--,--,1073726943.25,-1401828253.62,163913822.88,--,--,--,-1237914430.74,--,2311641373.99,--,--,16463325147.14,41355352210.93,2003752551.14,--,--,59822429909.21,44612067599.03,3791179089.22,795930143.46,--,--,49199176831.71,--,10623253077.5,-931673032.37,14233265346.61,282856754711.52,297090020058.13,--,12594349703.65,--,601575941.12,134829946.47,45437333.64,--,--,-790470.44,--,-1836523107.53,--,-2291729190.4,-95534185.28,2262419486.27,-18742960081.5,54442975582.51,--,-45303595921.92,--,2230043927.49,--,--,--,297090020058.13,282856754711.52,--,--,--,--,14233265346.61,20210820
20210331,--,--,--,13795971824.28,-2949090389.25,27178798869.05,37250554829.25,34528447103.16,--,--,109804682236.49,4495602088.03,--,2097847230.76,57592801620.83,--,--,127520451167.16,--,-17715768930.67,--,48163600.91,1615493061.47,--,37339574.96,--,--,1700996237.34,-4405545648.17,58470973.35,--,--,--,-4347074674.82,--,6048070912.16,--,--,3024570038.84,26738963080.21,--,--,--,29763533119.05,16606678520.16,876154370.18,788843140.67,--,--,18271676031.01,--,11491857088.04,137106950.49,-38733979.98,282856754711.52,282818020731.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,--,--,47455044233.29,-19131087948.37,40358598573.05,78922230733.09,74483274172.91,--,--,222088059763.97,11880636204.18,22727830359.45,7232614683.6,22680727683.03,--,--,120263029428.83,--,101825030335.14,--,3196328611.73,282309533.2,--,1399019769.72,13741533547.98,--,18619191462.63,24866256049.22,609264278.1,3241754.1,--,--,25478762081.42,--,-6859570618.79,--,--,33484107830.75,223715020260.84,449452755.63,--,--,257648580847.22,227022882134.05,13918583964.88,4708637498.82,--,--,245650103597.75,--,11998477249.47,-1930049355.98,105033887609.84,177822867101.68,282856754711.52,--,15516541054.75,--,1210803057.23,296228334.15,100325808.03,--,--,75640989.79,--,6391105422.48,--,-890205995.79,303403552.24,-837582322.23,-90301122731.17,209670034004.55,--,-43022998629.23,--,101825030335.14,--,--,--,282856754711.52,177822867101.68,--,--,--,--,105033887609.84,20210319
20200930,--,--,--,34576892672.79,-27109342834.41,71712431389.67,50669170399.9,52776546729.43,--,--,182625698357.38,9541748607.53,-3503033333.33,5471022321.59,7047836549.25,--,--,120280503888.86,--,62345194468.52,--,692124497.28,217043759.68,--,1397672222.32,13725375797.3,--,2306840479.28,20959489958.16,247004242.62,3213112.52,-13725375797.3,--,7484331516.0,--,-5177491036.72,--,--,24654307176.09,188443539246.29,442681821.99,--,--,213540528244.37,184554342794.43,12305704135.29,2539889285.45,--,--,199399936215.17,--,14140592029.2,-639338040.12,70668957420.88,177822867101.68,248491824522.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,--,--,20354272488.76,-25949380416.89,33973051926.96,47241339447.62,56208056298.58,--,--,131827339745.03,7788597762.99,-3503033333.33,3640757971.05,19052910331.18,--,--,100928219049.94,--,30899120695.09,--,663592938.67,141910751.66,--,1396663496.14,13726710610.12,--,15928877796.59,10832018158.15,137659925.46,3213112.52,--,--,10972891196.13,--,4955986600.46,--,--,13676753226.87,123398904242.06,609463390.29,--,--,137685120859.22,122232652293.15,4611217176.23,2254099543.02,--,--,129097969012.4,--,8587151846.82,319971648.6,44762230790.97,177822867101.68,222585097892.65,--,9220264165.64,--,610676955.58,193730645.79,50564015.02,--,--,1359605.28,--,-3756765438.35,--,-625686945.33,1273607431.94,-1357535247.38,-11948824309.69,99706600006.54,--,-63650702190.32,--,30899120695.09,--,--,--,222585097892.65,177822867101.68,--,--,--,--,44762230790.97,20200825
