报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,2400633645.46,1298935179.26,779629846.4,118707756.77,345985438.95,331217126.55,852406147.48,-17699971.49,--,-340456985.38,2648078.32,14083538.54,241699153.51,101407.18,1282924736.88,1282924736.88,21662668.28,1044478328.28,18035.83,242455477.85,--,--,1117708908.58,542228.5,934097.32,--,--,--,1117317039.76,192356133.49,--,--,--,924960906.27,-32176042.43,957136948.7,-43912085.82,881048820.45,-32176042.43,913224862.88,--,0.2,0.2,20221028
20220630,1648284653.63,884277151.94,527381095.47,86736784.53,233269463.46,231007568.0,576585475.35,22610398.15,--,-213969637.53,1259005.34,11974627.47,157091425.59,59037.47,801503467.19,801503467.19,15171740.98,652661537.96,2508659.19,152578113.31,--,--,846781186.44,597275.77,829876.28,--,--,--,846548585.93,143680581.83,--,--,--,702868004.1,-20736461.41,723604465.51,-1449928.36,701418075.74,-20736461.41,722154537.15,--,0.15,0.15,20220826
20220331,523207625.57,382122685.95,246696132.46,10697091.09,108136980.43,125628926.44,249880410.31,-65060658.03,--,-331554273.0,-125303.84,6214469.11,91026001.28,14709.32,423609031.27,423609031.27,6083409.51,338042813.31,1143957.5,92650311.1,--,--,99598594.3,162609.44,136678.98,--,--,--,99624524.76,10508124.36,--,--,--,89116400.4,-17261927.74,106378328.14,-13319859.81,75796540.59,-17261927.74,93058468.33,--,0.02,0.02,20220430
20211231,3483420429.82,1918319982.62,1213798899.33,200234009.41,431723324.71,609270428.69,905415129.79,-26526223.95,--,-144169033.55,-616706.95,69554656.29,125298539.37,347433.56,1689037243.42,1689037243.42,35959448.32,1543294009.81,-126022.85,115114955.99,--,--,1794383186.4,2296970.01,9733451.51,--,--,--,1786946704.9,399160721.05,--,--,--,1387785983.85,-36281029.63,1424067013.48,1231693.79,1389017677.64,-36281029.63,1425298707.27,--,0.33,0.31,20220331
20210930,2262247123.68,1309795385.75,864048977.63,113016349.52,280890414.75,416979332.55,455291076.73,-105826516.14,--,-40013527.02,-172763.53,11777718.89,108723847.31,-133947.0,1025367952.0,1025367952.0,23117084.63,900137023.2,-126022.85,96470673.43,--,--,1236879171.68,775602.32,1750040.87,--,--,--,1235904733.13,310021691.24,--,--,--,925883041.89,-42047683.26,967930725.15,10035652.38,935918694.27,-42047683.26,977966377.53,--,0.24,0.23,20211028
20210630,1499929174.45,781512614.77,492712831.21,71225290.45,185641723.82,250024116.97,256036986.26,-90702718.62,--,114522637.0,-260815.42,11487864.33,86639769.42,-33998.88,696503707.19,696503707.19,14392515.73,580795840.55,-100207.37,78380843.05,--,--,803425467.26,200897.98,1476544.18,--,--,--,802149821.06,219100809.73,--,--,--,583049011.33,-30864950.29,613913961.62,-2283657.71,580765353.62,-30864950.29,611630303.91,--,0.17,0.16,20210827
20210331,616171475.85,359866203.49,225552014.05,44243659.23,74042445.43,121354329.82,108509301.57,-19608175.44,--,-40056659.16,170273.28,3282533.54,63045493.31,--,389149047.5,389149047.5,6875087.41,291998660.5,1265085.13,57878922.16,--,--,227022428.35,286361.88,1025205.45,--,--,--,226283584.78,53649340.49,--,--,--,172634244.29,-4952025.88,177586270.17,-2780766.19,169853478.1,-4952025.88,174805503.98,--,0.05,0.05,20210430
20201231,3356521373.89,1540006928.03,1005679061.59,152050664.46,310835988.85,666561070.09,1377055218.1,-88603801.11,--,-342133510.25,-1732537.25,5493585.49,111333956.23,-63336.55,1711275153.78,1711275153.78,33423583.36,1430115252.71,2005578.17,109680395.49,--,--,1645246220.11,3176325.97,16910892.15,--,--,--,1631511653.93,366017582.84,--,--,--,1265494071.09,-2409220.23,1267903291.32,-41593385.89,1223900685.2,-2409220.23,1226309905.43,--,0.32,0.31,20210331
20200930,2546823725.59,1152310310.74,761001168.31,132866424.17,207216935.49,525437952.26,930722186.65,-113791245.32,--,-160180300.86,-621980.77,3787223.59,95321980.25,46353.73,1233376056.75,1233376056.75,23123363.13,994829214.4,1879738.81,93277741.01,--,--,1313447668.84,2415688.99,1246413.05,--,--,--,1314616944.78,298168860.23,--,--,--,1016448084.55,14467286.77,1001980797.78,-30559476.26,985888608.29,14467286.77,971421321.52,--,0.28,0.27,20201029
20200630,1663638175.7,713954612.83,436826145.49,105274150.44,141050741.73,348059388.32,522680617.27,-112904022.9,--,15361246.84,419545.24,3343075.21,59794834.98,24855.01,797219992.17,797219992.17,14484934.61,622721749.36,2455608.17,58907538.33,--,--,866418183.53,1528510.9,1225508.59,--,--,--,866721185.84,217122764.66,--,--,--,649598421.18,10795410.61,638803010.57,6425237.48,656023658.66,10795410.61,645228248.05,--,0.18,0.17,20200828
