报告期,营业收入*,已赚保费,保费业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保户红利支出,分保费用,营业税金及附加,手续费及佣金支出,管理费用,减:摊回分保费用,其他业务成本,资产减值损失,信用减值损失,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20200630,141396000000.0,125438000000.0,142664000000.0,1330000000.0,36631000000.0,59321000000.0,14899000000.0,3233000000.0,--,115000000.0,-42000000.0,155000000.0,805000000.0,26000000.0,132081000000.0,4799000000.0,72741000000.0,12491000000.0,15686000000.0,1773000000.0,388000000.0,359000000.0,584000000.0,17667000000.0,25702000000.0,9119000000.0,1907000000.0,2213000000.0,--,--,--,9315000000.0,57000000.0,53000000.0,--,--,--,9319000000.0,1499000000.0,--,--,--,7820000000.0,2279000000.0,5541000000.0,5450000000.0,13270000000.0,3753000000.0,9517000000.0,--,0.12,0.12,20200822
20200331,168881000000.0,154814000000.0,194177000000.0,359000000.0,-11680000000.0,-27683000000.0,13165000000.0,2203000000.0,--,-57000000.0,232000000.0,111000000.0,594000000.0,22000000.0,156760000000.0,34216000000.0,59062000000.0,-3821000000.0,25863000000.0,360000000.0,1808000000.0,109000000.0,490000000.0,17407000000.0,21656000000.0,-2949000000.0,1650000000.0,618000000.0,--,--,--,12121000000.0,29000000.0,80000000.0,--,--,--,12070000000.0,2194000000.0,--,--,--,9876000000.0,2815000000.0,7061000000.0,-3085000000.0,6791000000.0,2094000000.0,4697000000.0,--,0.16,0.16,20200430
20191231,131756000000.0,117922000000.0,114916000000.0,-133000000.0,5800000000.0,-8806000000.0,12807000000.0,3607000000.0,--,227000000.0,-162000000.0,93000000.0,853000000.0,16000000.0,130564000000.0,3712000000.0,88455000000.0,35074000000.0,-1566000000.0,5008000000.0,300000000.0,-175000000.0,633000000.0,16846000000.0,30315000000.0,18155000000.0,1913000000.0,-331000000.0,--,--,--,1192000000.0,160000000.0,236000000.0,--,--,--,1116000000.0,-648000000.0,--,--,--,1764000000.0,731000000.0,1033000000.0,3757000000.0,5521000000.0,1722000000.0,3799000000.0,--,0.03,0.03,20200328
20190930,133980000000.0,120153000000.0,117481000000.0,1556000000.0,9310000000.0,-11982000000.0,12744000000.0,3381000000.0,--,-193000000.0,--,41000000.0,851000000.0,49000000.0,124689000000.0,2633000000.0,75161000000.0,-21530000000.0,18285000000.0,-3697000000.0,282000000.0,528000000.0,413000000.0,15887000000.0,20073000000.0,-13910000000.0,1938000000.0,806000000.0,--,--,--,9291000000.0,82000000.0,82000000.0,--,--,--,9291000000.0,1036000000.0,--,--,--,8255000000.0,2404000000.0,5851000000.0,1997000000.0,10252000000.0,2860000000.0,7392000000.0,--,0.13,0.13,20191030
20190630,126143000000.0,112574000000.0,129109000000.0,919000000.0,11116000000.0,5419000000.0,12437000000.0,3562000000.0,--,-62000000.0,--,188000000.0,761000000.0,9000000.0,116185000000.0,3311000000.0,64411000000.0,4694000000.0,15186000000.0,996000000.0,347000000.0,247000000.0,546000000.0,15889000000.0,21917000000.0,3366000000.0,2012000000.0,865000000.0,--,--,--,9958000000.0,48000000.0,42000000.0,--,--,--,9964000000.0,-3562000000.0,--,--,--,13526000000.0,3896000000.0,9630000000.0,-2223000000.0,11303000000.0,3473000000.0,7830000000.0,--,0.22,0.22,20190824
20190331,163636000000.0,150774000000.0,193765000000.0,503000000.0,9116000000.0,33875000000.0,11734000000.0,2016000000.0,--,555000000.0,-236000000.0,5000000.0,805000000.0,-1000000.0,154281000000.0,39689000000.0,67882000000.0,3244000000.0,8661000000.0,-747000000.0,1046000000.0,133000000.0,525000000.0,17826000000.0,20150000000.0,2260000000.0,2099000000.0,728000000.0,--,--,--,9355000000.0,82000000.0,28000000.0,--,--,--,9409000000.0,1259000000.0,--,--,--,8150000000.0,2263000000.0,5887000000.0,12180000000.0,20330000000.0,5247000000.0,15083000000.0,--,0.13,0.13,20190430
20181231,109422000000.0,97711000000.0,106508000000.0,571000000.0,6372000000.0,2425000000.0,11304000000.0,3641000000.0,--,31000000.0,-175000000.0,65000000.0,417000000.0,69000000.0,107387000000.0,5626000000.0,77872000000.0,5014000000.0,-13708000000.0,-873000000.0,359000000.0,82000000.0,676000000.0,15519000000.0,24844000000.0,2197000000.0,1991000000.0,1144000000.0,--,--,--,2035000000.0,548000000.0,93000000.0,--,--,--,2490000000.0,213000000.0,--,--,--,2277000000.0,945000000.0,1332000000.0,708000000.0,2985000000.0,1171000000.0,1814000000.0,--,0.03,--,20190323
20180930,122656000000.0,110206000000.0,105944000000.0,478000000.0,7792000000.0,-12054000000.0,10558000000.0,3087000000.0,--,-80000000.0,447000000.0,24000000.0,1448000000.0,53000000.0,116091000000.0,4786000000.0,69581000000.0,4765000000.0,4817000000.0,27000000.0,505000000.0,136000000.0,470000000.0,24312000000.0,16818000000.0,2905000000.0,2253000000.0,-31000000.0,--,--,--,6565000000.0,2000000.0,78000000.0,--,--,--,6489000000.0,3217000000.0,--,--,--,3272000000.0,921000000.0,2351000000.0,-2062000000.0,1210000000.0,413000000.0,797000000.0,--,0.06,--,20181115
20180630,118797000000.0,105384000000.0,115614000000.0,420000000.0,7364000000.0,2866000000.0,12076000000.0,3461000000.0,--,-293000000.0,569000000.0,133000000.0,908000000.0,20000000.0,109667000000.0,4261000000.0,61637000000.0,3872000000.0,7875000000.0,-647000000.0,543000000.0,99000000.0,592000000.0,20333000000.0,16277000000.0,2560000000.0,2507000000.0,748000000.0,--,--,--,9130000000.0,50000000.0,50000000.0,--,--,--,9130000000.0,2574000000.0,--,--,--,6556000000.0,2039000000.0,4517000000.0,-356000000.0,6200000000.0,2016000000.0,4184000000.0,--,0.11,--,20180828
20180331,152924000000.0,142326000000.0,170545000000.0,344000000.0,8095000000.0,20124000000.0,10325000000.0,2351000000.0,--,-194000000.0,-416000000.0,9000000.0,865000000.0,9000000.0,143189000000.0,53186000000.0,66585000000.0,3712000000.0,-11060000000.0,-770000000.0,709000000.0,76000000.0,537000000.0,21564000000.0,14013000000.0,2143000000.0,2222000000.0,147000000.0,--,--,--,9735000000.0,63000000.0,39000000.0,--,--,--,9759000000.0,2365000000.0,--,--,--,7394000000.0,2144000000.0,5250000000.0,-191000000.0,7203000000.0,2136000000.0,5067000000.0,--,0.12,0.12,20181029
20171231,112622000000.0,96057000000.0,96920000000.0,-296000000.0,4887000000.0,-4024000000.0,15767000000.0,4582000000.0,--,-226000000.0,-60000000.0,46000000.0,1017000000.0,21000000.0,106883000000.0,4098000000.0,71376000000.0,6165000000.0,-4995000000.0,-1521000000.0,449000000.0,134000000.0,652000000.0,20170000000.0,18084000000.0,1692000000.0,3257000000.0,560000000.0,--,--,--,5739000000.0,194000000.0,367000000.0,--,--,--,5566000000.0,2562000000.0,--,--,--,3004000000.0,843000000.0,2161000000.0,--,--,--,--,--,0.05,--,20181029
20170930,110827000000.0,98695000000.0,99800000000.0,1308000000.0,8083000000.0,-6978000000.0,11299000000.0,2147000000.0,--,-73000000.0,-283000000.0,62000000.0,1112000000.0,15000000.0,101557000000.0,6593000000.0,61996000000.0,22865000000.0,6244000000.0,-349000000.0,690000000.0,352000000.0,519000000.0,16523000000.0,14948000000.0,11217000000.0,1889000000.0,21000000.0,--,--,--,9270000000.0,26000000.0,39000000.0,--,--,--,9257000000.0,2140000000.0,--,--,--,7117000000.0,2087000000.0,5030000000.0,--,--,--,--,--,0.12,--,20181115
