报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,99810055449.48,924861875.96,196117026.36,0.0,--,--,--,--,--,--,--,--,--,--,--,--,100931034351.8,87718271283.53,1403873867.19,2831631474.54,492879072.68,0.0,--,--,--,--,--,--,--,92446655697.94,--,8484378653.86,--,1300000000.0,111177258.2,4128283.35,--,72062412.61,--,--,1487367954.16,856012110.93,1966308308.11,--,--,--,--,2822320419.04,--,-1334952464.88,--,3579274611.22,3579274611.22,10982427542.18,--,--,--,--,14561702153.4,16136332874.09,1599942554.88,125763303.53,159334945.91,--,--,17895610374.88,--,-3333908221.48,25533668.56,--,--,3841051636.06,5226095113.2,9067146749.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,68256110326.42,616818410.62,291424634.48,0.0,--,--,--,--,--,--,--,--,--,--,--,--,69164353371.52,61348828163.93,960249929.14,2371412209.16,253439104.96,0.0,--,--,--,--,--,--,--,64933929407.19,--,4230423964.33,--,--,121666793.18,3817419.35,--,50290001.72,--,--,175774214.25,449124186.17,1385161818.68,--,--,--,--,1834286004.85,--,-1658511790.6,--,3579274611.22,3579274611.22,9319747216.91,--,--,--,--,12899021828.13,12017797989.1,1376074265.04,43043478.41,153231517.91,--,--,13547103772.05,--,-648081943.92,4452771.19,--,--,1928283001.0,5226095113.2,7154378114.2,--,1571110567.38,642338453.84,726969398.94,38258934.68,--,--,--,-1157333.31,-4881612.07,-179523757.79,387974335.59,-47339144.2,-197615999.63,27663828.09,1678496555.96,-2191375742.37,1764313360.99,--,--,--,--,--,--,--,7154378114.2,5226095113.2,--,--,--,--,20220829
20220331,--,31542091462.78,27261937.61,81904049.04,0.0,--,--,--,--,--,--,--,--,--,--,--,--,31651257449.43,28611656870.01,479470114.44,751510391.33,495797141.11,0.0,--,--,--,--,--,--,--,30338434516.89,--,1312822932.54,--,--,63771907.7,1129760.04,--,22082804.76,--,--,86984472.5,304050138.3,1226909169.21,--,--,--,--,1530959307.51,--,-1443974835.01,--,3579274611.22,3579274611.22,5864668087.98,--,--,--,--,9443942699.2,5945531437.36,159300148.46,--,144009905.17,--,--,6248841490.99,--,3195101208.21,-1473814.3,--,--,3062475491.44,5226095113.2,8288570604.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,146039433890.71,78288788.19,96166665.92,0.0,--,--,--,--,--,--,--,--,--,--,--,--,146213889344.82,138089028123.28,1918066441.38,1748086653.05,1045650648.06,0.0,--,--,--,--,--,--,--,142800831865.77,--,3413057479.05,--,200000000.0,96000021.6,59389297.84,85251422.0,72666532.02,--,--,513307273.46,1424470294.95,726578749.15,921700.0,319159360.76,--,--,2471130104.86,--,-1957822831.4,--,--,--,19274202793.81,--,--,--,--,19274202793.81,19650451878.64,1197015126.3,47611061.26,10744784.56,--,--,20858211789.5,--,-1584008995.69,-79220786.92,--,--,-207995134.96,5434090248.16,5226095113.2,--,3470415771.8,542535246.11,1843820298.74,90821794.66,--,--,--,-20930581.52,16877512.82,-7317021.48,654499819.07,-420713202.69,41118450.81,-3125619.99,-692864448.15,-4746743846.91,2582354459.94,--,--,--,--,--,--,--,5226095113.2,5434090248.16,--,--,--,--,20220420
20210930,--,112751742089.33,54594972.51,406894768.56,0.0,--,--,--,--,--,--,--,--,--,--,--,--,113213231830.4,107874013835.55,1303426441.74,1599174679.76,699345625.72,0.0,--,--,--,--,--,--,--,111475960582.77,--,1737271247.63,--,3607356.0,90000000.0,54244868.8,--,57673009.21,--,--,205525234.01,994721860.22,784604388.89,318527197.95,--,--,--,2097853447.06,--,-1892328213.05,--,--,--,15722377600.27,310000000.0,--,--,--,16032377600.27,15364019944.1,1048688839.62,47611061.26,15591615.18,--,--,16428300398.9,--,-395922798.63,-838707.42,--,--,-551818471.47,5434090248.16,4882271776.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211026
20210630,--,74118001113.09,38080306.48,633195682.98,0.0,--,--,--,--,--,--,--,--,--,--,--,--,74789277102.55,73217244560.97,875981271.43,1127334509.5,510698160.41,0.0,--,--,--,--,--,--,--,75731258502.31,--,-941981399.76,--,3607356.0,--,41565489.23,--,45190261.95,--,--,90363107.18,675621560.64,279278176.83,318527197.95,--,--,--,1273426935.42,--,-1183063828.24,--,--,--,11597111300.96,--,--,--,--,11597111300.96,9436989851.81,859265160.05,47611061.26,--,--,--,10296255011.86,--,1300856289.1,-1114194.3,--,--,-825303133.2,5434090248.16,4608787114.96,--,1490661611.17,344914859.15,711676632.95,41869315.82,--,--,--,-23364392.63,4382899.36,-50603658.85,319432131.47,-135404476.12,-43619083.87,1164345.86,-2059527352.94,-3807718203.96,2203869797.03,--,--,--,--,--,--,--,4608787114.96,5434090248.16,--,--,--,--,20210821
20210331,--,35946775119.19,17039501.98,21490802.53,0.0,--,--,--,--,--,--,--,--,--,--,--,--,35985305423.7,36384480236.24,490296906.2,494647804.22,445620208.07,0.0,--,--,--,--,--,--,--,37815045154.73,--,-1829739731.03,--,100000000.0,4936542.03,39323775.96,--,26148251.44,--,--,170408569.43,663853772.25,8749863.41,--,--,--,--,672603635.66,--,-502195066.23,--,--,--,9553991082.75,310000000.0,--,--,--,9863991082.75,5652535145.07,199927665.84,--,15591615.18,--,--,5868054426.09,--,3995936656.66,1010469.22,--,--,1665012328.62,5434090248.16,7099102576.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20201231,--,110992111869.49,74260817.2,295403481.06,0.0,--,--,--,--,--,--,--,--,--,--,--,--,111361776167.75,105761680904.98,1695171110.0,1186323237.61,561958457.49,0.0,--,--,--,--,--,--,--,109205133710.08,--,2156642457.67,--,--,24904967.28,71374910.43,--,103906219.56,--,--,200186097.27,1519084170.12,83342838.09,--,--,--,--,1602427008.21,--,-1402240910.94,--,6795000.0,6795000.0,19140196900.03,--,--,--,--,19146991900.03,18050969001.24,934136235.09,68040950.53,10604308.0,--,--,18995709544.33,--,151282355.7,-27597821.69,--,--,878086080.74,4556004167.42,5434090248.16,--,961080908.6,569702944.84,1329896747.24,96798259.57,--,--,--,-5067123.13,-29059414.12,32782892.14,480204174.91,-95206827.59,-55683968.64,-714690.01,-4565619712.74,1175430283.73,2188868020.73,--,--,--,--,--,--,--,5434090248.16,4556004167.42,--,--,--,--,20210415
20200930,--,79760643501.07,54017389.0,56623362.07,0.0,--,--,--,--,--,--,--,--,--,--,--,--,79871284252.14,75114785005.16,1176818443.8,1060610202.22,707076229.13,0.0,--,--,--,--,--,--,--,78059289880.31,--,1811994371.83,--,--,14774404.35,--,--,86867028.16,--,--,101641432.51,1467754787.06,173556014.79,--,26494.0,--,--,1641337295.85,--,-1539695863.34,--,--,--,17128391600.27,--,--,--,--,17128391600.27,15879451693.71,667995651.77,--,--,--,--,16547447345.48,--,580944254.79,-4314674.98,--,--,848928088.3,4556004167.42,5404932255.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,48760033875.69,38744653.25,42468597.35,0.0,--,--,--,--,--,--,--,--,--,--,--,--,48841247126.29,43059684429.46,780332388.78,641158352.47,608511529.07,0.0,--,--,--,--,--,--,--,45089686699.78,--,3751560426.51,--,--,25994848.28,1306.0,--,61150293.7,--,--,87146447.98,1013346580.08,322782327.16,--,--,--,--,1336128907.24,--,-1248982459.26,--,--,--,12019726042.85,--,--,--,--,12019726042.85,11308797252.79,458780972.29,--,--,--,--,11767578225.08,--,252147817.77,2232964.65,--,--,2756958749.67,4556004167.42,7312962917.09,--,429299876.64,-45838985.33,657367192.76,41568914.42,--,--,--,-12883220.89,-19818666.62,-60875879.52,362562023.15,-27894245.52,17377212.67,6290215.05,605470097.18,1341577682.75,378784432.38,--,--,--,--,--,--,--,7312962917.09,4556004167.42,--,--,--,--,20200829
