报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,24930771892.11,12104012255.65,2660017989.49,2215037890.36,--,6861365346.12,36393142724.34,17636347510.67,--,18681795213.67,75000000.0,--,--,107362360.28,2854598780.48,--,752479880.91,--,--,3564760390.5,--,--,--,334843813.28,1350569534.4,--,168719239.35,--,22084264.01,647667197.06,16118222.16,364284415.49,--,--,81198334422.99,--,--,--,242601446.49,3471759412.02,2352201752.28,9553664.54,24552162997.63,16442812135.33,--,725392885.29,--,61551476.63,1469780393.76,--,27665609.55,--,--,--,11902096569.51,77420839.38,91988999.03,247098883.41,--,--,61841552629.1,--,5444525514.0,--,--,--,8990140729.53,--,1799951.16,747815144.31,1686431799.98,1789030966.91,--,--,--,--,18659744105.89,697037688.0,19356781793.89,--,--,81198334422.99,20221029
20220630,--,26317106016.76,14210776619.15,1995534292.98,1656208953.2,--,7565996977.96,38345285735.14,21060228305.49,--,17210057429.65,75000000.0,--,--,50035639.63,3586909820.66,--,406665008.17,--,--,4711080582.26,--,--,--,337635875.12,1363738762.66,--,164228210.92,--,22084264.01,630464363.12,16356408.1,601872274.49,--,--,86286621538.04,--,10000000.0,--,3340593470.22,4401030703.56,3051725063.28,24562749.62,24064110050.13,19285496074.97,--,730810680.26,--,109652341.87,1965182026.44,--,70287558.76,--,--,--,9340529542.78,70711689.95,88595820.72,282284733.49,--,--,67005974047.8,--,5444525514.0,--,--,--,8990140729.53,--,7742848.39,747815144.31,1636927777.42,1778576929.7,--,--,--,--,18605728943.35,674918546.89,19280647490.24,--,--,86286621538.04,20220820
20220331,--,21706571267.08,12223161146.2,2637042512.72,2407518919.54,--,7825322099.03,32926820794.34,22803831342.65,--,10047989451.69,75000000.0,--,--,116006402.6,4922772115.38,--,590322876.99,--,--,4547399259.82,--,--,--,349287230.37,1375672095.14,--,155064033.63,--,22084264.01,566433660.54,16594594.05,357843346.61,--,--,78269517947.21,--,--,--,4163924167.21,5772678327.82,2115207574.56,24460150.86,17791837086.64,17924634162.25,--,1016984468.08,--,69285922.1,2062045348.19,--,18129913.62,--,--,--,7292821473.25,74765024.55,30247757.99,464805715.02,--,--,58972474267.9,--,5444525514.0,--,--,--,8990140729.53,--,3428074.1,747815144.31,1648366154.24,1768597405.94,--,--,--,--,18602873022.12,694170657.19,19297043679.31,--,--,78269517947.21,20220428
20211231,--,20045967467.62,13529328654.44,2611071698.25,2318144270.09,--,8854460419.01,33499356920.72,20306542648.8,--,13117814271.92,75000000.0,--,--,31905685.76,3648691533.47,--,561676743.54,--,--,3708880946.69,--,--,--,392820104.67,1388577485.78,--,152606431.97,--,22084264.01,569130937.92,16832779.99,193531182.94,--,--,75867899705.13,--,--,--,4876189002.8,4990973581.22,1525049827.69,163003770.42,15841429135.4,18099058233.4,--,1153960169.63,--,61303057.57,2088451184.78,--,11116963.32,--,--,--,7306850085.06,75602060.61,30247757.99,259561043.63,--,--,56649287019.84,--,5444525514.0,--,--,--,8990140729.53,--,18012919.08,747815144.31,1606396239.17,1758322295.71,--,--,--,--,18565212841.8,653399843.49,19218612685.29,--,--,75867899705.13,20220318
20210930,--,22797588930.16,12842491914.12,2131237484.76,2005224060.94,--,8857373744.78,17747628986.71,15719711285.2,21957534.16,1930960167.35,75000000.0,--,--,2837390.0,4022043821.4,--,893297002.97,--,--,3430167361.45,--,--,--,336431431.66,1391816758.32,--,132888396.59,--,22096264.01,500392210.5,17367354.21,244576584.39,--,--,62709054049.66,--,--,--,5543395323.91,2900898869.47,1913650392.48,26087948.74,4188041435.65,17013076832.74,--,905555691.45,--,177579304.1,1240546440.82,--,27273803.86,--,--,--,9124155303.55,53218923.31,--,240001669.38,--,--,43528641344.9,--,5444525514.0,--,--,--,8990140729.53,--,-476047.86,710323917.23,1750282876.68,1667012292.83,--,--,--,--,18561809282.41,618603422.35,19180412704.76,--,--,62709054049.66,20211029
20210630,--,18061731040.21,10573472393.2,2227303736.52,1596265889.82,--,8275974025.35,41933984447.81,41409595419.77,21705479.38,427683548.66,75000000.0,--,--,1555373.0,5004918625.33,--,372078706.11,--,--,3596319114.51,--,--,--,267441193.66,1397409659.35,--,131296176.13,--,22096264.01,518998462.12,17611473.52,191268765.82,--,--,82213279611.84,--,10013888.89,--,5757870511.43,2901193123.9,2746829352.8,1497266.25,25760366132.22,14881337445.9,--,774252894.17,--,116970092.62,622296139.08,--,19943968.21,--,--,--,9282452628.68,27510148.77,--,298240311.78,--,--,63388490465.34,--,5444525514.0,--,--,--,8990140729.53,--,-972217.88,710323917.23,1440738953.02,1656483976.76,--,--,--,--,18241240872.66,583548273.84,18824789146.5,--,--,82213279611.84,20210821
20210331,--,17246268854.84,10836788205.85,1811989150.53,1369661686.49,--,7596755078.58,40013680463.04,37113996258.62,26920547.92,2797763656.5,75000000.0,--,--,2002083.48,6538619052.68,--,229026151.84,--,--,2965141146.61,--,--,--,259503048.78,1411503770.38,--,130564373.31,--,22096264.01,441914825.2,17855592.84,296106150.94,--,--,79174226043.89,--,10000000.0,--,4615493606.6,700193589.26,3466383639.34,229620.0,25749813691.56,14120829679.99,--,800339236.83,--,115411779.99,164546906.5,--,100262031.64,--,--,--,9684802272.74,24824767.89,--,239820087.33,--,--,59976935045.18,--,5444525514.0,--,--,--,8990140729.53,--,-544368.33,710323917.23,1819235523.9,1645733159.85,--,--,--,--,18609414476.18,587876522.53,19197290998.71,--,--,79174226043.89,20210428
20201231,--,15899247026.55,10692237509.94,1833879426.19,1490804971.99,--,7438017435.03,37301214580.6,19139226071.28,37559726.01,18049428783.31,75000000.0,--,--,1447255.0,4760406244.06,--,170083256.66,--,--,2560786147.6,--,--,--,255827137.99,1423850906.33,--,134192108.51,--,22096264.01,417698858.55,18099712.15,316896161.61,--,--,72553742520.84,--,--,--,3976581075.21,4401787250.04,3929234532.72,693270.0,18190312862.45,13608842283.64,--,985827323.62,--,132669776.41,90804764.45,--,39145826.98,--,--,--,7878310751.7,23572587.04,--,260507564.15,--,--,53518289868.41,--,5444525514.0,--,--,--,8990140729.53,--,43756041.37,710323917.23,1654595448.3,1636337979.02,--,--,--,--,18479679629.45,555773022.98,19035452652.43,--,--,72553742520.84,20210320
20200930,--,15256004579.91,10068358200.62,2378252847.12,1690988846.45,--,6804901722.03,40959946996.77,31040630383.81,62120739.7,9782195873.26,75000000.0,--,--,439715.0,6248308405.15,--,260938596.2,--,--,2267590460.27,--,--,--,237395995.37,1438608040.31,--,126989439.35,--,22096264.01,283201402.26,16416279.45,373183215.74,--,--,76674273958.94,--,--,--,5532656526.75,2000418472.21,4083891911.64,1212936.0,23790343462.63,13051827642.37,--,887565867.14,--,180824984.74,176518227.05,--,4557951.48,--,--,--,7377848213.84,42318863.5,--,354939446.55,--,--,57484924505.9,--,5444525514.0,--,--,--,8990140729.53,--,29348960.9,647833857.9,2049207443.04,1497256328.7,--,--,--,--,18658312834.07,531036618.97,19189349453.04,--,--,76674273958.94,20201028
20200630,--,15531323907.72,10375697909.59,1353731979.46,1111826193.73,--,5663054259.71,28831038495.39,23641663920.59,61332564.37,5053042010.43,75000000.0,--,--,--,7181821339.85,--,211250909.11,--,--,2223692624.95,--,--,--,224984654.05,146201152.84,--,128946155.8,--,22096264.01,252408458.8,16655574.64,243914662.04,--,--,62031120438.37,--,--,--,2148097551.33,2991206202.33,3817330973.27,1711803.5,11799939292.55,13145226746.38,--,729063736.52,--,130160092.36,62373910.37,--,1571428.58,--,--,--,8013252872.99,30885242.25,--,292434878.82,--,--,43163254731.25,--,5444525514.0,--,--,--,8990140729.53,--,48529846.47,647833857.9,1742757193.69,1489807279.81,--,--,--,--,18363594421.4,504271285.72,18867865707.12,--,--,62031120438.37,20200822
