报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,4074150981.22,2940175434.26,1246802770.9,1378994760.46,105026964.54,1034408063.91,864081105.23,7251346.82,--,-768468722.9,-8402614.34,11490333.15,522436.94,344944.97,3031558557.44,3031558557.44,28443906.58,2942897465.84,--,--,--,--,1042592423.78,48784203.52,2951507.26,--,--,--,1088425120.04,260073321.83,--,--,--,828351798.21,5782771.45,822569026.76,25628969.14,853980767.35,5782771.45,848197995.9,--,0.241,0.241,20221028
20220630,2501944556.32,1698928328.55,821691366.83,668755998.52,66952297.67,668007486.65,574110742.13,7599753.85,--,-447330946.3,-3451787.93,11490333.15,41635.05,148765.02,1801368747.48,1801368747.48,17972088.39,1732695608.21,--,--,--,--,700575808.84,8986047.54,742102.02,--,--,--,708819754.36,161631583.0,--,--,--,547188171.36,4327497.28,542860674.08,-8195851.96,538992319.4,4327497.28,534664822.12,--,0.167,0.167,20220831
20220331,912148188.15,840442888.29,400137319.32,348529885.04,31075382.5,319198164.16,313736026.66,2613613.86,--,-573653742.45,776826.4,11490333.15,471.7,157220.24,766612033.06,766612033.06,9095044.41,752426515.3,--,--,--,--,145536155.09,118496.91,58689.4,--,--,--,145595962.6,18864932.17,--,--,--,126731030.43,2321871.73,124409158.7,-2668549.9,124062480.53,2321871.73,121740608.8,--,0.041,0.041,20220429
20211231,7126630308.69,4135455731.44,1958257608.03,1810138833.45,114589297.44,1182402676.1,1394274826.57,-12426749.68,--,402738906.91,2366260.48,8152155.01,1040102.5,199649.68,4204026728.55,4204026728.55,40055535.52,4213407905.53,--,--,--,--,2922603580.14,66950876.05,3912659.7,--,--,--,2985641796.49,658133910.31,--,--,--,2327507886.18,10189169.18,2317318717.0,-151219538.91,2176288347.27,10189169.18,2166099178.09,--,0.766,0.766,20220429
20210930,4919014123.79,2725566273.18,1440013484.77,1041535573.75,80868942.18,883569997.64,1055941693.82,-3714081.34,--,251508615.26,851418.29,552982.9,926585.63,96557.07,2893965041.12,2893965041.12,27777024.51,2886823525.14,--,--,--,--,2025049082.67,27066232.48,2061730.52,--,--,--,2050053584.63,502972122.86,--,--,--,1547081461.77,8856147.61,1538225314.16,-136898764.32,1410182697.45,8856147.61,1401326549.84,--,0.509,0.509,20211029
20210630,3081188382.53,1683384096.73,871936547.98,647531838.58,54354233.1,565225999.53,737963982.46,1438712.34,--,93102531.74,875685.99,543920.14,84923.79,7242.15,1762290669.62,1762290669.62,17155813.88,1753542360.5,--,--,--,--,1318897712.91,21437934.96,1604528.42,--,--,--,1338731119.45,318290927.86,--,--,--,1020440191.59,5143403.23,1015296788.36,-143969982.27,876470209.32,5143403.23,871326806.09,--,0.336,0.336,20210831
20210331,1513085387.37,873915767.37,451622520.01,347389448.03,30509267.01,272907680.16,464867484.85,-318489.03,--,-98932514.89,-245478.77,542241.8,23081.07,7125.78,874476463.66,874476463.66,8502043.81,859566510.08,--,--,--,--,638608923.71,1622048.45,126609.44,--,--,--,640104362.72,160710002.98,--,--,--,479394359.74,2862958.18,476531401.56,-83349497.89,396044861.85,2862958.18,393181903.67,--,0.158,0.158,20210429
20201231,6062801499.95,3686611926.91,1651299263.32,1666180012.93,113701706.91,945153612.36,1339785548.97,15070695.81,--,71122752.95,4378312.94,12656454.68,3018941.11,73950.03,3721678050.12,3721678050.12,35436424.39,3586639701.52,--,--,--,--,2341123449.83,91907319.94,8643075.84,--,--,--,2424387693.93,550695831.67,--,--,--,1873691862.26,11051637.6,1862640224.66,31361037.73,1905052899.99,11051637.46,1894001262.53,--,0.616,0.616,20210402
20200930,4728001839.98,2854168706.91,1246069236.03,1339629977.66,83143234.84,697769177.21,1035859171.94,15784262.41,--,136534535.5,1316885.32,613609.69,1739664.38,89.03,2704905899.73,2704905899.73,27498063.51,2671425894.47,--,--,--,--,2023095940.25,33977939.31,4574287.62,--,--,--,2052499591.94,483612704.37,--,--,--,1568886887.57,3666507.16,1565220380.41,-48962805.21,1519924082.36,3666507.12,1516257575.24,--,0.518,0.518,20201030
20200630,2896226793.37,1621218612.01,726763827.61,744947960.7,55256244.1,437248877.77,611342695.88,6355009.74,--,225673885.6,-1193447.86,612538.98,1323586.59,44.4,1595108820.76,1595108820.76,15740797.46,1591803265.51,--,--,--,--,1301117972.61,28755146.53,2735658.49,--,--,--,1327137460.65,323627301.13,--,--,--,1003510159.52,2006278.42,1001503881.1,-93077367.11,910432792.41,2006278.47,908426513.94,--,0.331,0.331,20200828
