报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,1050980292.23,--,--,--,5283766393.05,3297579696.48,218961546.17,--,1767225150.4,--,--,--,189792547.95,--,--,--,--,8456652420.51,--,--,--,2880582.77,--,63877476.87,--,9366521.62,--,373222071.69,--,440026532.42,950407.93,--,15906955370.6,--,--,--,--,--,--,--,--,405545029.51,133732325.3,--,--,59855674.46,--,--,--,58829657.77,--,2493181222.0,--,--,3186114116.95,--,3964012846.0,--,--,--,4111493528.32,--,173563286.17,515145209.33,3537359508.1,167683317.26,--,251583558.47,--,12720841253.65,--,12720841253.65,--,--,15906955370.6,20221024
20220630,--,456187351.69,--,--,--,5710985073.75,3665795385.07,277964538.28,--,1767225150.4,--,--,--,197644801.1,--,--,--,--,8805607552.66,--,--,--,2917961.54,--,64908436.95,--,9749737.15,--,368651161.45,--,451416232.2,1100472.34,--,16109264746.53,--,--,--,--,--,--,--,--,363982186.26,123847366.13,--,--,63917997.18,--,--,--,86713295.71,--,2859527453.58,--,--,3536579504.21,--,3964012846.0,--,--,--,4111493528.32,--,173563286.17,515145209.33,3389203496.77,167683317.26,--,251583558.47,--,12572685242.32,--,12572685242.32,--,--,16109264746.53,20220830
20220331,--,722988359.83,--,--,--,7216507805.34,4510175679.72,939106975.22,--,1767225150.4,--,--,--,236987007.25,--,--,--,--,7641216526.16,--,--,--,2975183.35,--,65002473.96,--,8860471.91,--,358289878.0,--,675133768.8,1250536.75,--,16973784936.45,--,--,--,--,--,--,459944972.78,--,330059978.89,97602556.18,--,--,55402483.06,--,--,--,67501744.44,--,3518340427.39,--,--,4571795199.38,--,3964012846.0,--,--,--,4111493528.32,--,173563286.17,515145209.33,3218507991.52,167683317.26,--,251583558.47,--,12401989737.07,--,12401989737.07,--,--,16973784936.45,20220428
20211231,--,1303768408.76,--,--,--,7076159136.89,4207904740.72,1066173437.84,--,1802080958.33,--,--,--,629417148.9,--,--,--,--,7016626200.65,--,--,--,3037555.97,--,66248857.67,--,8717213.24,--,354311499.71,--,766490939.67,1400601.16,--,17243923719.26,--,--,--,--,--,--,319500000.0,--,499416230.79,178101312.52,--,--,66725662.92,--,--,--,87237847.18,--,3825153657.22,--,--,4991777878.72,--,3964012846.0,--,--,--,4111493528.32,--,199705142.12,515145209.33,3042522239.04,167683317.26,--,251583558.47,--,12252145840.54,--,12252145840.54,--,--,17243923719.26,20220428
20210930,--,473038874.06,--,--,--,6853276791.23,3673673869.52,1377040353.74,--,1802562567.97,--,--,--,387142000.0,--,--,--,--,6277901315.61,--,--,--,3099234.91,--,67391963.6,--,8669095.74,--,328758314.12,--,1049673581.54,1632066.43,--,15473349008.08,--,--,--,--,--,--,--,--,534819977.73,156487575.62,--,--,70810911.14,--,--,--,109190754.13,--,2475526574.7,--,--,3368798156.09,--,3964012846.0,--,--,--,4111493528.32,--,200066349.35,441922743.88,3031732474.82,140350583.88,--,214972325.74,--,12104550851.99,--,12104550851.99,--,--,15473349008.08,20211028
20210630,--,564665200.43,--,--,--,8123413147.16,3391063658.41,2879339949.0,--,1853009539.75,--,--,--,165858000.0,--,--,--,--,5216462980.27,--,--,--,3165254.16,--,64391648.89,--,9005550.87,--,272382506.03,--,1264146047.19,--,--,15711896699.73,--,--,--,--,--,--,--,--,372657315.35,42092860.56,--,--,63398995.67,--,--,--,55760777.63,--,3074330734.03,--,--,3635434828.46,--,3964012846.0,--,--,--,4111493528.32,--,317202104.25,441922743.88,2886507739.2,140350583.88,--,214972325.74,--,12076461871.27,--,12076461871.27,--,--,15711896699.73,20210823
20210331,--,902705066.16,--,--,--,8202912403.43,3172992388.72,3138112378.22,--,1891807636.49,--,--,--,147400000.0,--,--,--,--,4926035548.85,--,--,--,3282888.18,--,65250976.35,--,8835663.93,--,234046107.74,--,1376953268.44,--,--,15900846810.03,--,--,--,--,--,--,--,--,345531628.2,38838865.95,--,--,76926894.91,--,--,--,33033466.93,--,3406346238.76,--,--,3932966770.32,--,3964012846.0,--,--,--,4111493528.32,--,356000200.99,441922743.88,2739127810.9,140350583.88,--,214972325.74,--,11967880039.71,--,11967880039.71,--,--,15900846810.03,20210428
20201231,--,433396111.56,--,--,--,8598533639.84,3176993417.26,3529732586.09,--,1891807636.49,--,--,--,916397000.0,72981697.87,--,--,--,4729341190.06,--,--,--,3308179.79,--,66162324.17,--,8824460.45,--,273066969.5,--,1415044702.8,72981697.87,--,16517056276.04,--,--,--,--,--,--,--,--,492654066.98,32275289.82,--,--,72398500.83,--,--,--,39684964.02,--,4084995004.31,--,--,4722007825.96,--,3964012846.0,--,--,--,4111493528.32,--,356000200.99,441922743.88,2566296221.27,140350583.88,--,214972325.74,--,11795048450.08,--,11795048450.08,--,--,16517056276.04,20210428
20200930,--,1235202639.21,--,--,--,9453192616.83,2929419212.6,4688691767.74,--,1835081636.49,--,--,--,170100000.0,--,--,--,--,4332047761.13,--,--,--,3302031.56,--,66844688.11,--,9188641.43,--,417438735.72,--,1381133693.46,--,--,17068450807.45,--,--,--,--,--,--,--,--,452748633.94,184496875.84,--,--,--,--,--,--,25095965.85,--,4758683847.88,--,--,5421025323.51,--,3964012846.0,--,--,--,4111493528.32,--,356000200.99,373353666.42,2521526871.32,140350583.88,--,180687787.01,--,11647425483.94,--,11647425483.94,--,--,17068450807.45,20201029
20200630,--,521599282.85,--,--,--,8902683716.7,2982116552.15,4085485528.06,--,1835081636.49,--,--,--,315800000.0,--,--,--,--,4626996939.11,--,--,--,3494444.79,--,68124329.78,--,8763321.17,--,336007201.63,--,1469318179.34,--,--,16252787415.37,--,--,--,--,--,--,--,--,393200116.04,152608303.24,--,--,--,--,--,--,25172358.95,--,4164390613.6,--,--,4735371391.83,--,3964012846.0,--,--,--,4111493528.32,--,356000200.99,373353666.42,2391517410.92,140350583.88,--,180687787.01,--,11517416023.54,--,11517416023.54,--,--,16252787415.37,20200820
