报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,49985520369.31,41508553374.08,9808635860.06,6915271255.2,--,30856289225.23,76912869170.86,49742739830.48,2058229646.28,22111118105.04,3000781589.06,--,--,357669001.42,13409405840.33,--,1772463560.83,14823717.02,--,12102338649.45,--,--,--,1079016480.03,1012044458.86,1789732389.51,182815914.74,--,--,1091301576.75,1111182544.81,2311694953.61,--,--,204484931717.57,--,4081810172.32,--,16233622818.83,3521376232.71,--,330646195.11,30261228165.64,57591276018.41,8656657.53,1609570290.39,--,455844133.86,3089231892.59,--,85250266.99,--,--,1414500000.0,45966437727.82,515476276.8,1039702.5,1512419069.86,5018928.0,--,167378746795.8,--,6968625756.0,--,--,--,13094603561.15,--,-945601331.74,2396132802.71,8110873964.26,6032571403.14,--,--,--,--,35657206155.52,1448978766.25,37106184921.77,--,--,204484931717.57,20221029
20220630,--,58937216414.03,51434333070.65,9799538500.65,6838930252.37,--,32443224662.96,81839035105.83,51033494006.11,2142740722.26,25453420626.73,3209379750.73,--,--,13296496.36,12350858547.99,--,1196072815.04,--,--,13765237443.17,--,--,--,999073253.31,889557313.49,1789732389.51,188865991.58,--,--,1098705247.83,1121083633.86,1733982878.86,--,--,218863661322.72,--,3900214037.58,--,16662270807.03,3512123563.67,--,338300630.09,37150344981.76,68209042232.58,9837811.78,2639290108.8,--,708246210.35,2411017644.82,--,49186097.9,--,--,214533794.71,42719753764.66,508966023.17,1435780.73,1771813115.12,6488028.0,--,181516271546.09,--,6968625756.0,--,--,--,13085961776.46,--,-653356098.6,2396132802.71,8093975947.46,6027678558.67,--,--,--,--,35919018742.7,1428371033.93,37347389776.63,--,--,218863661322.72,20220827
20220331,--,44734778280.44,38139667201.03,10653831353.31,7824393964.11,--,33929139189.2,82614348953.02,49863192937.21,2027342385.57,27605974488.66,3117839141.58,--,--,944021.52,10639175694.02,--,1256288406.94,--,--,13755033952.74,--,--,--,950103666.43,897521652.3,1789732389.51,198986558.89,--,--,1155287947.48,1131048737.54,1707566046.47,--,--,206074756533.5,--,4098219204.82,--,12564317649.5,3512549379.67,21553933.72,465085635.47,38166105603.88,55911558225.22,6359529.19,2306381094.78,--,666727546.93,2651147409.61,--,41119063.79,--,--,299969600.32,45514750574.88,537380527.85,1429259.38,1630959974.77,7896028.0,--,169033744816.02,--,6968625756.0,--,--,--,13085961776.46,--,-670635592.92,2396132802.71,7829394612.22,6022927919.67,--,--,--,--,35632407274.14,1408604443.34,37041011717.48,--,--,206074756533.5,20220429
20211231,--,46090288079.05,40424121995.23,11097890604.2,8664534703.53,--,35821147194.79,79638675632.91,53385599334.16,2197335613.93,20806019158.84,3249721525.98,--,--,430613618.22,12474745640.83,--,1572351957.16,18834724.14,--,10284255949.87,--,--,--,937490105.79,918573195.27,727952539.42,219638420.68,--,--,1015034071.31,1141381313.1,1638966993.2,--,--,204689764870.78,--,4245356203.37,--,12910778536.39,2785248841.87,54450766.68,367267613.78,36995348838.82,56213164519.52,5650010.43,2653875665.52,--,515121097.97,3415541309.95,--,51724061.22,--,--,301076695.5,43525535155.58,822187410.41,1430522.07,2010622531.99,2396028.0,--,167529999830.29,--,6968625756.0,--,--,--,13085961776.46,--,-301345141.69,2396132802.71,7618164146.85,6022375667.28,--,--,--,--,35789915007.61,1369850032.88,37159765040.49,--,--,204689764870.78,20220330
20210930,--,45157023048.84,38278457450.97,12626496096.03,9022087712.51,--,34662705834.09,75873064744.83,48277058743.9,3282167108.8,21666473677.26,2647365214.87,--,--,311483089.26,11015212644.6,--,1199676634.69,--,--,10926200034.86,--,--,--,1063668015.91,871265119.21,1449247748.37,168821764.97,--,--,955262002.03,433423790.98,1844369232.7,--,--,199196967811.34,--,4255532426.99,--,11284308334.58,3392786982.16,--,239020998.16,34201150214.42,54914491415.23,19806793.0,2359758942.94,--,495469946.25,4628807185.01,--,6632075.47,--,--,319203591.14,41704820585.72,521699225.35,340893.88,3871250228.99,--,--,162829642311.43,--,6968625756.0,--,--,--,13084704526.59,--,-269830963.98,2084462747.57,7918329922.2,5361196545.75,--,--,--,--,35147488534.13,1219836965.78,36367325499.91,--,--,199196967811.34,20211029
20210630,--,41616371632.78,34531981327.68,9488818200.56,7091514148.62,--,34428225255.77,71322188031.68,44830293706.25,3236030329.34,19521884477.32,3733979518.77,--,--,281335418.51,10152379449.52,--,815239220.56,--,--,10022051721.83,--,--,--,964925322.35,880340836.27,6064308.53,173761953.76,--,--,966770744.19,437681914.72,1766152953.26,--,--,183825778245.93,--,5195034533.04,--,9383163802.46,4482735395.03,3179372.69,199064130.15,27447886293.64,48841820142.51,294885749.53,2398285804.07,--,409296227.29,3349450740.98,--,6780000.86,--,--,319474903.89,38176370793.35,574545416.52,342866.14,6186804294.58,--,--,147747438040.41,--,6968625756.0,--,--,--,13084704526.59,--,-441670178.0,2080979104.12,7838195152.71,5357973614.17,--,--,--,--,34888807975.59,1189532229.93,36078340205.52,--,--,183825778245.93,20210828
20210331,--,38117577083.5,33100082598.11,9379338571.81,6956906395.61,--,31376054907.22,71290494251.4,43167243709.33,3507900565.14,20864275986.43,3751073990.5,--,--,191297142.2,15709432125.49,--,930458918.18,--,--,9893871877.72,--,--,--,892768643.84,830875986.17,6064308.53,207684096.22,--,--,1000873600.83,457449912.67,1097056848.4,--,--,181874960977.85,--,4682194933.79,--,8080102979.92,3515158203.78,9642404.36,226481487.56,31576681900.16,46119750951.31,59879243.59,2544901318.89,--,487484611.36,2289055948.75,--,10435194.83,--,--,316225010.49,40359097052.27,435742825.62,346510.94,5649635868.41,--,--,146828384928.6,--,6968625756.0,--,--,--,13084704526.59,--,-418639539.84,2060443131.27,6824109723.78,5359050764.17,--,--,--,--,33878294361.97,1168281687.28,35046576049.25,--,--,181874960977.85,20210429
20201231,--,36651600637.15,32266259169.3,8827027434.56,6713988018.44,--,31206744639.54,73983607562.27,46526715197.97,3732092907.91,17759974678.54,5964824777.85,--,--,270143072.5,9160815458.42,--,1008821124.39,6461613.75,--,8982591206.22,--,--,--,840538978.51,892159550.65,6064308.53,206497460.44,--,--,951180194.21,455042060.54,1060265114.02,--,--,174509560415.7,--,4622149402.73,--,11604103001.41,2038836747.11,8014669.01,320183242.11,31603737261.85,44434372998.58,2963337.06,2386986778.18,--,733796178.45,1911785575.07,--,31205667.32,--,--,324594588.81,32805189719.93,505440524.78,29568504.39,6716884970.16,--,--,140079813166.95,--,6968625756.0,--,--,--,13084704526.59,--,-361669126.18,2081635058.54,6148119860.94,5356840035.07,--,--,--,--,33278256110.96,1151491137.79,34429747248.75,--,--,174509560415.7,20210424
20200930,--,33966211444.66,28430534778.85,9223036177.63,7481760685.23,--,31040448722.23,66497787570.96,40458492301.86,3995315191.94,16179641900.36,5864338176.8,--,--,204603340.22,10195420396.28,--,401671951.41,--,--,8077581996.19,--,--,--,797443197.06,889968034.56,6064308.53,197671475.8,--,--,853304394.93,463418789.64,1162577805.66,--,--,163977209605.76,--,6545367148.94,--,13349893684.29,2059617794.14,16029939.99,20369209.71,26479087138.05,41207440920.48,521747464.54,1897362650.1,--,514540932.45,896951821.22,--,1562110.9,--,--,264425372.93,28824858451.64,379112912.12,468397.96,6869437083.08,1057206.47,--,129849330239.01,--,6968625756.0,--,--,--,13085431427.94,--,-408489470.54,1839032163.97,6658316838.16,4850121309.68,--,--,--,--,32993038025.21,1134841341.54,34127879366.75,--,--,163977209605.76,20201030
20200630,--,39839246122.1,31906218189.84,7006200141.42,5239197173.86,--,24657083933.21,59515735180.84,34016242777.49,4279309718.71,15388370806.71,5831811877.93,--,--,90886225.93,10882498894.42,--,748083492.8,--,--,7391484771.92,--,--,--,748522210.18,906476104.55,6011702.87,203464194.77,--,--,865471931.41,467440594.86,1317708480.31,--,--,154646313981.59,--,4835545025.65,--,9452803679.46,2616054024.46,13295655.22,29604661.53,23869715082.85,41622529820.35,864177.93,1801255979.4,--,412474004.25,715845707.87,--,--,--,--,274170072.6,29778557053.76,316768121.94,473566.29,5674378850.11,1057206.47,--,121415392690.14,--,6968625756.0,--,--,--,13084983314.73,--,-356273169.19,1836976860.37,5729711233.25,4848071661.71,--,--,--,--,32112095656.87,1118825634.58,33230921291.45,--,--,154646313981.59,20200828
