报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,1271156889.24,--,349151.2,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1271506040.44,2093975884.14,12004264.0,5431565.22,12490409.87,0.0,--,--,--,--,--,--,--,2123902123.23,--,-852396082.79,--,--,--,--,--,0.0,--,--,0.0,1178825.32,20000000.0,--,--,--,--,21178825.32,--,-21178825.32,--,--,--,--,--,--,--,--,--,10000000.0,0.0,--,8029163.31,--,--,18029163.31,--,-18029163.31,--,--,--,-891604071.42,0.0,-891604071.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,6979712.9,--,1441733.23,0.0,--,--,--,--,--,--,--,--,--,--,--,--,8421446.13,5342887.88,9741247.94,4436157.88,3869269.99,0.0,--,--,--,--,--,--,--,23389563.69,--,-14968117.56,--,--,--,--,--,1307678222.69,--,--,1307678222.69,240286.68,0.0,--,--,--,--,240286.68,--,1307437936.01,--,--,--,--,--,--,--,--,--,0.0,2507638.89,--,0.0,--,--,2507638.89,--,-2507638.89,--,--,--,1289962179.56,-807846.62,1289154332.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220827
20220331,--,3410820.51,--,6396956.37,0.0,--,--,--,--,--,--,--,--,--,--,--,--,9807776.88,3869327.09,12573616.34,4282749.91,6136337.34,0.0,--,--,--,--,--,--,--,26862030.68,--,-17054253.8,--,--,--,--,--,303604500.0,--,--,303604500.0,2066938.24,164152964.07,--,--,--,--,166219902.31,--,137384597.69,--,--,--,--,--,--,--,--,--,106333333.33,2453125.0,--,10958432.34,--,--,119744890.67,--,-119744890.67,--,--,--,585453.22,3818966.49,4404419.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220630
20211231,--,-34597005.37,--,24696663.14,0.0,--,--,--,--,--,--,--,--,--,--,--,--,-9900342.23,-17444502.33,10790957.13,-190715.71,6893003.62,0.0,--,--,--,--,--,--,--,48742.71,--,-9949084.94,--,0.0,0.0,181243.0,--,225660000.0,--,--,225841243.0,3513119.49,-73100000.0,190593746.7,-24200000.0,--,--,96806866.19,--,129034376.81,--,0.0,0.0,--,--,--,--,--,652159511.21,156667671.23,13563591.03,--,--,--,--,787159499.64,--,-134999988.43,--,--,--,-15914696.56,0.0,-15914696.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220630
20210930,--,38537338.71,--,364112.3,0.0,--,--,--,--,--,--,--,--,--,--,--,--,38901451.01,56416131.32,10044527.86,348418.57,51024333.27,0.0,--,--,--,--,--,--,--,117833411.02,--,-78931960.01,--,411276377.0,0.0,--,--,1913322200.0,--,--,2325110781.0,11166181.23,--,0.0,2060850000.0,--,--,2284116181.23,--,40994599.77,--,--,--,--,--,--,--,--,--,52000000.0,3219511.16,--,--,--,--,55219511.16,--,-50241711.16,--,--,--,-88179071.4,0.0,-88179071.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,189994323.24,--,15350.62,0.0,--,--,--,--,--,--,--,--,--,--,--,--,190009673.86,34564473.87,5984605.01,11187166.88,58868570.48,0.0,--,--,--,--,--,--,--,110604816.24,--,79404857.62,--,--,--,--,--,--,--,--,--,5792450.66,--,--,608000000.0,--,--,623817640.46,--,136606173.62,--,--,--,--,--,--,--,--,--,--,3738777.78,--,--,--,--,113738777.78,--,-113738777.78,--,--,--,102272253.46,0.0,102272253.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210814
20210331,--,560201361.52,--,705140.79,0.0,--,--,--,--,--,--,--,--,--,--,--,--,560906502.31,16757621.2,4365927.46,15816105.81,9765454.72,0.0,--,--,--,--,--,--,--,46705109.19,--,514201393.12,--,--,--,--,--,--,--,--,--,1544282.31,--,--,504000000.0,--,--,505544282.31,--,-505544282.31,--,--,--,--,--,--,--,--,--,--,5252041.67,--,--,--,--,5252041.67,--,-5252041.67,--,--,--,3405069.14,1427565.23,4832634.37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,1853586524.89,--,920040.47,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1854506565.36,1414449524.46,2567368.04,1092909.59,7945202.34,0.0,--,--,--,--,--,--,--,1426055004.43,--,428451560.93,--,--,--,--,--,--,--,--,--,40950.0,475000000.0,--,625000000.0,--,--,1100040950.0,--,-384290950.0,--,--,--,0.0,--,--,--,--,0.0,40000000.0,7503664.85,--,0.0,--,--,47503664.85,--,-47503664.85,--,--,--,-3343053.92,-700000000.0,-703343053.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210423
20200930,--,1080789323.14,--,2209821.77,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1082999144.91,981171837.84,1684042.84,855247.8,6964773.28,0.0,--,--,--,--,--,--,--,990675901.76,--,92323243.15,--,--,--,--,--,--,--,--,--,0.0,0.0,--,--,--,--,5000000.0,--,-5000000.0,--,--,--,0.0,--,--,--,--,0.0,90000000.0,6293329.84,--,1850000.0,--,--,98143329.84,--,-98143329.84,--,--,--,-10820086.69,700000000.0,689179913.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
20200630,--,819735714.22,--,517395.97,0.0,--,--,--,--,--,--,--,--,--,--,--,--,820253110.19,703774243.09,2285833.52,9064686.09,8150388.9,0.0,--,--,--,--,--,--,--,723275151.6,--,96977958.59,--,--,--,--,--,--,--,--,--,9400.0,--,--,--,--,--,25009400.0,--,-25009400.0,--,--,--,57626000.0,--,--,--,--,57626000.0,137346368.75,7222627.86,--,58014.6,--,--,144627011.21,--,-87001011.21,--,--,--,-15032452.62,-700000000.0,-715032452.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200829
