报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,610525579.81,610525579.81,0.0,--,--,--,540553792.51,368477346.06,3919835.89,75610637.31,46760583.61,45528927.27,256462.37,2128229.25,1243473.26,-5852.57,-10689377.0,0.0,--,--,--,--,--,--,--,2932698.36,3900272.66,3900272.68,--,415555.56,-359027.35,--,--,--,66166056.96,244819.16,1983007.28,--,--,--,64427868.84,8740751.74,--,--,--,55687117.1,55687117.1,--,-1206729.83,56893846.93,-3447857.47,52239259.63,-2979899.46,55219159.09,--,0.1486,0.1486,20221026
20220630,713246010.83,713246010.83,0.0,--,--,--,615526516.31,452231120.25,3947864.43,86897709.68,29657792.12,44924355.97,-2132326.14,1661631.6,1603137.57,-475915.54,-10812740.76,0.0,--,--,--,--,--,--,--,6152772.03,-2695040.37,-3043895.58,--,--,-15666.87,--,--,--,90236514.12,211928.58,1077726.82,--,--,--,89370715.88,13467435.15,--,--,--,75903280.73,75903280.73,--,-1080547.66,76983828.39,-3000302.02,72902978.71,-2681218.5,75584197.21,--,0.2026,0.2026,20220826
20220331,577448213.25,577448213.25,0.0,--,--,--,507649998.55,356193397.88,3361798.85,58123598.74,49254625.15,35417855.98,5298721.95,6883256.91,2128246.04,-214494.32,-11564661.52,0.0,--,--,--,--,--,--,--,13661301.97,9037301.49,1228564.44,--,--,23798.86,--,--,--,80741461.18,233186.35,792729.87,--,--,--,80181917.66,12215467.24,--,--,--,67966450.42,67966450.42,--,-1594786.79,69561237.21,280677.83,68247128.25,-1444581.12,69691709.37,--,0.18,0.18,20220427
20211231,530257930.96,530257930.96,0.0,--,--,--,503107892.73,323310144.66,4497766.08,86382754.77,41083039.73,40636360.82,7197826.67,7977437.68,2726645.13,-17217670.24,21674.16,0.0,--,--,--,--,--,--,--,13512828.18,-4748525.01,-72802.9,--,--,128257.55,--,--,--,19544226.16,347151.71,1680402.57,--,--,--,18210975.3,-5294690.21,--,--,--,23505665.51,23505665.51,--,16668399.11,6837266.4,1035298.2,24540963.71,17202123.61,7338840.1,--,0.013,0.013,20220423
20210930,599923072.21,599923072.21,0.0,--,--,--,541507000.82,371295895.6,3657801.03,82414475.89,43858111.72,35293770.05,4986946.53,5098946.79,1235595.85,-196426.54,-11289465.66,0.0,--,--,--,--,--,--,--,7902069.12,-3436836.51,5439003.66,--,--,34228.68,--,--,--,50739590.25,10400.53,600891.08,--,--,--,50149099.7,9380383.09,--,--,--,40768716.61,40768716.61,--,1163984.26,39604732.35,-97780.55,40670936.06,1079411.63,39591524.43,--,0.1005,0.1005,20211029
20210630,590121250.06,590121250.06,0.0,--,--,--,516009626.36,347449373.57,9006895.35,74050954.54,38033470.53,42693977.57,4774954.8,7692269.28,2652847.96,-6748654.08,-8012647.06,0.0,--,--,--,--,--,--,--,4258376.23,3488681.59,3488681.59,--,--,71578.05,--,--,--,67859008.66,334730.79,-700139.06,--,--,--,68893878.51,13951651.72,--,--,--,54942226.79,54942226.79,--,-2561181.4,57503408.19,324176.52,55266403.31,-2223316.65,57489719.96,--,0.1565,0.1565,20210828
20210331,531229953.71,531229953.71,0.0,--,--,--,451921734.25,298168315.62,3036308.9,55105732.11,54421634.27,32059887.04,9129856.31,8495532.17,78120.23,-309579.67,-4119705.14,0.0,--,--,--,--,--,--,--,5162228.77,1272941.37,1272941.37,--,--,245043.47,--,--,--,81559148.26,418332.6,994947.03,--,--,--,80982533.83,10046178.45,--,--,--,70936355.38,70936355.38,--,-4606271.86,75542627.24,-1366012.14,69570343.24,-4769535.08,74339878.32,--,0.21,0.21,20210427
20201231,552467642.25,552467642.25,0.0,--,--,--,533939173.68,375947930.39,3504095.82,55138788.63,53976724.61,37667450.19,7704184.04,10391977.21,819876.45,-37938090.93,3847951.84,0.0,--,--,--,--,--,--,--,10829083.59,2434321.5,5885105.97,--,--,1740598.75,--,--,--,-557666.68,-890437.51,1580781.3,--,--,--,-3028885.49,-447704.08,--,--,--,-2581181.41,-2581181.41,--,-2606253.98,25072.57,-7358701.64,-9939883.05,-2484485.48,-7455397.57,--,-0.003,0.0015,20210427
20200930,630508735.51,630508735.51,0.0,--,--,--,535651586.54,353495179.15,3405947.34,82136993.91,48069346.71,35514302.59,13029816.84,10480527.4,553920.45,-25515668.2,-5153643.56,0.0,--,--,--,--,--,--,--,5789659.93,12081138.98,7596975.32,--,--,1461661.57,--,--,--,83520297.69,240399.53,1278938.27,--,--,--,82481758.95,11126458.25,--,--,--,71355300.7,71355300.7,--,-2123839.48,73479140.18,1159474.91,72514775.61,-490772.51,73005548.12,--,0.2142,0.2141,20201030
20200630,678058976.34,678058976.34,0.0,--,--,--,603951715.38,432466660.19,4143786.53,84558813.33,31308724.44,36593925.92,14879804.97,16077381.47,734715.49,119718.69,-1579286.54,0.0,--,--,--,--,--,--,--,4121152.49,-332331.37,2945107.15,--,--,11085.04,--,--,--,76447599.27,10510.6,1307449.82,--,--,--,75150660.05,15292846.29,--,--,--,59857813.76,59857813.76,--,-468917.64,60326731.4,-15732012.46,44125801.3,-2371904.68,46497705.98,--,0.1788,0.1744,20200828
