报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,184587000000.0,17612000000.0,--,69528000000.0,1234595000000.0,317196000000.0,674245000000.0,236827000000.0,6327000000.0,--,--,14153000000.0,20473000000.0,--,--,--,--,2231952000000.0,--,--,--,--,--,22519000000.0,--,1772000000.0,--,13325000000.0,--,25324000000.0,--,--,3842028000000.0,--,519839000000.0,90524000000.0,153498000000.0,--,14753000000.0,62834000000.0,2101852000000.0,8724000000.0,7627000000.0,--,--,--,--,--,543202000000.0,--,2763000000.0,20984000000.0,--,--,3532645000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,526000000.0,21909000000.0,108425000000.0,47102000000.0,--,--,--,306612000000.0,2771000000.0,309383000000.0,--,--,3842028000000.0,20221029
20220630,--,186411000000.0,18023000000.0,--,78292000000.0,1206723000000.0,292516000000.0,690714000000.0,217041000000.0,6452000000.0,--,--,4024000000.0,46367000000.0,--,--,--,--,2247268000000.0,--,--,--,--,--,18184000000.0,--,1780000000.0,--,12734000000.0,--,17631000000.0,--,--,3843635000000.0,--,490071000000.0,133785000000.0,136991000000.0,--,4032000000.0,20795000000.0,2167129000000.0,7701000000.0,6132000000.0,--,--,--,--,--,544104000000.0,--,2833000000.0,20560000000.0,--,--,3540122000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,-50000000.0,21909000000.0,103284000000.0,47073000000.0,--,--,--,300866000000.0,2647000000.0,303513000000.0,--,--,3843635000000.0,20220830
20220331,--,209180000000.0,19613000000.0,--,82076000000.0,1187552000000.0,269612000000.0,706927000000.0,204170000000.0,6843000000.0,--,--,7486000000.0,20296000000.0,--,--,--,--,2243691000000.0,--,--,--,--,--,14818000000.0,--,1788000000.0,--,10859000000.0,--,21018000000.0,--,--,3824685000000.0,--,529030000000.0,144131000000.0,127692000000.0,217000000.0,6614000000.0,25646000000.0,2089495000000.0,7753000000.0,8076000000.0,--,--,--,--,--,553310000000.0,--,2666000000.0,19074000000.0,--,--,3519737000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,288000000.0,19747000000.0,110121000000.0,43631000000.0,--,--,--,302437000000.0,2511000000.0,304948000000.0,--,--,3824685000000.0,20220430
20211231,--,186174000000.0,17703000000.0,--,83263000000.0,1156219000000.0,234757000000.0,718266000000.0,196272000000.0,6924000000.0,--,--,8199000000.0,18390000000.0,--,--,--,--,2162966000000.0,--,--,--,--,--,13825000000.0,--,94000000.0,--,10169000000.0,--,12933000000.0,--,--,3676287000000.0,--,542028000000.0,149714000000.0,113916000000.0,206000000.0,7882000000.0,46511000000.0,1927349000000.0,6994000000.0,7613000000.0,--,--,--,--,--,547248000000.0,--,2355000000.0,17716000000.0,--,--,3375585000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,833000000.0,19747000000.0,105431000000.0,43631000000.0,--,--,--,298292000000.0,2410000000.0,300702000000.0,--,--,3676287000000.0,20220430
20210930,--,166565000000.0,13203000000.0,--,75953000000.0,1099622000000.0,191549000000.0,707060000000.0,194596000000.0,6417000000.0,--,--,5742000000.0,15733000000.0,--,--,--,--,2127418000000.0,--,--,--,--,--,13248000000.0,--,87000000.0,--,9958000000.0,--,15155000000.0,--,--,3549265000000.0,--,498444000000.0,158924000000.0,104778000000.0,--,5238000000.0,56458000000.0,1894425000000.0,7725000000.0,5383000000.0,--,--,--,--,--,494888000000.0,--,2496000000.0,21048000000.0,--,--,3256081000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,776000000.0,19747000000.0,98090000000.0,43630000000.0,--,--,--,290893000000.0,2291000000.0,293184000000.0,--,--,3549265000000.0,20211030
20210630,--,193774000000.0,19283000000.0,--,60571000000.0,1054475000000.0,171072000000.0,698548000000.0,178384000000.0,6471000000.0,--,--,9787000000.0,17546000000.0,--,--,--,--,2113301000000.0,--,--,--,--,--,13228000000.0,--,84000000.0,--,10225000000.0,--,18823000000.0,--,--,3517636000000.0,--,519559000000.0,134470000000.0,107074000000.0,--,9690000000.0,12038000000.0,1910980000000.0,7163000000.0,4903000000.0,--,--,--,--,--,491199000000.0,--,2295000000.0,24990000000.0,--,--,3230575000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,-93000000.0,19747000000.0,92869000000.0,43630000000.0,--,--,--,284803000000.0,2258000000.0,287061000000.0,--,--,3517636000000.0,20210831
20210331,--,187441000000.0,15494000000.0,--,56330000000.0,1036113000000.0,136787000000.0,702858000000.0,190465000000.0,6003000000.0,--,--,9834000000.0,10330000000.0,--,--,--,--,2105243000000.0,--,--,--,--,--,13337000000.0,--,85000000.0,--,10735000000.0,--,18794000000.0,--,--,3470365000000.0,--,485693000000.0,132138000000.0,103765000000.0,--,10083000000.0,39103000000.0,1858002000000.0,6936000000.0,8520000000.0,--,--,--,--,--,511034000000.0,--,2487000000.0,18849000000.0,--,--,3182854000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,-471000000.0,17756000000.0,100753000000.0,38683000000.0,--,--,--,285371000000.0,2140000000.0,287511000000.0,--,--,3470365000000.0,20210430
20201231,--,204082000000.0,18505000000.0,--,36470000000.0,1005167000000.0,123848000000.0,702909000000.0,172926000000.0,5484000000.0,--,--,12361000000.0,24776000000.0,--,--,--,--,2059825000000.0,--,--,--,--,--,13584000000.0,--,86000000.0,--,10155000000.0,--,14805000000.0,--,--,3399816000000.0,--,434992000000.0,131036000000.0,109017000000.0,--,12365000000.0,49155000000.0,1837020000000.0,6961000000.0,7740000000.0,--,--,--,--,--,511814000000.0,--,2309000000.0,14752000000.0,--,--,3117161000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,-714000000.0,17756000000.0,96238000000.0,38683000000.0,--,--,--,280613000000.0,2042000000.0,282655000000.0,--,--,3399816000000.0,20210430
20200930,--,195206000000.0,17323000000.0,--,12223000000.0,1004498000000.0,124099000000.0,701607000000.0,172747000000.0,6045000000.0,--,--,6612000000.0,15769000000.0,--,--,--,--,2037328000000.0,--,--,--,--,--,13156000000.0,--,83000000.0,--,10742000000.0,--,18702000000.0,--,--,3331642000000.0,--,410787000000.0,93569000000.0,107057000000.0,--,7065000000.0,47681000000.0,1865156000000.0,7074000000.0,6912000000.0,--,--,--,--,--,490847000000.0,--,2075000000.0,18083000000.0,--,--,3056306000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,-598000000.0,17756000000.0,88923000000.0,38683000000.0,--,--,--,273414000000.0,1922000000.0,275336000000.0,--,--,3331642000000.0,20201031
20200630,--,203637000000.0,10815000000.0,--,14243000000.0,995753000000.0,123991000000.0,701125000000.0,165211000000.0,5426000000.0,--,--,679000000.0,7445000000.0,--,--,--,--,1990662000000.0,--,--,--,--,--,13120000000.0,--,78000000.0,--,9236000000.0,--,19947000000.0,--,--,3265615000000.0,--,349637000000.0,100083000000.0,106127000000.0,--,1685000000.0,75274000000.0,1880598000000.0,6497000000.0,4592000000.0,--,--,--,--,--,448462000000.0,--,2154000000.0,18642000000.0,--,--,2993751000000.0,--,15387000000.0,59971000000.0,19978000000.0,39993000000.0,53292000000.0,--,718000000.0,17756000000.0,84141000000.0,38683000000.0,--,--,--,269948000000.0,1916000000.0,271864000000.0,--,--,3265615000000.0,20200831
